pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,1.7870184834606254e-6,1.2062374763359222e-5,0.6435518361507222,0.4638402656932354,2.0583037788624385,99,HMGCL;ECHS1;ALDH5A1;ACAT1;ALDH6A1;ETFB;MPST;ALDH4A1;ETFA;MCCC1;PCCB;FAH;PCBD2;IVD;PCCA;ACAD8;FH;GARS1;GPT2;HIBADH;ACADSB;RIDA;ADSS1;GCDH;DBT;HARS1;LRRC47;GPT;GOT2;GLUL;THAP4;IARS2;BCAT2;AARS1;VARS1;MMUT;SARS2;ADHFE1;HIBCH;GLUD1,GO Slim,Aging,1,-19.86363636363636,8.954545454545457,-5.4545454545454515,-0.3466858559643281,0.15628630120131046,-0.09519977738150882,5.554564850014916,Amino Acid Metabolism
HALLMARK_OXIDATIVE_PHOSPHORYLATION,3.421113361587341e-7,1.436867611866683e-5,0.674962860011025,0.418008871390634,1.9945582592103144,156,HADHA;HADHB;ECHS1;FXN;MAOB;ACADM;ACAT1;IDH2;ALDH6A1;ETFB;ECI1;ETFA;ECH1;ACO2;ACAA2;TIMM10;PDP1;FH;SDHA;VDAC1;ACADVL;MDH1;ACADSB;CYB5R3;GRPEL1;CYB5A;HCCS;CS;PHB2;TIMM50;ATP5F1C;OPA1;SUCLA2;SLC25A20;SDHB;GOT2;COX11;NNT;LDHB;ACAA1;SUCLG1;MDH2;ATP5F1D;ATP5PD;AFG3L2;ATP5PO;GLUD1;ATP6V1G1;TIMM9;DECR1;COX8A;IDH3B;MFN2;ATP5F1A;IDH3G;UQCRC1;TOMM70,Hallmark,Aging,2,11.954545454545457,40.77272727272727,26.363636363636367,0.20864617876114033,0.7116183359267789,0.4601322573439597,5.546244909569677,OXPHOS
HALLMARK_FATTY_ACID_METABOLISM,1.1306378549483789e-6,2.3743394953915953e-5,0.6435518361507222,0.49641354960893647,2.151304443823934,84,IDI1;HMGCL;MAOA;HADHB;ECHS1;ACADM;CRAT;ECI1;HADH;PRDX6;CPT2;ECH1;ACO2;ACAA2;YWHAH;FH;ECI2;CA2;SDHA;HSDL2;MCEE;ACADS;ACADVL;MDH1;MLYCD;GCDH;HCCS;ACSL1;APEX1;SUCLA2;ALAD;LGALS1;GLUL;ALDH9A1;ACAA1;SUCLG1;MDH2,Hallmark,Aging,3,43.77272727272727,72.5909090909091,58.18181818181819,0.7639782134866088,1.2669503706522474,1.0154642920694281,5.521788744715557,Fatty Acid Metabolism
HALLMARK_ADIPOGENESIS,3.738574581626182e-5,5.234004414276655e-4,0.557332238758646,0.41386417602199016,1.8751555225478131,110,ECHS1;ACADM;CRAT;PLIN2;COQ5;ETFB;MCCC1;HADH;CPT2;TST;ECH1;ACO2;ACAA2;FAH;ALDH2;C3;FABP4;TALDO1;ADIPOQ;ACADS;SLC27A1;DBT;GRPEL1;GPX3;CS;YWHAG;COQ3;SDHB;COQ9;SUCLG1;MDH2;SULT1A1;HIBCH;PREB;ATP5PO;STOM;AK2;ORM1;DECR1;COX8A;PPM1B;MTCH2;ITGA7;CAVIN1;IDH3G;UQCRC1;GPHN;APOE;SAMM50;CD36;CYC1;TKT;BCL2L13,Hallmark,Aging,4,75.5909090909091,104.4090909090909,90,1.3193102482120773,1.8222824053777158,1.5707963267948966,5.345239242322936,Adipogenesis
GOSLIM_KETONE_METABOLIC_PROCESS,4.762734813770714e-4,0.00257187679943618,0.49849310876659025,0.4751892335130933,1.8525940258300528,50,AKR7A2;COQ7;COQ5;CBR4;COQ8A;ADIPOQ;ACADVL;MLYCD;HAGH;PLIN5;FABP3;PPTC7;COQ3;SIRT5;STAT5B;APOC2;H6PD;FABP5;COQ9,GO Slim,Aging,5,107.4090909090909,136.22727272727275,121.81818181818183,1.8746422829375458,2.3776144401031845,2.126128361520365,5.223109031996352,Ketone Metabolism
HALLMARK_PEROXISOME,4.6532609712809377e-4,0.00390873921587598,0.49849310876659025,0.5306434083540543,1.947831872346418,38,IDI1;HMGCL;SOD2;IDH2;CRAT;ECH1;YWHAH;ECI2;ALB;MLYCD;ACSL1;ALDH9A1;ACAA1;TTR,Hallmark,Aging,6,139.22727272727275,168.04545454545456,153.63636363636363,2.4299743176630146,2.932946474828653,2.681460396245833,5.1836575537424325,Peroxisome
HALLMARK_HEME_METABOLISM,0.00296996268056502,0.02078973876395518,0.4317076958033464,0.4525970948434467,1.7519495574994826,48,SELENBP1;ALDH6A1;CTSB;HDGF;C3;RAD23A;CA2;FN3K;LAMP2;FECH;OPTN;HAGH;PGLS;UBAC1;ALAD;NNT;TNS1;ADD1;BLVRB;PRDX2;HBB,Hallmark,Aging,7,171.04545454545456,199.86363636363637,185.45454545454544,2.985306352388483,3.4882785095541213,3.236792430971302,4.85,Heme Metabolism
GOSLIM_CYTOPLASMIC_TRANSLATION,1.671449258077228e-19,4.5129129968085144e-18,1.142191202168377,-0.6346534994465532,-2.899733341223403,116,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL27;RPL17;RPL34;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF3M;EIF2S3;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;RPS21;RPL32;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3J;EIF3I;DRG2;RPLP2;RACK1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;EEF1D;RPL13;AKT2;EIF3L;YBX1;EIF3B;RPL3;RPS8;RPL12;CSDE1;RPL10A;RPSA;RPL4;DENR;RPS4X,GO Slim,Aging,8,207.86363636363637,236.6818181818182,222.27272727272725,3.627904849713668,4.130877006879306,3.8793909282964862,6.3999999999999995,"Cytoplasmic
Translation"
GOSLIM_MUSCLE_SYSTEM_PROCESS,1.4448026305043293e-7,1.3153815050636698e-6,0.6901324587967956,-0.4422411937280053,-2.070333589232151,135,TTN;MYOF;DES;LMOD2;MYOM2;MYBPH;SNTA1;SYNM;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;TNNT3;HRC;ACTN3;MYOZ1;MAP2K4;CAMK2D;SMTN;TPM2;MYH2;TMEM38A;TMOD4;MYL1;FXYD1;MYH3;TNNC2;MYH1;GLRX3;TCAP;LMNA;TRDN;MYH13;TPM3;CACNA1S;ACTA1;CALM1;UTRN;CAMK2G;STAC3;MYH4;STUB1;TMOD1;CSRP3;LMOD3;SMPX;KLHL41;SSPN;TNNT1;MYH7;MYOT,GO Slim,Aging,9,239.6818181818182,268.5,254.09090909090912,4.183236884439136,4.686209041604775,4.434722963021955,5.6525114608793094,Muscle System Process
GOSLIM_RIBOSOME_BIOGENESIS,1.4615350056262997e-7,1.3153815050636698e-6,0.6901324587967956,-0.5914092988644787,-2.3689818473689273,57,RPS7;RPL24;RPS27A;RPS23;RPL38;RPS3A;RPL27;RPS19;RPS27;RPS24;RPL35;RPS5;RPS25;RPL35A;RPS15;EIF5;RPS14;RPS21;RPS17;UTP15;RPL5;EIF2A;RPL26;DDX3X;TRMT112;RPL7A;RPS13;RPLP0;RPS12,GO Slim,Aging,10,271.5,300.3181818181818,285.9090909090909,4.738568919164605,5.241541076330243,4.990054997747423,5.6525114608793094,Ribosome Biogenesis
HALLMARK_MYOGENESIS,8.212515654772226e-5,8.623141437510837e-4,0.5384340963099162,-0.4155855070134564,-1.8531953809704784,103,SPEG;DES;MYOM2;MYBPH;MYOM1;TNNI2;ACTN2;TNNT3;HRC;ACTN3;MYOZ1;SMTN;TPM2;MYH2;MYL1;ENO3;HSPB8;FXYD1;MYH3;COL15A1;SVIL;TNNC2;MYH1;COX6A2;TCAP;AGL;COL3A1;TPM3;PDLIM7;PVALB;ACTA1;COL1A1;HSPB2;MYH4;CSRP3;LAMA2;SSPN;PFKM;TNNT1;MAPRE3;MYH7;SYNGR2;MYH8;RYR1,Hallmark,Aging,11,303.3181818181818,332.1363636363636,317.72727272727275,5.2939009538900725,5.796873111055711,5.545387032472893,5.310438514806463,Myogenesis
