ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ONTOLOGY,module
GO:0009260,ribonucleotide biosynthetic process,39/147,91/2061,0.42857142857142855,6.008746355685131,13.540600763647028,5.199550800506974e-23,2.406417104859634e-21,2.3740054312841056e-21,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,39,BP,red
GO:0046390,ribose phosphate biosynthetic process,39/147,95/2061,0.4105263157894737,5.755746509129968,13.149524679907447,3.6193983416394336e-22,1.6243421042327274e-20,1.602464082359022e-20,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,39,BP,red
GO:0006164,purine nucleotide biosynthetic process,39/147,97/2061,0.4020618556701031,5.637071323374711,12.962244591573404,9.13470700842009e-22,3.978970905726516e-20,3.925378739222008e-20,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,39,BP,red
GO:0009165,nucleotide biosynthetic process,39/147,103/2061,0.3786407766990291,5.308698236576184,12.430244134298897,1.2524439106693317e-20,5.299626947717943e-19,5.228247061681301e-19,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,39,BP,red
GO:0009141,nucleoside triphosphate metabolic process,42/147,133/2061,0.3157894736842105,4.427497314715359,11.323240712210279,9.63840592739185e-19,3.965133105129813e-17,3.911727317900552e-17,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NUDT16/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,42,BP,red
GO:0072522,purine-containing compound biosynthetic process,40/147,122/2061,0.32786885245901637,4.5968551354968215,11.348416550450477,1.7068491188318287e-18,6.832009581053887e-17,6.739990261560679e-17,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:1901137,carbohydrate derivative biosynthetic process,41/147,129/2061,0.3178294573643411,4.4560987185571905,11.233077208505845,2.1268574731442264e-18,8.289147151912103e-17,8.177501863501902e-17,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/OSTC/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/AGO2/NDUFB9,41,BP,red
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",16/147,17/2061,0.9411764705882353,13.195678271308523,13.989792878021317,3.257875158421091e-18,1.237157207595291e-16,1.2204941214273884e-16,COX7A2L/MT-CO1/MT-CO2/MT-CO3/COX6C/COX8A/COX5B/COX4I1/COX7A2/COX6B1/COX7C/COX5A/COX7A1/COX7B/CYCS/COX6A2,16,BP,red
GO:0009144,purine nucleoside triphosphate metabolic process,41/147,131/2061,0.31297709923664124,4.3880666770525005,11.102742122582175,4.0524055220165876e-18,1.5004031445266416e-16,1.4801944380418485e-16,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NUDT16/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,41,BP,red
GO:0046034,ATP metabolic process,39/147,120/2061,0.325,4.556632653061225,11.123415949394419,7.233927767380024e-18,2.61303585938776e-16,2.5778412685811233e-16,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,39,BP,red
GO:0009199,ribonucleoside triphosphate metabolic process,40/147,127/2061,0.31496062992125984,4.415876586855214,11.010248168931524,8.913686632342332e-18,3.070039512209068e-16,3.0286896072683373e-16,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0009205,purine ribonucleoside triphosphate metabolic process,40/147,127/2061,0.31496062992125984,4.415876586855214,11.010248168931524,8.913686632342332e-18,3.070039512209068e-16,3.0286896072683373e-16,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:1901293,nucleoside phosphate biosynthetic process,40/147,134/2061,0.29850746268656714,4.185196466646359,10.564989699890495,7.761019741408342e-17,2.6122886902331257e-15,2.5771041629365498e-15,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0009150,purine ribonucleotide metabolic process,40/147,152/2061,0.2631578947368421,3.6895810955961332,9.54607372589666,1.033209281590764e-14,3.400406546746492e-13,3.354606977422177e-13,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0009259,ribonucleotide metabolic process,40/147,153/2061,0.26143790849673204,3.6654661864745903,9.49403915728563,1.3229226008328768e-14,4.259235590942371e-13,4.201868581135088e-13,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0019693,ribose phosphate metabolic process,40/147,157/2061,0.25477707006369427,3.5720785129338357,9.290132033957642,3.47522971343656e-14,1.0950670650211799e-12,1.0803177698208165e-12,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0006163,purine nucleotide metabolic process,42/147,188/2061,0.22340425531914893,3.1322188449848025,8.496951203767356,9.696006378650882e-13,2.991621968079574e-11,2.9513282573612775e-11,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NUDT16/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,42,BP,red
GO:0090407,organophosphate biosynthetic process,40/147,175/2061,0.22857142857142856,3.20466472303207,8.44718574469058,1.7865872440942438e-12,5.399868792864439e-11,5.3271387643454577e-11,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,40,BP,red
GO:0009117,nucleotide metabolic process,43/147,200/2061,0.215,3.014387755102041,8.30627288670075,1.995530443407283e-12,5.910761173372372e-11,5.831150011472229e-11,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/NDUFA5/NDUFA9/MFN1/NUDT16/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,43,BP,red
GO:1901135,carbohydrate derivative metabolic process,45/147,226/2061,0.19911504424778761,2.791674191800614,7.908908189229214,9.531617057115706e-12,2.767906835605561e-10,2.730626310686605e-10,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/ERH/NDUFA5/NDUFA9/MFN1/NUDT16/DCTPP1/OSTC/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/AGO2/NDUFB9,45,BP,red
GO:0072521,purine-containing compound metabolic process,43/147,227/2061,0.1894273127753304,2.6558482423806526,7.327487819459983,1.8950825297601217e-10,5.397340820336039e-9,5.324644840702529e-9,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,43,BP,red
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",9/147,10/2061,0.9,12.618367346938776,10.204308607324409,3.557673498927688e-10,9.941348022475293e-9,9.807449486616945e-9,UQCRQ/UQCR11/UQCRH/CYC1/UQCRB/UQCRC2/UQCRC1/UQCRFS1/CYCS,9,BP,red
GO:0055086,nucleobase-containing small molecule metabolic process,45/147,251/2061,0.17928286852589642,2.5136189934140987,7.089823978091222,4.3814150948709286e-10,1.2016436584266381e-8,1.1854588989631285e-8,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/ERH/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,45,BP,red
GO:0006753,nucleoside phosphate metabolic process,44/147,244/2061,0.18032786885245902,2.5282703245232523,7.044317798223284,6.056074770121967e-10,1.630735769918297e-8,1.60877163271374e-8,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,44,BP,red
GO:0065003,protein-containing complex assembly,51/147,340/2061,0.15,2.103061224489796,6.166943257319714,1.6563314364404524e-8,4.3804051024434113e-7,4.3214060785326095e-7,NDUFS8/COX7A2L/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/CLASP2/NDUFS7/NDUFS2/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFC2/NDUFA10/NDUFB10/MT-CO3/MT-ND1/MT-ND5/KRT10/COX7A2/NDUFB7/TGM2/COX7A1/NDUFS1/VDAC2/UQCRFS1/NDUFA8/NDUFA6/NDUFA5/NDUFA9/COA6/MCU/PNPT1/KCTD12/ARPC5L/TIMM21/TMEM126A/NDUFB11/NDUFA13/NDUFA12/STOML2/AGO2/G3BP2/SAMM50/NDUFB9,51,BP,red
GO:0019637,organophosphate metabolic process,45/147,296/2061,0.15202702702702703,2.131480970766685,5.828302251793308,1.1206196089896431e-7,2.911644984059055e-6,2.872428471426823e-6,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/PHB2/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,45,BP,red
GO:0007006,mitochondrial membrane organization,16/147,50/2061,0.32,4.486530612244898,6.915025093532191,1.2026690900676257e-7,3.0709533144657823e-6,3.0295911016585562e-6,TIMM8A/MTX2/TOMM40/TMEM11/VDAC2/IMMT/TOMM5/TMEM126A/GHITM/TOMM22/DNAJC11/CHCHD3/NDUFA13/SAMM50/TIMM8B/MTCH2,16,BP,red
GO:0090151,establishment of protein localization to mitochondrial membrane,10/147,20/2061,0.5,7.010204081632653,7.483487290339383,2.5156609727785275e-7,6.31473542488983e-6,6.2296831939635976e-6,TIMM8A/MTX2/TOMM40/TOMM5/TMEM126A/TOMM22/NDUFA13/SAMM50/TIMM8B/MTCH2,10,BP,red
GO:0006839,mitochondrial transport,17/147,61/2061,0.2786885245901639,3.907326865172298,6.386531990474712,4.526612991332175e-7,1.1173189733604919e-5,1.1022699705208877e-5,TIMM8A/MTX2/TOMM40/VDAC1/VDAC2/MICU2/TOMM5/MCU/PNPT1/TIMM21/GHITM/TOMM22/NDUFA13/SLC25A13/SAMM50/TIMM8B/MTCH2,17,BP,red
GO:0043933,protein-containing complex organization,51/147,378/2061,0.1349206349206349,1.8916423712342079,5.315153984636306,6.640276449113042e-7,1.6121720362518714e-5,1.5904579312112e-5,NDUFS8/COX7A2L/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/CLASP2/NDUFS7/NDUFS2/NDUFB1/NDUFS3/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFC2/NDUFA10/NDUFB10/MT-CO3/MT-ND1/MT-ND5/KRT10/COX7A2/NDUFB7/TGM2/COX7A1/NDUFS1/VDAC2/UQCRFS1/NDUFA8/NDUFA6/NDUFA5/NDUFA9/COA6/MCU/PNPT1/KCTD12/ARPC5L/TIMM21/TMEM126A/NDUFB11/NDUFA13/NDUFA12/STOML2/AGO2/G3BP2/SAMM50/NDUFB9,51,BP,red
GO:0007007,inner mitochondrial membrane organization,11/147,29/2061,0.3793103448275862,5.318085855031668,6.488581007310496,1.903043515282341e-6,4.545818461505076e-5,4.4845915096976055e-5,TIMM8A/MTX2/TMEM11/IMMT/TMEM126A/GHITM/DNAJC11/CHCHD3/NDUFA13/SAMM50/TIMM8B,11,BP,red
GO:0007008,outer mitochondrial membrane organization,6/147,10/2061,0.6,8.412244897959184,6.510108705744292,1.9714789498902057e-5,4.562125507480304e-4,4.5006789184993517e-4,MTX2/TOMM40/TOMM5/TOMM22/SAMM50/MTCH2,6,BP,red
GO:0045040,protein insertion into mitochondrial outer membrane,6/147,10/2061,0.6,8.412244897959184,6.510108705744292,1.9714789498902057e-5,4.562125507480304e-4,4.5006789184993517e-4,MTX2/TOMM40/TOMM5/TOMM22/SAMM50/MTCH2,6,BP,red
GO:0072655,establishment of protein localization to mitochondrion,13/147,52/2061,0.25,3.5051020408163267,5.0694218811859635,4.0809672615157935e-5,9.298326945084447e-4,9.173089164346433e-4,TIMM8A/MTX2/TOMM40/RALA/PMPCA/TOMM5/TIMM21/TMEM126A/TOMM22/NDUFA13/SAMM50/TIMM8B/MTCH2,13,BP,red
GO:0044281,small molecule metabolic process,54/147,474/2061,0.11392405063291139,1.5972616894859208,4.105694933385776,6.55097325771844e-5,0.0014699986961637893,0.0014501995026655816,NDUFS8/NDUFAB1/MGST3/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/LYPLA1/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/ASS1/MT-ND1/MT-ND3/MT-ND5/ACAA1/BCKDHA/NDUFB7/NDUFV2/VDAC1/NDUFS1/NDUFV1/NDUFA8/NDUFV3/NDUFA6/ERH/CAV1/PDK1/NDUFA5/NDUFA9/MFN1/GPT2/NUDT16/SORBS1/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/NDUFB9,54,BP,red
GO:0070585,protein localization to mitochondrion,13/147,55/2061,0.23636363636363636,3.3139146567717996,4.819306285164042,7.724213064919679e-5,0.0017073969476337379,0.0016844002724443856,TIMM8A/MTX2/TOMM40/RALA/PMPCA/TOMM5/TIMM21/TMEM126A/TOMM22/NDUFA13/SAMM50/TIMM8B/MTCH2,13,BP,red
GO:0006793,phosphorus metabolic process,49/147,430/2061,0.11395348837209303,1.5976744186046512,3.860052627748922,1.7321403481588988e-4,0.0037178258777149694,0.0036677510346980195,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/ERP29/NDUFV1/NDUFA8/NDUFV3/NDUFA6/CAV1/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/DNAJA3/PHB2/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/RTRAF/NDUFB9,49,BP,red
GO:0006796,phosphate-containing compound metabolic process,49/147,430/2061,0.11395348837209303,1.5976744186046512,3.860052627748922,1.7321403481588988e-4,0.0037178258777149694,0.0036677510346980195,NDUFS8/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/NDUFB10/MT-ND1/MT-ND3/MT-ND5/NDUFB7/NDUFV2/NDUFS1/ERP29/NDUFV1/NDUFA8/NDUFV3/NDUFA6/CAV1/PDK1/NDUFA5/NDUFA9/MFN1/NUDT16/DNAJA3/PHB2/DCTPP1/NDUFB11/NDUFA13/NDUFA12/SLC25A13/STOML2/RTRAF/NDUFB9,49,BP,red
GO:0006626,protein targeting to mitochondrion,11/147,45/2061,0.24444444444444444,3.4272108843537414,4.561312369694806,2.049884313487796e-4,0.0043369695261077515,0.004278555529505354,TIMM8A/MTX2/TOMM40/PMPCA/TOMM5/TIMM21/TOMM22/NDUFA13/SAMM50/TIMM8B/MTCH2,11,BP,red
GO:0170036,import into the mitochondrion,6/147,15/2061,0.4,5.608163265306123,4.962973808182445,3.476289339192216e-4,0.007251245790624889,0.007153579841065673,TOMM40/VDAC1/MICU2/MCU/PNPT1/TIMM21,6,BP,red
GO:0090150,establishment of protein localization to membrane,12/147,61/2061,0.19672131147540983,2.758113081298093,3.8620512784746386,9.085857282128756e-4,0.018689103659489843,0.018437382905840224,TIMM8A/MTX2/LYPLA1/TOMM40/TOMM5/ATAD1/TMEM126A/TOMM22/NDUFA13/SAMM50/TIMM8B/MTCH2,12,BP,red
GO:0007017,microtubule-based process,40/262,130/2061,0.3076923076923077,2.4204345273047565,6.383670080918427,1.525661800619023e-8,1.4507933453877662e-5,1.3890364683163163e-5,DCTN6/BAG3/CRYAB/HSPB1/TUBB/UCHL1/HSPA1A/MAPT/EZR/FLNA/MAP4/PPP2R1A/CLIP1/DNAJA1/PRKAA2/VCP/RAN/TUBA1B/TUBA4A/TUBB4B/CLTC/KLC1/DYNC1I2/DCTN2/TUBB2A/DYNC1H1/KPNB1/MAPRE1/DDB1/KTN1/TBCB/TUBB6/TPPP3/SLK/CLIP2/MAPRE3/NUDC/MEMO1/SBDS/DYNC1LI1,40,BP,brown
GO:0000226,microtubule cytoskeleton organization,32/262,92/2061,0.34782608695652173,2.736143378692333,6.5001790276804225,1.8627330155945096e-8,1.4507933453877662e-5,1.3890364683163163e-5,DCTN6/CRYAB/TUBB/HSPA1A/MAPT/EZR/FLNA/MAP4/PPP2R1A/CLIP1/PRKAA2/VCP/RAN/TUBA1B/TUBA4A/TUBB4B/CLTC/DCTN2/TUBB2A/DYNC1H1/KPNB1/MAPRE1/DDB1/TBCB/TUBB6/TPPP3/SLK/CLIP2/MAPRE3/NUDC/SBDS/DYNC1LI1,32,BP,brown
GO:0006457,protein folding,31/262,88/2061,0.3522727272727273,2.7711224843858435,6.478807318118802,2.249292008353126e-8,1.4507933453877662e-5,1.3890364683163163e-5,HSPB6/DNAJA2/BAG3/CRYAB/HSPB1/P4HB/HSP90AA1/HSP90AB1/HSPA1A/HSPA5/HSPA8/HSP90B1/TCP1/PDIA3/DNAJA1/HSPA4/CCT6A/CCT5/CCT3/CCT8/CCT4/HSPA2/CCT2/HSPB2/TXNDC5/DNAJA4/ERO1A/TBCB/CCT7/NUDC/HYOU1,31,BP,brown
