uniprot_id,module_color,module_num,gene
P02786,grey,0,TFRC
P02787,red,6,TF
P02792,grey,0,FTL
P02794,yellow,4,FTH1
P02795,red,6,MT2A
P03886,yellow,4,MT-ND1
P03891,yellow,4,MT-ND2
P03897,yellow,4,MT-ND3
P03905,brown,3,MT-ND4
P03915,yellow,4,MT-ND5
P03928,black,7,MT-ATP8
P04040,red,6,CAT
P04075,brown,3,ALDOA
P04080,blue,2,CSTB
P04083,grey,0,ANXA1
P04179,red,6,SOD2
P04264,grey,0,KRT1
P04406,turquoise,1,GAPDH
P04439,blue,2,HLA-A
P04632,turquoise,1,CAPNS1
P04792,turquoise,1,HSPB1
P04843,turquoise,1,RPN1
P04844,grey,0,RPN2
P04899,grey,0,GNAI2
P05023,turquoise,1,ATP1A1
P05026,grey,0,ATP1B1
P05090,red,6,APOD
P05091,blue,2,ALDH2
P05109,grey,0,S100A8
P05141,black,7,SLC25A5
P05155,red,6,SERPING1
P05165,blue,2,PCCA
P05166,blue,2,PCCB
P05198,turquoise,1,EIF2S1
P05386,green,5,RPLP1
P05387,green,5,RPLP2
P05388,green,5,RPLP0
P05413,blue,2,FABP3
P05452,red,6,CLEC3B
P05455,grey,0,SSB
P05556,grey,0,ITGB1
P05783,yellow,4,KRT18
P05787,grey,0,KRT8
P05976,brown,3,MYL1
P06396,green,5,GSN
P06454,blue,2,PTMA
P06576,black,7,ATP5F1B
P06702,grey,0,S100A9
P06703,turquoise,1,S100A6
P06730,brown,3,EIF4E
P06732,grey,0,CKM
P06733,grey,0,ENO1
P06737,grey,0,PYGL
P06744,grey,0,GPI
P06748,green,5,NPM1
P06753,brown,3,TPM3
P07099,turquoise,1,EPHX1
P07108,grey,0,DBI
P07195,blue,2,LDHB
P07203,blue,2,GPX1
P07237,turquoise,1,P4HB
P07305,brown,3,H1-0
P07339,blue,2,CTSD
P07355,turquoise,1,ANXA2
P07384,grey,0,CAPN1
P07437,turquoise,1,TUBB
P07451,blue,2,CA3
P07585,brown,3,DCN
P07602,blue,2,PSAP
P07737,turquoise,1,PFN1
P07738,red,6,BPGM
P07741,brown,3,APRT
P07814,turquoise,1,EPRS1
P07858,blue,2,CTSB
P07900,turquoise,1,HSP90AA1
P07919,yellow,4,UQCRH
P07951,brown,3,TPM2
P07954,blue,2,FH
P08123,brown,3,COL1A2
P08133,grey,0,ANXA6
P08237,turquoise,1,PFKM
P08238,turquoise,1,HSP90AB1
P08294,red,6,SOD3
P08559,black,7,PDHA1
P08572,brown,3,COL4A2
P08574,yellow,4,CYC1
P08590,brown,3,MYL3
P08603,red,6,CFH
P08651,grey,0,NFIC
P08670,brown,3,VIM
P08697,red,6,SERPINF2
P08708,green,5,RPS17
P08727,grey,0,KRT19
P08758,turquoise,1,ANXA5
P08865,green,5,RPSA
P09012,yellow,4,SNRPA
P09104,turquoise,1,ENO2
P09110,blue,2,ACAA1
P09211,red,6,GSTP1
P09382,grey,0,LGALS1
P09417,brown,3,QDPR
P09429,blue,2,HMGB1
P09467,grey,0,FBP1
P09488,yellow,4,GSTM1
P09493,brown,3,TPM1
P09497,turquoise,1,CLTB
P09525,blue,2,ANXA4
P09601,brown,3,HMOX1
P09622,black,7,DLD
P09651,green,5,HNRNPA1
P09669,yellow,4,COX6C
P09874,grey,0,PARP1
P09913,grey,0,IFIT2
P09936,turquoise,1,UCHL1
P09960,turquoise,1,LTA4H
P09972,grey,0,ALDOC
P0CW19,brown,3,LIMS3
P0DMV8,turquoise,1,HSPA1A
P0DOY2,red,6,IGLC2
P0DOY3,red,6,IGLC3
P0DP23,brown,3,CALM1
P10176,yellow,4,COX8A
P10253,blue,2,GAA
P10301,grey,0,RRAS
P10515,black,7,DLAT
P10599,grey,0,TXN
P10606,yellow,4,COX5B
P10636,turquoise,1,MAPT
P10644,grey,0,PRKAR1A
P10768,brown,3,ESD
P10809,blue,2,HSPD1
P10828,brown,3,THRB
P10909,red,6,CLU
P10916,yellow,4,MYL2
P11021,turquoise,1,HSPA5
P11047,brown,3,LAMC1
P11055,brown,3,MYH3
P11142,turquoise,1,HSPA8
P11171,red,6,EPB41
P11177,black,7,PDHB
P11182,blue,2,DBT
P11216,grey,0,PYGB
P11217,grey,0,PYGM
P11233,yellow,4,RALA
P11277,red,6,SPTB
P11279,grey,0,LAMP1
P11310,blue,2,ACADM
P11441,turquoise,1,UBL4A
P11532,green,5,DMD
P11586,grey,0,MTHFD1
P11766,brown,3,ADH5
P11940,grey,0,PABPC1
P12081,grey,0,HARS1
P12109,brown,3,COL6A1
P12110,brown,3,COL6A2
P12111,brown,3,COL6A3
P12235,blue,2,SLC25A4
P12236,grey,0,SLC25A6
P12268,turquoise,1,IMPDH2
P12277,blue,2,CKB
P12429,grey,0,ANXA3
P12694,yellow,4,BCKDHA
P12814,brown,3,ACTN1
P12882,brown,3,MYH1
P12883,brown,3,MYH7
P12955,grey,0,PEPD
P12956,grey,0,XRCC6
P13010,grey,0,XRCC5
P13073,yellow,4,COX4I1
P13164,grey,0,IFITM1
P13473,grey,0,LAMP2
P13489,turquoise,1,RNH1
P13535,brown,3,MYH8
P13611,grey,0,VCAN
P13639,turquoise,1,EEF2
P13645,grey,0,KRT10
P13647,grey,0,KRT5
P13667,grey,0,PDIA4
P13693,brown,3,TPT1
P13716,red,6,ALAD
P13796,grey,0,LCP1
P13797,blue,2,PLS3
P13798,grey,0,APEH
P13804,blue,2,ETFA
P13805,brown,3,TNNT1
P13807,turquoise,1,GYS1
P13861,grey,0,PRKAR2A
P13929,turquoise,1,ENO3
P13987,grey,0,CD59
P14174,red,6,MIF
P14209,green,5,CD99
P14314,grey,0,PRKCSH
P14324,grey,0,FDPS
P14406,yellow,4,COX7A2
P14543,brown,3,NID1
P14550,grey,0,AKR1A1
P14618,brown,3,PKM
P14621,turquoise,1,ACYP2
P14625,turquoise,1,HSP90B1
P14649,grey,0,MYL6B
P14735,grey,0,IDE
P14854,yellow,4,COX6B1
P14866,grey,0,HNRNPL
P14868,turquoise,1,DARS1
P14923,grey,0,JUP
P14927,yellow,4,UQCRB
P15088,grey,0,CPA3
P15090,blue,2,FABP4
P15104,yellow,4,GLUL
P15121,grey,0,AKR1B1
P15170,turquoise,1,GSPT1
P15259,grey,0,PGAM2
P15311,turquoise,1,EZR
P15374,turquoise,1,UCHL3
P15531,red,6,NME1
P15880,turquoise,1,RPS2
P15954,yellow,4,COX7C
P16083,grey,0,NQO2
P16118,grey,0,PFKFB1
P16152,turquoise,1,CBR1
P16157,red,6,ANK1
P16219,blue,2,ACADS
P16298,brown,3,PPP3CB
P16615,grey,0,ATP2A2
P16671,grey,0,CD36
P16930,red,6,FAH
P16989,turquoise,1,YBX3
P17152,yellow,4,TMEM11
P17174,blue,2,GOT1
P17540,blue,2,CKMT2
P17568,yellow,4,NDUFB7
P17612,grey,0,PRKACA
P17655,turquoise,1,CAPN2
P17661,brown,3,DES
P17858,turquoise,1,PFKL
P17931,turquoise,1,LGALS3
P17948,brown,3,FLT1
P17980,turquoise,1,PSMC3
P17987,turquoise,1,TCP1
P18077,green,5,RPL35A
P18085,brown,3,ARF4
P18124,green,5,RPL7
P18206,turquoise,1,VCL
P18621,green,5,RPL17
P18669,brown,3,PGAM1
P18859,black,7,ATP5PF
P19075,brown,3,TSPAN8
P19237,brown,3,TNNI1
P19338,grey,0,NCL
P19367,grey,0,HK1
P19404,yellow,4,NDUFV2
P19623,grey,0,SRM
P19971,turquoise,1,TYMP
P20042,green,5,EIF2S2
P20073,red,6,ANXA7
P20231,blue,2,TPSB2
P20290,brown,3,BTF3
P20340,grey,0,RAB6A
P20618,turquoise,1,PSMB1
P20674,yellow,4,COX5A
P20807,green,5,CAPN3
P20810,turquoise,1,CAST
P20929,brown,3,NEB
P20962,grey,0,PTMS
P21266,grey,0,GSTM3
P21281,grey,0,ATP6V1B2
P21291,turquoise,1,CSRP1
P21333,turquoise,1,FLNA
P21397,blue,2,MAOA
P21399,blue,2,ACO1
P21695,brown,3,GPD1
P21796,yellow,4,VDAC1
P21810,brown,3,BGN
P21817,green,5,RYR1
P21912,blue,2,SDHB
P21964,grey,0,COMT
P21980,yellow,4,TGM2
P22033,blue,2,MMUT
P22059,grey,0,OSBP
P22061,grey,0,PCMT1
P22102,turquoise,1,GART
P22234,turquoise,1,PAICS
P22307,grey,0,SCP2
P22314,grey,0,UBA1
P22352,grey,0,GPX3
P22392,black,7,NME2
P22626,grey,0,HNRNPA2B1
P22695,yellow,4,UQCRC2
P22830,blue,2,FECH
P23109,grey,0,AMPD1
P23142,green,5,FBLN1
P23246,green,5,SFPQ
P23284,grey,0,PPIB
P23297,turquoise,1,S100A1
P23327,turquoise,1,HRC
P23368,turquoise,1,ME2
P23381,grey,0,WARS1
P23396,green,5,RPS3
P23434,blue,2,GCSH
P23526,turquoise,1,AHCY
P23528,grey,0,CFL1
P23588,grey,0,EIF4B
P23634,brown,3,ATP2B4
P23786,blue,2,CPT2
P24043,brown,3,LAMA2
P24298,blue,2,GPT
P24310,yellow,4,COX7A1
P24311,yellow,4,COX7B
P24534,turquoise,1,EEF1B2
P24539,black,7,ATP5PB
P24666,brown,3,ACP1
P24752,blue,2,ACAT1
P25311,red,6,AZGP1
P25325,blue,2,MPST
P25398,green,5,RPS12
P25686,grey,0,DNAJB2
P25705,black,7,ATP5F1A
P25786,turquoise,1,PSMA1
P25787,grey,0,PSMA2
P25788,turquoise,1,PSMA3
P25789,turquoise,1,PSMA4
P26038,turquoise,1,MSN
P26196,grey,0,DDX6
P26368,grey,0,U2AF2
P26373,green,5,RPL13
P26440,blue,2,IVD
P26447,turquoise,1,S100A4
P26583,blue,2,HMGB2
P26639,turquoise,1,TARS1
P26640,turquoise,1,VARS1
P26641,turquoise,1,EEF1G
P26678,grey,0,PLN
P26885,yellow,4,FKBP2
P27105,red,6,STOM
P27338,blue,2,MAOB
P27348,blue,2,YWHAQ
P27361,brown,3,MAPK3
P27635,green,5,RPL10
P27694,grey,0,RPA1
P27695,blue,2,APEX1
P27797,grey,0,CALR
P27816,turquoise,1,MAP4
P27824,grey,0,CANX
P28066,grey,0,PSMA5
P28070,turquoise,1,PSMB4
P28072,grey,0,PSMB6
P28074,grey,0,PSMB5
P28161,grey,0,GSTM2
P28289,brown,3,TMOD1
P28331,yellow,4,NDUFS1
P28482,grey,0,MAPK1
P28749,green,5,RBL1
P28838,blue,2,LAP3
P28907,grey,0,CD38
P29144,grey,0,TPP2
P29218,brown,3,IMPA1
P29317,red,6,EPHA2
P29401,red,6,TKT
P29692,turquoise,1,EEF1D
P29966,grey,0,MARCKS
P29992,brown,3,GNA11
P30038,blue,2,ALDH4A1
P30040,yellow,4,ERP29
P30041,red,6,PRDX6
P30043,red,6,BLVRB
P30044,grey,0,PRDX5
P30046,turquoise,1,DDT
P30048,black,7,PRDX3
P30049,blue,2,ATP5F1D
P30050,green,5,RPL12
P30084,blue,2,ECHS1
P30085,turquoise,1,CMPK1
P30086,red,6,PEBP1
P30101,turquoise,1,PDIA3
P30153,turquoise,1,PPP2R1A
P30405,blue,2,PPIF
P30419,green,5,NMT1
P30520,brown,3,ADSS2
P30533,blue,2,LRPAP1
P30536,blue,2,TSPO
P30566,brown,3,ADSL
P30622,turquoise,1,CLIP1
P30626,grey,0,SRI
P30740,grey,0,SERPINB1
P30837,turquoise,1,ALDH1B1
P31040,blue,2,SDHA
P31150,grey,0,GDI1
P31153,brown,3,MAT2A
P31415,green,5,CASQ1
P31751,grey,0,AKT2
P31930,yellow,4,UQCRC1
P31937,blue,2,HIBADH
P31939,turquoise,1,ATIC
P31942,grey,0,HNRNPH3
P31943,yellow,4,HNRNPH1
P31946,turquoise,1,YWHAB
P31948,turquoise,1,STIP1
P31949,turquoise,1,S100A11
P32119,red,6,PRDX2
P32456,turquoise,1,GBP2
P33121,blue,2,ACSL1
P33176,grey,0,KIF5B
P33992,red,6,MCM5
P34896,grey,0,SHMT1
P34897,blue,2,SHMT2
P34932,turquoise,1,HSPA4
P34949,brown,3,MPI
P35052,grey,0,GPC1
P35080,turquoise,1,PFN2
P35221,black,7,CTNNA1
P35237,grey,0,SERPINB6
P35241,grey,0,RDX
P35244,brown,3,RPA3
P35268,green,5,RPL22
P35270,grey,0,SPR
P35443,grey,0,THBS4
P35555,brown,3,FBN1
P35573,brown,3,AGL
P35579,grey,0,MYH9
P35606,turquoise,1,COPB2
P35609,brown,3,ACTN2
P35611,blue,2,ADD1
P35613,grey,0,BSG
P35637,green,5,FUS
P35659,brown,3,DEK
P35749,grey,0,MYH11
P35754,brown,3,GLRX
P35813,blue,2,PPM1A
P35908,grey,0,KRT2
P35914,blue,2,HMGCL
P35998,turquoise,1,PSMC2
P36405,grey,0,ARL3
P36507,red,6,MAP2K2
P36542,black,7,ATP5F1C
P36543,turquoise,1,ATP6V1E1
P36578,green,5,RPL4
P36776,blue,2,LONP1
P36871,brown,3,PGM1
P36955,red,6,SERPINF1
P36957,blue,2,DLST
P36959,brown,3,GMPR
P36969,grey,0,GPX4
P37108,green,5,SRP14
P37802,blue,2,TAGLN2
P37837,red,6,TALDO1
P38117,blue,2,ETFB
P38606,grey,0,ATP6V1A
P38646,blue,2,HSPA9
P39019,green,5,RPS19
P39023,green,5,RPL3
P39059,brown,3,COL15A1
P39060,brown,3,COL18A1
P39656,brown,3,DDOST
P39687,turquoise,1,ANP32A
P40123,yellow,4,CAP2
P40227,turquoise,1,CCT6A
P40429,green,5,RPL13A
P40763,grey,0,STAT3
P40925,blue,2,MDH1
P40926,blue,2,MDH2
P40939,blue,2,HADHA
P41091,turquoise,1,EIF2S3
P41227,turquoise,1,NAA10
P41236,red,6,PPP1R2
P41250,grey,0,GARS1
P41252,turquoise,1,IARS1
P41567,grey,0,EIF1
P42126,blue,2,ECI1
P42330,turquoise,1,AKR1C3
P42677,turquoise,1,RPS27
P42704,black,7,LRPPRC
P42765,blue,2,ACAA2
P42766,green,5,RPL35
P43007,grey,0,SLC1A4
P43034,grey,0,PAFAH1B1
P43155,blue,2,CRAT
P43304,brown,3,GPD2
P43490,grey,0,NAMPT
P43686,turquoise,1,PSMC4
P43897,blue,2,TSFM
P45378,brown,3,TNNT3
P45381,blue,2,ASPA
P45877,brown,3,PPIC
P45880,yellow,4,VDAC2
P45954,blue,2,ACADSB
P45974,turquoise,1,USP5
P45985,brown,3,MAP2K4
P46019,brown,3,PHKA2
P46020,brown,3,PHKA1
P46109,green,5,CRKL
P46379,grey,0,BAG6
P46459,grey,0,NSF
P46734,grey,0,MAP2K3
P46776,green,5,RPL27A
P46777,green,5,RPL5
P46779,green,5,RPL28
P46781,green,5,RPS9
P46782,green,5,RPS5
P46783,green,5,RPS10
P46926,grey,0,GNPDA1
P46939,green,5,UTRN
P46940,grey,0,IQGAP1
P46976,turquoise,1,GYG1
P46977,grey,0,STT3A
P47755,brown,3,CAPZA2
P47756,brown,3,CAPZB
P47813,green,5,EIF1AX
P47897,black,7,QARS1
P47914,green,5,RPL29
P47985,yellow,4,UQCRFS1
P48047,black,7,ATP5PO
P48059,blue,2,LIMS1
P48147,brown,3,PREP
P48163,brown,3,ME1
P48426,brown,3,PIP4K2A
P48444,turquoise,1,ARCN1
P48449,blue,2,LSS
P48507,brown,3,GCLM
P48509,turquoise,1,CD151
P48556,turquoise,1,PSMD8
P48637,grey,0,GSS
P48643,turquoise,1,CCT5
P48735,blue,2,IDH2
P48788,brown,3,TNNI2
P49023,grey,0,PXN
P49189,red,6,ALDH9A1
P49207,brown,3,RPL34
P49257,turquoise,1,LMAN1
P49354,grey,0,FNTA
P49368,turquoise,1,CCT3
P49406,blue,2,MRPL19
P49411,blue,2,TUFM
P49419,blue,2,ALDH7A1
P49427,red,6,CDC34
P49585,grey,0,PCYT1A
P49588,grey,0,AARS1
P49589,turquoise,1,CARS1
P49591,turquoise,1,SARS1
P49720,brown,3,PSMB3
P49721,turquoise,1,PSMB2
P49748,blue,2,ACADVL
P49753,blue,2,ACOT2
P49755,brown,3,TMED10
P49773,brown,3,HINT1
P49821,yellow,4,NDUFV1
P49840,blue,2,GSK3A
P49841,grey,0,GSK3B
P50213,blue,2,IDH3A
P50225,blue,2,SULT1A1
P50395,turquoise,1,GDI2
P50402,yellow,4,EMD
P50416,grey,0,CPT1A
P50461,turquoise,1,CSRP3
P50502,grey,0,ST13
P50570,grey,0,DNM2
P50579,grey,0,METAP2
P50583,brown,3,NUDT2
P50851,brown,3,LRBA
P50895,brown,3,BCAM
P50914,green,5,RPL14
P50990,turquoise,1,CCT8
P50991,turquoise,1,CCT4
P50993,grey,0,ATP1A2
P50995,grey,0,ANXA11
P51114,green,5,FXR1
P51148,grey,0,RAB5C
P51149,grey,0,RAB7A
P51452,brown,3,DUSP3
P51553,blue,2,IDH3G
P51570,blue,2,GALK1
P51571,grey,0,SSR4
P51572,turquoise,1,BCAP31
P51608,grey,0,MECP2
P51648,grey,0,ALDH3A2
P51649,blue,2,ALDH5A1
P51659,grey,0,HSD17B4
P51665,turquoise,1,PSMD7
P51668,grey,0,UBE2D1
P51687,blue,2,SUOX
P51692,grey,0,STAT5B
P51812,grey,0,RPS6KA3
P51858,grey,0,HDGF
P51884,grey,0,LUM
P51888,brown,3,PRELP
P51970,yellow,4,NDUFA8
P51991,grey,0,HNRNPA3
P52179,brown,3,MYOM1
P52209,red,6,PGD
P52272,yellow,4,HNRNPM
P52294,turquoise,1,KPNA1
P52564,blue,2,MAP2K6
P52565,red,6,ARHGDIA
P52566,blue,2,ARHGDIB
P52758,grey,0,RIDA
P52815,yellow,4,MRPL12
P52888,grey,0,THOP1
P52895,turquoise,1,AKR1C2
P52907,brown,3,CAPZA1
P52943,grey,0,CRIP2
P53004,grey,0,BLVRA
P53041,blue,2,PPP5C
P53384,grey,0,NUBP1
P53597,blue,2,SUCLG1
P53621,turquoise,1,COPA
P53701,blue,2,HCCS
P53778,red,6,MAPK12
P53814,grey,0,SMTN
P53985,blue,2,SLC16A1
P53990,blue,2,IST1
P53992,grey,0,SEC24C
P53999,grey,0,SUB1
P54136,turquoise,1,RARS1
P54284,brown,3,CACNB3
P54289,brown,3,CACNA2D1
P54296,brown,3,MYOM2
P54577,grey,0,YARS1
P54578,brown,3,USP14
P54619,turquoise,1,PRKAG1
P54646,turquoise,1,PRKAA2
P54652,turquoise,1,HSPA2
P54725,red,6,RAD23A
P54727,grey,0,RAD23B
P54819,blue,2,AK2
P54920,grey,0,NAPA
P55010,turquoise,1,EIF5
P55036,turquoise,1,PSMD4
P55042,turquoise,1,RRAD
P55060,grey,0,CSE1L
P55072,turquoise,1,VCP
P55084,blue,2,HADHB
P55209,turquoise,1,NAP1L1
P55263,grey,0,ADK
P55268,brown,3,LAMB2
P55290,grey,0,CDH13
P55735,grey,0,SEC13
P55769,grey,0,SNU13
P55786,brown,3,NPEPPS
P55809,blue,2,OXCT1
P55822,grey,0,SH3BGR
P55884,green,5,EIF3B
P56134,black,7,ATP5MF
P56181,yellow,4,NDUFV3
P56211,turquoise,1,ARPP19
P56381,black,7,ATP5F1E
P56385,black,7,ATP5ME
