module,age_num,time_num,interaction
MEbrown,-0.4275611595550673,-0.2009619488984173,-0.27551725643840086
MEgreen,-0.3984744660534881,0.14233563677633332,-0.09747537143693233
MEturquoise,-0.5992522398519924,0.33970847879334903,-0.24883484621697086
MEred,0.3467495242870962,-0.0246339455255087,0.16424697922478396
MEyellow,0.2512737433878454,-0.21441236734399835,0.1736471943593394
MEblack,-0.08044186630380869,0.0838803830141942,-0.03300347854745534
MEblue,0.6790312923287466,-0.05627300800805927,0.36503061772627754
MEgrey,-0.1731445222840794,-0.1851968502552612,-0.12079456053379768
