gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
SUMO2,0.1155,0.4128,0.896064,0.860227,NS
TAPBP,-0.1268,0.3755,0.896168,0.871828,NS
ETFA,-0.1005,0.4736,0.896197,0.842605,NS
AHCY,-0.0816,0.5831,0.89625,0.825788,NS
SPTAN1,0.1022,0.4649,0.896366,0.844569,NS
IARS2,0.0915,0.5184,0.896581,0.832337,NS
RCSD1,-0.1007,0.4678,0.89719,0.844384,NS
ECI1,-0.0852,0.5506,0.897647,0.832337,NS
CCDC137,-0.2164,0.2166,0.89768,0.918876,NS
S100A10,0.1032,0.4529,0.897967,0.851755,NS
FAM136A,0.132,0.3538,0.898057,0.874582,NS
TMEM205,-0.0993,0.4696,0.898184,0.844384,NS
PSMC3,0.069,0.6725,0.898692,0.760881,NS
C1QBP,0.1007,0.4604,0.898752,0.846383,NS
SEC61A1,-0.1443,0.3196,0.899261,0.888474,NS
UBE2V1,-0.096,0.4803,0.899305,0.840335,NS
ATP5F1B,0.0879,0.5225,0.899678,0.832337,NS
MAP2K2,-0.0894,0.5125,0.899911,0.832337,NS
RPL34,-0.1673,0.2726,0.900306,0.899751,NS
ERP29,0.0958,0.4757,0.900386,0.842605,NS
OPLAH,-0.0921,0.4941,0.900527,0.839093,NS
UFM1,-0.1103,0.4104,0.901034,0.860227,NS
LASP1,0.1434,0.3152,0.901134,0.888474,NS
SARS1,0.103,0.439,0.901137,0.855788,NS
NDUFV3,0.1328,0.3397,0.901309,0.878454,NS
MAN2C1,-0.1183,0.3787,0.902001,0.871828,NS
PDLIM1,-0.1299,0.3446,0.902092,0.877367,NS
EIF3H,-0.1223,0.3652,0.902237,0.871828,NS
DHX15,-0.0969,0.4604,0.902413,0.846383,NS
TUBA8,0.0868,0.5133,0.902461,0.832337,NS
ALDOC,0.216,0.2063,0.90251,0.926161,NS
COQ10A,0.1206,0.3686,0.902732,0.871828,NS
RNH1,-0.0847,0.5246,0.902754,0.832337,NS
ARPC5,0.1295,0.3411,0.903301,0.877367,NS
STT3A,-0.0929,0.4751,0.903356,0.842605,NS
EMC1,0.1199,0.3678,0.903417,0.871828,NS
TPM3,0.1787,0.2468,0.903445,0.907527,NS
GCSH,-0.1156,0.3811,0.903523,0.871828,NS
KYAT3,-0.129,0.3388,0.904217,0.878506,NS
HNRNPK,-0.0814,0.536,0.904411,0.832337,NS
HSCB,0.1103,0.3949,0.904555,0.866109,NS
IDE,0.0893,0.4854,0.905049,0.839093,NS
GABARAPL2,-0.1263,0.3425,0.905173,0.877367,NS
UBAC1,0.0957,0.4512,0.9054,0.852888,NS
TRMT112,0.1414,0.3043,0.905701,0.894735,NS
COBL,0.1334,0.3223,0.90575,0.886015,NS
ATP2B1,-0.1152,0.3703,0.906442,0.871828,NS
STX7,0.0951,0.4485,0.906457,0.854595,NS
EIF3K,0.1001,0.4258,0.906502,0.860227,NS
SLC16A3,0.1361,0.3128,0.906619,0.890413,NS
ATIC,0.0799,0.5318,0.90674,0.832337,NS
ATP6V1H,-0.1026,0.4136,0.9069,0.860227,NS
TRIM72,0.07,0.6056,0.906953,0.809064,NS
CUL4A,-0.0766,0.5519,0.907245,0.832337,NS
HSDL2,-0.0917,0.4602,0.907398,0.846383,NS
NIBAN1,-0.1123,0.3755,0.907509,0.871828,NS
ANXA6,0.0743,0.5671,0.907521,0.831703,NS
ILVBL,-0.1258,0.3348,0.907577,0.881755,NS
JPH2,-0.0918,0.4578,0.907728,0.847875,NS
MYL6B,0.1922,0.2187,0.907744,0.918876,NS
TATDN1,-0.1094,0.3818,0.908271,0.871828,NS
MAPRE2,-0.0851,0.4909,0.90832,0.839093,NS
TMA7,-0.0983,0.4246,0.908382,0.860227,NS
VPS13A,-0.121,0.3441,0.908613,0.877367,NS
HDHD5,0.1116,0.3729,0.90864,0.871828,NS
SNRNP70,-0.1144,0.3635,0.908713,0.871828,NS
TMX3,0.155,0.2677,0.908883,0.899751,NS
DCTN1,0.0831,0.4977,0.909171,0.838756,NS
NACA,0.0768,0.5375,0.909346,0.832337,NS
CUL5,-0.0768,0.5368,0.909407,0.832337,NS
NDUFA10,0.1063,0.3874,0.909501,0.870772,NS
GRB2,0.0935,0.4404,0.909568,0.855788,NS
PRDX5,0.0816,0.5026,0.909934,0.838041,NS
SELENOF,0.1311,0.3115,0.910267,0.890453,NS
PYURF,0.1396,0.2924,0.910312,0.899751,NS
MAP3K20,-0.1309,0.3114,0.910427,0.890453,NS
UBXN4,0.1066,0.3809,0.910725,0.871828,NS
VPS4B,0.1098,0.369,0.910907,0.871828,NS
SLC25A3,0.0876,0.462,0.911007,0.846383,NS
GLOD4,-0.0759,0.5322,0.911159,0.832337,NS
YARS1,0.1036,0.3872,0.911758,0.870772,NS
ATP1B1,0.0788,0.5084,0.911931,0.836937,NS
DCTN6,0.1087,0.3684,0.911941,0.871828,NS
EFEMP1,0.1249,0.3202,0.912048,0.888235,NS
NIT2,-0.0732,0.5458,0.912134,0.832337,NS
RDH11,0.1234,0.3236,0.912184,0.88593,NS
PRKAB2,0.0807,0.4933,0.912366,0.839093,NS
HSPA5,0.0751,0.5304,0.912401,0.832337,NS
MRPS25,0.0928,0.4289,0.912448,0.859839,NS
PMM2,0.1231,0.3229,0.91252200000000006,0.886015,NS
DCAF8,0.0991,0.3999,0.912762,0.865309,NS
DDX6,-0.0939,0.4205,0.913049,0.860227,NS
RAB5C,0.10780000000000001,0.3654,0.913318,0.871828,NS
ATP5PF,0.0902,0.4348,0.91361,0.855788,NS
NOMO2,0.0938,0.4181,0.913673,0.860227,NS
F13A1,0.1254,0.3123,0.913755,0.890453,NS
LDHA,0.1114,0.3512,0.913817,0.876387,NS
MCEE,-0.1316,0.2969,0.913997,0.89803,NS
PSMA4,0.074,0.5274,0.914012,0.832337,NS
ATP5PB,-0.0807,0.4827,0.914218,0.839093,NS
SPR,-0.1051,0.3674,0.914901,0.871828,NS
DYNC1LI1,0.104,0.3715,0.914913,0.871828,NS
COA3,-0.1252,0.3074,0.91517,0.892902,NS
ACADM,0.0959,0.4011,0.915256,0.865146,NS
DNAJA3,-0.1155,0.331,0.915773,0.88344,NS
MYCBP,0.0908,0.4206,0.91579,0.860227,NS
MYBPC1,0.1585,0.2409,0.915823,0.90958,NS
PSMD11,0.0638,0.586,0.917464,0.825788,NS
CDC42,-0.0849,0.4405,0.917537,0.855788,NS
ADSS2,0.1058,0.353,0.917607,0.87479,NS
NUBP1,0.1021,0.3658,0.917635,0.871828,NS
IMPA1,-0.0691,0.5365,0.918227,0.832337,NS
APOOL,-0.0863,0.4267,0.918744,0.860227,NS
COX6B1,0.1004,0.3656,0.918916,0.871828,NS
EEF2K,-0.1077,0.3391,0.919342,0.878506,NS
GSS,-0.0859,0.4246,0.919434,0.860227,NS
PIP4K2B,-0.0802,0.4532,0.919748,0.851755,NS
SLC25A13,0.088,0.4089,0.920499,0.860227,NS
MBNL1,0.0792,0.4527,0.920736,0.851755,NS
NAXE,-0.0695,0.5151,0.920893,0.832337,NS
BLMH,-0.1009,0.3537,0.921079,0.874582,NS
PCBP2,0.0729,0.4899,0.921092,0.839093,NS
NDUFB5,0.0991,0.3601,0.921154,0.872874,NS
NADK2,-0.1003,0.3543,0.921436,0.874582,NS
TCEA3,0.0961,0.3692,0.921511,0.871828,NS
THAP4,0.095,0.3723,0.921753,0.871828,NS
RPS6KA3,0.0843,0.4196,0.921822,0.860227,NS
COQ8A,-0.0797,0.4428,0.921927,0.855788,NS
APOC2,-0.1341,0.2611,0.922552,0.899751,NS
ACADSB,-0.1048,0.3335,0.922683,0.881755,NS
ARL3,0.0882,0.3957,0.922779,0.866109,NS
LAP3,0.0696,0.5,0.922979,0.838756,NS
DHRS7,0.084,0.4141,0.923055,0.860227,NS
VCL,0.0617,0.5634,0.923099,0.832337,NS
AKAP1,-0.1164,0.2984,0.923162,0.897085,NS
PCBD1,-0.0774,0.4485,0.923213,0.854595,NS
HADHA,-0.0764,0.4543,0.923217,0.851755,NS
HDGF,-0.0792,0.4363,0.923534,0.855788,NS
FKBP4,-0.0881,0.3919,0.923605,0.869249,NS
OSGEP,0.0861,0.4006,0.923638,0.865192,NS
MRPL53,0.1145,0.3009,0.923713,0.895764,NS
ATP6V1B2,-0.0783,0.4383,0.924049,0.855788,NS
LRBA,-0.2027,0.1684,0.924395,0.940786,NS
GSTK1,0.0879,0.3883,0.924461,0.870772,NS
MAP2K4,0.0759,0.449,0.924519,0.854595,NS
ABHD14B,-0.0815,0.4174,0.92466,0.860227,NS
RABL3,-0.095,0.3577,0.924754,0.874582,NS
ARPC2,0.1071,0.317,0.924798,0.888474,NS
SPEG,-0.0995,0.34,0.925035,0.878454,NS
BUB3,-0.0911,0.3712,0.925063,0.871828,NS
COPG1,0.0767,0.4395,0.925319,0.855788,NS
TRDN,0.1171,0.287,0.925549,0.899751,NS
RPL30,0.1203,0.2785,0.925796,0.899751,NS
CLCC1,-0.0796,0.4196,0.925984,0.860227,NS
PITHD1,-0.0996,0.3333,0.926426,0.881755,NS
LCMT1,0.093,0.3561,0.926582,0.874582,NS
RAB1B,-0.0952,0.3467,0.926831,0.877367,NS
HNRNPH2,-0.1004,0.328,0.926993,0.885678,NS
RTRAF,0.1307,0.2517,0.927063,0.903837,NS
BCAP31,0.0668,0.4868,0.927883,0.839093,NS
UCHL5,0.0774,0.4198,0.927932,0.860227,NS
DDI2,0.1422,0.2279,0.928086,0.911335,NS
PSMD2,0.0656,0.4933,0.928192,0.839093,NS
BAG6,-0.085,0.3789,0.9285,0.871828,NS
SEC23A,0.077,0.4171,0.928709,0.860227,NS
VPS25,-0.0918,0.3488,0.928927,0.877367,NS
HSD17B12,0.0955,0.3349,0.928981,0.881755,NS
LPCAT3,-0.1106,0.2883,0.929185,0.899751,NS
ACOT9,0.0818,0.3894,0.929244,0.870772,NS
SBDS,0.073,0.4364,0.929316,0.855788,NS
SRI,0.0919,0.3448,0.929616,0.877367,NS
CLTC,0.0799,0.3951,0.929875,0.866109,NS
RMDN1,0.0863,0.3644,0.930111,0.871828,NS
DDX1,0.0737,0.4267,0.930178,0.860227,NS
XRCC5,-0.0721,0.4352,0.930324,0.855788,NS
STK38,-0.1104,0.2805,0.931188,0.899751,NS
RBBP7,0.1051,0.2932,0.931501,0.899751,NS
CAPZA1,0.1067,0.2885,0.93155,0.899751,NS
PSMC6,0.0629,0.4892,0.931614,0.839093,NS
RSU1,-0.0804,0.3826,0.931633,0.871828,NS
SNX6,-0.0657,0.4676,0.931743,0.844384,NS
DYSF,0.0709,0.4307,0.932124,0.858308,NS
RAB18,-0.0757,0.4012,0.932439,0.865146,NS
EEF1B2,0.0779,0.3888,0.932646,0.870772,NS
APEX1,0.0755,0.398,0.933145,0.866109,NS
HSP90AB1,0.0682,0.4408,0.933163,0.855788,NS
ANXA4,0.0846,0.3551,0.93318,0.874582,NS
ERH,0.1072,0.2803,0.933184,0.899751,NS
YBX1,0.0829,0.3618,0.933247,0.871828,NS
EIF2B1,0.0773,0.3875,0.933328,0.870772,NS
COX6C,0.0982,0.3046,0.933433,0.894735,NS
IST1,0.0668,0.4462,0.93366,0.85526,NS
GDI2,-0.0597,0.4985,0.933771,0.838756,NS
TXN,-0.0766,0.3876,0.933897,0.870772,NS
OLA1,-0.0625,0.4748,0.933986,0.842605,NS
ELMOD2,-0.103,0.2876,0.934037,0.899751,NS
CISD1,0.0749,0.3944,0.934224,0.866109,NS
PDXK,-0.0668,0.4419,0.934318,0.855788,NS
SMTN,0.0897,0.3287,0.93434,0.885678,NS
TMEM11,0.0754,0.3901,0.934552,0.870772,NS
ALDH2,-0.1059,0.2759,0.934908,0.899751,NS
CHMP4B,0.0728,0.4013,0.934909,0.865146,NS
MARCHF5,0.0949,0.3076,0.934972,0.892902,NS
ACAA1,-0.0837,0.3474,0.935211,0.877367,NS
FKBP1A,-0.0871,0.3333,0.935351,0.881755,NS
HBB,0.1206,0.2396,0.93561,0.90958,NS
SNTB2,-0.0695,0.4154,0.935672,0.860227,NS
CFH,0.1017,0.2835,0.935768,0.899751,NS
STUB1,-0.0749,0.385,0.935771,0.871828,NS
SEPTIN11,-0.0906,0.3179,0.935871,0.888474,NS
ACOT13,0.078,0.3664,0.936335,0.871828,NS
UCHL1,0.1236,0.2307,0.93643,0.90958,NS
MYOM1,-0.0976,0.292,0.936472,0.899751,NS
IBA57,-0.1042,0.2732,0.936547,0.899751,NS
PSMC4,0.0648,0.4383,0.936654,0.855788,NS
USP5,0.0651,0.4337,0.937037,0.855788,NS
HGS,-0.0825,0.341,0.937295,0.877367,NS
TOR1AIP2,0.1005,0.2796,0.937372,0.899751,NS
AP2M1,0.0814,0.3439,0.93759,0.877367,NS
ASMTL,-0.091,0.3071,0.937688,0.892902,NS
EIF2S1,0.0553,0.5057,0.937688,0.837048,NS
XPO1,-0.0672,0.416,0.937694,0.860227,NS
NIPSNAP3B,-0.094,0.2956,0.93805,0.89914,NS
EPDR1,-0.0909,0.3056,0.938053,0.893594,NS
MFN1,-0.1008,0.2751,0.93814,0.899751,NS
LPP,-0.085,0.324,0.938517,0.88593,NS
SGTA,-0.0667,0.4121,0.938645,0.860227,NS
KRT10,0.1367,0.201,0.938658,0.926168,NS
MSRB2,0.1015,0.2703,0.938792,0.899751,NS
ERLIN2,-0.0866,0.3166,0.938799,0.888474,NS
TFG,0.0775,0.3535,0.93885,0.874582,NS
NDUFC2,0.1045,0.262,0.938885,0.899751,NS
CKB,-0.067,0.4083,0.938905,0.860484,NS
CA2,-0.09,0.3027,0.939174,0.89567,NS
SRM,0.1404,0.1938,0.939275,0.930375,NS
VPS26A,-0.0702,0.3874,0.939299,0.870772,NS
EIF4E,-0.0677,0.4017,0.939311,0.865146,NS
CAPZB,0.1013,0.2685,0.939317,0.899751,NS
CNBP,-0.082,0.3314,0.939354,0.883427,NS
TPSB2,0.1098,0.2468,0.939526,0.907527,NS
EIF3G,0.0766,0.3506,0.94003,0.876387,NS
UQCRB,0.07,0.3826,0.940193,0.871828,NS
EML1,-0.0735,0.3632,0.94038,0.871828,NS
LANCL1,-0.0756,0.3512,0.940709,0.876387,NS
EIF2S2,0.0702,0.3741,0.941305,0.871828,NS
GHITM,0.0828,0.3169,0.941365,0.888474,NS
PRDX1,-0.075,0.3471,0.941834,0.877367,NS
RAB14,-0.0782,0.3326,0.94186,0.881755,NS
ASAH1,-0.0831,0.3127,0.941904,0.890413,NS
COPS5,-0.0758,0.3427,0.941915,0.877367,NS
CAPN1,-0.0528,0.4914,0.941962,0.839093,NS
SRP14,-0.0801,0.3222,0.942304,0.886015,NS
MOGS,-0.1044,0.2469,0.942383,0.907527,NS
FKBP2,-0.1026,0.2508,0.942464,0.903837,NS
HDGFL2,-0.0853,0.3018,0.942464,0.89567,NS
TIMM21,0.0863,0.2978,0.942518,0.897639,NS
RAC1,-0.0567,0.4524,0.942694,0.851755,NS
CARS2,-0.1126,0.2261,0.943048,0.911335,NS
CACNA2D1,-0.0646,0.3939,0.943049,0.866109,NS
TRIP10,-0.0624,0.4077,0.943087,0.860841,NS
TRIM54,0.0862,0.2947,0.943168,0.899751,NS
NDUFAB1,-0.0872,0.2912,0.943192,0.899751,NS
SLIRP,0.0846,0.2994,0.943341,0.896635,NS
COX8A,0.1073,0.235,0.943579,0.90958,NS
RAB6A,0.0819,0.3078,0.943619,0.892902,NS
VPS4A,-0.0748,0.3361,0.943722,0.880878,NS
FN1,-0.1367,0.1837,0.943793,0.937935,NS
OXSM,-0.0893,0.2804,0.943946,0.899751,NS
LDHD,-0.1115,0.224,0.94413,0.912263,NS
DCTN4,0.0833,0.2996,0.944144,0.896635,NS
PSMD9,0.0688,0.3625,0.944224,0.871828,NS
MRPS35,-0.085,0.2929,0.944302,0.899751,NS
VAT1,0.0764,0.3258,0.944319,0.88593,NS
BCAM,-0.0827,0.3005,0.944372,0.895764,NS
SNCA,0.1522,0.1622,0.944744,0.940786,NS
MICU2,-0.0824,0.2989,0.94485,0.896847,NS
YBX3,-0.074,0.3327,0.94487,0.881755,NS
CDS2,-0.0765,0.322,0.944873,0.886015,NS
TMEM245,-0.0745,0.3304,0.944919,0.883791,NS
CKM,-0.0605,0.4067,0.944959,0.861591,NS
SDHB,-0.0674,0.3636,0.945161,0.871828,NS
RAB10,-0.0712,0.3431,0.945292,0.877367,NS
HLA-B,0.1034,0.2361,0.945358,0.90958,NS
TMX2,-0.0922,0.2647,0.945371,0.899751,NS
PDPR,0.092,0.265,0.9454,0.899751,NS
SUCLG2,-0.0965,0.2522,0.945527,0.903837,NS
CA3,-0.073,0.3327,0.945574,0.881755,NS
FTH1,0.1209,0.2005,0.945692,0.926168,NS
TXNRD2,-0.0885,0.2735,0.945819,0.899751,NS
SERPINA1,-0.091,0.2656,0.945859,0.899751,NS
RPS26,0.0851,0.2828,0.94607,0.899751,NS
SQOR,0.101,0.2383,0.946091,0.90958,NS
PSMC2,0.0516,0.4647,0.946255,0.844569,NS
ALDH5A1,-0.075,0.3193,0.946346,0.888474,NS
ALAD,0.0863,0.2771,0.946448,0.899751,NS
STX4,-0.0821,0.2908,0.946507,0.899751,NS
LMOD2,0.1565,0.1516,0.946809,0.948177,NS
DDX17,-0.0647,0.3666,0.946871,0.871828,NS
NDUFA3,-0.0926,0.2559,0.946872,0.901742,NS
CALR,-0.0506,0.468,0.946903,0.844384,NS
UQCRC1,0.067,0.3535,0.946923,0.874582,NS
ATP5MG,-0.0677,0.3495,0.946948,0.877367,NS
SPTB,-0.0857,0.2757,0.947034,0.899751,NS
MICOS13,0.091,0.2597,0.947051,0.900927,NS
EIF3A,0.0618,0.3795,0.947396,0.871828,NS
MTPN,-0.063,0.3705,0.947633,0.871828,NS
UQCRC2,0.064,0.3649,0.947679,0.871828,NS
TMEM63A,0.0893,0.2614,0.947684,0.899751,NS
APOE,-0.108,0.2159,0.94772,0.918876,NS
ARIH2,0.0799,0.2889,0.948215,0.899751,NS
PRDX2,0.0581,0.397,0.948293,0.866109,NS
NIT1,-0.0825,0.279,0.948386,0.899751,NS
TKFC,-0.0874,0.2626,0.948517,0.899751,NS
MAPT,0.0706,0.3246,0.948579,0.88593,NS
MCU,-0.0867,0.2642,0.948616,0.899751,NS
ITIH4,0.0965,0.237,0.948697,0.90958,NS
SURF4,-0.0853,0.2681,0.948718,0.899751,NS
CSNK2A1,0.0826,0.2752,0.948983,0.899751,NS
AKR1C1,0.0889,0.2558,0.949003,0.901742,NS
COMT,0.0691,0.3263,0.94937,0.88593,NS
COQ3,-0.07,0.3211,0.949572,0.887233,NS
NID1,0.1157,0.194,0.949635,0.930375,NS
OPA3,-0.086,0.2607,0.949681,0.899846,NS
RPL10A,0.0987,0.2271,0.949721,0.911335,NS
CD36,0.0936,0.2385,0.949904,0.90958,NS
MGST2,0.0962,0.23,0.950351,0.90958,NS
UQCRQ,0.0647,0.3416,0.95041,0.877367,NS
RPL14,0.1045,0.2111,0.950495,0.922468,NS
SLC37A4,-0.0855,0.2575,0.950587,0.901742,NS
MXRA7,-0.1056,0.2078,0.950728,0.926161,NS
TIPRL,0.058,0.3776,0.950824,0.871828,NS
IPO7,-0.0765,0.2861,0.950837,0.899751,NS
RUVBL2,0.0795,0.2751,0.950857,0.899751,NS
IGKV3-20,0.1189,0.1835,0.95099,0.937935,NS
XPO7,-0.0788,0.2732,0.951639,0.899751,NS
DECR1,0.0722,0.2974,0.951749,0.897644,NS
PARVB,-0.07,0.30620000000000003,0.951822,0.893193,NS
NNT,0.0691,0.3083,0.952108,0.892902,NS
G3BP2,-0.098,0.2169,0.952232,0.918876,NS
TXNL1,0.0515,0.4103,0.95249,0.860227,NS
NAPA,-0.0489,0.4295,0.952833,0.85974,NS
SFXN1,0.066,0.3168,0.953002,0.888474,NS
ETHE1,-0.0729,0.2867,0.953017,0.899751,NS
NDUFA2,-0.0758,0.2758,0.953022,0.899751,NS
MTDH,0.0689,0.3017,0.953237,0.89567,NS
CHMP1B,-0.0825,0.251,0.953458,0.903837,NS
ATP5IF1,0.0776,0.2663,0.953539,0.899751,NS
THOP1,-0.0555,0.3721,0.953583,0.871828,NS
TOLLIP,-0.0665,0.3095,0.953707,0.892902,NS
HBA1,0.1037,0.1981,0.953802,0.929538,NS
PSMB6,-0.0623,0.3296,0.953822,0.884763,NS
MT-ATP8,0.0821,0.2498,0.953884,0.905219,NS
MPP1,0.0908,0.2258,0.953899,0.911335,NS
ACAD8,0.0751,0.2709,0.954245,0.899751,NS
ASPH,0.0955,0.2107,0.954711,0.922468,NS
CYC1,0.0647,0.3112,0.95472,0.890453,NS
ARPC4,0.0715,0.2813,0.954722,0.899751,NS
RPS23,0.0822,0.2436,0.95492,0.908642,NS
KRT2,0.1192,0.1673,0.95511,0.940786,NS
SYNCRIP,-0.0631,0.3161,0.955148,0.888474,NS
ACYP2,0.0613,0.3244,0.955224,0.88593,NS
COL6A1,0.1194,0.1661,0.955377,0.940786,NS
PTGES3,-0.0679,0.2898,0.955724,0.899751,NS
TMOD1,0.1085,0.181,0.955775,0.939549,NS
SNF8,0.0685,0.2841,0.95619,0.899751,NS
ARAF,-0.0961,0.2022,0.956226,0.926168,NS
RYR1,-0.0592,0.328,0.956278,0.885678,NS
BZW2,-0.0542,0.3577,0.956373,0.874582,NS
SLC25A12,0.0608,0.318,0.956448,0.888474,NS
SESN1,-0.0729,0.2623,0.956924,0.899751,NS
YWHAE,-0.0505,0.3779,0.956976,0.871828,NS
SNRPA,0.0692,0.2751,0.957118,0.899751,NS
ASPA,0.0741,0.2566,0.957159,0.901742,NS
PSMC1,0.0543,0.3487,0.957359,0.877367,NS
NDUFA7,0.0811,0.2334,0.95737,0.90958,NS
GORASP2,-0.0608,0.3078,0.957829,0.892902,NS
SEC13,0.0672,0.278,0.957917,0.899751,NS
CUL1,-0.0629,0.2962,0.95803,0.898585,NS
ARL6IP5,-0.0593,0.3134,0.958093,0.890413,NS
DDAH1,0.066,0.2815,0.958093,0.899751,NS
TBCE,-0.0717,0.2589,0.958148,0.901193,NS
SDHD,-0.0753,0.2459,0.958239,0.908534,NS
ACOT1,0.092,0.2009,0.958342,0.926168,NS
UTP15,0.1131,0.1633,0.958372,0.940786,NS
CLU,-0.0913,0.2018,0.958449,0.926168,NS
MOB4,-0.0674,0.2719,0.958648,0.899751,NS
ELOB,0.058,0.3159,0.958713,0.888474,NS
PPIL1,-0.0504,0.3624,0.958853,0.871828,NS
CD151,-0.0854,0.2135,0.958873,0.920137,NS
EIF2B4,-0.0788,0.2313,0.958882,0.90958,NS
DNM2,-0.0633,0.2873,0.958996,0.899751,NS
UBA2,0.0696,0.2611,0.95901,0.899751,NS
DNAJA1,0.0749,0.2426,0.959034,0.908825,NS
CKMT2,0.0757,0.2373,0.959468,0.90958,NS
MIF,0.07,0.2568,0.959471,0.901742,NS
PLCL1,0.1009,0.178,0.959491,0.940402,NS
LMNA,0.0852,0.2105,0.959548,0.922468,NS
IMPACT,-0.0897,0.1972,0.960096,0.930048,NS
PGRMC1,-0.1079,0.1625,0.960446,0.940786,NS
NUDT9,-0.0644,0.2721,0.960466,0.899751,NS
NAP1L1,0.0625,0.2801,0.960467,0.899751,NS
TECR,0.0815,0.2142,0.960612,0.919279,NS
TTC38,0.0972,0.1787,0.960798,0.940402,NS
ARF5,0.0573,0.3022,0.960889,0.89567,NS
MRPL46,0.0721,0.2393,0.96107,0.90958,NS
UQCRH,0.0567,0.3029,0.961238,0.89567,NS
USP13,-0.0786,0.2181,0.961288,0.918876,NS
UBE2Z,-0.0631,0.2693,0.961639,0.899751,NS
PGM5,-0.0733,0.2306,0.961825,0.90958,NS
DPM3,-0.0752,0.2248,0.961848,0.911335,NS
H2BC4,0.1098,0.1535,0.961932,0.948177,NS
PPIC,-0.0856,0.1967,0.961987,0.930048,NS
PGK1,0.0559,0.3007,0.962062,0.895764,NS
LAMP1,0.0604,0.2777,0.962099,0.899751,NS
COQ5,-0.072,0.2324,0.962187,0.90958,NS
TRIM25,-0.0738,0.2261,0.962297,0.911335,NS
PSME4,0.0832,0.2003,0.962341,0.926168,NS
SNX2,-0.0584,0.285,0.962415,0.899751,NS
ABLIM2,-0.0882,0.1882,0.962486,0.935971,NS
PAK2,0.0605,0.2737,0.962565,0.899751,NS
AHCYL2,0.0538,0.3072,0.96268,0.892902,NS
PREP,-0.0558,0.2929,0.963034,0.899751,NS
PDAP1,-0.0613,0.2662,0.963127,0.899751,NS
PACSIN2,0.0648,0.2512,0.963201,0.903837,NS
PTGES2,0.0626,0.2595,0.963257,0.900927,NS
PSMD14,0.0497,0.3269,0.963267,0.88593,NS
MPC2,-0.0647,0.251,0.963269,0.903837,NS
YWHAG,-0.0469,0.3424,0.963706,0.877367,NS
MICU1,-0.0824,0.1946,0.963737,0.930375,NS
SNTA1,0.0655,0.2439,0.963872,0.908642,NS
GSR,0.0492,0.324,0.96399,0.88593,NS
RHOG,0.0748,0.212,0.96413,0.922015,NS
CHCHD3,-0.0561,0.2819,0.964212,0.899751,NS
GCDH,-0.0665,0.2364,0.964423,0.90958,NS
TBC1D4,0.0572,0.2747,0.964483,0.899751,NS
GPX4,-0.0545,0.2873,0.964595,0.899751,NS
WDR44,0.0779,0.2003,0.964723,0.926168,NS
EDF1,-0.063,0.2475,0.96474,0.907527,NS
PSMA7,0.0436,0.3566,0.964825,0.874582,NS
TMED1,0.0665,0.2333,0.964899,0.90958,NS
MEMO1,0.0626,0.2449,0.965293,0.908642,NS
GSTM2,0.0664,0.2304,0.965397,0.90958,NS
RPL18A,0.0821,0.1863,0.965404,0.936844,NS
MYBPC2,0.111,0.137,0.965583,0.956457,NS
MECR,-0.0611,0.2479,0.96573,0.907527,NS
LETM1,0.0638,0.2346,0.966122,0.90958,NS
TIMM8A,0.0849,0.1762,0.966133,0.940786,NS
ACSL1,-0.0546,0.2734,0.966234,0.899751,NS
BLVRA,0.0557,0.2676,0.966273,0.899751,NS
EEF1A2,0.0665,0.223,0.966445,0.913786,NS
SYPL1,-0.0637,0.2327,0.966464,0.90958,NS
PGM1,-0.0528,0.2792,0.966651,0.899751,NS
CDV3,0.0573,0.2562,0.966746,0.901742,NS
NDRG2,-0.0596,0.2446,0.966966,0.908642,NS
BABAM1,0.0545,0.2672,0.967024,0.899751,NS
ELOC,0.0482,0.3019,0.967036,0.89567,NS
MYH1,-0.1147,0.1268,0.967088,0.959885,NS
MTHFD1,-0.0445,0.3268,0.967096,0.88593,NS
PHB2,0.0511,0.2832,0.967247,0.899751,NS
PLIN3,0.0536,0.2688,0.967366,0.899751,NS
TPD52L2,-0.0448,0.3186,0.967684,0.888474,NS
MT-CO3,-0.0733,0.1946,0.967698,0.930375,NS
ATP2B4,-0.054,0.2627,0.967862,0.899751,NS
LTBP3,-0.078,0.1818,0.967866,0.939549,NS
BCAP29,0.0583,0.2425,0.967991,0.908825,NS
PRKDC,0.0522,0.2705,0.968022,0.899751,NS
TNS1,-0.0655,0.2123,0.968485,0.921932,NS
CELF1,0.0687,0.2017,0.968581,0.926168,NS
LMCD1,0.0639,0.2162,0.968681,0.918876,NS
LDHB,-0.0791,0.1743,0.968732,0.940786,NS
SERPINF2,0.071,0.1942,0.968733,0.930375,NS
ABHD11,0.0802,0.1719,0.968759,0.940786,NS
LAMA2,0.0821,0.1678,0.968763,0.940786,NS
MMGT1,-0.067,0.2045,0.968961,0.926161,NS
PSMD6,-0.0632,0.2149,0.969195,0.919279,NS
CLEC3B,-0.0723,0.1878,0.969205,0.935971,NS
LARS1,0.0584,0.2301,0.96954,0.90958,NS
MAP2K1,0.0468,0.2868,0.969558,0.899751,NS
AFG3L2,0.051,0.2617,0.969711,0.899751,NS
ARL8B,-0.0532,0.2509,0.969716,0.903837,NS
DNM1L,-0.0487,0.2736,0.96977,0.899751,NS
