row,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48
1,-0,-0,-0,-0,-0,0.9614930030792628,0.8826252139069597,0.8159024606403043,0.7580786168123467,0.707056886259316,0.6614040575817587,0.6200970236380715,0.5823798516667087,0.5476781605820961,0.5155452683361393,0.4856269355972088,0.45763749511235613,0.43134322091346416,0.4065504524211341,0.38309692994909395,0.36084535277455776,0.33967850888840545,0.3194955376111268,0.3002090228639224,0.2817427049502781,NA,NA,5.1277147457206755e-11,2.613996496416307e-10,1.2467690404915414e-9,5.588935653718454e-9,2.3640653834050197e-8,9.468733923332385e-8,1.613158721901885e-8,6.4404795226688e-8,2.4626518292439923e-7,9.042046073806246e-7,3.1955445700718943e-6,1.089396042720552e-5,3.589740405138655e-5,1.145492310752794e-4,3.5461865716026806e-4,0.0010670990859941339,0.0031288644793541855,0.008976396922973341,0.02542474357394726,0.07280726272577949,0.22882960896232496
2,1.6530071250356906,6.361643381184069,6.422052829442988,10.823989403994148,11.46428929451843,14.447702405990034,14.469667091955026,14.682512566933973,12.981432499609857,15.5681228429705,15.110426249457593,15.874600967076471,15.619473608309466,14.319772218228676,14.217152756158907,14.18877926960752,14.236436729850379,14.366305448343365,14.590869696330314,13.57771438774507,12.6218458618005,11.717834629641176,12.100962902070865,11.249627881342182,11.788448471904228,NA,NA,7.279199842164469e-18,1.742052905427062e-16,1.6999457337394482e-17,1.8256175280220365e-17,3.830762574250413e-16,7.150268964192111e-15,5.186547095776343e-15,8.634492922967884e-14,1.305790988307743e-12,1.8026081435158182e-11,2.2810399547932377e-10,2.6550784049281086e-9,2.8504690516041406e-8,1.375568634329508e-8,1.4713189076951074e-7,1.4798908512748062e-6,1.4041280759769745e-5,1.260471038768772e-4,0.0010743280345197946,0.008775026804937794,0.07280726272577942
3,1.3566220344174729,7.387294772496011,9.998343758850211,13.022883792317417,15.466051236158094,18.21013970655742,23.245803854247757,25.745185459251363,25.443554496954743,27.471391646493935,26.57507008182881,26.931686807671035,25.35521894811159,24.979573998617496,23.70535815072638,23.57825610428043,23.571066169383496,22.6155670545366,23.935567185758433,22.044312193099234,21.347712995531158,19.637416800111293,20.182389189173612,18.578822935711298,18.150859647553954,NA,NA,5.112998648791129e-22,5.270146523949534e-21,4.788094021694733e-21,3.657323059272776e-20,2.026629542357706e-20,1.3947280818150733e-18,6.92417906604406e-18,2.931139542257754e-17,5.35161791391542e-18,2.896389375996996e-16,1.364278269181474e-14,5.620182715379122e-13,2.0319832383102785e-11,4.137411200186511e-11,1.3526406125956922e-9,3.9447124713256947e-8,5.5423668466896195e-8,1.6135595533416306e-6,4.327206896644748e-5,0.0010743280345197938,0.025424743573947226
4,1.1820901827173127,8.81154786851178,13.022883792317419,15.08872895715582,16.736498592080213,22.074384099959577,27.03444593789884,27.797083680270656,28.858790431183735,31.121236671125782,30.847151578934323,29.879722977978,28.22759801308037,27.65245805722151,25.50813530602502,27.83203623463544,26.78497392555669,25.86008086734943,26.847373366066673,25.22082740508994,23.706602451178465,24.078103089802887,24.592532565272105,22.362134464801457,22.089033111759996,NA,NA,1.7322046489434254e-22,1.1502873091017905e-21,1.012562314564045e-21,4.801011887264552e-21,1.929188955200128e-20,4.697439970498372e-19,9.9367904864446e-18,1.8451169577252456e-16,4.4288319812012743e-16,6.575716883024629e-15,8.751971389103875e-14,1.050300436592563e-12,7.755562698620653e-11,1.1274635513376967e-10,7.2033583738351284e-09,3.6714462506776834e-7,2.9883738460788116e-6,2.305428489175558e-5,1.7040176754446932e-4,0.005988523018974296,0.04800863366988587
5,1.057933254568393,9.51046057552688,13.70403743516906,15.926052205517466,17.031589648334684,22.33564602627486,26.443254502147443,26.772667146331763,27.396259577758364,29.871468936888366,28.56206720450067,30.656983498561384,28.95819403512828,28.249402801962592,26.942866772903013,29.631501950693576,27.78429210638199,27.63327973700029,29.211171388226795,27.69747407280919,26.304084268538404,25.806703093958618,25.40706146693159,22.72624573764598,22.474877503674612,NA,NA,2.854477346222177e-25,1.4228662855802735e-24,5.85160905488511e-24,1.1408121587275237e-22,3.2794892730747284e-22,2.6492660893107246e-20,9.140697894647646e-21,5.804829829352711e-19,5.209122199427451e-18,2.476730737577933e-16,1.715379546987621e-15,6.360921275090615e-14,1.1265420790824089e-11,1.0291718823360071e-11,2.755322953618372e-10,3.582752621313111e-8,7.546653706746749e-7,1.4523555530584008e-5,5.6932635346388215e-5,0.0010440879531638532,0.02006803434309858
6,0.9614930030792628,11.350112596458368,16.40031231491774,17.89337254565999,19.232439779175948,23.208105091807365,26.742255669906804,26.01077815102666,25.63604768743459,28.37165185297489,27.71762258270085,30.135809301014696,29.135937287800754,31.1990384350702,30.52510394979778,32.96901043895645,31.09895499359688,31.61355950968148,33.060914402587436,32.34627168442414,30.218999646840878,28.98688865907105,29.387008738622164,26.84501598278274,26.673453208239593,NA,NA,1.5352606532841102e-30,3.2580117408910016e-29,9.650883525956717e-29,7.585452811664913e-27,8.474420524650047e-26,7.730288379866665e-25,2.0423505808750238e-26,5.263820271838014e-24,1.6333996970704285e-22,2.823873693986186e-20,6.289912301231812e-19,1.1883936494546898e-17,7.904557236296602e-15,1.8186151635321425e-14,1.4965762653890803e-12,6.155572446243635e-10,3.5827526213131234e-8,1.8087727378634085e-6,1.8004893736975248e-5,7.893964949425162e-4,0.008095357742483482
7,0.8826252139069589,11.433681130425283,16.711506066059012,19.31242797977595,22.45380626756379,28.31282859881334,32.19697707872971,30.962070367408327,30.20074296578584,33.38650929405209,33.887229004664476,35.36024678671929,33.42051083717368,36.02045140334497,34.47385740732494,38.99763341721573,36.2629788118406,35.95394347321568,36.55133305410115,38.1072079945806,35.97163200791781,34.7554946345668,34.43705227380463,31.213540274615237,30.365157176758093,NA,NA,1.211821624374809e-31,3.998389295730149e-31,1.8557790156872836e-31,5.466281784469955e-29,2.3667325302387143e-27,1.5801041891361417e-26,6.473761516876003e-29,9.152834527621775e-27,1.037567189764784e-24,9.576877481885061e-23,7.296344609985356e-21,7.39169120936473e-20,2.4943594727301827e-17,1.7803313751567088e-16,6.770886201895598e-15,1.496576265389075e-12,2.7553229536183523e-10,4.2406381895676185e-8,1.0433712878888276e-6,1.3049600581394442e-4,0.0031395072423354357
8,0.8159024606403048,9.843413502738503,13.983144260895164,15.720882651390133,18.602373951776986,24.556986277803443,28.01079110518004,26.84865007693918,26.1156627672495,28.881099812997892,30.556271600723377,31.77600198548976,30.579466724553182,32.1562441192015,30.06132676302767,33.23243667840524,31.41830249366542,31.047054082844046,32.74270072030137,33.307619317501846,31.36793349982615,30.221364531846742,29.836758119479356,27.643821556095823,27.461793370184147,NA,NA,7.13600847539999e-30,2.3486517524301452e-29,2.9799155673774498e-30,2.3256224182805475e-27,1.6595583512953308e-26,2.0892870999740325e-26,1.4016759748688712e-28,6.171635760305102e-26,4.123524755923234e-24,2.248426820962401e-22,1.011532557808423e-20,1.3033603626001759e-20,2.2091270604840444e-18,5.574723271744065e-17,2.5320281142355673e-17,1.8186151635321488e-14,1.0291718823360181e-11,7.785986252755094e-10,5.1088154816783214e-8,1.9286553090636517e-5,0.0011691897837162867
9,0.758078616812347,8.509434522860646,13.908444431539385,16.0664515336155,20.00472040806895,27.075563278896503,29.481893523636614,30.109802875268212,29.081370832056834,30.979695327587773,31.801171330403886,32.83634034064126,31.5412169461565,32.947928069982886,30.228307260717546,33.152544329850954,30.754947508487096,30.337060090481877,31.242295489689482,32.302776193719005,30.449398475024783,28.748911901416935,28.345053687873452,26.87926747398371,26.677102641969995,NA,NA,4.273392260178675e-31,5.3135412083852135e-30,1.7253635346323891e-31,2.362238743325285e-29,5.94396817048138e-28,2.819986485817956e-27,1.0687420087420805e-28,6.157407328323025e-27,2.828482784401458e-25,2.1459657651798987e-24,2.2809506314930736e-24,8.503601115043971e-24,4.888389977988497e-21,9.88927955366292e-21,9.467879097033249e-21,2.531904671033654e-17,5.1061835702613856e-14,1.1417151204806896e-11,2.139051765336937e-9,2.5686871225013844e-6,4.180287718867386e-4
10,0.7070568862593148,8.122718192221612,13.223779580436169,16.547132408594287,19.54338254453325,26.224905538661755,29.087893604512825,30.20774629606628,29.053561093742818,30.756763583493814,32.050145714106115,32.31157642130355,30.978243743229804,33.43246095251357,31.28835149778528,33.44888563499014,31.070040588272505,30.6061923518365,32.57730891380766,34.159605785150106,31.717233961202854,30.034636141857597,29.053963485085635,28.185681011869903,27.986312379511578,NA,NA,8.51998649141385e-31,2.5804422547916212e-30,2.4641723456442983e-32,1.0722221768515772e-29,5.728587834370867e-29,5.749359202716291e-29,1.983702800759769e-30,3.8996452477969987e-28,5.918835545882405e-26,1.6022673261226212e-24,1.5383687514906093e-24,2.4032816540243005e-23,3.683100844296459e-20,1.303360362600185e-20,7.39169120936473e-20,1.679058198010293e-18,1.478083651951714e-15,1.0503004365925555e-12,6.167661143224458e-10,2.013586403883973e-6,1.4347140885001571e-4
