pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,Training_Old,1.117,0.6379,29,GO:BP,FALSE,Ameboidal Type Cell Migration,Aging only,1.6991109481725086,IQGAP1;GLIPR2;CAP1;AKAP12
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,Aging,1.591,0.03534,73,GO:BP,TRUE,Regulation Of Innate Immune Response,Aging only,1.5913212137816248,HMGB2;YWHAZ;HMGB1;CDC37;APPL1;MAVS;PRKDC;UBE2K;XRCC6;CFH;PTPN11;LAMP2;NAGK;GDI1;HLA-A;MAP2K6;PHB2;NLRX1;HSPD1;STAT5B;PPP2CA
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,Training_Old,-0.729,0.9854,73,GO:BP,FALSE,Regulation Of Innate Immune Response,Aging only,1.5913212137816248,RTN4;UBE2K;GDI1;STAT5B;MAVS;HMGB2;UBQLN1;HMGB1;NLRX1;CPT1A;HSPA1A
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Aging,1.559,0.04928,58,GO:BP,TRUE,Reactive Oxygen Species Metabolic Process,Aging only,1.5590907477884084,DCXR;SOD2;MAOB;COQ7;PRDX6;MB;HP;VDAC1;GPX3;PLIN5;ATP5IF1;SIRT5;NNT;AGT;GNAI2;GSTP1;TRAP1;GRB2;PRDX2;HBB;HBA1;SOD3;TIGAR;CD36;SIRT3;AKR1C3;PRDX1;GPX1;PRDX3;RHOA;STAT3;TSPO
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Training_Old,-1.305,0.3444,58,GO:BP,FALSE,Reactive Oxygen Species Metabolic Process,Aging only,1.5590907477884084,GPX3;GSTP1;SOD3;GPX1;PRDX6;PLIN5;SOD1;MAOB;COQ7;BCO2;VDAC1;PARK7;RHOA;MB;AGT;TIGAR;DCXR;ROMO1
REACTOME_COMPLEX_I_BIOGENESIS,Aging,-1.653,0.04587,49,Reactome,TRUE,Complex I Biogenesis,Aging only,-1.6533974107194838,MT-ND4;MT-ND2;NDUFA11;PYURF;NDUFA1;SFXN4;NDUFA6;NDUFAB1;MT-ND5;MT-ND3;NUBPL;NDUFS4;NDUFA8;NDUFA2;MT-ND1;NDUFA13;NDUFB6;NDUFS2;NDUFA10;NDUFA12;NDUFAF4;NDUFB3;NDUFB1
REACTOME_COMPLEX_I_BIOGENESIS,Training_Old,0.913,0.8365,49,Reactome,FALSE,Complex I Biogenesis,Aging only,-1.6533974107194838,HSPA9;NUBPL;SFXN4;NDUFAF4;MT-ND5;NDUFA1;NDUFS2;NDUFA6;HSCB;NDUFA10;NDUFB5;MT-ND2;NDUFV3;PYURF;NDUFC2
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,Aging,-1.753,0.02784,33,Reactome,TRUE,Neurotransmitter Receptors And Postsynaptic Signal T...,Aging only,-1.752710689816212,ACTN2;TUBA4A;CAMK2D;GNG12;MAPT;TUBA8;MYO6;CALM1;CAMK2G;AP2M1;MAPK1;CAMK2A;TUBB4B
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,Training_Old,1.815,0.05099,33,Reactome,FALSE,Neurotransmitter Receptors And Postsynaptic Signal T...,Aging only,-1.752710689816212,CAMK2D;MAPK1;CAMK2B;AP2A1;MYO6;CALM1;TUBA1B;TUBB6;PRKAG1;TUBA4A;AP2B1;CAMK2A;TUBB2A;NSF;TUBA8;ACTN2;PRKAB2;RPS6KA3
REACTOME_GLYCOGEN_METABOLISM,Aging,-1.78,0.03811,17,Reactome,TRUE,Glycogen Metabolism,Aging only,-1.7800480129858187,RPS27A;PHKB;PHKA2;PHKG1;AGL;GYG1;GYS1;CALM1;PHKA1;UGP2
REACTOME_GLYCOGEN_METABOLISM,Training_Old,1.68,0.1478,17,Reactome,FALSE,Glycogen Metabolism,Aging only,-1.7800480129858187,PHKA2;PHKA1;PHKB;PHKG1;GBE1;CALM1
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Aging,-1.914,0.006554,35,GO:BP,TRUE,Endoplasmic Reticulum Organization,Aging only,-1.913629440465986,VAPB;EMC2;EMC3;TMCO1;CCDC47;TMEM38A;NOMO2;TRDN;CACNA1S;LPCAT3;ATL2;RAB10;SEC61A1;REEP5;ESYT2;JAGN1;EMC1;CASQ1;LMAN1;UBL4A;ESYT1;VAPA;CAV2;TMED2
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Training_Old,-1.14,0.5802,35,GO:BP,FALSE,Endoplasmic Reticulum Organization,Aging only,-1.913629440465986,ATL2;RTN4;TMCO1;CACNA1S;RTN2;VAPB;JAGN1;UBL4A;ESYT1;RAB18;SGTA;TMEM38A;BAG6;RAB10;SEC61A1;LPCAT3;DNM1L
GOBP_MUSCLE_SYSTEM_PROCESS,Aging,-2.087,2.305e-6,141,GO:BP,TRUE,Muscle System Process,Aging only,-2.0874658395454415,TTN;MYOF;DES;LMOD2;MYOM2;MYBPH;SNTA1;SYNM;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;TNNT3;HRC;ACTN3;MYOZ1;CAMK2D;SMTN;TPM2;MYH2;TMEM38A;TMOD4;MYL1;EEF2;FXYD1;MYH3;JPH2;TNNC2;MYH1;GLRX3;TCAP;LMNA;TRDN;MYH13;JPH1;TPM3;CACNA1S;ACTA1;CALM1;UTRN;CAMK2G;STAC3;STUB1;MYH4;TMOD1;CSRP3;LMOD3;MAP2K1;SMPX;KLHL41;SSPN;TNNT1;MYH7;MYOT
GOBP_MUSCLE_SYSTEM_PROCESS,Training_Old,0.914,0.8707,141,GO:BP,FALSE,Muscle System Process,Aging only,-2.0874658395454415,CAMK2D;MYBPH;GSN;CSRP3;CRYAB;SMPX;CAMK2B;GLRX3;CTTN;CALM1;FLNA;MYH11;MYH2;CASQ1;ANKRD2;ATP1A1;TPM4;EEF2;MYL1;MYL9;JUP;ACTA1;PARP1;STAC3;ENO1;TRIM72;ANXA6;CALD1;MYL6;MYOT;ATP1B1
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Aging,-2.188,1.607e-6,91,GO:BP,TRUE,Muscle Organ Development,Aging only,-2.1882951493484017,PLEC;TTN;SPEG;NEB;DES;MYOM2;FLNB;KLHL40;MYOM1;MUSTN1;TPM1;YBX3;CAPN3;NACA;ACTN3;MYOZ1;FHL3;SMTN;EEF2;MYH3;SVIL;JPH2;TCAP;LMNA;COL3A1;JPH1;CACNA1S;ACTA1;UTRN;STAC3;CSRP3;LMOD3;LAMA2;ERO1A;KLHL41
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Training_Old,-1.135,0.5372,91,GO:BP,FALSE,Muscle Organ Development,Aging only,-2.1882951493484017,MYLK;ASS1;MYLK2;SGCD;GPC1;SGCG;GPX1;SGCB;ITGA7;PPP3CB;DMD;ITGB1;CACNA1S;SGCA;FHL3;DAG1;MAPK12;RHOA;MYOM2
REACTOME_STRIATED_MUSCLE_CONTRACTION,Aging,-2.275,2.466e-5,28,Reactome,TRUE,Striated Muscle Contraction,Aging only,-2.275451457092378,TTN;NEB;DES;TNNI2;TPM1;VIM;ACTN2;TNNT3;ACTN3;TPM2;TMOD4;MYL1;MYH3;MYBPC2;TNNC2;TCAP;TPM3;ACTA1
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_Old,1.395,0.3291,28,Reactome,FALSE,Striated Muscle Contraction,Aging only,-2.275451457092378,TPM4;MYL1;ACTA1;ACTN2;TNNC2;TNNT3;VIM;TPM1;TNNI2;TPM2;TMOD4;DES;MYL2
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,Aging,-2.383,7.018e-6,41,Reactome,TRUE,The Role Of Gtse1 In G2 M Progression After G2 Check...,Aging only,-2.382999714562607,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;TUBA4A;PSMC4;PSMD13;TUBA8;PSMC3;PSMA1;PSMC5;PSMA3;PSMD6;PSMD8;MAPRE1;PSMD2;PSMB1;PSMA2;PSMA6;TUBB4B
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,Training_Old,1.561,0.1543,41,Reactome,FALSE,The Role Of Gtse1 In G2 M Progression After G2 Check...,Aging only,-2.382999714562607,PSMD7;TUBA1B;TUBB6;TUBA4A;TUBB2A;PSMC3;MAPRE1;TUBA8;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;HSP90AB1;PSMA7;PSMC1;PSMD14
GOBP_SARCOMERE_ORGANIZATION,Aging,-2.472,2.082e-6,31,GO:BP,TRUE,Sarcomere Organization,Aging only,-2.4724755754526506,PLEC;OBSCN;SYNPO2L;TTN;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;MYOM1;TPM1;ACTN2;CAPN3;TNNT3;MYOZ1;MYH3;MYBPC2;CSRP1;TCAP;WDR1
GOBP_SARCOMERE_ORGANIZATION,Training_Old,1.267,0.4579,31,GO:BP,FALSE,Sarcomere Organization,Aging only,-2.4724755754526506,MYBPH;CSRP3;CSRP1;CASQ1;FLNC;WDR1;ACTN2;TNNT3;TPM1;CAPN3
GOBP_MUSCLE_CELL_DEVELOPMENT,Aging,-2.595,5.076e-10,75,GO:BP,TRUE,Muscle Cell Development,Aging only,-2.5949741459752915,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;MYOM1;ACTN4;PDLIM5;TPM1;ACTN1;NRAP;ACTN2;CAPN3;NACA;TNNT3;ACTN3;MYOZ1;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;TCAP;LMNA;SYPL2;WDR1;CACNA1S;ACTA1;STAC3;TMOD1;CSRP3;LMOD3;KLHL41;MYPN;TNNT1
GOBP_MUSCLE_CELL_DEVELOPMENT,Training_Old,-1.145,0.5385,75,GO:BP,FALSE,Muscle Cell Development,Aging only,-2.5949741459752915,SGCD;SYPL2;ATP2A2;PRKG1;GPX1;HNRNPU;SGCB;PDLIM5;PPP3CB;DMD;ITGB1;CACNA1S;GSK3A
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,Aging,-2.919,2.608e-15,76,Reactome,TRUE,Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency,Aging only,-2.919497580567631,RPS7;RPL24;RPS10;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;RPS5;RPS25;EIF2S3;RPL36AL;RPL35A;RPL37A;RPL19;RPL30;RPS15;RPS20;RPL28;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL36;RPL26;RPL7A;RPS13;RPLP0;RPL29;RPS12;RPS18;RPLP2;RPL11;RPL18A;RPS26;RPS16;RPL14;RPL13A;RPL13;RPL3;RPS8;RPL12;RPL10A;EIF2S1;RPSA;RPL4;GCN1;RPS4X
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,Training_Old,2.812,1,76,Reactome,FALSE,Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency,Aging only,-2.919497580567631,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;RPS8;RPS5;RPL7;RPS28;GCN1;RPL8;RPL17;RPLP0;RPL38;EIF2S1;RPS9;RPL4;RPL13A
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Aging,-2.994,1.941e-17,99,Reactome,TRUE,Eukaryotic Translation Initiation,Aging only,-2.9936083402326736,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF3M;EIF2S3;RPL36AL;RPL35A;RPL37A;RPL19;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;RPS3;EIF4A1;RPS14;RPS2;EIF4E;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL36;RPL26;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;EIF3J;RPLP2;RPL11;RPL18A;RPS26;RPS16;RPL14;RPL13A;EIF3L;RPL13;EIF3B;RPL3;RPS8;RPL12;RPL10A;EIF2S1;RPSA;RPL4
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Training_Old,2.606,1,99,Reactome,FALSE,Eukaryotic Translation Initiation,Aging only,-2.9936083402326736,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;EIF3C;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;RPL8;RPL17;RPLP0;EIF3E;RPL38;EIF2S1;RPS9;RPL4;RPL13A;EIF3L;EIF3K;RPL29;RPL31;RPL28;RPL13;EIF2B1;EIF2S2;EIF3A;RPL5;RPL36
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,Aging,-3.072,4.7390000000000004e-20,110,Reactome,TRUE,Regulation Of Expression Of Slits And Robos,Aging only,-3.0720963434247595,RPS7;PSMD7;RPL24;RPS10;PSMD14;RPS27A;RPL23A;RPS23;RPL22;RPL38;PSMC6;RPS3A;PSMC2;RPL27A;PSMD3;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;PSMC4;RPL35;PSMD13;ELOB;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL37A;RPL19;RPL30;RPS15;RPS20;RPL28;PSMC3;RPS3;RPS14;PSMA1;PSMC5;RPS2;RPL32;RPS21;RPS17;PSMA3;PSMD6;RPLP1;RPL5;PSMD8;RPL6;RPL36;RPL26;RPL7A;RPS13;CUL2;RPLP0;RPL29;PSMD2;RPS12;PSMB1;RPS18;PSMA2;PSMA6;RPLP2;RPL11;RPL18A;RPS26;PSMD12;RPS16;RPL14;RPL13A;RPL13;RPL3;ELOC;RPS8;RPL12;RPL10A;PSMA7;RPSA;RPL4;GSPT1;PSMD1;RPS4X
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,Training_Old,2.593,1,110,Reactome,FALSE,Regulation Of Expression Of Slits And Robos,Aging only,-3.0720963434247595,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;PSMD7;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;RPS8;RPS5;PSMC3;RPL7;RPS28;ETF1;RPL8;RPL17;RPLP0;RPL38;RPS9;RPL4;RPL13A;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;RPL29;RPL31;RPL28;RPL13
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Aging,-2.439,1,32,Reactome,FALSE,Sars Cov 2 Modulates Host Translation Machinery,Training (Old) only,2.6863075793300406,RPS7;RPS10;RPS27A;RPS23;SNRPD3;RPS3A;RPS19;RPS27;RPS24;RPS5;RPS25;RPS15;RPS20;RPS3;RPS14;RPS2;RPS21;RPS17;RPS13;RPS12;RPS18
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Training_Old,2.686,7.301e-9,32,Reactome,TRUE,Sars Cov 2 Modulates Host Translation Machinery,Training (Old) only,2.6863075793300406,RPS15;RPS6;RPS12;RPS3A;RPS21;RPS2;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPS25;RPS11;RPS4X;SNRPD3;RPS20;RPS10;RPS7;RPS15A;RPS3;RPS8;RPS5
GOBP_CYTOPLASMIC_TRANSLATION,Aging,-2.882,1,116,GO:BP,FALSE,Cytoplasmic Translation,Training (Old) only,2.601366144146742,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;EEF2;RPS25;EIF3M;EIF2S3;RPL35A;RPL37A;RPL19;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;RPS3;EIF4A1;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL36;RPL26;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;EIF3J;DRG2;RPLP2;RACK1;RPL11;RPL18A;RPS26;RPS16;RPL14;RPL13A;EEF1D;AKT2;EIF3L;RPL13;EIF3B;YBX1;RPL3;RPS8;RPL12;CSDE1;RPL10A;RPSA;RPL4;DENR;RPS4X
GOBP_CYTOPLASMIC_TRANSLATION,Training_Old,2.601,5.25e-12,117,GO:BP,TRUE,Cytoplasmic Translation,Training (Old) only,2.601366144146742,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;SH3BGRL;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;DRG2;RACK1;AKT2;RPL23A;RPL23;RPS4X;RPS20;PKM;RPS10;RPS7;RPS15A;EIF3C;RPLP2;RPL11;RPL12;EEF2;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;ETF1;RPL8;RPL17;RPLP0;EIF3E;RPL38;RPS9;RPL4;RPL13A;EIF3L;SARS1;EIF3K;RPL29;RPL31;RPL28;RPL13;EIF2B1;EIF2S2;EIF3A;RPL5;RPL36;YBX1;EIF3G
REACTOME_CILIUM_ASSEMBLY,Aging,-0.886,0.8778,35,Reactome,FALSE,Cilium Assembly,Training (Old) only,2.2469722421927223,TUBA4A;DCTN3;TUBA8;DYNC1H1;MAPRE1;IFT81;TNPO1;DYNLRB1;TUBB4B
REACTOME_CILIUM_ASSEMBLY,Training_Old,2.247,2.836e-4,35,Reactome,TRUE,Cilium Assembly,Training (Old) only,2.2469722421927223,TUBB;CCT5;CCT4;CCT3;DCTN3;DYNLRB1;DCTN2;CCT8;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;TNPO1;CCT2;TUBB2A;TCP1;MAPRE1;TUBA8;DYNC1I2;DCTN1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Aging,-0.982,0.7563,32,Hallmark,FALSE,Unfolded Protein Response,Training (Old) only,2.0057526475557967,BANF1;IARS1;EEF2;EIF4A1;RPS14;EIF4E;BAG3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Training_Old,2.006,0.01099,32,Hallmark,TRUE,Unfolded Protein Response,Training (Old) only,2.0057526475557967,KIF5B;HSPA9;RPS14;ERO1A;DNAJA4;HYOU1;EEF2;HSP90B1;TARS1;TUBB2A;EIF4A2;BANF1;BAG3;SEC31A;EIF2S1;HSPA5;DCTN1
HALLMARK_MITOTIC_SPINDLE,Aging,-1.561,0.1123,35,Hallmark,FALSE,Mitotic Spindle,Training (Old) only,1.9568918763532128,FLNB;ACTN4;PREX1;PDLIM5;FLNA;TUBA4A;CAPZB;EZR;DYNC1H1;MAPRE1;SYNPO
HALLMARK_MITOTIC_SPINDLE,Training_Old,1.957,0.01828,35,Hallmark,TRUE,Mitotic Spindle,Training (Old) only,1.9568918763532128,FSCN1;GSN;PREX1;KIF5B;MYH9;CTTN;FLNA;TUBA4A;SPTBN1;DYNC1H1;FLNB;EPB41;LRPPRC;KLC1;MAPRE1;VCL;MARCKS;EZR;SPTAN1;ACTN4
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Aging,-1.69,0.05488,24,Reactome,FALSE,Activation Of Nmda Receptors And Postsynaptic Events,Training (Old) only,1.9197873130329748,ACTN2;TUBA4A;CAMK2D;MAPT;TUBA8;CALM1;CAMK2G;MAPK1;CAMK2A;TUBB4B
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Training_Old,1.92,0.01975,24,Reactome,TRUE,Activation Of Nmda Receptors And Postsynaptic Events,Training (Old) only,1.9197873130329748,CAMK2D;MAPK1;CAMK2B;CALM1;TUBA1B;TUBB6;PRKAG1;TUBA4A;CAMK2A;TUBB2A;TUBA8;ACTN2;PRKAB2;RPS6KA3
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,Aging,-0.696,0.9914,21,Reactome,FALSE,Cooperation Of Prefoldin And Tric Cct In Actin And T...,Training (Old) only,1.901526461245369,TUBA4A;TUBA8;ACTB;TUBB4B;CCT7
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,Training_Old,1.902,0.0185,21,Reactome,TRUE,Cooperation Of Prefoldin And Tric Cct In Actin And T...,Training (Old) only,1.901526461245369,CCT5;CCT4;CCT3;CCT6A;CCT8;TUBA1B;TUBB6;TUBA4A;CCT2;TUBB2A;CCT7;TCP1;TUBA8;ACTB
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,Aging,-0.894,0.8743,44,Reactome,FALSE,Mhc Class Ii Antigen Presentation,Training (Old) only,1.8904747269260722,CAPZA1;TUBA4A;CAPZA2;OSBPL1A;DCTN3;CAPZB;TUBA8;DYNC1H1;AP2M1;DCTN6;TUBB4B;AP1B1;CLTC;DYNC1I2;SAR1B;AP1M1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,Training_Old,1.89,0.01828,44,Reactome,TRUE,Mhc Class Ii Antigen Presentation,Training (Old) only,1.8904747269260722,KIF5B;AP1B1;DCTN3;AP2A1;DCTN2;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;AP2B1;CTSB;TUBB2A;OSBPL1A;SEC31A;KLC1;AP1G1;TUBA8;DYNC1I2;DCTN1;SEC23A;CLTC;DCTN6;DYNC1LI1;AP2M1;DCTN4;SEC13;CAPZA1;CANX;CAPZB
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Aging,1.16,0.4879,39,GO:BP,FALSE,Chaperone Mediated Protein Folding,Training (Old) only,1.8493997825841133,FKBP4;CLU;PFDN2;FKBP5;PDIA4;HSPB6;PFDN4;PFDN6;PTGES3;VBP1;PPIB
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Training_Old,1.849,0.01992,39,GO:BP,TRUE,Chaperone Mediated Protein Folding,Training (Old) only,1.8493997825841133,CCT5;HSPB1;CCT4;HSPE1;PPIB;UNC45B;HSPA9;ERO1A;CCT3;PDIA4;CCT6A;CCT8;HSPB6;HSPA14;CCT2;CCT7;TCP1
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Aging,-0.765,0.9834,43,GO:BP,FALSE,Establishment Or Maintenance Of Cell Polarity,Training (Old) only,1.8433585289073597,CLIC4;DYNLT1;MSN;EZR;ACTB;LMNA;WDR1;MAPRE1;MAP4;RAB10;RACK1
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_Old,1.843,0.02168,43,GO:BP,TRUE,Establishment Or Maintenance Of Cell Polarity,Training (Old) only,1.8433585289073597,FSCN1;DYNLT1;GSN;MSN;MYH9;ACTR2;CAP1;FLOT2;RACK1;CLIC4;GSK3B;ANK1;MAPRE1;ACTR3;WDR1;ACTB;EZR;DCTN1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Aging,-1.356,0.2634,35,Reactome,FALSE,Cellular Response To Heat Stress,Training (Old) only,1.8397305167986522,CAMK2D;HSPB8;VCP;RPA3;BAG3;EEF1A1;HIKESHI;CAMK2G;HSPB2;HSPA8;MAPK1;CAMK2A;HSPB1;HSPA1A;CAMK2B;CRYAB
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Training_Old,1.84,0.04163,35,Reactome,TRUE,Cellular Response To Heat Stress,Training (Old) only,1.8397305167986522,CAMK2D;MAPK1;CRYAB;HSPB1;HSPA9;HSPB2;CAMK2B;SERPINH1;HSPA14;CAMK2A;GSK3B;BAG3;HIKESHI;HSPA5
GOBP_ACTIN_FILAMENT_ORGANIZATION,Aging,-1.667,1,97,GO:BP,FALSE,Actin Filament Organization,Training (Old) only,1.7678328344119083,PLEC;SYNPO2L;TTN;NEB;LMOD2;SYNPO2;PREX1;TPM1;ACTN1;NRAP;ACTN2;CAPZA1;FLNA;CAPZA2;TPM2;TMOD4;XIRP1;CAPZB;EZR;CORO6;SVIL;TCAP;WDR1;TPM3;ACTA1;MYO6;SYNPO;TMOD1;LMOD3
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_Old,1.768,0.01258,98,GO:BP,TRUE,Actin Filament Organization,Training (Old) only,1.7678328344119083,FSCN1;IQGAP1;ARPC1B;LCP1;GSN;TAGLN2;PREX1;CORO1B;ACTR2;CAPG;CAP1;CTTN;TWF2;XIRP1;MYO6;FLNA;SPTBN1;TPM4;HSP90B1;NRAP;PLS3;ARPC5L;MYL9;TMSB4X;ACTA1;ZYX;ACTR3;DSTN;WDR1;CALD1;MARCKS;EZR;ACTN2;TPM1;SPTAN1;S100A10;GRB2
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Aging,-0.979,0.7665,68,GO:BP,FALSE,Protein Localization To Plasma Membrane,Training (Old) only,1.7367087685236056,SQSTM1;ACTN2;FLNA;CAMK2D;EZR;ACTB;CAMK2G;STAC3;CSRP3;AP2M1;RAB10;CD81;CAMK2A;RACK1;CACNB3;PPP2R5A;CLTC;AKT2;JUP
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_Old,1.737,0.02958,68,GO:BP,TRUE,Protein Localization To Plasma Membrane,Training (Old) only,1.7367087685236056,CAMK2D;CSRP3;LGALS3;KIF5B;CAMK2B;FLOT2;RACK1;AKT2;SCP2;FLNA;SPTBN1;BSG;HSP90B1;CAMK2A;JUP;STAC3;NSF;ANK1;ATP1B1;ACTB;SQSTM1;EZR;KRT18;ACTN2;EHD4;S100A10;STX7;SEC23A;CLTC
