PC1,PC2,gene,cluster,membership
0.020156320679218073,0.06002728183761277,MMP24OS,C2,0.9999677431144235
-0.018897359841359485,-0.009140383338589958,ESYT2,C3,0.99332653464548
0.004195838741877003,-2.671426710328846e-4,ILVBL,C4,0.6829720025880829
0.014563853621661507,5.796708357818496e-4,FSD2,C4,0.9894798145606326
2.345584721242001e-4,0.035107257681643175,TARS3,C2,0.9998520107873111
0.011636837504191429,0.035134932162568695,VWA8,C2,0.9997879227394438
-0.01281508751515125,-0.003016669169852716,CARNS1,C3,0.9369006559221954
0.01893196262110741,-0.008777619736560672,MAP1LC3B2,C4,0.9999459125998124
-0.006775378142839005,0.005822829071463151,PGP,C2,0.7663232080251899
-0.016571573496946584,-0.0037726566952019183,DHRS7C,C1,0.5753347397154795
0.019131977401163243,-0.0249726009382385,SMTNL1,C1,0.8930541328093898
-3.4518791985282396e-4,0.04375611819580097,NUDT19,C2,0.9996554370194789
-0.010832739476360945,-0.016148081600733274,NACA,C3,0.9999936277838051
0.01373510495015738,0.003739269735195647,SLC35A4,C4,0.9022174788224074
0.021191601508104736,0.01696171840396233,PDLIM1,C4,0.9272753074172111
-0.014131700263990975,0.006950186183500802,MYO1C,C3,0.816359526131921
-0.009227632210919968,-0.0032451117709993856,FXYD1,C3,0.6964663178010393
0.007800098893596386,-0.01633379588850113,STXBP3,C4,0.709753034603778
0.010003246312693736,0.05016028798976111,NDUFS8,C2,0.9999698418902659
-0.004872912506944421,-0.013613801317440015,PSMD11,C3,0.959823699630133
-0.011846077435381245,-0.017937036154375766,PSMD12,C3,0.9943862827307106
-2.2147548967393142e-4,-0.012645269950105916,PSMD9,C3,0.6423706072720349
-0.026121204823531974,-0.02961168871251939,PGRMC1,C3,0.5481559158511995
-0.004625810209790968,-0.012419535063057796,CLIC1,C3,0.9177351119629226
-0.007105652484332447,-0.00791213139838962,EIF3F,C3,0.9778659674833753
-0.0017649744560116374,0.02153514876848077,PDHX,C2,0.9999975151047961
-0.016092118890441362,-0.01963022500264413,DCTN6,C3,0.9998174674928145
-0.009269897990822501,-0.014679184185473777,IPO5,C3,0.9311360586819636
-0.0014291697572171756,-0.005111057465189387,EEF2K,NA,0
0.002385983035903959,5.71609168106726e-4,EML1,C1,0.9759947873126639
-0.0064802164033687095,0.015333858750966187,DNM1L,C2,0.9785284810038033
-0.005660723795751721,0.011272454445179462,RTCA,C2,0.8486219937643751
-0.0052386939064127626,0.02233350751875005,NDUFA4,C2,0.9995319964201493
-0.006829344969607098,-0.012721499672798807,PSMD14,C3,0.9978613165971781
