cluster,Y_S01,Y_S07,Y_S10,Y_S11,Y_S16,Y_S28,Y_S30,Y_S31,Y_S32,Y_S34,Y_S35,Y_S36,Y_S40,YP_S14,YP_S45,YP_S56,O_S05,O_S06,O_S07,O_S10,O_S16,O_S17,O_S24,O_S28,O_S29,O_S32,O_S35,OP_S06,OP_S11,OP_S12,OP_S17
C1,-0.28826366628195826,-0.22179698073876578,-0.504066484800058,0.3160065891918877,0.10696233492898935,0.8149627229600539,0.2098837659354093,-0.151754646974711,0.07500411846409823,-0.2530023649814439,-0.15602593658361819,0.08669479185178103,-0.3936969574365807,-0.07091011660096282,-0.17342859703793403,0.417777803002254,-0.5262453902216214,-0.09473732748176807,-0.6594574719791517,-0.0848721832082754,-0.045597670492683234,-0.3054852814165917,-0.3149699310933409,-0.0886862566547007,1.2047970012051368,0.36720132139898815,0.4536378370018223,0.12824560131967347,-0.33470199898969505,0.05089881915100049,0.43562655656276206
C2,0.7778731461355913,-0.47916655132906855,-0.10995232021417169,-0.28938917147346493,0.30663900249710874,-0.051788412408330806,0.3203402749019151,-0.5738565918669232,0.026584021460794013,-0.4443847866976648,0.011016413182127404,0.29095183612509273,-0.6645617942459532,0.11194825733885264,0.3703514614003788,-0.8347280507439433,0.5556236395529641,-1.0846230173545053,1.0327355950644685,0.43852862624074496,0.30393444804847686,0.5719965290306921,0.3092656997001785,0.5538429109921422,-0.7496270028345802,-0.4475514235120977,-1.0508140579339778,0.3525051137489948,0.3808018102349204,0.22784080012941335,-0.16233640517017905
C3,-0.09658322635272837,0.18643533405821663,0.46681984182137276,-0.9743728223732697,-0.227293944319183,-0.17034801420234594,0.13435833083224072,0.8553813302831136,0.2226251847559422,-0.20692601231230523,0.3951861817859663,-0.3093790850584607,0.8161852067084108,0.4898594481766247,-0.12549837073845235,0.5749861011325708,-0.676124367836686,0.6787145404358341,-0.7907157375207795,0.1616142897074572,-0.20883511161075952,-0.23076861850541233,-0.0014134050936078207,-0.17381353246819373,-0.2597307595078671,-0.1633405394100685,0.31261885323414,0.027282543219208585,-0.30532995690947573,-0.20346265484777248,-0.19813102708373492
C4,-0.35739315336438576,0.200592477029115,-0.13294303887652162,0.9956392229324151,-0.19341846447251998,-0.5334200800897796,-0.6670814483998007,-0.2391248878506055,-0.37439075089701823,0.5050445499122139,-0.3726964510612284,-0.03960209261375889,0.2148035745705594,-0.7832555575421414,-0.35103982479952245,-0.2784330564099172,0.5822253194400492,0.6079901353314907,0.5081057177447206,-0.6238675024761313,-0.0013822950119505707,-0.03591420922608294,0.7635804962385637,-0.1530276642886396,-0.1362811191454623,0.6153684279393888,0.3379358272094369,-0.7318666585823178,0.5289528931090217,0.13338919820430992,0.011510415446495514
