ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,database,cluster
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,22/279,48/1024,0.4583333333333333,1.6821983273596177,2.9612027377012726,0.0036181315393717752,0.024376783484721127,0.01893935558963296,CA2/C3/CAT/BPGM/EPB41/SPTB/LAMP2/ALAD/ANK1/BLVRB/PRDX2/SNCA/GCLM/HDGF/RAD23A/HBB/MPP1/SELENBP1/HAGH/NEK7/DCUN1D1/USP15,22,Hallmark,C1
HALLMARK_COAGULATION,HALLMARK_COAGULATION,15/279,29/1024,0.5172413793103449,1.8984056358917316,3.0020761784462318,0.00392610511193732,0.024376783484721127,0.01893935558963296,CFB/SERPINA1/A2M/C3/APOC2/TF/SERPING1/CFH/LTA4H/CLU/LAMP2/S100A1/PREP/GNB2/RAC1,15,Hallmark,C1
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,25/279,57/1024,0.43859649122807015,1.6097591649374332,2.897639208817933,0.004062797247453521,0.024376783484721127,0.01893935558963296,GAPDHS/SLC37A4/LDHA/CP/PGK1/MT2A/ALDOA/GAPDH/ENO1/GPI/DCN/ENO2/FBP1/HMOX1/ENO3/PGAM2/GPC1/GLRX/PGM1/TPI1/SELENBP1/CAVIN1/LXN/GRHPR/DTNA,25,Hallmark,C1
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,10/514,10/2049,1,3.9863813229571985,5.4768266325315595,9.236469641986287e-7,2.022916942716715e-5,1.922609840970904e-5,UQCRQ/UQCR11/UQCRH/CYC1/UQCRB/UQCRC2/UQCRC1/UQCRFS1/CYCS/UQCR10,10,GO:BP,C2
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,12/514,14/2049,0.8571428571428571,3.4168982768204557,5.249676344079885,3.0613069501926604e-6,6.43288149668863e-5,6.113904634524177e-5,LRPPRC/MRPL12/TFAM/C1QBP/GRSF1/TRMT10C/SUPV3L1/PNPT1/HSD17B10/SLIRP/SARS2/WARS2,12,GO:BP,C2
GOBP_AMIDE_METABOLIC_PROCESS,GOBP_AMIDE_METABOLIC_PROCESS,46/514,102/2049,0.45098039215686275,1.7977798123140307,4.781812007454337,5.090096126330137e-6,1.0147563431337644e-4,9.644392660414997e-5,NUDT19/PDHX/OPLAH/MPC2/ETHE1/MLYCD/ASS1/SOD2/FH/CTSG/PDHA1/DLAT/PDHB/CD36/MMUT/ACAT1/ACSL1/DLST/ACOT2/SUCLG1/GSTO1/OGDH/ASAH1/PDK1/PDK2/HSD17B12/AGK/SLC25A42/CBR4/GCDH/ACSF2/SUCLG2/MCEE/MCCC1/AGMAT/MECR/MCCC2/ACSS2/AASDHPPT/SIRT3/ACSS1/PANK4/OXSM/SUCLA2/GSTK1/ACOT9,46,GO:BP,C2
GOBP_ACETYL_COA_METABOLIC_PROCESS,GOBP_ACETYL_COA_METABOLIC_PROCESS,12/514,15/2049,0.8,3.189105058365759,4.922991721627801,1.1833883870395148e-5,2.244108465666397e-4,2.1328334985923992e-4,PDHX/MPC2/MLYCD/PDHA1/DLAT/PDHB/ACAT1/DLST/PDK1/PDK2/ACSS2/ACSS1,12,GO:BP,C2
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,19/514,35/2049,0.5428571428571428,2.164035575319622,4.018489966071287,1.832070104866852e-4,0.003096596753334733,0.00294305083207444,DNM1L/OPA1/NOL3/SLC25A5/SLC25A4/SLC25A6/PPIF/ACAA2/SSBP1/ENDOG/FXN/MCU/FAM162A/MICU1/GHITM/MARCHF5/ATP5IF1/FIS1/MTCH2,19,GO:BP,C2
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,8/514,10/2049,0.8,3.189105058365759,4.014674480081115,4.1200907916952176e-4,0.006815682107538365,0.006477723932295729,ACADM/CPT2/CRAT/ALDH7A1/CPT1A/CHDH/CPT1B/TMLHE,8,GO:BP,C2
GOBP_KETONE_BIOSYNTHETIC_PROCESS,GOBP_KETONE_BIOSYNTHETIC_PROCESS,10/514,16/2049,0.625,2.491488326848249,3.4650021342724884,0.0016211025468733907,0.025987777942145594,0.02469916414335584,COQ9/NDUFA9/COQ5/PPTC7/COQ8A/RTN4IP1/COQ7/SIRT5/COQ3/COQ6,10,GO:BP,C2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,138/281,155/1024,0.8903225806451613,3.2444495465503387,18.64499958540611,7.159537153498933e-71,2.9354102329345626e-69,2.788451312415374e-69,NDUFS8/PDHX/NDUFA4/SDHD/COX7A2L/NDUFAB1/MGST3/UQCRQ/UQCR11/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/SLC25A20/IDH3B/OPA1/NDUFS7/NDUFS2/NDUFS6/CS/MTX2/NDUFB1/NDUFS3/SLC25A12/ATP5PD/ATP5MG/TOMM70/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/AIFM1/GLUD1/GOT2/SLC25A5/ATP5F1B/UQCRH/FH/PDHA1/CYC1/ACAA1/COX6C/FDX1/COX8A/DLAT/COX5B/PDHB/ACADM/SLC25A4/SLC25A6/BCKDHA/COX4I1/ETFA/COX7A2/COX6B1/UQCRB/COX7C/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/SDHB/UQCRC2/COX7B/ATP5PB/ACAT1/ATP5F1A/MAOB/NDUFS1/PRDX3/ATP5F1D/ECHS1/SDHA/UQCRC1/ATP5F1C/DLST/ETFB/HSPA9/MDH2/HADHA/ECI1/LRPPRC/ACAA2/VDAC2/ACADSB/UQCRFS1/ATP5PO/IDH2/ACADVL/NDUFV1/IDH3A/CPT1A/IDH3G/NDUFA8/SUCLG1/HCCS/HADHB/ATP5MF/ATP5F1E/ATP5ME/NDUFA6/TIMM10/CYCS/SLC25A3/OGDH/ALDH6A1/SLC25A11/PMPCA/ECH1/NNT/COX17/ETFDH/FXN/DECR1/NDUFA5/NDUFA9/IMMT/TIMM50/SUPV3L1/PHB2/HSD17B10/ACO2/TOMM22/PDP1/SUCLA2/UQCR10/VDAC3/MRPL11/AFG3L2/TIMM9/TIMM8B/TIMM13/MPC1/COX11,138,Hallmark,C2
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,46/281,83/1024,0.5542168674698795,2.019637267932942,5.956436346244914,1.787149477144879e-8,3.663656428147002e-7,3.4802384554926597e-7,SDHD/IDH3B/ECI2/MLYCD/FH/PDHA1/ACAA1/PDHB/ACADM/GLUL/ACADS/CD36/MAOA/CPT2/ERP29/ECHS1/SDHA/ACSL1/HMGCL/DLST/MDH2/ECI1/ACAA2/CRAT/ACADVL/ACOT2/CPT1A/IDH3G/SUCLG1/HCCS/HADHB/ECH1/AUH/IDI1/ETFDH/DECR1/HADH/HIBCH/HSDL2/GCDH/SUCLG2/MCEE/HSD17B10/ACO2/ACSS1/SUCLA2,46,Hallmark,C2
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,55/281,109/1024,0.5045871559633027,1.8387802409481209,5.694393345654961,5.197231335745211e-8,7.102882825518454e-7,6.747282786756941e-7,NDUFAB1/MGST3/UQCRQ/UQCR11/COQ9/CS/NDUFS3/CAVIN2/AIFM1/CYC1/COX8A/DLAT/ACADM/BCKDHA/FABP4/ACADS/CD36/NDUFB7/SDHB/CPT2/COX7B/PRDX3/ECHS1/UQCRC1/ETFB/MDH2/ACAA2/CRAT/ATP5PO/IDH3A/IDH3G/SUCLG1/AK2/ECH1/ADIPOQ/DECR1/NDUFA5/TST/HADH/IMMT/COQ5/HIBCH/SLC27A1/PTCD3/MCCC1/PLIN2/ACO2/SORBS1/BCL2L13/GHITM/COQ3/UQCR10/SAMM50/MTCH2/SQOR,55,Hallmark,C2
GOBP_MICROTUBULE_BASED_MOVEMENT,GOBP_MICROTUBULE_BASED_MOVEMENT,25/549,50/2049,0.5,1.866120218579235,3.7502679704994,3.33601675614046e-4,0.012183713370252114,0.010763806924846794,DYNC1LI2/HSPB1/UCHL1/MAPT/LAMP1/RAB6A/MAP4/KIF5B/ARL3/PAFAH1B1/ACTR2/DYNLL1/DYNLT1/TUBB4B/HNRNPU/KLC1/DYNC1I2/DCTN1/DYNC1H1/KPNB1/KTN1/SYNE2/VPS13A/ARL8B/DYNC1LI1,25,GO:BP,C3
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,80/549,220/2049,0.36363636363636365,1.3571783407848983,3.39152577531928,6.165148924226534e-4,0.01883172762309196,0.01663705259934816,NACA/BIN1/HSPB6/ARL6IP5/MFN2/DDAH2/TXNDC12/CRYAB/TFRC/ANXA1/HSPB1/GNAI2/ITGB1/GSN/PTMA/P4HB/CTSB/HSP90AA1/HSP90AB1/ANXA5/IFIT2/HSPA1A/HSPA5/PEPD/MIF/HSP90B1/AKR1B1/ATP2A2/YBX3/CAPN2/LGALS3/CAST/PTMS/FLNA/RPS3/CALR/PRDX5/PPP2R1A/DNAJA1/AKR1C3/BAG6/NES/GSK3B/DNM2/BCAP31/KPNA1/PRKAA2/VCP/UFM1/RPS7/PSMC5/RPS6/PPIA/PRKDC/AKAP12/GBE1/EEF1A2/PPID/PRKAA1/AIMP2/PAK2/CAMK2D/PEA15/HSPB2/DDB1/MTDH/TXNDC5/COPS5/DDRGK1/TMEM109/NAA15/SLK/UBE2Z/TIGAR/RTN4/XPNPEP1/UBQLN1/STUB1/RUVBL2/HYOU1,80,GO:BP,C3
GOBP_PROTEIN_STABILIZATION,GOBP_PROTEIN_STABILIZATION,28/549,60/2049,0.4666666666666667,1.741712204007286,3.5269489803609226,6.337166318863414e-4,0.018931466194398186,0.016725167502569825,CRYAB/ATP1B1/PFN1/HSP90AA1/HSP90AB1/HSPA1A/LAMP1/TCP1/FLNA/PPIB/CALR/AKT2/PFN2/CCT6A/BAG6/CCT5/CCT3/CCT8/CCT4/RPS7/CCT2/RABL3/USP9X/CCT7/NAA15/RTN4/STUB1/RUVBL2,28,GO:BP,C3
GOBP_CELL_DIVISION,GOBP_CELL_DIVISION,36/549,84/2049,0.42857142857142855,1.5995316159250585,3.3937197418336065,8.436339183175557e-4,0.023234507914319566,0.020526726916786083,GNAI2/TUBB/RPS3/MAP4/THBS4/ARL3/PAFAH1B1/IQGAP1/ARPP19/RAB10/ACTR2/RAN/DYNLT1/YBX1/TUBA1B/CLTC/HNRNPU/SPTBN1/ANK3/DCTN1/DYNC1H1/SEPTIN2/PLEC/MAPRE1/SEPTIN7/KLHDC8B/NEK9/USP9X/PDXP/CHMP4B/ARL8B/CHMP5/SEPTIN9/MAPRE3/NUDC/DYNC1LI1,36,GO:BP,C3
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,11/549,17/2049,0.6470588235294118,2.4149791063966575,3.5433834699811957,0.0011242585444865083,0.02621519565527318,0.02316004127439548,ANXA1/RBL1/TMSB4X/PRKDC/EIF4G1/PSME1/CUL4A/FHL1/DDRGK1/APPL1/PSME2,11,GO:BP,C3
GOBP_CELL_CELL_RECOGNITION,GOBP_CELL_CELL_RECOGNITION,9/549,13/2049,0.6923076923076923,2.583858764186633,3.4650121376955547,0.001641271751186227,0.03446670677491077,0.030449910120691846,LGALS3/TCP1/MSN/CCT5/CCT3/CCT8/CCT4/CCT2/CCT7,9,GO:BP,C3
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,13/549,23/2049,0.5652173913043478,2.1095272036113086,3.2365898747700657,0.0023370410887947678,0.043624766990835666,0.038540677604685644,HSP90AA1/TCP1/MAPK1/CCT6A/CCT5/CCT3/CCT8/CCT4/CCT2/HNRNPU/CCT7/RUVBL2/UCHL5,13,GO:BP,C3
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,39/267,86/1024,0.45348837209302323,1.7392213221844786,4.251750774100608,4.16897907018752e-5,0.0014815086728287104,0.0013312658164057732,PSMD12/PSMD14/ACSL3/GSR/HPRT1/TFRC/RPN1/EPRS1/HSPA5/HSP90B1/ATP2A2/PFKL/WARS1/PSMA3/CALR/CANX/PSMB5/STIP1/HSPA4/PSMC2/CCT6A/PSMC4/GSK3B/SERPINH1/ACTR2/UFM1/PSMC6/ETF1/PPIA/TUBA4A/GBE1/ACACA/PDAP1/PPA1/COPS5/ERO1A/CACYBP/PSMD13/UCHL5,39,Hallmark,C3
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,20/267,35/1024,0.5714285714285714,2.1915462814339217,4.257869041778269,7.226871574774197e-5,0.0014815086728287104,0.0013312658164057732,BIN1/FLNB/GSN/EZR/VCL/FLNA/MARCKS/CLIP1/KIF5B/PAFAH1B1/PXN/YWHAE/TUBA4A/SPTBN1/KLC1/SPTAN1/DYNC1H1/MAPRE1/FSCN1/SEPTIN9,20,Hallmark,C3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,16/267,32/1024,0.5,1.9176029962546817,3.130541633284356,0.0027555290291024254,0.037658896731066475,0.033839830181959615,SEC31A/HSPA5/EEF2/HSP90B1/TARS1/CALR/KIF5B/IARS1/EIF4G1/DCTN1/DNAJA4/KHSRP/ERO1A/PREB/HYOU1/SRPRB,16,Hallmark,C3
GOBP_CELL_ADHESION,GOBP_CELL_ADHESION,53/378,161/2049,0.32919254658385094,1.7844326136251603,4.930491742480956,3.1029530363697253e-6,1.9125331615871353e-4,1.7939987701213024e-4,PDLIM1/STXBP3/ACTN4/UFL1/COL1A1/COL3A1/VWF/KRT18/RPSA/LGALS1/TPM1/LAMC1/COL6A1/COL6A2/COL6A3/ACTN1/NID1/TGM2/NME2/LAMA2/MYL9/FBN1/MYH9/ACTN2/COL15A1/CRKL/BCAM/DUSP3/LAMB2/ACTB/PPP1CA/PPP1CB/FBLN2/HSPG2/MYBPC1/CAV1/PRKCQ/DPT/ACTN3/PPP3CA/NEXN/MYBPH/ITGA7/NID2/CTTN/MYBPC2/PGM5/MYPN/PREX1/PALLD/PDLIM5/MYOT/FNDC3A,53,GO:BP,C4
GOBP_NEUROMUSCULAR_PROCESS,GOBP_NEUROMUSCULAR_PROCESS,15/378,36/2049,0.4166666666666667,2.2585978835978837,3.6227553892530273,9.410888119810744e-4,0.024611865031979624,0.023086478438429568,SYNM/TCAP/TNNC2/MYH3/MYH7/MYH8/TNNT1/TNNI1/TNNT3/TNNI2/AARS1/TNNC1/ACTN3/MYH14/TTN,15,GO:BP,C4
GOBP_NEURON_PROJECTION_GUIDANCE,GOBP_NEURON_PROJECTION_GUIDANCE,8/378,14/2049,0.5714285714285714,3.0975056689342404,3.744618731811993,0.0013287429978621496,0.03076215572881878,0.028855588311986778,LAMA2/LAMB2/RPL24/PRKCQ/NEXN/MYPN/PALLD/MYOT,8,GO:BP,C4
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,41/378,145/2049,0.2827586206896552,1.5327312534209085,3.1643269950196387,0.0017465568547901733,0.038499103242017683,0.0361130176742329,DDX3X/HAT1/CILP/BANF1/CSDE1/PRKRA/PPM1B/LMNA/EIF2S1/SSB/NPM1/H1-0/VIM/NCL/ATP2B1/HNRNPA2B1/FUS/RPL13A/CRKL/FXR1/EIF6/EIF3E/RACK1/CSNK2A1/SRSF3/PURA/LMNB2/SRSF1/PPP3CA/DHX9/CAPRIN1/ELOC/ELAVL1/SND1/SERBP1/CELF1/PURB/BBS4/PELO/AGO2/SNX12,41,GO:BP,C4
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,12/378,28/2049,0.42857142857142855,2.32312925170068,3.3521294454683104,0.002296864904420913,0.04678972609632834,0.04388980685776271,SSB/HNRNPA1/HNRNPA2B1/FXR1/SEC13/SRSF3/SRSF1/DHX9/DDX39B/MVP/G3BP2/RTRAF,12,GO:BP,C4
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,24/378,74/2049,0.32432432432432434,1.7580437580437582,3.1582698688728543,0.0023349377248329762,0.04678972609632834,0.04388980685776271,SVIL/TPM1/NEB/TMOD1/MYH9/ACTN2/CAPZA2/CAPZB/CAPZA1/GRB2/TNNC1/CAV1/LMOD3/CTTN/TWF2/LMOD2/SYNPO/PREX1/BBS4/CORO1B/SYNPO2L/TMOD4/SYNPO2/CFL2,24,GO:BP,C4
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,21/378,62/2049,0.3387096774193548,1.836021505376344,3.178608288095682,0.0023921318100513377,0.047321274139861716,0.04438841078030485,SVIL/NPM1/COL6A1/NEB/TMOD1/ACTN2/CAPZA2/CAPZB/CAPZA1/GRB2/LMOD3/CTTN/ELAVL1/HP1BP3/TWF2/LMOD2/DEPTOR/PREX1/BBS4/TMOD4/CFL2,21,GO:BP,C4
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,45/174,103/1024,0.4368932038834951,2.5711416136591896,7.603387193850879,1.1056347951267575e-11,4.3119757009943543e-10,3.724243520426973e-10,TCAP/LDB3/SVIL/COL1A1/COL3A1/TNNC2/MYL1/TPM3/TPM2/COL4A2/MYL3/MYL2/MYH3/COL6A2/COL6A3/MYH1/MYH7/MYH8/TNNT1/MYL6B/DES/TNNI1/LAMA2/MYH9/ACTN2/MYH11/COL15A1/TNNT3/TNNI2/MYOM1/MYOM2/SH3BGR/GABARAPL2/TNNC1/ACTA1/TAGLN/ACTN3/MYBPH/ITGA7/SPEG/MYOZ1/PDLIM7/HSPB8/MYH2/MYH4,45,Hallmark,C4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22/174,48/1024,0.4583333333333333,2.6973180076628354,5.447056836523444,1.6423824454950087e-6,3.202645768715267e-5,2.7661178029389623e-5,COL1A1/COL3A1/COL4A1/TPM2/COL1A2/COL4A2/VIM/LGALS1/TPM1/LAMC1/COL6A2/COL6A3/BGN/TGM2/LAMA2/MYL9/FBN1/CAP2/FBLN2/TAGLN/CALD1/NID2,22,Hallmark,C4
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,11/174,27/1024,0.4074074074074074,2.397616006811409,3.3283205542391836,0.002670865485095917,0.034721251306246925,0.029988665095813802,H1-0/ACTN1/XRCC6/RPS6KA3/SORD/DHCR24/TSC22D1/PDLIM5/NGLY1/VAPA/PA2G4,11,Hallmark,C4
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,8/174,17/1024,0.47058823529411764,2.7694388100067613,3.3269651541583958,0.0036238259315137735,0.03533230283225929,0.030516428896958096,COL1A1/COL3A1/COL1A2/LAMC1/ATP2B1/CAP2/CAV1/PDLIM5,8,Hallmark,C4
