k,concordance,method,contrast
206,0.7087378640776699,quantile_mix_RF_QRILC,Training_Young
207,0.714975845410628,quantile_mix_RF_QRILC,Training_Young
208,0.7115384615384616,quantile_mix_RF_QRILC,Training_Young
209,0.7129186602870813,quantile_mix_RF_QRILC,Training_Young
210,0.7095238095238096,quantile_mix_RF_QRILC,Training_Young
211,0.7061611374407583,quantile_mix_RF_QRILC,Training_Young
212,0.7075471698113207,quantile_mix_RF_QRILC,Training_Young
213,0.7089201877934272,quantile_mix_RF_QRILC,Training_Young
214,0.7102803738317757,quantile_mix_RF_QRILC,Training_Young
215,0.7162790697674418,quantile_mix_RF_QRILC,Training_Young
216,0.7222222222222222,quantile_mix_RF_QRILC,Training_Young
217,0.7188940092165899,quantile_mix_RF_QRILC,Training_Young
218,0.7247706422018348,quantile_mix_RF_QRILC,Training_Young
219,0.726027397260274,quantile_mix_RF_QRILC,Training_Young
220,0.7227272727272728,quantile_mix_RF_QRILC,Training_Young
221,0.7194570135746606,quantile_mix_RF_QRILC,Training_Young
222,0.7162162162162162,quantile_mix_RF_QRILC,Training_Young
223,0.7219730941704036,quantile_mix_RF_QRILC,Training_Young
224,0.7232142857142857,quantile_mix_RF_QRILC,Training_Young
225,0.72,quantile_mix_RF_QRILC,Training_Young
226,0.7212389380530974,quantile_mix_RF_QRILC,Training_Young
227,0.7268722466960352,quantile_mix_RF_QRILC,Training_Young
228,0.7280701754385965,quantile_mix_RF_QRILC,Training_Young
229,0.7292576419213974,quantile_mix_RF_QRILC,Training_Young
230,0.7260869565217392,quantile_mix_RF_QRILC,Training_Young
231,0.7272727272727273,quantile_mix_RF_QRILC,Training_Young
232,0.728448275862069,quantile_mix_RF_QRILC,Training_Young
233,0.7296137339055794,quantile_mix_RF_QRILC,Training_Young
234,0.7264957264957265,quantile_mix_RF_QRILC,Training_Young
235,0.7276595744680852,quantile_mix_RF_QRILC,Training_Young
236,0.7245762711864406,quantile_mix_RF_QRILC,Training_Young
237,0.7215189873417721,quantile_mix_RF_QRILC,Training_Young
238,0.7226890756302521,quantile_mix_RF_QRILC,Training_Young
239,0.7196652719665272,quantile_mix_RF_QRILC,Training_Young
240,0.7208333333333333,quantile_mix_RF_QRILC,Training_Young
241,0.7178423236514523,quantile_mix_RF_QRILC,Training_Young
242,0.71900826446281,quantile_mix_RF_QRILC,Training_Young
243,0.7242798353909465,quantile_mix_RF_QRILC,Training_Young
244,0.7254098360655737,quantile_mix_RF_QRILC,Training_Young
245,0.7224489795918367,quantile_mix_RF_QRILC,Training_Young
246,0.7195121951219512,quantile_mix_RF_QRILC,Training_Young
247,0.7206477732793523,quantile_mix_RF_QRILC,Training_Young
248,0.7217741935483871,quantile_mix_RF_QRILC,Training_Young
249,0.7188755020080321,quantile_mix_RF_QRILC,Training_Young
250,0.72,quantile_mix_RF_QRILC,Training_Young
251,0.7211155378486056,quantile_mix_RF_QRILC,Training_Young
252,0.7222222222222222,quantile_mix_RF_QRILC,Training_Young
253,0.7233201581027668,quantile_mix_RF_QRILC,Training_Young
254,0.7244094488188977,quantile_mix_RF_QRILC,Training_Young
255,0.7294117647058823,quantile_mix_RF_QRILC,Training_Young
256,0.7265625,quantile_mix_RF_QRILC,Training_Young
257,0.7315175097276264,quantile_mix_RF_QRILC,Training_Young
258,0.7364341085271318,quantile_mix_RF_QRILC,Training_Young
259,0.7335907335907336,quantile_mix_RF_QRILC,Training_Young
260,0.7346153846153847,quantile_mix_RF_QRILC,Training_Young
261,0.7318007662835249,quantile_mix_RF_QRILC,Training_Young
262,0.732824427480916,quantile_mix_RF_QRILC,Training_Young
263,0.7338403041825095,quantile_mix_RF_QRILC,Training_Young
264,0.7348484848484849,quantile_mix_RF_QRILC,Training_Young
265,0.7320754716981132,quantile_mix_RF_QRILC,Training_Young
266,0.7293233082706767,quantile_mix_RF_QRILC,Training_Young
267,0.7265917602996255,quantile_mix_RF_QRILC,Training_Young
268,0.7276119402985075,quantile_mix_RF_QRILC,Training_Young
269,0.7323420074349443,quantile_mix_RF_QRILC,Training_Young
270,0.7333333333333333,quantile_mix_RF_QRILC,Training_Young
271,0.7343173431734318,quantile_mix_RF_QRILC,Training_Young
272,0.7389705882352942,quantile_mix_RF_QRILC,Training_Young
273,0.73992673992674,quantile_mix_RF_QRILC,Training_Young
274,0.7372262773722628,quantile_mix_RF_QRILC,Training_Young
275,0.7381818181818182,quantile_mix_RF_QRILC,Training_Young
276,0.7391304347826086,quantile_mix_RF_QRILC,Training_Young
277,0.740072202166065,quantile_mix_RF_QRILC,Training_Young
278,0.7410071942446043,quantile_mix_RF_QRILC,Training_Young
279,0.7455197132616488,quantile_mix_RF_QRILC,Training_Young
280,0.7464285714285714,quantile_mix_RF_QRILC,Training_Young
281,0.7473309608540926,quantile_mix_RF_QRILC,Training_Young
282,0.7446808510638298,quantile_mix_RF_QRILC,Training_Young
283,0.7420494699646644,quantile_mix_RF_QRILC,Training_Young
284,0.7394366197183099,quantile_mix_RF_QRILC,Training_Young
285,0.7368421052631579,quantile_mix_RF_QRILC,Training_Young
286,0.7342657342657343,quantile_mix_RF_QRILC,Training_Young
287,0.735191637630662,quantile_mix_RF_QRILC,Training_Young
288,0.7361111111111112,quantile_mix_RF_QRILC,Training_Young
289,0.7370242214532872,quantile_mix_RF_QRILC,Training_Young
290,0.7344827586206897,quantile_mix_RF_QRILC,Training_Young
291,0.7353951890034365,quantile_mix_RF_QRILC,Training_Young
292,0.7363013698630136,quantile_mix_RF_QRILC,Training_Young
293,0.7372013651877133,quantile_mix_RF_QRILC,Training_Young
294,0.7380952380952381,quantile_mix_RF_QRILC,Training_Young
295,0.735593220338983,quantile_mix_RF_QRILC,Training_Young
296,0.7364864864864865,quantile_mix_RF_QRILC,Training_Young
297,0.7373737373737373,quantile_mix_RF_QRILC,Training_Young
298,0.738255033557047,quantile_mix_RF_QRILC,Training_Young
299,0.7391304347826086,quantile_mix_RF_QRILC,Training_Young
300,0.7366666666666667,quantile_mix_RF_QRILC,Training_Young
1,1,vsn_mix_RF_QRILC,Training_Young
2,1,vsn_mix_RF_QRILC,Training_Young
3,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
4,0.75,vsn_mix_RF_QRILC,Training_Young
5,0.6,vsn_mix_RF_QRILC,Training_Young
6,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
7,0.7142857142857143,vsn_mix_RF_QRILC,Training_Young
8,0.75,vsn_mix_RF_QRILC,Training_Young
9,0.7777777777777778,vsn_mix_RF_QRILC,Training_Young
10,0.8,vsn_mix_RF_QRILC,Training_Young
11,0.8181818181818182,vsn_mix_RF_QRILC,Training_Young
12,0.75,vsn_mix_RF_QRILC,Training_Young
13,0.7692307692307693,vsn_mix_RF_QRILC,Training_Young
14,0.8571428571428571,vsn_mix_RF_QRILC,Training_Young
15,0.8666666666666667,vsn_mix_RF_QRILC,Training_Young
16,0.875,vsn_mix_RF_QRILC,Training_Young
17,0.8235294117647058,vsn_mix_RF_QRILC,Training_Young
18,0.8333333333333334,vsn_mix_RF_QRILC,Training_Young
19,0.8421052631578947,vsn_mix_RF_QRILC,Training_Young
20,0.8,vsn_mix_RF_QRILC,Training_Young
21,0.8095238095238095,vsn_mix_RF_QRILC,Training_Young
22,0.7727272727272727,vsn_mix_RF_QRILC,Training_Young
23,0.7391304347826086,vsn_mix_RF_QRILC,Training_Young
24,0.75,vsn_mix_RF_QRILC,Training_Young
25,0.72,vsn_mix_RF_QRILC,Training_Young
26,0.7307692307692307,vsn_mix_RF_QRILC,Training_Young
27,0.7777777777777778,vsn_mix_RF_QRILC,Training_Young
28,0.7857142857142857,vsn_mix_RF_QRILC,Training_Young
29,0.7586206896551724,vsn_mix_RF_QRILC,Training_Young
30,0.7666666666666667,vsn_mix_RF_QRILC,Training_Young
31,0.7419354838709677,vsn_mix_RF_QRILC,Training_Young
32,0.75,vsn_mix_RF_QRILC,Training_Young
33,0.7272727272727273,vsn_mix_RF_QRILC,Training_Young
34,0.7647058823529411,vsn_mix_RF_QRILC,Training_Young
35,0.8,vsn_mix_RF_QRILC,Training_Young
36,0.7777777777777778,vsn_mix_RF_QRILC,Training_Young
37,0.7567567567567568,vsn_mix_RF_QRILC,Training_Young
38,0.7631578947368421,vsn_mix_RF_QRILC,Training_Young
39,0.7692307692307693,vsn_mix_RF_QRILC,Training_Young
40,0.775,vsn_mix_RF_QRILC,Training_Young
41,0.7804878048780488,vsn_mix_RF_QRILC,Training_Young
42,0.7619047619047619,vsn_mix_RF_QRILC,Training_Young
43,0.7441860465116279,vsn_mix_RF_QRILC,Training_Young
44,0.7272727272727273,vsn_mix_RF_QRILC,Training_Young
45,0.7333333333333333,vsn_mix_RF_QRILC,Training_Young
46,0.717391304347826,vsn_mix_RF_QRILC,Training_Young
47,0.7021276595744681,vsn_mix_RF_QRILC,Training_Young
48,0.7291666666666666,vsn_mix_RF_QRILC,Training_Young
49,0.7142857142857143,vsn_mix_RF_QRILC,Training_Young
50,0.72,vsn_mix_RF_QRILC,Training_Young
51,0.7058823529411765,vsn_mix_RF_QRILC,Training_Young
52,0.7115384615384616,vsn_mix_RF_QRILC,Training_Young
53,0.6981132075471698,vsn_mix_RF_QRILC,Training_Young
54,0.7037037037037037,vsn_mix_RF_QRILC,Training_Young
55,0.7090909090909091,vsn_mix_RF_QRILC,Training_Young
56,0.6964285714285714,vsn_mix_RF_QRILC,Training_Young
57,0.6842105263157895,vsn_mix_RF_QRILC,Training_Young
58,0.6896551724137931,vsn_mix_RF_QRILC,Training_Young
59,0.6949152542372882,vsn_mix_RF_QRILC,Training_Young
60,0.7,vsn_mix_RF_QRILC,Training_Young
61,0.6885245901639344,vsn_mix_RF_QRILC,Training_Young
62,0.6935483870967742,vsn_mix_RF_QRILC,Training_Young
63,0.6825396825396826,vsn_mix_RF_QRILC,Training_Young
64,0.6875,vsn_mix_RF_QRILC,Training_Young
65,0.676923076923077,vsn_mix_RF_QRILC,Training_Young
66,0.6818181818181818,vsn_mix_RF_QRILC,Training_Young
67,0.6865671641791045,vsn_mix_RF_QRILC,Training_Young
68,0.6764705882352942,vsn_mix_RF_QRILC,Training_Young
69,0.6811594202898551,vsn_mix_RF_QRILC,Training_Young
70,0.6857142857142857,vsn_mix_RF_QRILC,Training_Young
71,0.6901408450704225,vsn_mix_RF_QRILC,Training_Young
72,0.6805555555555556,vsn_mix_RF_QRILC,Training_Young
73,0.684931506849315,vsn_mix_RF_QRILC,Training_Young
74,0.6756756756756757,vsn_mix_RF_QRILC,Training_Young
75,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
76,0.6710526315789473,vsn_mix_RF_QRILC,Training_Young
77,0.6623376623376623,vsn_mix_RF_QRILC,Training_Young
78,0.6538461538461539,vsn_mix_RF_QRILC,Training_Young
79,0.6455696202531646,vsn_mix_RF_QRILC,Training_Young
80,0.6375,vsn_mix_RF_QRILC,Training_Young
81,0.654320987654321,vsn_mix_RF_QRILC,Training_Young
82,0.6585365853658537,vsn_mix_RF_QRILC,Training_Young
83,0.6626506024096386,vsn_mix_RF_QRILC,Training_Young
84,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
85,0.6588235294117647,vsn_mix_RF_QRILC,Training_Young
86,0.6627906976744186,vsn_mix_RF_QRILC,Training_Young
87,0.6551724137931034,vsn_mix_RF_QRILC,Training_Young
88,0.6477272727272727,vsn_mix_RF_QRILC,Training_Young
89,0.651685393258427,vsn_mix_RF_QRILC,Training_Young
90,0.6555555555555556,vsn_mix_RF_QRILC,Training_Young
91,0.6593406593406593,vsn_mix_RF_QRILC,Training_Young
92,0.6630434782608695,vsn_mix_RF_QRILC,Training_Young
93,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
94,0.6595744680851063,vsn_mix_RF_QRILC,Training_Young
95,0.6631578947368421,vsn_mix_RF_QRILC,Training_Young
96,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
97,0.6804123711340206,vsn_mix_RF_QRILC,Training_Young
98,0.673469387755102,vsn_mix_RF_QRILC,Training_Young
99,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
100,0.66,vsn_mix_RF_QRILC,Training_Young
101,0.6633663366336634,vsn_mix_RF_QRILC,Training_Young
102,0.6568627450980392,vsn_mix_RF_QRILC,Training_Young
103,0.6601941747572816,vsn_mix_RF_QRILC,Training_Young
104,0.6538461538461539,vsn_mix_RF_QRILC,Training_Young
105,0.6476190476190476,vsn_mix_RF_QRILC,Training_Young
106,0.6509433962264151,vsn_mix_RF_QRILC,Training_Young
107,0.6448598130841121,vsn_mix_RF_QRILC,Training_Young
108,0.6388888888888888,vsn_mix_RF_QRILC,Training_Young
109,0.6330275229357798,vsn_mix_RF_QRILC,Training_Young
110,0.6363636363636364,vsn_mix_RF_QRILC,Training_Young
111,0.6306306306306306,vsn_mix_RF_QRILC,Training_Young
112,0.625,vsn_mix_RF_QRILC,Training_Young
113,0.6194690265486725,vsn_mix_RF_QRILC,Training_Young
114,0.6140350877192983,vsn_mix_RF_QRILC,Training_Young
115,0.6173913043478261,vsn_mix_RF_QRILC,Training_Young
116,0.6120689655172413,vsn_mix_RF_QRILC,Training_Young
117,0.6153846153846154,vsn_mix_RF_QRILC,Training_Young
118,0.6186440677966102,vsn_mix_RF_QRILC,Training_Young
119,0.6134453781512605,vsn_mix_RF_QRILC,Training_Young
120,0.6166666666666667,vsn_mix_RF_QRILC,Training_Young
121,0.628099173553719,vsn_mix_RF_QRILC,Training_Young
122,0.6311475409836066,vsn_mix_RF_QRILC,Training_Young
123,0.6341463414634146,vsn_mix_RF_QRILC,Training_Young
124,0.6290322580645161,vsn_mix_RF_QRILC,Training_Young
125,0.632,vsn_mix_RF_QRILC,Training_Young
126,0.626984126984127,vsn_mix_RF_QRILC,Training_Young
127,0.6377952755905512,vsn_mix_RF_QRILC,Training_Young
128,0.640625,vsn_mix_RF_QRILC,Training_Young
129,0.6434108527131783,vsn_mix_RF_QRILC,Training_Young
130,0.6538461538461539,vsn_mix_RF_QRILC,Training_Young
131,0.6564885496183206,vsn_mix_RF_QRILC,Training_Young
132,0.6515151515151515,vsn_mix_RF_QRILC,Training_Young
133,0.6541353383458647,vsn_mix_RF_QRILC,Training_Young
134,0.6492537313432836,vsn_mix_RF_QRILC,Training_Young
135,0.6444444444444445,vsn_mix_RF_QRILC,Training_Young
136,0.6470588235294118,vsn_mix_RF_QRILC,Training_Young
137,0.6496350364963503,vsn_mix_RF_QRILC,Training_Young
138,0.644927536231884,vsn_mix_RF_QRILC,Training_Young
139,0.6474820143884892,vsn_mix_RF_QRILC,Training_Young
140,0.6428571428571429,vsn_mix_RF_QRILC,Training_Young
141,0.6524822695035462,vsn_mix_RF_QRILC,Training_Young
142,0.6549295774647887,vsn_mix_RF_QRILC,Training_Young
143,0.6503496503496503,vsn_mix_RF_QRILC,Training_Young
144,0.6597222222222222,vsn_mix_RF_QRILC,Training_Young
145,0.6551724137931034,vsn_mix_RF_QRILC,Training_Young
146,0.6643835616438356,vsn_mix_RF_QRILC,Training_Young
147,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
148,0.6621621621621622,vsn_mix_RF_QRILC,Training_Young
149,0.6644295302013423,vsn_mix_RF_QRILC,Training_Young
150,0.66,vsn_mix_RF_QRILC,Training_Young
151,0.6622516556291391,vsn_mix_RF_QRILC,Training_Young
152,0.6644736842105263,vsn_mix_RF_QRILC,Training_Young
153,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
154,0.6688311688311688,vsn_mix_RF_QRILC,Training_Young
155,0.6709677419354839,vsn_mix_RF_QRILC,Training_Young
156,0.6666666666666666,vsn_mix_RF_QRILC,Training_Young
157,0.6624203821656051,vsn_mix_RF_QRILC,Training_Young
158,0.6645569620253164,vsn_mix_RF_QRILC,Training_Young
159,0.6729559748427673,vsn_mix_RF_QRILC,Training_Young
160,0.68125,vsn_mix_RF_QRILC,Training_Young
161,0.6832298136645962,vsn_mix_RF_QRILC,Training_Young
162,0.6790123456790124,vsn_mix_RF_QRILC,Training_Young
163,0.6871165644171779,vsn_mix_RF_QRILC,Training_Young
164,0.6829268292682927,vsn_mix_RF_QRILC,Training_Young
165,0.6909090909090909,vsn_mix_RF_QRILC,Training_Young
166,0.6987951807228916,vsn_mix_RF_QRILC,Training_Young
167,0.6946107784431138,vsn_mix_RF_QRILC,Training_Young
168,0.6964285714285714,vsn_mix_RF_QRILC,Training_Young
169,0.6923076923076923,vsn_mix_RF_QRILC,Training_Young
170,0.6941176470588235,vsn_mix_RF_QRILC,Training_Young
171,0.695906432748538,vsn_mix_RF_QRILC,Training_Young
172,0.6918604651162791,vsn_mix_RF_QRILC,Training_Young
173,0.6936416184971098,vsn_mix_RF_QRILC,Training_Young
174,0.6896551724137931,vsn_mix_RF_QRILC,Training_Young
175,0.6914285714285714,vsn_mix_RF_QRILC,Training_Young
176,0.6875,vsn_mix_RF_QRILC,Training_Young
177,0.6836158192090396,vsn_mix_RF_QRILC,Training_Young
178,0.6797752808988764,vsn_mix_RF_QRILC,Training_Young
179,0.6815642458100558,vsn_mix_RF_QRILC,Training_Young
180,0.6777777777777778,vsn_mix_RF_QRILC,Training_Young
181,0.6795580110497238,vsn_mix_RF_QRILC,Training_Young
182,0.6868131868131868,vsn_mix_RF_QRILC,Training_Young
183,0.6830601092896175,vsn_mix_RF_QRILC,Training_Young
184,0.6793478260869565,vsn_mix_RF_QRILC,Training_Young
185,0.6756756756756757,vsn_mix_RF_QRILC,Training_Young
186,0.6774193548387096,vsn_mix_RF_QRILC,Training_Young
187,0.679144385026738,vsn_mix_RF_QRILC,Training_Young
188,0.6808510638297872,vsn_mix_RF_QRILC,Training_Young
189,0.6772486772486772,vsn_mix_RF_QRILC,Training_Young
190,0.6842105263157895,vsn_mix_RF_QRILC,Training_Young
191,0.6910994764397905,vsn_mix_RF_QRILC,Training_Young
192,0.6875,vsn_mix_RF_QRILC,Training_Young
193,0.694300518134715,vsn_mix_RF_QRILC,Training_Young
194,0.6958762886597938,vsn_mix_RF_QRILC,Training_Young
195,0.7025641025641025,vsn_mix_RF_QRILC,Training_Young
196,0.6989795918367347,vsn_mix_RF_QRILC,Training_Young
197,0.6954314720812182,vsn_mix_RF_QRILC,Training_Young
198,0.696969696969697,vsn_mix_RF_QRILC,Training_Young
199,0.6934673366834171,vsn_mix_RF_QRILC,Training_Young
200,0.69,vsn_mix_RF_QRILC,Training_Young
201,0.6915422885572139,vsn_mix_RF_QRILC,Training_Young
202,0.693069306930693,vsn_mix_RF_QRILC,Training_Young
203,0.6896551724137931,vsn_mix_RF_QRILC,Training_Young
204,0.6911764705882353,vsn_mix_RF_QRILC,Training_Young
205,0.6926829268292682,vsn_mix_RF_QRILC,Training_Young
206,0.6893203883495146,vsn_mix_RF_QRILC,Training_Young
207,0.6908212560386473,vsn_mix_RF_QRILC,Training_Young
208,0.6971153846153846,vsn_mix_RF_QRILC,Training_Young
209,0.6985645933014354,vsn_mix_RF_QRILC,Training_Young
210,0.7047619047619048,vsn_mix_RF_QRILC,Training_Young
211,0.7061611374407583,vsn_mix_RF_QRILC,Training_Young
212,0.7122641509433962,vsn_mix_RF_QRILC,Training_Young
213,0.7136150234741784,vsn_mix_RF_QRILC,Training_Young
214,0.7102803738317757,vsn_mix_RF_QRILC,Training_Young
215,0.7069767441860465,vsn_mix_RF_QRILC,Training_Young
216,0.7129629629629629,vsn_mix_RF_QRILC,Training_Young
217,0.7096774193548387,vsn_mix_RF_QRILC,Training_Young
218,0.7110091743119266,vsn_mix_RF_QRILC,Training_Young
219,0.7123287671232876,vsn_mix_RF_QRILC,Training_Young
220,0.7136363636363636,vsn_mix_RF_QRILC,Training_Young
221,0.7149321266968326,vsn_mix_RF_QRILC,Training_Young
222,0.7117117117117117,vsn_mix_RF_QRILC,Training_Young
223,0.7130044843049327,vsn_mix_RF_QRILC,Training_Young
224,0.7142857142857143,vsn_mix_RF_QRILC,Training_Young
225,0.7155555555555555,vsn_mix_RF_QRILC,Training_Young
226,0.7212389380530974,vsn_mix_RF_QRILC,Training_Young
227,0.7180616740088106,vsn_mix_RF_QRILC,Training_Young
228,0.7149122807017544,vsn_mix_RF_QRILC,Training_Young
229,0.7161572052401747,vsn_mix_RF_QRILC,Training_Young
230,0.717391304347826,vsn_mix_RF_QRILC,Training_Young
231,0.7186147186147186,vsn_mix_RF_QRILC,Training_Young
232,0.7155172413793104,vsn_mix_RF_QRILC,Training_Young
233,0.7167381974248928,vsn_mix_RF_QRILC,Training_Young
234,0.7222222222222222,vsn_mix_RF_QRILC,Training_Young
235,0.7191489361702128,vsn_mix_RF_QRILC,Training_Young
236,0.7203389830508474,vsn_mix_RF_QRILC,Training_Young
237,0.7215189873417721,vsn_mix_RF_QRILC,Training_Young
238,0.7184873949579832,vsn_mix_RF_QRILC,Training_Young
239,0.7154811715481172,vsn_mix_RF_QRILC,Training_Young
240,0.7166666666666667,vsn_mix_RF_QRILC,Training_Young
241,0.7178423236514523,vsn_mix_RF_QRILC,Training_Young
242,0.71900826446281,vsn_mix_RF_QRILC,Training_Young
243,0.7160493827160493,vsn_mix_RF_QRILC,Training_Young
244,0.7213114754098361,vsn_mix_RF_QRILC,Training_Young
245,0.726530612244898,vsn_mix_RF_QRILC,Training_Young
246,0.7317073170731707,vsn_mix_RF_QRILC,Training_Young
247,0.7327935222672065,vsn_mix_RF_QRILC,Training_Young
248,0.7338709677419355,vsn_mix_RF_QRILC,Training_Young
249,0.7309236947791165,vsn_mix_RF_QRILC,Training_Young
250,0.728,vsn_mix_RF_QRILC,Training_Young
251,0.7290836653386454,vsn_mix_RF_QRILC,Training_Young
252,0.7301587301587301,vsn_mix_RF_QRILC,Training_Young
253,0.7312252964426877,vsn_mix_RF_QRILC,Training_Young
254,0.7322834645669292,vsn_mix_RF_QRILC,Training_Young
255,0.7333333333333333,vsn_mix_RF_QRILC,Training_Young
256,0.73828125,vsn_mix_RF_QRILC,Training_Young
257,0.7392996108949417,vsn_mix_RF_QRILC,Training_Young
258,0.7441860465116279,vsn_mix_RF_QRILC,Training_Young
259,0.7413127413127413,vsn_mix_RF_QRILC,Training_Young
260,0.7384615384615385,vsn_mix_RF_QRILC,Training_Young
261,0.7394636015325671,vsn_mix_RF_QRILC,Training_Young
262,0.7404580152671756,vsn_mix_RF_QRILC,Training_Young
263,0.7414448669201521,vsn_mix_RF_QRILC,Training_Young
264,0.7424242424242424,vsn_mix_RF_QRILC,Training_Young
265,0.7471698113207547,vsn_mix_RF_QRILC,Training_Young
266,0.7481203007518797,vsn_mix_RF_QRILC,Training_Young
267,0.7490636704119851,vsn_mix_RF_QRILC,Training_Young
268,0.75,vsn_mix_RF_QRILC,Training_Young
269,0.7509293680297398,vsn_mix_RF_QRILC,Training_Young
270,0.7518518518518519,vsn_mix_RF_QRILC,Training_Young
271,0.7490774907749077,vsn_mix_RF_QRILC,Training_Young
272,0.7463235294117647,vsn_mix_RF_QRILC,Training_Young
273,0.7435897435897436,vsn_mix_RF_QRILC,Training_Young
274,0.7481751824817519,vsn_mix_RF_QRILC,Training_Young
275,0.7454545454545455,vsn_mix_RF_QRILC,Training_Young
276,0.7463768115942029,vsn_mix_RF_QRILC,Training_Young
277,0.7472924187725631,vsn_mix_RF_QRILC,Training_Young
278,0.7517985611510791,vsn_mix_RF_QRILC,Training_Young
279,0.7491039426523297,vsn_mix_RF_QRILC,Training_Young
280,0.7464285714285714,vsn_mix_RF_QRILC,Training_Young
281,0.7473309608540926,vsn_mix_RF_QRILC,Training_Young
282,0.75177304964539,vsn_mix_RF_QRILC,Training_Young
283,0.7526501766784452,vsn_mix_RF_QRILC,Training_Young
284,0.7535211267605634,vsn_mix_RF_QRILC,Training_Young
285,0.7543859649122807,vsn_mix_RF_QRILC,Training_Young
286,0.7552447552447552,vsn_mix_RF_QRILC,Training_Young
287,0.7560975609756098,vsn_mix_RF_QRILC,Training_Young
288,0.7534722222222222,vsn_mix_RF_QRILC,Training_Young
289,0.7508650519031141,vsn_mix_RF_QRILC,Training_Young
290,0.7517241379310344,vsn_mix_RF_QRILC,Training_Young
291,0.7525773195876289,vsn_mix_RF_QRILC,Training_Young
292,0.7534246575342466,vsn_mix_RF_QRILC,Training_Young
293,0.7508532423208191,vsn_mix_RF_QRILC,Training_Young
294,0.7517006802721088,vsn_mix_RF_QRILC,Training_Young
295,0.752542372881356,vsn_mix_RF_QRILC,Training_Young
296,0.75,vsn_mix_RF_QRILC,Training_Young
297,0.7508417508417509,vsn_mix_RF_QRILC,Training_Young
298,0.7516778523489933,vsn_mix_RF_QRILC,Training_Young
299,0.7491638795986622,vsn_mix_RF_QRILC,Training_Young
300,0.75,vsn_mix_RF_QRILC,Training_Young
1,1,cycloess_none,Training_Old
2,1,cycloess_none,Training_Old
3,0.6666666666666666,cycloess_none,Training_Old
4,1,cycloess_none,Training_Old
5,0.8,cycloess_none,Training_Old
6,1,cycloess_none,Training_Old
7,1,cycloess_none,Training_Old
8,0.875,cycloess_none,Training_Old
9,0.8888888888888888,cycloess_none,Training_Old
10,0.9,cycloess_none,Training_Old
11,0.8181818181818182,cycloess_none,Training_Old
12,0.75,cycloess_none,Training_Old
13,0.8461538461538461,cycloess_none,Training_Old
14,0.8571428571428571,cycloess_none,Training_Old
15,0.8,cycloess_none,Training_Old
16,0.8125,cycloess_none,Training_Old
17,0.8235294117647058,cycloess_none,Training_Old
18,0.8333333333333334,cycloess_none,Training_Old
19,0.8421052631578947,cycloess_none,Training_Old
20,0.8,cycloess_none,Training_Old
21,0.8095238095238095,cycloess_none,Training_Old
22,0.8181818181818182,cycloess_none,Training_Old
23,0.8260869565217391,cycloess_none,Training_Old
24,0.7916666666666666,cycloess_none,Training_Old
25,0.8,cycloess_none,Training_Old
26,0.7692307692307693,cycloess_none,Training_Old
27,0.7777777777777778,cycloess_none,Training_Old
28,0.75,cycloess_none,Training_Old
29,0.7241379310344828,cycloess_none,Training_Old
30,0.7333333333333333,cycloess_none,Training_Old
31,0.7419354838709677,cycloess_none,Training_Old
32,0.71875,cycloess_none,Training_Old
33,0.7272727272727273,cycloess_none,Training_Old
34,0.7352941176470589,cycloess_none,Training_Old
35,0.7714285714285715,cycloess_none,Training_Old
36,0.7777777777777778,cycloess_none,Training_Old
37,0.7837837837837838,cycloess_none,Training_Old
38,0.7631578947368421,cycloess_none,Training_Old
39,0.7948717948717948,cycloess_none,Training_Old
40,0.8,cycloess_none,Training_Old
41,0.8048780487804879,cycloess_none,Training_Old
42,0.8095238095238095,cycloess_none,Training_Old
43,0.8372093023255814,cycloess_none,Training_Old
44,0.8409090909090909,cycloess_none,Training_Old
45,0.8444444444444444,cycloess_none,Training_Old
46,0.8260869565217391,cycloess_none,Training_Old
47,0.8085106382978723,cycloess_none,Training_Old
48,0.8125,cycloess_none,Training_Old
49,0.8163265306122449,cycloess_none,Training_Old
50,0.82,cycloess_none,Training_Old
51,0.8235294117647058,cycloess_none,Training_Old
52,0.8076923076923077,cycloess_none,Training_Old
53,0.8113207547169812,cycloess_none,Training_Old
54,0.8148148148148148,cycloess_none,Training_Old
55,0.8181818181818182,cycloess_none,Training_Old
56,0.8392857142857143,cycloess_none,Training_Old
57,0.8245614035087719,cycloess_none,Training_Old
58,0.8103448275862069,cycloess_none,Training_Old
59,0.7966101694915254,cycloess_none,Training_Old
60,0.8,cycloess_none,Training_Old
61,0.7868852459016393,cycloess_none,Training_Old
62,0.7903225806451613,cycloess_none,Training_Old
63,0.7936507936507936,cycloess_none,Training_Old
64,0.796875,cycloess_none,Training_Old
65,0.7846153846153846,cycloess_none,Training_Old
66,0.7878787878787878,cycloess_none,Training_Old
67,0.7910447761194029,cycloess_none,Training_Old
68,0.7941176470588235,cycloess_none,Training_Old
