pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,clean_label
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1e-10,2.0419658477532394,155,HADHA;ACADM;HADHB;FXN;MAOB;ECHS1;IDH2;ACAT1;ALDH6A1;ETFB;ETFA;ECI1;ACAA2;ECH1;ACO2;TIMM10;PDP1;FH;ACADSB;ACADVL;VDAC1;MDH1;SDHA;CYB5R3;CS;CYB5A;HCCS;SUCLA2;SDHB;TIMM50;PHB2;ATP5F1C;OPA1;SLC25A20;GOT2;COX11;NNT;SUCLG1;ACAA1;LDHB;MDH2;AFG3L2;GLUD1;ATP5PD;ATP6V1G1;ATP5PO;ATP5F1D;IDH3G;TIMM9;DECR1;ATP5F1A;COX8A;IDH3B;MFN2;TOMM70;SDHD;UQCRC1;VDAC2;CYC1;COX6B1;DLD;IMMT;MPC1;TIMM13,Hallmark,2.563287561170728e-7,0.42828875703633906,0.674962860011025,Aging,1,4,30.166666666666668,17.083333333333336,0.06981317007977318,0.5265076576849561,0.29816041388236464,OXPHOS
HALLMARK_FATTY_ACID_METABOLISM,2e-10,2.218610012107048,83,IDI1;HMGCL;MAOA;ACADM;HADHB;ECHS1;CRAT;HADH;ECI1;PRDX6;CPT2;ACAA2;ECH1;ACO2;FH;YWHAH;CA2;ACADS;HSDL2;MCEE;ACADVL;MDH1;SDHA;ECI2;MLYCD;GCDH;HCCS;SUCLA2;ACSL1;APEX1;GLUL;ALAD;LGALS1;ALDH9A1;SUCLG1;ACAA1;MDH2,Hallmark,6.555500569003972e-7,0.5142932953742347,0.6594443980379349,Aging,2,33.16666666666667,59.333333333333336,46.25,0.5788675352447861,1.035562022849969,0.8072147790473774,"Fatty Acid
Metabolism"
HALLMARK_ADIPOGENESIS,3e-10,1.858655253716022,109,ACADM;ECHS1;CRAT;ETFB;PLIN2;COQ5;HADH;MCCC1;CPT2;TST;ACAA2;ECH1;ACO2;FAH;C3;FABP4;ALDH2;TALDO1;ACADS;ADIPOQ;DBT;SLC27A1;CS;YWHAG;GPX3;COQ3;SDHB;SUCLG1;MDH2;COQ9;SULT1A1;PREB;HIBCH;ATP5PO;STOM;IDH3G;DECR1;AK2;PPM1B;ORM1;COX8A;ITGA7;BCL2L13;MTCH2;GPHN;APOE;CD36;CAVIN1;SAMM50;UQCRC1;CYC1;DLD;TKT;IMMT,Hallmark,5.491113865290793e-5,0.4124783423321596,0.557332238758646,Aging,3,62.333333333333336,88.5,75.41666666666667,1.0879219004097986,1.5446163880149817,1.3162691442123902,Adipogenesis
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,4e-10,2.7463741457119646,86,HMGCL;HADHA;DCXR;ACADM;HADHB;ALDH5A1;ECHS1;ACAT1;CRAT;ALDH6A1;ETFB;ETFA;MPST;HADH;ALDH4A1;ECI1;MCCC1;CPT2;PCCB;TST;ACAA2;ECH1;FAH;PCCA;IVD;ACAD8;ACADS;GPT2;ACADSB;MCEE;ADIPOQ;ACADVL;ECI2;DBT;RIDA;MLYCD;NAGK;HIBADH;GCDH;PLIN5;SLC16A1;CPT1B;GPT;GOT2;GLUL;ACAA1;BCAT2,GO:BP,1.2626106781259474e-14,0.6341527175984119,0.986546283587582,Aging,4,91.5,117.66666666666667,104.58333333333334,1.5969762655748114,2.0536707531799943,1.8253235093774032,"Organic Acid
Catabolism"
GOBP_FATTY_ACID_CATABOLIC_PROCESS,5e-10,2.73108509617123,37,HADHA;ACADM;HADHB;ECHS1;ACAT1;CRAT;ETFB;ETFA;HADH;ECI1;CPT2;PCCB;ACAA2;ECH1;PCCA;IVD;ACADS;MCEE;ADIPOQ;ACADVL;ECI2;MLYCD;GCDH;PLIN5;CPT1B,GO:BP,2.6957468039043693e-11,0.7481020808967892,0.8634153916066928,Aging,5,120.66666666666667,146.83333333333334,133.75,2.1060306307398244,2.562725118345007,2.3343778745424157,"Fatty Acid
Catabolism"
GOBP_LIPID_CATABOLIC_PROCESS,6e-10,2.5236647387972813,60,HADHA;ACADM;HADHB;ECHS1;ACAT1;CRAT;ETFB;ETFA;HADH;ECI1;PRDX6;CPT2;PCCB;ACAA2;ECH1;ASAH1;PCCA;IVD;YWHAH;ACADS;MCEE;ADIPOQ;ACADVL;ECI2;MLYCD;GCDH;PLIN5;CPT1B;ABHD16A;APOC2;ACAA1,GO:BP,6.248408898373466e-10,0.6256633489852181,0.8012155746177786,Aging,6,149.83333333333334,176,162.91666666666669,2.6150849959048372,3.07177948351002,2.843432239707429,Lipid Catabolism
HALLMARK_MYOGENESIS,7.000000000000001e-10,-1.8829036904799743,103,SPEG;DES;MYOM2;MYBPH;MYOM1;TNNI2;ACTN2;ACTN3;TNNT3;HRC;MYOZ1;SMTN;TPM2;MYH2;ENO3;MYL1;HSPB8;MYH3;COX6A2;FXYD1;COL15A1;SVIL;MYH1;TNNC2;AGL;TCAP;COL3A1;TPM3;PDLIM7;PVALB;ACTA1;COL1A1;CSRP3;HSPB2;MYH4;LAMA2;CASQ1;PFKM;TNNT1;SSPN;MAPRE3;SYNGR2;MYH7;RYR1,Hallmark,4.115065496825867e-5,-0.4235486005023187,0.557332238758646,Aging,7,184,210.16666666666666,197.08333333333331,3.211405823669566,3.668100311274749,3.4397530674721573,Myogenesis
GOBP_CYTOPLASMIC_TRANSLATION,8e-10,-2.9019313716677297,116,RPS7;RPS10;RPL24;EIF3C;RPS27A;RPL23A;RPL22;RPS23;RPL38;RPS3A;YBX3;RPL27A;RPL17;EIF3G;RPS19;RPL23;RPL34;RPS27;RPS24;RPL10;RPL35;EEF2;RPL31;EIF2B1;EIF3M;RPS5;RPS25;RPL37A;EIF2S3;RPS20;RPL35A;RPL19;RPS15;RPL30;EIF5;RPL28;RPS3;EIF3D;EIF4A1;RPS21;RPS2;RPS14;RPS17;RPL32;RPLP1;EIF3A;RPL5;RPS12;RPL26;RPL36;RPL6;RPS18;RPL7A;RPLP0;RPS13;RPL29;EIF3J;EIF3I;DRG2;RACK1;EIF3K;RPLP2;RPL18A;RPL11;EIF3L;RPS26;EIF3B;RPS16;RPL13A;EEF1D;AKT2;CSDE1;RPL3;RPL14;RPL13;YBX1;RPS8;RPS4X;RPL4;RPL12;RPSA;RPL10A,GO:BP,4.952982779040211e-20,-0.6414888459535454,1.1601795718302144,Aging,8,213.16666666666666,239.33333333333331,226.25,3.720460188834579,4.177154676439762,3.94880743263717,"Cytoplasmic
Translation"
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,9e-10,-2.4735165198416125,114,OBSCN;SYNPO2L;PLEC;TTN;SQSTM1;LMOD2;NEB;MYOM2;MYOM3;RPL24;MYBPH;MYOM1;FLNC;RPS23;RPL38;TPM1;ACTN2;KPNB1;NRAP;CAPN3;FLNA;TNNT3;MYOZ1;RPS19;CAPRIN1;RPS27;MAPT;TMOD4;MSN;RPS5;MYH3;EZR;MYBPC2;RPS15;CSRP1;EIF5;RPS3;DYNC1H1;RPS14;TCAP;DDX3X;EIF2A;WDR1;LMOD3;RPL5;ACTA1;MAPRE1;CSRP3;TMOD1;CASQ1;KLHL41;UBAP2L;MYPN;TNNT1;MAPRE3;RPL11;C1QBP,GO:BP,1.0894055227846008e-11,-0.5482499129876417,0.8753251320246591,Aging,9,242.33333333333331,268.5,255.41666666666666,4.229514553999592,4.686209041604775,4.457861797802183,"Membraneless
Organelle Assembly"
GOBP_MUSCLE_CELL_DEVELOPMENT,1e-9,-2.6013112470037267,75,OBSCN;SYNPO2L;PLEC;TTN;LMOD2;NEB;MYOM2;MYOM3;MYBPH;MYOM1;FLNC;PDLIM5;ACTN4;KLHL40;TPM1;ACTN1;ACTN2;NRAP;CAPN3;ACTN3;TNNT3;MYOZ1;NACA;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;SYPL2;TCAP;CACNA1S;LMNA;WDR1;LMOD3;ACTA1;CSRP3;STAC3;TMOD1;CASQ1;KLHL41;MYPN;TNNT1,GO:BP,1.3855847886514064e-11,-0.6230633605361731,0.8753251320246591,Aging,10,271.5,297.6666666666667,284.58333333333337,4.738568919164605,5.195263406769788,4.9669161629671965,"Muscle Cell
Development"
