module,delta_VL,delta_LBM
MEgreen,0.0040839219210882785,0.930355176082975
MEpink,0.9832149312901821,0.16295336887229916
MEturquoise,0.7930475776046748,0.6565870593387568
MEbrown,0.15221786339616136,0.4974488446522517
MEyellow,0.9956440974058893,0.014967111498253553
MEmagenta,0.9020317314694657,0.6355706293003859
MEred,0.8901654993183895,0.45263104094240125
MEblack,0.8690879844881751,0.4399447093753782
MEblue,0.3200684851743352,0.3156597504178679
MEgrey,0.7564946766618839,0.46083403505309706
