pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast,database
HALLMARK_MYOGENESIS,5.965696721163821e-5,0.0010526644261283575,0.557332238758646,-0.4141271636713083,-1.8512227927199933,103,COL4A2;MYL2;MYLK;COL1A1;MYL3;COL3A1;MAPK12;TNNC1;MYOM1;MYOM2;COX7A1;TNNI1;TPM3;MYH3;TNNT1;GABARAPL2;MYH7;SORBS1;GPX3;PVALB;SGCD;ACTA1;ACTN2;MYH1;LAMA2;ACTN3;SGCG;COL6A3;SYNGR2;PGAM2;CRAT;PDLIM7;CACNG1;COL6A2;TPM2;MYOZ1;MYL1;SGCA;COL15A1;MB;APOD;COX6A2;SSPN;MYH4;SOD3;ITGA7;TNNC2;TNNI2;LDB3,Training_Young,Hallmark
HALLMARK_P53_PATHWAY,0.8730964467005076,0.9604060913705584,0.01604206818024065,0.2240593553733647,0.7234335542542976,25,S100A4;EPHX1;RRAD;SEC61A1;S100A10;AK1;HINT1,Training_Young,Hallmark
HALLMARK_PEROXISOME,0.523988318731748,0.7462734452122409,0.024912023341492437,-0.261603087400637,-0.9563852589761456,38,ISOC1;ALDH1A1;IDH1;ALDH9A1;DHCR24;CRAT;PEX11B;TTR;CNBP;CTBP1;FIS1;PABPC1;NUDT19;FDPS;SOD1;IDI1;MLYCD;IDE,Training_Young,Hallmark
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.009783234222136965,0.0358718588145022,0.20249877596914143,0.4799252272635521,1.6642777391131462,33,PRKAG1;ACTR2;PRKAA2;CLTC;HSP90B1;AP2M1;ACACA;ACTR3;CSNK2B;PFN1;CALR,Training_Young,Hallmark
HALLMARK_PROTEIN_SECRETION,0.4516314779270633,0.7097066081710995,0.026011943452914618,0.28658347793468464,1.0008707387115041,34,CLTC;ATP1A1;AP2M1;SEC22B;TSG101;ARCN1;STX7;YKT6;LMAN1;AP2B1,Training_Young,Hallmark
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07402862985685071,0.23108747044917258,0.0744947003424623,-0.4414861646505458,-1.4093224032058047,22,NDUFA6;NDUFB4;NDUFS2;GPX3;PRDX6;GLRX;TXN;PTPA;OXSR1;FTL;TXNRD1;PDLIM1;SOD1,Training_Young,Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07702915681639086,0.23108747044917258,0.07156731649489641,0.49679277678545314,1.4324976329104184,16,TUBB2A;MARCKS;TRIP10;IL18;NAMPT,Training_Young,Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,4.68798592144513e-4,0.003867588385192232,0.49849310876659025,0.5582001600304569,1.9215181046011534,32,TUBB2A;DCTN1;TARS1;HSP90B1;HYOU1;KIF5B;DNAJA4;HSPA5;PREB;EIF2S1;ERO1A;YWHAZ;BAG3;CALR;RPS14,Training_Young,Hallmark
HALLMARK_UV_RESPONSE_DN,0.004627766599597585,0.021816613969531475,0.30377943455118267,-0.6158642516687192,-1.8329875320497668,17,LAMC1;COL1A1;CAV1;CAP2;COL3A1;COL1A2,Training_Young,Hallmark
HALLMARK_UV_RESPONSE_UP,0.23712528823981552,0.5216756341275942,0.038460913461631795,0.3155412511927401,1.1487251223067065,41,CLTB;TARS1;EIF2S3;DNAJA1;STIP1;EPHX1;YKT6;RRAD;PDLIM3;HSPA2;PRKACA;PSMC3;FKBP4,Training_Young,Hallmark
HALLMARK_XENOBIOTIC_METABOLISM,0.425193871760923,0.7015698884055229,0.026794688903047145,0.25899310735462433,1.0123536474623693,58,CBR1;HPRT1;AKR1C3;DDAH2;GART;DHRS7;GSR;AHCY;EPHX1;CNDP2,Training_Young,Hallmark
GOBP_ACETYL_COA_METABOLIC_PROCESS,0.7913079130791308,0.9613947696139475,0.01819775048788721,-0.26513587536621097,-0.7637482181346454,15,ACSS2;ACAT1;PDK2;PDK1;MLYCD;PDHX,Training_Young,GO:BP
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,0.604773975496409,0.8869635268437466,0.02278133670852597,-0.24635064508908874,-0.9181096550715286,41,CAV1;TNNC1;SYNE2;MYH3;MYH7;MYLK2;SGCD;ACTN4;EPDR1;MYL1;TPM1;CACNA2D1;MYH4;GPD1L;ANK2;MYL6;SNTA1;MYH2,Training_Young,GO:BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.08951551854655564,0.4115237669087529,0.06478337426056685,0.361895380307683,1.3343643953621125,42,FSCN1;EZR;MARCKS;FLNA;HSP90B1;PAK2;PFN1;PFN2;ADD1;PAK1;CUL3;S100A10;PXN,Training_Young,GO:BP
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,0.9600694444444444,0.9995755517826825,0.014495276090658876,0.18922724912664202,0.6057267883256012,23,GSN;SPTAN1;SPTBN1;ADD1;CAPG;CFL1;DSTN;PDXP;LMOD3,Training_Young,GO:BP
GOBP_ACTIN_FILAMENT_POLYMERIZATION,0.3691860465116279,0.8154654339146878,0.029744620821285102,0.3043106190154045,1.050841772316208,32,BIN1;GSN;ARPC4;SPTAN1;SPTBN1;PFN1;PFN2;ADD1;TMSB4X;ARPC5;CTTN;CAPG;CFL1,Training_Young,GO:BP
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,0.44910407929851315,0.8474636234159614,0.025990274610846784,0.2832031230853028,0.9998416521688219,35,BIN1;GSN;FLNA;CAMK2D;ATP1A1;ATP1A2,Training_Young,GO:BP
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,0.6351325576959755,0.8955825993410877,0.020420653687680822,0.24931648530337852,0.8921888137447099,37,BIN1;GSN;ARPC4;SPTAN1;SPTBN1;PFN1;PFN2;ADD1;TMSB4X;ARPC5;CTTN;CAPG;CFL1,Training_Young,GO:BP
GOBP_ACTION_POTENTIAL,0.07217290621381706,0.3833209116227984,0.07324259616560477,0.4323758751539962,1.4102079555277458,25,BIN1;FLNA;YWHAH;CAMK2D;ATP1A1;SLMAP;ATP1A2;CALM1;ATP1B1,Training_Young,GO:BP
GOBP_ACUTE_INFLAMMATORY_RESPONSE,0.3479703356752537,0.8023786563805849,0.030976473497058194,0.38374063885376725,1.0904725575546785,15,IGHG1;APOL2;C3;HP;ORM1;SERPINA3;SERPINA1,Training_Young,GO:BP
GOBP_ACYL_COA_METABOLIC_PROCESS,0.8612279226240538,0.9810951597182305,0.01732288275527881,-0.2094163821444751,-0.7521077656206296,35,ACSS2;ACOT1;ACSF2;ACOT2;ACAT1;SUCLG2;PDK2;NUDT19;PDK1;MLYCD;PDHX;OXSM;TECR,Training_Young,GO:BP
GOBP_ADAPTIVE_THERMOGENESIS,0.28225806451612906,0.7014210275523991,0.03629386483202706,-0.3316480530599928,-1.1180442581178807,27,GNAS;CAV1;ALDH1A1;HADH;FABP5;ACTN3;MAP2K6;CPT2,Training_Young,GO:BP
GOBP_AEROBIC_RESPIRATION,4.56055608775447e-19,5.3632139591992566e-17,1.1239149637448316,-0.6147637075149137,-2.8317879361849343,129,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COL6A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;NDUFB11;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;IDH1;COX7A2;MT-CO1;MDH1;SIRT3;NDUFA13;NIPSNAP2;UQCRQ;UQCRC2;CYC1;ACTN3;ADSL,Training_Young,GO:BP
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,0.7979274611398963,0.9613947696139475,0.018236201468499937,-0.22783572588038747,-0.7913164432950957,30,PCBD2;QDPR;IMPA2;ERLIN2;GOT1;DHCR24;PCBD1;IMPA1;ASAH1;LPCAT3;H6PD,Training_Young,GO:BP
GOBP_ALDEHYDE_METABOLIC_PROCESS,0.7599086947499482,0.9486758227451582,0.01898211221662824,-0.2358932012579309,-0.8124538999549896,29,HAGH;GLO1;ALDH1A1;IDH1;ALDH9A1;TALDO1,Training_Young,GO:BP
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.990053557765876,0.9995755517826825,0.013929521019702244,0.15837467757476406,0.5726674842812635,39,CARNS1;ACSL3;ACACA,Training_Young,GO:BP
GOBP_AMINE_METABOLIC_PROCESS,0.29928205128205126,0.7332410256410257,0.034913246825309587,-0.38347815429940857,-1.1244091474048885,16,MAOB;MAOA,Training_Young,GO:BP
GOBP_AMINO_ACID_ACTIVATION,1.297639318909819e-4,0.0034682359978135163,0.5188480777437918,0.6212314868190203,2.0460458336028773,26,VARS1;FARSB;EPRS1;FARSA;DARS1;TARS1;QARS1;SARS1;HARS1;MARS1;AARS1;LARS1;RARS1;GARS1;SARS2,Training_Young,GO:BP
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.5955538221528861,0.8869635268437466,0.021760224237473667,0.3050476367377203,0.8982599926783406,17,CARNS1;GLUD1,Training_Young,GO:BP
GOBP_AMINO_ACID_CATABOLIC_PROCESS,0.3033375580904098,0.7371941488009921,0.035239176986181696,-0.29437511795651483,-1.0970892238214276,41,RIDA;KYAT1;BLMH;GPT;QDPR;ACAD8;GOT1;ALDH5A1;MCCC2;ALDH6A1;ACAT1;SHMT1;GSTZ1;MCCC1;GOT2;KYAT3;DDAH1,Training_Young,GO:BP
GOBP_AMP_METABOLIC_PROCESS,0.21630583187048957,0.6359391456992394,0.04085973480886259,0.4192218880375344,1.2132939339341042,16,HPRT1;GART;ATIC;PAICS;AK1;NT5C1A;APRT,Training_Young,GO:BP
GOBP_AMYLOID_FIBRIL_FORMATION,0.3845258871436882,0.8162498976190926,0.029012830724866483,0.3409424855981027,1.0516090197804286,20,USP9X;MAPT;GSN;CRYAB,Training_Young,GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,0.16129658385093168,0.5546338672768879,0.04793784454378861,0.41854958836769346,1.271806104887883,19,PSME1;RAB6A;PDIA3;ERAP1;CALR,Training_Young,GO:BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.18557300756253636,0.5841309495296162,0.04436101246920242,0.4008425072131115,1.2363657036090292,20,LGALS3;IGHG2;IGHG1;GAPDH;IGHA1;IGHG3;IGHM;TF,Training_Young,GO:BP
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.17923746373808538,0.5822741915911283,0.04689852694791824,-0.34847805206996285,-1.2208502395197505,31,GGCT;GPX1;LMNA;VDAC2;PSMD10,Training_Young,GO:BP
GOBP_ATP_BIOSYNTHETIC_PROCESS,1.4483779298535375e-13,1.06455777844235e-11,0.9436322252328375,-0.6608267674814864,-2.7579826361927666,71,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;NDUFS8;NDUFA12;NDUFS2;NDUFB8;NDUFAB1;NDUFC2;NDUFS4;NDUFA2;NDUFA7;NDUFA10;NDUFB11;MT-ND2;NDUFV3;NDUFB1,Training_Young,GO:BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,2.589002036920603e-25,1.5223331977093146e-22,1.303093150865724,-0.7701330391753296,-3.2473104311806407,76,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;COX7A2;MT-CO1,Training_Young,GO:BP
GOBP_AUTOPHAGOSOME_MATURATION,0.48835403726708076,0.8703285835551636,0.024885560085374254,0.3217442060920326,0.9776529636929798,19,SNAP29;CALM1;TSG101;CHMP4B;FYCO1;VCP,Training_Young,GO:BP
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.8810709838107098,0.9849234571876376,0.016800058884020336,-0.22081300159576062,-0.713049119987713,23,EPM2A;GABARAPL2;PIP4K2B;MAP1LC3B2;LRBA,Training_Young,GO:BP
GOBP_AUTOPHAGY_OF_MITOCHONDRION,0.6306027820710973,0.8955825993410877,0.02072789235517518,0.26007161301034953,0.892357667638673,31,SLC25A46;STUB1;HUWE1;EIF2S1;NIPSNAP3A;TSPO,Training_Young,GO:BP
GOBP_AXON_EXTENSION,0.47517039922103216,0.8596929068983598,0.02539819689771847,0.32946665368481765,0.9845546258056301,18,USP9X;MAPT;VCL,Training_Young,GO:BP
GOBP_AXO_DENDRITIC_TRANSPORT,4.2678550638947744e-4,0.009294439916926397,0.49849310876659025,0.7011955421629699,2.0293699400824114,16,DYNC1H1;UCHL1;DCTN1;HSPB1;MAPT;KIF5B,Training_Young,GO:BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.6985627836611196,0.9254105097104783,0.0188519397752642,0.23166503369195587,0.8624721834779446,44,DYNLT1;JPT2;DDB1;HSP90AB1;SCARB2;TSG101;PPIA;CHMP4B;P4HB,Training_Young,GO:BP
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.8640682567384138,0.9810951597182305,0.016094082810150647,0.23235597687438736,0.7166828758591012,20,HSPB1;ANXA1;CSNK2B;TMSB4X;ATP5F1A,Training_Young,GO:BP
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.9956701030927835,0.9995755517826825,0.01493092867227307,-0.160787605424083,-0.4934010365217808,19,ACAD8;MCCC2;ALDH6A1;ACAT1;MCCC1;BCKDHA;IVD;HIBADH;BCAT2;ACADSB,Training_Young,GO:BP
GOBP_B_CELL_MEDIATED_IMMUNITY,0.1148819972693583,0.45033742929588455,0.05769409323343745,0.4692491258554743,1.358080611128189,16,IGHG2;IGHG1;IGKC;IGLC3;IGHA1;IGLC2;IGHG3;IGHV3-7;CLU;C3;HSPD1,Training_Young,GO:BP
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,0.7835208849895098,0.9598130841121496,0.017279975192632177,0.22597256027870716,0.8086516631605293,37,HRC;FLNA;CAMK2D;ATP1A2;CALM1;ERO1A,Training_Young,GO:BP
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.36983198036624504,0.8154654339146878,0.029233709196303397,0.2754312907803155,1.0547776562156987,50,PRKAG1;GBE1;CLTC;DDB1;GYS1;GYG1;AP2A1;UGP2;NLN;ADIPOQ;PRKACA;GPI;PPP1CA;PGP;PGD;ALDOC;ACADM;ENO1;PGK1;MDH2;PPP1R3A;AKR1B1;FBP2;SLC37A4,Training_Young,GO:BP
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0.3718726307808946,0.8154654339146878,0.02920589598451307,0.2679190711935489,1.0479081818569167,56,UCHL1;PRKAG1;PRKAA2;SCARB2;PHKA1;MAN2C1;GAPDH;STBD1;HK1;PRKAA1;PFKM;PRKACA;PYGL;GPI;PFKL;PPP1CA;PYGM,Training_Young,GO:BP
GOBP_CARBOHYDRATE_TRANSPORT,0.60941031436203,0.8869635268437466,0.022220138710215737,-0.2953658529150236,-0.8942743685107475,18,SORBS1;STXBP3;FABP5;SGCB;ASPSCR1;DHRS7C,Training_Young,GO:BP
GOBP_CARDIAC_CELL_DEVELOPMENT,0.8303589743589743,0.9743765813418371,0.01749597674149099,-0.23748290365725866,-0.7512366082346834,21,MYL2;LMNA;SGCD;ACTN2,Training_Young,GO:BP
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.2127615921214608,0.6302757761808075,0.04242578959526126,-0.40494779785624446,-1.209172660720618,17,MYL2;MYL3;TNNC1;TNNI1;MYH7,Training_Young,GO:BP
GOBP_CARDIAC_CONDUCTION,0.01793635486981678,0.1787555366686825,0.14930820690075336,0.49880162286394186,1.6116866653909963,24,HRC;BIN1;FLNA;CAMK2D;ATP1A1;ATP1A2;CALM1;ATP1B1,Training_Young,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.03454968944099379,0.23350824587706148,0.1073213162511205,0.5098603692011779,1.5492633327375158,19,BIN1;FLNA;CAMK2D;ATP1A1;SLMAP;ATP1A2;CALM1;ATP1B1,Training_Young,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,0.08559782608695653,0.40528233151183973,0.06720778371599298,0.46098841313999084,1.4007608522576478,19,BIN1;GSN;FLNA;CAMK2D;ATP1A1;ATP1A2,Training_Young,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.7047472018525666,0.9270500104906245,0.019023073717829016,0.25978696458747275,0.8473036199653305,25,TOMM70;CSRP3;CALR;PLEC;CACYBP;NRAP;PAK1;ADPRHL1,Training_Young,GO:BP
GOBP_CARDIAC_MUSCLE_CONTRACTION,0.5118169786349026,0.8703285835551636,0.023683317779244456,0.2555763570014574,0.965799996456625,47,HRC;BIN1;GSN;FLNA;CAMK2D;CSRP3;ATP1A1;ATP1A2,Training_Young,GO:BP
GOBP_CARDIOCYTE_DIFFERENTIATION,0.8356825642015833,0.9743765813418371,0.01651777453655287,0.2268613685107078,0.7607110918834455,28,TOMM70;CSRP3;CALR;PLEC;CACYBP;NRAP;PAK1;ADPRHL1,Training_Young,GO:BP
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,0.16019520475281138,0.5540869434979594,0.050502278205248566,-0.31872743640027695,-1.219532275538977,47,MYL2;MYOM1;MYOM2;MYH3;TNNT1;MYBPC1;PGM5;SYNPO2L;ACTA1;ACTN2;MYOZ2;LMOD2;MYOZ1;TPM1;TMOD4;GPC1;ANK2;LDB3;MYOM3;TNNT3;MYBPC2,Training_Young,GO:BP
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.9706379383185467,0.9995755517826825,0.015648855242256596,-0.17301683716985677,-0.6448062217906475,41,MGST3;GPX1;GPX3;SELENOW,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.24388740497226216,0.6574113380396103,0.0393202544074839,-0.38629690942264033,-1.1695848430758589,18,COL4A1;COL1A1;COL3A1;COL1A2;COL6A1,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.24770821142968596,0.6574113380396103,0.037833743098097034,0.40619690466162117,1.1755975879881282,16,AKR1C3;PRKAA2;RPS6;ACACA;PRKAA1,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.07504363001745201,0.3849492456814308,0.07195166788926238,0.45921932714860475,1.416424197294758,20,AKR1C3;PRKAA2;CAMK2D;IQGAP1;PRKAA1;CLIC4;CACYBP;ADD1;SLC25A24,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0.5084780810587263,0.8703285835551636,0.025268056288131197,-0.28561717812563175,-0.9628660354759553,27,COL1A1;GPX1;PPP3CB;OSBP;HLA-DRB1;NDUFAF2;FIS1;JAGN1;SERPINF1;OXCT1;STX4;GCLM,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.3743169398907104,0.8154654339146878,0.029619810719488417,0.3760913750150968,1.0687357086077414,15,AKR1C3;ANXA1;RAN;ATP5F1A,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_HEAT,0.007996879266627658,0.10351307423677326,0.22623238004642038,0.6060757025192534,1.7540781966652048,16,EEF1D;MAPT;HSP90AB1;STUB1;EIF2S1;BAG3;HSP90AA1;VCP;PRKACA,Training_Young,GO:BP
GOBP_CELLULAR_RESPONSE_TO_KETONE,0.09367088607594937,0.4115237669087529,0.0642148359994021,0.46737063181671745,1.3966570284865638,18,MSN;AKR1C3;PRKAA2;ACACA;PRKAA1,Training_Young,GO:BP
