ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,quadrant,pathway_label
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,29/296,76/2051,0.3815789473684211,2.643981152204837,5.996589306760558,1.5854065900586438e-7,2.403476390528904e-4,2.403476390528904e-4,COX8A/GHITM/UQCRFS1/UQCRB/CHCHD2/MT-ND5/COX6A2/UQCRC1/UQCRH/NDUFA1/CYC1/UQCRC2/UQCRQ/MT-CO1/COX7A2/NDUFV3/MT-ND2/NDUFA10/NDUFA7/COX5B/NDUFC2/COX5A/NDUFB8/COX6B1/NDUFS2/COX6C/NDUFB5/NDUFB9/NDUFA6,29,Discordant (Y Down / O Up),ATP Synthesis Coupled Electron Transport
