metric,estimate,ci_lower,ci_upper,p_value,n,note
Pearson_r,0.25863967791335807,0.21840591573680215,0.2979956401063502,1.2191086414107427e-33,2113,95% CI from cor.test()
Spearman_rho,0.29698224063227996,0.2576019598416494,0.33537756437551836,2.7517448862346133e-44,2113,95% CI via Fisher z-transformation
Sign_concordance_pct,65.24590163934427,62.021080570941145,68.30601092896174,NA,915,"95% BCa bootstrap CI (10000 replicates, |logFC|>0.2 filter)"
