"contrast","database","n_sig","n_up","n_down","median_NES","mean_NES","sd_NES","min_padj","median_padj"
"Aging","GO:BP",43,19,24,-1.80627317884502,-0.222884580828421,2.15503390443358,7.39975627188607e-17,0.00742176314111647
"Aging","Hallmark",6,5,1,1.92197741762732,1.33536293211823,1.5836730371551,1.82359600780432e-05,0.0022035991041493
"Interaction","GO:BP",48,21,27,-1.81756971471166,-0.086025485356102,2.1237966945323,9.54934342897387e-25,0.0127881519379569
"Interaction","Hallmark",4,3,1,1.9373758442387,1.11275684072023,1.84469727889827,2.77841926189087e-08,0.00467295724320112
"Training_Old","GO:BP",17,10,7,1.86177833857298,0.452814972092485,2.03204828288412,1.39924246843011e-10,0.0265117184561545
"Training_Old","Hallmark",4,3,1,1.82660162228127,0.986679029895502,1.79434670694649,0.0265117184561545,0.032871446831401
"Training_Young","GO:BP",50,32,18,1.85837960027738,0.454170067229935,2.09078632845748,6.75871877793456e-22,0.00286406575097798
"Training_Young","Hallmark",6,3,3,-0.0247228952381945,-0.0755470119479491,2.07761724434784,1.70961853097636e-08,0.00661743008243318
