gene,cluster,membership
PSMC4,C1,0.9995096535103865
TSFM,C3,0.9996309538175197
TNNT3,C2,0.9999977796876196
ASPA,C3,0.9999549750528937
PPIC,C2,0.5060340123999858
VDAC2,C3,0.9791387154386485
ACADSB,C3,0.9999969348176306
USP5,C1,0.9988644789816256
MAP2K4,C3,0.5114879705966486
PHKA2,C3,0.6214241685409685
PHKA1,C4,0.791404873211845
CRKL,C2,0.9598310620976899
MTIF2,C3,0.9918731382127541
BAG6,C1,0.8625644778185073
NSF,C4,0.9969498321452468
MAP2K3,C3,0.5165535595084865
RPL27A,C2,0.8739261582180673
RPL5,C2,0.9998278011067245
RPL28,C2,0.9975202823181946
RPS9,C1,0.9980410556342921
RPS5,C2,0.8923145575030911
RPS10,C4,0.5428808993032439
GNPDA1,C1,0.5004078565633597
UTRN,C4,0.932787515022573
IQGAP1,C1,0.643523200337067
GYG1,C1,0.9493815729141702
STT3A,C4,0.8211824546069338
CAPZA2,C2,0.9996802672546791
CAPZB,C2,0.9999499474557566
EIF1AX,C1,0.9858006507826041
QARS1,C3,0.9773640797546351
RPL29,C2,0.9983760146842291
UQCRFS1,C3,0.9999948747189978
ATP5PO,C3,0.9999939105857402
LIMS1,C4,0.6193759949707434
PREP,C4,0.9997298134287602
ME1,C4,0.991044434961408
PIP4K2A,C4,0.9978003223793718
ARCN1,C1,0.999974382615852
LSS,C3,0.9575186174792627
GCLM,C4,0.9934560534907811
CD151,C1,0.9628905246658086
PSMD8,C1,0.999298114482208
GSS,C1,0.9913219988756352
CCT5,C1,0.9999632221474438
NES,C1,0.9993918760072952
IDH2,C3,0.9999999209040689
TNNI2,C2,0.9999918786276288
PXN,C1,0.8363262672082735
ALDH9A1,C4,0.9509178945770325
RPL34,C2,0.9885486056994073
LMAN1,C4,0.9843579591998937
FNTA,C4,0.9134250543321897
CCT3,C1,0.9998384518711766
MRPL19,C3,0.9994267334412644
TUFM,C3,0.9999736300620934
ALDH7A1,C3,0.9326767229141312
CDC34,C4,0.9946783962243285
PCYT1A,C4,0.9885869485243862
AARS1,C2,0.9205440660737123
CARS1,C4,0.5022284430712002
SARS1,C1,0.9994035880233207
PSMB3,C4,0.9835531990474671
PSMB2,C4,0.732554468946325
ACADVL,C3,0.999995668087803
ACOT2,C3,0.9999557998392656
TMED10,C4,0.9981067460106009
HINT1,C4,0.9988612179182779
NDUFV1,C3,0.9977962702597918
GSK3A,C4,0.9267685384958926
GSK3B,C1,0.5133625066748799
IDH3A,C3,0.9999652913249049
SULT1A1,C4,0.7284713358997154
GDI2,C1,0.9977098634181829
EMD,C4,0.5535769271392167
CPT1A,C3,0.9582232549368184
SERPINH1,C1,0.6136830529912767
CSRP3,C1,0.9778119450616264
ST13,C4,0.9807538619201477
DNM2,C1,0.9864793685509311
METAP2,C4,0.8941365618380319
NUDT2,C4,0.9610144537159999
LRBA,C2,0.9999842010142955
BCAM,C2,0.9321884952577458
RPL14,C2,0.9877791040830571
CCT8,C1,0.9999252842734405
CCT4,C1,0.9999979219251519
ATP1A2,C3,0.9182480924224995
ANXA11,C4,0.9935967350054614
FXR1,C2,0.9999739283650925
RAB5C,C1,0.6088757241787668
RAB7A,C1,0.9375785887381514
DUSP3,C2,0.6942556361130249
IDH3G,C3,0.9999973092398176
GALK1,C3,0.6183191683227538
SSR4,C2,0.36396385438031803
BCAP31,C1,0.9976205212941428
MECP2,C4,0.7736442210310107
CAV2,C2,0.9876850268084149
ALDH3A2,C4,0.7994119570935055
ALDH5A1,C3,0.9999997889013663
HSD17B4,C2,0.9949957682898865
PSMD7,C4,0.9957975062470409
UBE2D1,C1,0.65323052828579
SUOX,C3,0.9961277977029624
STAT5B,C4,0.8451994463904756
RPS6KA3,C2,0.803096229306034
HDGF,C4,0.6974766140673571
LUM,C2,0.4943907129439864
PRELP,C4,0.9798100002863391
NDUFA8,C3,0.9331558059784439
HNRNPA3,C2,0.9986843913879263
MYOM1,C2,0.999992988128607
PGD,C4,0.9952000238244042
HNRNPM,C2,0.9997180035323527
KPNA1,C1,0.896462453796552
MAP2K6,C3,0.9998387444969201
ARHGDIA,C4,0.665606079684781
ARHGDIB,C1,0.9499637321751926
RIDA,C4,0.9808696781841366
MRPL12,C3,0.9999193021493534
THOP1,C2,0.7341801164310745
AKR1C2,C4,0.9402795512989907
CAPZA1,C2,0.9997520317182758
CRIP2,C2,0.9167533683619109
BLVRA,C1,0.9735400778311112
PPP5C,C3,0.8210336561321723
NUBP1,C3,0.9843187923950701
SUCLG1,C3,0.9999997660764959
COPA,C1,0.9514586189647479
HCCS,C3,0.9999991186694575
MAPK12,C4,0.9989913452841792
SMTN,C3,0.9285155127667536
SLC16A1,C3,0.9741763455584914
IST1,C3,0.9996939514130271
SEC24C,C1,0.9999031875416404
SUB1,C1,0.5660318634304056
RARS1,C1,0.9980868423813428
CACNB3,C4,0.9719370343418028
CACNA2D1,C4,0.9955093952158749
MYOM2,C2,0.9984883494552114
YARS1,C2,0.5690035691845062
USP14,C4,0.9978916291561059
PRKAG1,C1,0.995021181684494
PRKAA2,C1,0.9906604451643933
HSPA2,C1,0.9592687648199801
RAD23A,C4,0.7205543682153656
RAD23B,C3,0.47138589500885836
AK2,C3,0.9999943337087306
NAPA,C1,0.9736617539996055
EIF5,C4,0.8936532184426018
PSMD4,C1,0.9947443629118273
DRG2,C4,0.5924108453056405
RRAD,C2,0.48126872495855255
CSE1L,C1,0.997831632406847
VCP,C1,0.9979708341275128
HADHB,C3,0.9999882114591976
NAP1L1,C1,0.9999798304729706
ADK,C4,0.9364311097400563
LAMB2,C2,0.9998780779915106
CDH13,C4,0.6402025902941073
SEC13,C2,0.9266562616123286
SNU13,C4,0.8072086990632215
NPEPPS,C4,0.9999890810488598
HNRNPH2,C2,0.947303162370969
OXCT1,C3,0.9738974739292376
SH3BGR,C2,0.9997017290116361
EIF3B,C2,0.6248293040119982
ATP5MF,C3,0.7461063108777812
NDUFV3,C3,0.9999522850879912
MARS1,C4,0.8702549966200874
ARPP19,C1,0.9347798213999183
ATP5F1E,C3,0.9998982309412516
ATP5ME,C3,0.9996246152311821
EIF6,C2,0.5102665042750041
NDUFA6,C3,0.9926214677513618
SYNJ2BP,C3,0.9994557633879559
EEFSEC,C2,0.9599900217026686
MTPN,C4,0.9999028363566645
DEFA3,C4,0.9094006808052716
ARPC4,C1,0.9992755017373492
CD81,C3,0.7825462592000616
TPI1,C4,0.9999902919231821
EIF3E,C2,0.999658774388352
SEC61B,C1,0.9320397526052727
GABARAPL2,C2,0.9999474107323241
ROMO1,C1,0.712497627721621
MYL6,C2,0.9999842296383061
ACTB,C2,0.9999998535018414
EIF4A1,C4,0.9950431941152188
RPS20,C1,0.9801945038526894
PRPS1,C4,0.9479760803162736
PSMA6,C4,0.9786212756900909
S100A10,C1,0.9993904574249428
CDC42,C4,0.9856215684757137
DSTN,C4,0.7560604376579699
RAB2A,C4,0.8229842165913774
RAB5B,C2,0.7286367344522351
RAB10,C1,0.6029130960504241
UBE2D3,C4,0.9366778764306358
UBE2M,C4,0.8702449523417864
UBE2K,C4,0.4959447598429577
UBE2N,C4,0.9838571398547452
RAB14,C4,0.9454679579359133
ACTR3,C3,0.6552293365772945
ACTR2,C1,0.9905489182470724
ACTR1A,C1,0.9994413754475591
COPS2,C4,0.5087707606070786
ABCE1,C3,0.5732311652284041
RAP1B,C4,0.7366377480960267
RPS3A,C2,0.6222448597609281
RPL26,C2,0.6210328608473356
RPL15,C2,0.9990758439969898
PCBD1,C4,0.8372738977558289
RPL37A,C2,0.9997258728382843
RHOA,C4,0.9412060100778594
HSPE1,C3,0.9997965052654862
SEC61A1,C1,0.7621913229466155
VBP1,C1,0.5433976571810877
B2M,C1,0.7308971583656875
DAD1,C2,0.8884365102840421
NPC2,C1,0.5870873950522585
PKIA,C4,0.9859400295824847
SUMO2,C4,0.9019906616935751
UFM1,C1,0.882250202226569
NUTF2,C4,0.9995409099894715
HNRNPK,C1,0.4972106262643322
YWHAG,C4,0.8066594122626234
RRAS2,C2,0.7143849262327315
TIMM10,C3,0.9884072637994811
RPS7,C1,0.9727753861896572
PPP1CA,C2,0.9984195770783202
PPP1CB,C2,0.9882313285677301
PSMC1,C1,0.6433784693266221
PSMC5,C1,0.9807256987090183
RPS8,C1,0.6439892585169358
RPS15A,C1,0.6115621501777199
RPS16,C1,0.7704853100830636
UBE2G1,C1,0.6076724459771626
YWHAE,C1,0.9907622945035388
RPS14,C2,0.7223650068698074
RPS23,C1,0.8149609265910354
RPS18,C2,0.987767683540507
RPS13,C1,0.9903196692201515
RPS11,C1,0.9985543069847146
SNRPD2,C2,0.9911957447289297
SNRPD3,C4,0.983520942457646
TMSB4X,C1,0.9599788535056829
PSMC6,C1,0.6828578094021817
RPL7A,C2,0.6065789471678653
ETF1,C1,0.9942182281923503
CNBP,C2,0.9789537659864695
RPS4X,C1,0.8766453805734189
RPL23A,C2,0.9994136909961815
RPS6,C1,0.7862228523391485
H2BC4,C2,0.9791394836795392
RAB1A,C4,0.8389189949348105
RAN,C1,0.9994509095708791
RPL23,C2,0.8876657043862369
RAP1A,C1,0.9378639751134834
RPS15,C2,0.997295223312421
RPS24,C1,0.9675674912346243
RPS25,C1,0.9531270830348448
RPS26,C1,0.8826382875904993
RPS28,C2,0.9896914669458585
GNB1,C4,0.9219197647316194
GNB2,C4,0.9845128865712159
RPL30,C2,0.9678428312781705
RPL31,C2,0.9892993990804867
RPL10A,C2,0.9999427682856992
RPL32,C2,0.9999054123649099
RPL11,C2,0.8505192674139057
RPL8,C2,0.999989169086629
PPIA,C1,0.6901778042356099
FKBP1A,C4,0.9990050623121797
RPS27A,C1,0.9993608341072445
GRB2,C2,0.96602186905673
RAC1,C4,0.5944369124359621
AP2B1,C1,0.9976823962048715
VAMP2,C4,0.6949259777998529
PPP3R1,C4,0.9998128824811383
YWHAZ,C4,0.5216524301291368
UBE2B,C4,0.9943830575341772
PPP2R2A,C4,0.916037679274758
DYNLL1,C1,0.9992813519329837
DYNLT1,C1,0.9547390867270075
RPL38,C2,0.9659315607468386
SKP1,C4,0.7114235718427515
RPS21,C2,0.9948905212727087
EIF5A,C4,0.9545881685427028
RACK1,C2,0.9967185672401001
UBE2I,C3,0.9279218379514418
SELENOW,C3,0.5777882730055639
TNNC1,C2,0.9999981282890991
PPP2CA,C4,0.9205564112955306
YBX1,C1,0.820229978406151
CSNK2B,C1,0.7699611170480928
TPM4,C3,0.4981912175957677
UBE2L3,C4,0.6733924641926028
EEF1A1,C1,0.9999923569740258
ACTA1,C2,0.9999997717807124
TUBA1B,C1,0.999983282993167
TUBA4A,C1,0.9984757512229533
TUBB4B,C1,0.9997597444968425
CSNK2A1,C2,0.9984755577969116
PAFAH1B2,C4,0.9460161883528538
HBB,C4,0.9909402309568406
HBA1,C4,0.997298020892152
EIF4G2,C1,0.6743787229441626
PIP4K2B,C3,0.5194554653896113
CCT2,C1,0.9946982051578144
GSTO1,C3,0.9555570228141755
PRKDC,C1,0.9999268616460862
DCD,C4,0.51539257182484155
MRPS25,C3,0.9938351178467858
MRPS5,C3,0.8271547232900874
MRPS36,C3,0.5624886802675664
MRPS15,C1,0.9770672131524804
MRPS21,C3,0.8939586952194244
SARNP,C4,0.6534433687226165
LACTB,C3,0.9990268487105227
RPL24,C2,0.9998827043886686
ARF1,C4,0.7087041146102573
ARF5,C1,0.999420998979155
ERH,C2,0.9990023317211969
RHOG,C3,0.9866417194790341
RPL19,C2,0.9994348074714391
SRSF3,C2,0.5504869846762043
MXRA7,C4,0.7176342995284218
H3-3A,C2,0.4953177486789802
FBLN2,C2,0.9929721998414406
HSPG2,C2,0.9992716559746406
RBM3,C2,0.9599347225704501
CYCS,C3,0.9998952288567087
MPP1,C4,0.863461700435488
TFAM,C3,0.9937649134902901
PITPNA,C4,0.893185974628187
SLC25A3,C3,0.9997415562426117
HDLBP,C2,0.8081433314285442
PURA,C2,0.9983200092110239
CLTC,C1,0.9999980079090767
FKBP3,C4,0.9183751827438792
REEP5,C1,0.9999880734734156
SORD,C2,0.8345587413223127
HNRNPU,C1,0.9080236631298588
MYBPC1,C2,0.9999972452108531
PLIN5,C3,0.9923898827431872
SPTBN1,C1,0.8637302603384628
TIAL1,C1,0.9617579763942092
SET,C2,0.9432988947330104
AMPD3,C2,0.3692246331801793
FABP5,C4,0.9909673451366988
ANK2,C3,0.9619959933452745
CAP1,C2,0.4893511884157538
EWSR1,C1,0.9549241242416109
TAGLN,C2,0.5901438791881545
OGDH,C3,0.9999697241434019
COX6A2,C3,0.9999579450414847
ALDH6A1,C3,0.66525610083630915
BDH1,C3,0.9999950371111261
COL7A1,C1,0.7186475689899706
RPL18A,C2,0.9995504102399021
CACNB1,C4,0.9870949509629975
MAP2K1,C1,0.427523153984207
FKBP4,C4,0.6292394763196428
RPL6,C2,0.9983953668337483
AKAP12,C1,0.9793796052645668
SLC25A11,C3,0.8947310736679056
CAV1,C2,0.6312273090228814
ACY1,C3,0.9999138074519657
LMNB2,C2,0.9302296351607359
UBXN1,C4,0.798784041712921
GBE1,C1,0.9990349630555794
EIF4G1,C1,0.7940286747350631
PRKCQ,C2,0.5724555684154624
GLO1,C4,0.9999479521658062
AKR1C1,C1,0.9653560533411741
SSBP1,C3,0.9796699156848409
YWHAH,C2,0.8180631319161072
PLP2,C1,0.9923812320908866
UBE3A,C4,0.9956884977894686
SRSF11,C4,0.9600483859240414
EEF1A2,C1,0.9996526019668581
CALD1,C2,0.9841307581633701
COL14A1,C4,0.9821316861822923
PTPN11,C1,0.5861201338773734
PSME1,C1,0.9999760097218716
CACNG1,C4,0.6843242416269473
ZNF33A,C1,0.7206194765690204
PRDX1,C4,0.98995192331736
RPL18,C2,0.9948361257385385
C1QBP,C3,0.9929387986767966
CKAP4,C1,0.9986335376788325
DPT,C2,0.9999751796990904
KLC1,C1,0.9917722055334618
SRSF1,C2,0.9976399989469285
ARHGAP1,C1,0.9705072101793234
ACTN3,C2,0.9999774815766025
PPP3CA,C2,0.6747583219809851
DHX9,C2,0.5084476767121768
CRYZ,C4,0.3991132407372009
SLC20A2,C2,0.9998388681593583
PUDP,C4,0.9940974094124627
CD47,C4,0.9813443902138287
PPID,C1,0.8995114393614849
AHNAK,C1,0.9999478387903545
LMOD3,C2,0.9996984037301596
HSPA14,C1,0.5363785630259751
SCRN3,C4,0.9905584048765224
NEXN,C2,0.999992811271943
AP1B1,C1,0.9850303343884833
BST2,C2,0.4988896013230761
PMPCA,C3,0.9963125796371717
ASPH,C2,0.8669799418888631
EFEMP1,C4,0.8288032345697398
STX4,C4,0.9889231286180752
GRSF1,C3,0.9943884177445326
AIMP1,C3,0.7413035786702028
ILF3,C4,0.8857750652209226
TRAP1,C3,0.9994855082578726
ANK3,C1,0.9648954806991212
HSPB3,C1,0.9999922291236347
ECH1,C3,0.9999988259269489
STRN3,C1,0.8964195434798614
COASY,C4,0.9918054902108392
TRDN,C2,0.9999943727539176
ACACA,C1,0.9998721468078142
GPS1,C1,0.7499867093333735
MTAP,C4,0.7635745024109476
PRKAA1,C1,0.6107499297075812
TARDBP,C3,0.5442443859212558
PAK1,C4,0.9978464026996047
AIMP2,C1,0.96288448832713
PRDX4,C2,0.6322576464047192
PAK2,C1,0.7592774640444446
CBX3,C4,0.8199946080477176
PSMD2,C4,0.9139016609228089
MYBPH,C2,0.9991112737568957
SELENBP1,C4,0.9989701622868263
TRIM28,C1,0.9713002438841928
G3BP1,C2,0.999852371505889
PABPC4,C3,0.9831199721944175
SGCG,C4,0.9858501936857994
EIF3I,C2,0.989267017104778
CTBP1,C4,0.5498160507062421
UBE2V1,C1,0.6124568106518274
DYNC1I2,C1,0.9937249311796839
ILK,C1,0.5656528519954417
NNT,C3,0.9999992831663144
SNTA1,C4,0.9920847610823903
SNTB2,C2,0.9066534631644803
SF3B2,C2,0.5010994019097423
PDAP1,C1,0.9717796267633279
TMED1,C1,0.6877137709420921
FKBP5,C4,0.706635621584589
PICALM,C1,0.7109024609099528
MTM1,C2,0.8729356952977118
SQSTM1,C4,0.8162535096818706
MTX1,C3,0.7204528625132529
ART3,C4,0.9740690629060864
ASAH1,C3,0.6694753950233427
PIN1,C4,0.9988217510235676
CAMK2B,C1,0.5384994898980354
CAMK2G,C2,0.9487612709765944
CAMK2D,C1,0.9175489483946165
DCTN2,C1,0.9983099008418752
NAE1,C4,0.8924790164032003
STIM1,C4,0.7253882865369061
CUL1,C4,0.7645796016697846
CUL2,C1,0.9869531984408009
CUL3,C2,0.4915247843605974
CUL4A,C1,0.8705686498783914
FHL1,C1,0.8031214495567185
FHL3,C2,0.9736140950624991
ITGA7,C2,0.8048069394411461
AAMP,C4,0.8896709788532705
CACNA1S,C4,0.67505182522941
MOGS,C2,0.926280259592057
SPTAN1,C1,0.9932148232367789
AUH,C3,0.9999077441035326
DDX39B,C2,0.8731957835142133
BLMH,C4,0.8924678225845367
SNTB1,C4,0.9996868407261725
TUBB2A,C2,0.7639381528255945
IDI1,C3,0.9946350430905067
PRKG1,C4,0.968056261079986
COX17,C3,0.9318473604118849
HNRNPD,C4,0.7782599739484358
SCARB2,C1,0.7284481315067814
NID2,C2,0.9994809993591166
IL18,C1,0.9890240352060308
DAG1,C4,0.9383538173537938
EIF3A,C1,0.8465123875903631
UBAP2L,C2,0.98381422075973
MLEC,C1,0.8416171437961131
DPYSL3,C2,0.45714661028573683
DCTN1,C1,0.9877703169689682
DYNC1H1,C1,0.9999980349266813
EIF2B1,C1,0.9991064644191759
EIF4A2,C4,0.9693623822679662
CTTN,C2,0.8893599188933442
ENDOG,C3,0.9998827771066122
FLOT2,C4,0.44732630320760014
TRIM25,C3,0.8411548299707403
FLNC,C1,0.9998562752068033
MYBPC2,C2,0.9999907737341199
GAMT,C4,0.945297832657247
CAPRIN1,C2,0.999997547722556
PRPSAP1,C4,0.9946155566557208
ITIH4,C4,0.9955567960605101
CLINT1,C2,0.5772068752574222
GANAB,C1,0.8911712210864541
SSPN,C1,0.8253327513837114
MVP,C2,0.999266497083517
LTBP3,C1,0.47898988502100703
LASP1,C2,0.9930126671503353
PTGR1,C3,0.7442801432075347
KPNB1,C1,0.9997547931023052
NUMA1,C4,0.5407476171297301
PSME4,C1,0.9998087284037693
SLMAP,C1,0.9999963568437834
EMC2,C3,0.6810242805571378
PSMD6,C1,0.9955854049331647
ABRAXAS2,C1,0.47215467577904063
SEPTIN2,C1,0.9029830405805654
KARS1,C4,0.7960278193569423
EIF4H,C4,0.8619062960190116
EEA1,C1,0.9999524947974967
PDIA6,C4,0.6973668474825419
PAFAH1B3,C4,0.9965734939716814
PLCL1,C4,0.9417196815863527
PDK1,C3,0.9999786841775238
PDK2,C3,0.9999932045907632
PEA15,C1,0.6381186603703108
PGM5,C2,0.9976304945995385
PLEC,C1,0.5794673494018644
PPP2R5A,C4,0.7394253651733773
PPA1,C1,0.501524997581886
PTGES3,C4,0.9256089921640162
STK38,C3,0.49305496711096647
NONO,C2,0.9892624767265047
PTPA,C4,0.7030601742187662
RAB35,C2,0.967581798617741
TMED2,C4,0.9981779312287359
PCBP1,C1,0.9979057892077525
PCBP2,C2,0.8178672857276704
ELOC,C2,0.738102403881878
ELOB,C4,0.5529820563897687
UBE3C,C4,0.7180806521553604
DHCR24,C2,0.9736816449466507
RSU1,C1,0.5999488024750117
PPP1R7,C1,0.9204285389551651
SEC23A,C1,0.7559873016322524
MAPRE2,C4,0.9681506267832297
TGFBI,C4,0.4107275365107032
TSN,C4,0.9998012330204872
SF1,C4,0.38494546877246716
TRIP10,C4,0.7479122965578744
MAPRE1,C1,0.972408501587471
TSC22D1,C2,0.7114038301725691
ELAVL1,C2,0.9356520869506767
MYLK,C4,0.9551702887360677
SPEG,C2,0.8669123302767706
TBCE,C1,0.6991590430096903
UBE2V2,C4,0.9999582716028839
NEDD8,C2,0.8834715311827538
ADIRF,C4,0.9991123418880726
ADIPOQ,C3,0.6344885986870024
RAB11B,C1,0.6476026050519276
ZYX,C1,0.8053103796624685
HSPB2,C1,0.9987712717262164
ETFDH,C3,0.9997201488973093
SEPTIN7,C1,0.9825325085249391
ADRM1,C4,0.9942514492591911
DDB1,C1,0.9999317802051153
CDC37,C4,0.9148461617034787
DPYSL2,C1,0.6980462411661855
SYPL1,C4,0.44107494017114063
RBBP7,C2,0.9957412578424755
SGCB,C4,0.9512795245502405
SGCA,C4,0.8567486008182751
FXN,C3,0.9999991324102003
FSCN1,C1,0.6831185477523175
DECR1,C3,0.9999996354717493
NDUFA5,C3,0.9981437743316357
CLPP,C3,0.811683050986398
TST,C3,0.9999999164372477
KYAT1,C3,0.9678098631264709
GUK1,C4,0.9934214066075793
HAGH,C4,0.9969268932183402
NDUFA9,C3,0.993908036202526
PHKG1,C1,0.4624064723108839
PPP1R3A,C3,0.641008311025253
HADH,C3,0.9994774764770794
UGP2,C1,0.9884974701049357
TXNRD1,C4,0.999626639837742
IMMT,C3,0.9962016058319124
IAH1,C3,0.5155324717516233
KLHL40,C1,0.9829978611832787
TKFC,C1,0.7509540140064
TIMM50,C3,0.9999267655602225
NADK2,C3,0.9999316683297043
FAM98B,C1,0.9349002648252287
HIKESHI,C4,0.8843927460565095
PDLIM3,C1,0.9785127801197286
HSD17B12,C3,0.7389136507169664
AGK,C3,0.9999983436803526
LACTB2,C3,0.9418718253505494
DCAF6,C4,0.9951914549545671
CAVIN4,C1,0.986863912908452
FLG2,C3,0.36341142613600835
RABL3,C1,0.9827015932023421
COQ5,C3,0.999984548237546
NOMO2,C2,0.9890253351442363
PITRM1,C3,0.9840328847362265
WDR44,C2,0.5530404404075834
COA6,C3,0.9999997333030793
TOR1AIP1,C4,0.8835390431299679
GNAS,C4,0.7632576078003962
TTC38,C3,0.7901226892782787
C6orf136,C3,0.9999685940986284
HP1BP3,C2,0.6738720147411951
IBA57,C3,0.9999198747736155
UBR4,C4,0.5136338357750959
DCAF8,C1,0.7167467186570506
DDI2,C2,0.9999987914971843
MICOS10,C4,0.9564125017326225
LYRM7,C3,0.9996855817681747
OBSCN,C2,0.9563515238542157
MYOM3,C2,0.9999894058580594
PDE4DIP,C4,0.9788610004920468
BROX,C2,0.7125068291555438
LYPLAL1,C3,0.9992407457886646
SYPL2,C4,0.9903651805965461
ECPAS,C1,0.9997368853814482
MICOS13,C3,0.9653161131839889
RNF123,C1,0.8979169364778384
TMEM198,C1,0.9128094889913444
CRYBG3,C2,0.9999644457303423
NXN,C1,0.8409989674338311
PTRHD1,C1,0.5029200444110771
ABLIM2,C2,0.9999046727589674
LAMTOR1,C1,0.9853572061075472
DHRS7B,C1,0.8604611725305029
TWF2,C2,0.9983872963871115
ETFRF1,C3,0.9922089391622422
RAB12,C4,0.7995861296113963
DENND5A,C4,0.9832250449310627
RCSD1,C4,0.8856890013348535
SLC25A24,C2,0.8279735401382815
HIBCH,C3,0.9998587976021666
CAVIN1,C4,0.9563715238922695
MRPL54,C3,0.9895737019197325
LPCAT3,C2,0.8937680886092889
TATDN1,C3,0.9464150320438091
SFXN4,C2,0.7543397196793655
FAHD1,C3,0.9999995679396845
LMOD2,C2,0.998824169085808
SLC27A1,C3,0.9977880527248096
CCDC137,C2,0.99982500849622
CORO6,C2,0.9986831130520901
TMEM205,C4,0.8930903036479104
DHRS11,C4,0.8857125002893809
APOOL,C3,0.9946658850755052
NAPRT,C4,0.8229146416601816
HSDL2,C3,0.9999825374444198
KYAT3,C4,0.9963696832864378
TRIM72,C1,0.9372297167146013
UBN2,C2,0.9999943469635583
TOM1L2,C4,0.9029573907811909
XIRP1,C2,0.8547021766069629
VPS13C,C3,0.4860934975432977
UBE2R2,C3,0.9573499220469925
SND1,C2,0.9917280076519819
TRMT10C,C3,0.9993111640398904
BZW1,C4,0.693879421135373
EIF3M,C2,0.6919823565943085
COPS6,C1,0.9720576495813348
CHMP1B,C2,0.49096284838594934
RRM2B,C4,0.9146615117372263
ERMP1,C3,0.9935960278214924
MRPL21,C3,0.997865364724592
DGLUCY,C3,0.728177779783537
MYH14,C2,0.5182283740204595
SZRD1,C2,0.9529354262192605
MAVS,C3,0.9715433186902198
COMMD6,C1,0.9982391821915815
HDDC2,C3,0.6984021257787109
HDGFL2,C2,0.931778763020393
DCXR,C3,0.9975930732551482
SPRED2,C4,0.9962350296918
HUWE1,C4,0.9874343895425403
GLRX5,C3,0.9998378001621205
MYPN,C2,0.9998498372141211
SRL,C2,0.9114855868774687
PRUNE1,C1,0.77352516696175
ACOT1,C2,0.9956779041567275
ISCA2,C3,0.9997841646221118
MTDH,C1,0.6791127030987618
KTN1,C1,0.9949869030389035
NLRX1,C3,0.9999990688746309
ALYREF,C4,0.9860384396588814
MDP1,C3,0.8899564794443127
SLC25A42,C3,0.9993519711504163
NRAP,C1,0.9909709327732796
VPS36,C4,0.9792841505009044
CAND1,C1,0.9933282314529372
COMMD7,C2,0.9411992119210435
LDHD,C3,0.9512047698340871
CARM1,C4,0.9440731630382748
NIT1,C4,0.9328013247912424
NDUFA11,C1,0.874051717740957
ECHDC2,C3,0.9665089742687067
PHYKPL,C1,0.9650689670061491
MUSTN1,C1,0.518288735083063
NAXD,C3,0.5234508718941839
MFN1,C3,0.8844491213088416
SLC44A2,C4,0.9818100023546453
HSCB,C3,0.9781715870592833
ADHFE1,C3,0.9999852246012855
UNC45B,C1,0.9964273945921828
MSRB3,C4,0.978724496926688
KLHDC8B,C1,0.906420027829772
SUPV3L1,C3,0.9836707612031296
THNSL1,C3,0.9972977742669752
PM20D2,C1,0.99003785436025
MICU2,C3,0.9990592353095594
ELMOD2,C4,0.9733673598774216
ALDH16A1,C4,0.8737095294474988
FAM185A,C3,0.9999996921358631
ADSS1,C4,0.9423555596446871
NDUFAF2,C3,0.99997541980958
LRRC47,C1,0.9906460036580791
GPD1L,C3,0.9521484693510593
EHBP1L1,C1,0.9383999890735667
CMYA5,C3,0.9981914349065569
TXLNB,C1,0.9974428801914428
SYNPO,C2,0.9994925939861615
TOMM5,C3,0.9995054477273226
CHCHD4,C3,0.9989876954396135
CBR4,C3,0.9997552382619336
MMGT1,C1,0.7267495843542463
SMIM20,C3,0.9999859803446759
CISD2,C4,0.9941755862603052
ATPAF2,C3,0.9999861003517513
JAGN1,C4,0.9911903059121608
MRPL50,C3,0.9999211432978038
EMC1,C1,0.538666860916416
PTGR2,C4,0.9997981221722949
SMYD1,C2,0.9999415463307214
NHLRC2,C1,0.9997566745567913
RDH13,C3,0.9926705946765477
TXNDC5,C1,0.999070351829429
ATAD1,C3,0.9997372824018078
SCCPDH,C3,0.9933341537111865
SERBP1,C2,0.8715041643140465
FAM98A,C1,0.4551971310695626
PDPR,C3,0.9958428746226353
NAXE,C3,0.9216654767760437
NPEPL1,C3,0.42799315759784146
ADPRHL1,C1,0.9938842393567284
CHDH,C3,0.9977787284571042
ABCF1,C1,0.9764333242091268
MCU,C3,0.8600765318824196
ABHD11,C3,0.999983619800909
ATL2,C4,0.9454976008127394
PPTC7,C3,0.9999875460390234
COQ8A,C3,0.9999997211513819
NPLOC4,C4,0.5136597541262586
SPATA20,C2,0.9690121834127227
NUBPL,C3,0.9704250445638526
DEPTOR,C2,0.6875483348559752
RDH11,C4,0.5962837902865686
LRRC20,C4,0.9851220022525352
NT5C,C4,0.983778364247253
PNPT1,C3,0.9470259349036728
SPPL2A,C2,0.6533699747242161
PREX1,C2,0.746531940966961
NEK9,C1,0.9936241013572799
GPT2,C3,0.9991859631433953
MYOZ3,C2,0.9549342935326884
NEK7,C4,0.6412199871521352
DTD1,C4,0.9718105265028696
UTP15,C2,0.9999987247589487
SETD7,C1,0.8726205142361515
NUP133,C4,0.9974291710681364
PDCD6IP,C4,0.907697287844244
THEM6,C1,0.8513309889103152
SMIM4,C3,0.9947644204983755
NUDCD2,C4,0.6859554994784649
