PC1,PC2,gene,cluster,membership
0.030778730278172666,-0.0011210843440406578,HLA-B,C2,0.9990014107573117
4.175662437045328e-4,4.223980746794818e-4,HLA-DRB1,C4,0.6666702843404428
-0.014438305389744395,0.004442132928635074,MB,C1,0.937909877843554
0.1042813355434478,0.0020492410246899196,COL1A1,C2,0.9990249150791465
0.10488589439259538,0.005171864306800386,COL3A1,C2,0.9997930008210083
0.09523000500448134,0.02353219602229982,COL4A1,C2,0.9988377268445336
-0.016809314410321206,-0.012623277441089296,CRYAB,C1,0.999737717885763
-0.0017356478550417706,0.022999703398259,KRT14,C4,0.8411029412481169
0.0340882642751354,-0.0021942047738408425,LMNA,C2,0.9668926247109195
0.08097774217089658,-0.038500871978132296,TNNC2,C2,0.9999894602473464
-0.018370648129056685,0.0019923297733914595,APOE,C4,0.7579850106252273
-0.012858154842032708,0.004434938388747094,APOC2,C4,0.9528012526006093
-0.002909819163508801,-0.006709637523509286,LRG1,C4,0.9676183537110157
-5.921056948130823e-5,0.026262605670739424,FN1,C3,0.9478751865829803
-0.02790916821295852,0.014319288441033293,RBP4,C4,0.9804555906133119
-0.012010915371465508,-0.029360260803327203,ORM1,C4,0.9995998876440413
0.0034954149801177535,-0.0032499499442596056,TTR,C4,0.9977859172487356
-0.014204769995175993,-0.02142610416322897,ALB,C4,0.7921272827347511
-0.018845592055395394,-0.003409579263095579,TFRC,C1,0.9393893430846874
-0.0077404759853913485,-0.023945556430572505,TF,C4,0.9960013128368228
0.00700025432976094,-0.014409632178493434,FTL,C1,0.550664185764943
0.0056793384780374784,-0.01208299111594987,FTH1,C4,0.8231098865911527
0.0015178086343621566,0.01271310591826746,MT2A,C4,0.9507420793593765
0.022986062562444246,0.041001499383501595,MT-ND1,C3,0.9818400241525922
0.017040217757914734,0.037429249277887496,MT-ND2,C3,0.9467754872087158
-0.002106764783040695,0.037605932413014284,MT-ND3,C3,0.9993297743235936
0.010054568091884453,0.027936202822416916,MT-ND4,C3,0.9881857883291524
0.02090668686681388,0.038508827727211266,MT-ND5,C3,0.7472423711361418
-0.015345968236495647,0.03881444129927592,MT-ATP8,C3,0.9998554568996658
0.0017003080951881547,-0.014753673461466471,CAT,C4,0.9991879048946463
-0.010051912366059146,-0.0016687530159860326,ALDOA,C4,0.9990691531965998
-0.004769381601513386,-0.0034691468161365353,CSTB,C4,0.8894427621366608
-0.03740532914000851,-0.018770408653939363,ANXA1,C1,0.9984704971470645
-0.011242842077333039,0.01729341998116657,SOD2,C3,0.9783936714479933
0.002056373429244487,0.03190997577854786,KRT1,C4,0.7581568506070223
0.024132756802879178,-0.014641080100337532,VWF,C2,0.9610303739769979
-0.010162394003951209,-0.009083589505498642,GAPDH,C4,0.7709848885655468
-0.017593386793061133,0.0025334532706334325,HLA-A,C4,0.7309439629674823
-0.001208837178140869,-0.008390584388114896,CAPNS1,C1,0.783113581700078
-0.0081419611930597,-0.02444755595203499,HSPB1,C1,0.998312844707352
-0.0017066525672260503,-0.011911508179005619,RPN1,C1,0.8501262275394322
-0.0062982903081512005,-0.019884589948688778,RPN2,C1,0.6150999913692693
-0.011684543457916996,-0.012470364297515775,GNAI2,C1,0.9996499037934938
-0.00641291411452733,0.002534418243216815,ATP1A1,C1,0.971709259804343
-0.008359692253453177,0.0034544814981663156,ATP1B1,C1,0.967585149744639
0.003373340952649331,0.002757635808958843,APOD,C4,0.9775090578285125
-0.009402996608377456,-0.0019431948611357585,ALDH2,C4,0.8414928872684581
-0.03411351349179753,0.009735054325434306,S100A8,C4,0.6997979732585907
-0.005549982924667276,0.029595311240947487,SLC25A5,C3,0.9999993390976063
-0.002284474343426224,-5.354083775078365e-4,SERPING1,C4,0.9931688424941723
-0.004939130005924188,0.03195993448418031,PCCA,C3,0.9999332023844751
-0.005753570520990905,0.03618790128065589,PCCB,C3,0.9999959809756649
0.006020578234273461,-0.014178176056184086,EIF2S1,C2,0.9434529602298768
0.013349493115777407,-0.021017467800888368,RPLP1,C2,0.96494123967844
0.025785187725071088,-0.027036274709484977,RPLP2,C2,0.9998728148800512
0.02362329196561508,-0.02514467309457421,RPLP0,C2,0.9998124276575902
0.0013856889140511633,0.012984550662191195,FABP3,C3,0.9229802490803692
-0.02344216586929003,-0.010206509081544088,CLEC3B,C4,0.9742904435566009
0.013577675266452502,-0.0064917071580412305,SSB,C2,0.7038179629699131
-0.005028223436723017,-0.003487663291919108,ITGB1,C1,0.8292674175005226
0.03287052488107937,0.015335697016335222,KRT18,C2,0.9806918524498892
-0.003337908045928126,0.03861772008823647,KRT8,C4,0.7294630708668574
0.07851724949949886,-0.019789189028144413,MYL1,C2,0.9999993349730198
-0.011980781616280455,-0.03605335745591085,GSN,C1,0.9995723022235427
-0.014883010772027971,-0.002237761201659401,PTMA,C1,0.9847659986869698
-0.009033865403472875,0.02699338035840694,ATP5F1B,C3,0.999999586859925
-0.008360415076150592,0.018627133051801945,S100A9,C4,0.6302945807643596
-0.03973810145974129,-0.07111871463942915,S100A6,C1,0.9999074964785146
-0.0023646757998082705,-0.013979903529268612,EIF4E,C4,0.6853870513920279
-0.015488900487782325,0.0033552414848357416,CKM,C4,0.7069627474161125
0.008259382805843162,-0.011287772926730898,ENO1,C4,0.9379182600000419
0.01708213914827903,0.02095524427930682,PYGL,C2,0.6854452560294355
-0.007159718563093284,-0.007287810038298414,GPI,C4,0.9964769920185551
0.011959481475504108,-0.02382668682613484,NPM1,C2,0.9745848760147487
0.11502284135137852,-0.014666309717717981,TPM3,C2,0.9999980162979315
-0.018313317404386378,0.002032895608545349,EPHX1,C1,0.9926581769726167
-0.004447105251720765,0.011155302851055614,DBI,C4,0.8155071276330088
-0.009266712683081635,-0.0012241705453298556,LDHB,C1,0.9721784101542565
0.0036650706296539803,0.01261593570354291,GPX1,C4,0.9181838406332343
-0.009642617331897486,-0.020366178307615602,P4HB,C1,0.9163437190213276
0.02634091243066974,-0.007440787717413192,H1-0,C2,0.9495983460133698
0.002689435881367832,-0.00385139152241559,CTSD,C4,0.9452114661078901
-0.016669691837382837,-0.023169006137460462,ANXA2,C1,0.9999919562789741
-0.006501375505789072,-0.0023692323607920423,CAPN1,C1,0.8741260674527594
-0.005518519723942586,-0.029139016432368534,TUBB,C1,0.9996848948542317
-0.009188128143796203,-0.008161402746727262,CA3,C1,0.999127383889845
0.024980258480786274,-0.02920594157408025,DCN,C4,0.6446835315552596
-0.003151696480042129,-0.011366621324321525,PSAP,C4,0.9169058043562314
-0.0071337768179644675,-0.022541514822250662,PFN1,C1,0.9983869111058532
