ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,database,cluster
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,11/174,27/1024,0.4074074074074074,2.397616006811409,3.3283205542391836,0.002670865485095917,0.034721251306246925,0.029988665095813802,H1-0/ACTN1/XRCC6/RPS6KA3/SORD/DHCR24/TSC22D1/PDLIM5/NGLY1/VAPA/PA2G4,11,Hallmark,C2
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,8/174,17/1024,0.47058823529411764,2.7694388100067613,3.3269651541583958,0.0036238259315137735,0.03533230283225929,0.030516428896958096,COL1A1/COL3A1/COL1A2/LAMC1/ATP2B1/CAP2/CAV1/PDLIM5,8,Hallmark,C2
GO:0002181,cytoplasmic translation,64/379,116/2061,0.5517241379310345,3.0002729505959422,10.524432167055934,3.7249684986819546e-20,7.423862217873136e-17,6.932362427020733e-17,EIF3D/DENR/CSDE1/EIF3J/RPLP1/RPLP2/RPLP0/RPS17/RPSA/RPS2/RPL7/RPL17/EIF2S2/RPS12/RPL13/RPL10/RPL12/RPL22/RPL4/RPS19/RPL3/RPL13A/RPL35/RPL27A/RPL5/RPL28/RPS5/RPL29/RPL34/AARS1/RPL14/EIF3B/EIF3E/RPS3A/RPL26/RPL15/RPL37A/RPS14/RPS18/RPL7A/CNBP/RPL23A/RPL23/RPS15/RPS28/RPL30/RPL31/RPL10A/RPL32/RPL11/RPL8/RPL38/RPS21/RACK1/RPL24/RPL19/RPL18A/RPL6/RPL18/DHX9/EIF3I/EIF3M/EIF2B3/RPL36,64,GO:BP,C2
GO:0061061,muscle structure development,71/379,158/2061,0.44936708860759494,2.443655856517818,8.962167279291373,7.794973868311944e-16,5.178460973181901e-13,4.835618876903691e-13,PDLIM1/TCAP/ACTN4/LDB3/SVIL/COL3A1/LMNA/MYL3/LGALS1/TPM1/MYL2/LAMC1/MYH3/COL6A1/COL6A3/ACTN1/MYH7/TNNT1/NID1/MYL6B/DES/TNNI1/CAPN3/NEB/LAMA2/MYL9/TMOD1/MYH9/ACTN2/MYH11/TNNT3/FXR1/CAV2/MYOM1/MYOM2/LAMB2/MYL6/ACTB/TNNC1/ACTA1/MYBPC1/TAGLN/CAV1/ACTN3/PPP3CA/LMOD3/MYBPH/MTM1/FHL3/ITGA7/MYBPC2/PGM5/SPEG/OBSCN/MYOM3/LMOD2/XIRP1/MYH14/HDGFL2/MYPN/SMYD1/TTN/RPL3L/PDLIM5/SYNPO2L/JPH1/MYOZ1/MYOZ2/PDLIM7/TMOD4/CFL2,71,GO:BP,C2
GO:0030239,myofibril assembly,31/379,44/2061,0.7045454545454546,3.8313144639002163,9.009521295423134,2.755964666790975e-14,1.3731593952286033e-11,1.2822488239174853e-11,TCAP/LDB3/TPM1/MYL2/MYH3/TNNT1/CAPN3/NEB/MYL9/TMOD1/ACTN2/MYH11/TNNT3/MYOM1/MYOM2/ACTA1/MYBPC1/LMOD3/MYBPH/MYBPC2/PGM5/OBSCN/MYOM3/LMOD2/MYPN/TTN/SYNPO2L/MYOZ1/MYOZ2/TMOD4/CFL2,31,GO:BP,C2
GO:0030029,actin filament-based process,70/379,182/2061,0.38461538461538464,2.091536431905825,7.318983346834775,1.6703193310225086e-11,3.32894642672786e-9,3.108552186576627e-9,PDLIM1/TCAP/ACTN4/LDB3/SVIL/MYL1/TPM3/TPM2/TPM1/MYL2/MYH3/ACTN1/MYH7/MYH8/TNNT1/MYL6B/CAPN3/NEB/MYL9/TMOD1/MYH9/ACTN2/MYH11/CAP2/TNNT3/CAPZA2/CAPZB/MYOM1/CAPZA1/MYOM2/MYL6/ACTB/GRB2/TNNC1/ACTA1/MYBPC1/CAV1/CALD1/ACTN3/LMOD3/MYBPH/FHL3/CTTN/MYBPC2/PGM5/OBSCN/MYOM3/TWF2/LMOD2/CORO6/XIRP1/MYH14/MYPN/SYNPO/PREX1/PALLD/TTN/MYO18A/PDLIM5/BBS4/CORO1B/SYNPO2L/MYOZ1/MYOZ2/PDLIM7/TMOD4/MYH2/SYNPO2/CFL2/MYH4,70,GO:BP,C2
GO:0003012,muscle system process,52/379,135/2061,0.3851851851851852,2.0946350043975372,6.2437900923502045,9.680065602110651e-9,9.646185372503265e-7,9.007555781332439e-7,SYNM/TCAP/LMNA/TNNC2/MYL1/TPM3/TPM2/MYL3/TPM1/PARP1/CALM1/MYL2/MYH3/COL6A1/MYH1/MYH7/MYH8/TNNT1/MYL6B/DES/TNNI1/ATP2B1/MYL9/TMOD1/MYH11/TNNT3/TNNI2/MYOM2/MYL6/TNNC1/ACTA1/CAV1/CALD1/ACTN3/PPP3CA/LMOD3/ASPH/TRDN/MYBPH/CAMK2G/CTTN/LMOD2/MYH14/TTN/PDLIM5/TMEM38A/MYOZ1/MYOZ2/TMOD4/MYOT/MYH2/MYH4,52,GO:BP,C2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,138/281,155/1024,0.8903225806451613,3.2444495465503387,18.64499958540611,7.159537153498933e-71,2.9354102329345626e-69,2.788451312415374e-69,NDUFS8/PDHX/NDUFA4/SDHD/COX7A2L/NDUFAB1/MGST3/UQCRQ/UQCR11/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/SLC25A20/IDH3B/OPA1/NDUFS7/NDUFS2/NDUFS6/CS/MTX2/NDUFB1/NDUFS3/SLC25A12/ATP5PD/ATP5MG/TOMM70/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/AIFM1/GLUD1/GOT2/SLC25A5/ATP5F1B/UQCRH/FH/PDHA1/CYC1/ACAA1/COX6C/FDX1/COX8A/DLAT/COX5B/PDHB/ACADM/SLC25A4/SLC25A6/BCKDHA/COX4I1/ETFA/COX7A2/COX6B1/UQCRB/COX7C/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/SDHB/UQCRC2/COX7B/ATP5PB/ACAT1/ATP5F1A/MAOB/NDUFS1/PRDX3/ATP5F1D/ECHS1/SDHA/UQCRC1/ATP5F1C/DLST/ETFB/HSPA9/MDH2/HADHA/ECI1/LRPPRC/ACAA2/VDAC2/ACADSB/UQCRFS1/ATP5PO/IDH2/ACADVL/NDUFV1/IDH3A/CPT1A/IDH3G/NDUFA8/SUCLG1/HCCS/HADHB/ATP5MF/ATP5F1E/ATP5ME/NDUFA6/TIMM10/CYCS/SLC25A3/OGDH/ALDH6A1/SLC25A11/PMPCA/ECH1/NNT/COX17/ETFDH/FXN/DECR1/NDUFA5/NDUFA9/IMMT/TIMM50/SUPV3L1/PHB2/HSD17B10/ACO2/TOMM22/PDP1/SUCLA2/UQCR10/VDAC3/MRPL11/AFG3L2/TIMM9/TIMM8B/TIMM13/MPC1/COX11,138,Hallmark,C3
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,46/281,83/1024,0.5542168674698795,2.019637267932942,5.956436346244914,1.787149477144879e-8,3.663656428147002e-7,3.4802384554926597e-7,SDHD/IDH3B/ECI2/MLYCD/FH/PDHA1/ACAA1/PDHB/ACADM/GLUL/ACADS/CD36/MAOA/CPT2/ERP29/ECHS1/SDHA/ACSL1/HMGCL/DLST/MDH2/ECI1/ACAA2/CRAT/ACADVL/ACOT2/CPT1A/IDH3G/SUCLG1/HCCS/HADHB/ECH1/AUH/IDI1/ETFDH/DECR1/HADH/HIBCH/HSDL2/GCDH/SUCLG2/MCEE/HSD17B10/ACO2/ACSS1/SUCLA2,46,Hallmark,C3
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,55/281,109/1024,0.5045871559633027,1.8387802409481209,5.694393345654961,5.197231335745211e-8,7.102882825518454e-7,6.747282786756941e-7,NDUFAB1/MGST3/UQCRQ/UQCR11/COQ9/CS/NDUFS3/CAVIN2/AIFM1/CYC1/COX8A/DLAT/ACADM/BCKDHA/FABP4/ACADS/CD36/NDUFB7/SDHB/CPT2/COX7B/PRDX3/ECHS1/UQCRC1/ETFB/MDH2/ACAA2/CRAT/ATP5PO/IDH3A/IDH3G/SUCLG1/AK2/ECH1/ADIPOQ/DECR1/NDUFA5/TST/HADH/IMMT/COQ5/HIBCH/SLC27A1/PTCD3/MCCC1/PLIN2/ACO2/SORBS1/BCL2L13/GHITM/COQ3/UQCR10/SAMM50/MTCH2/SQOR,55,Hallmark,C3
