uniprot_id,module_color,module_num,gene
O43826,yellow,4,SLC37A4
O43837,blue,2,IDH3B
O43852,brown,3,CALU
O43865,brown,3,AHCYL1
O43920,red,6,NDUFS5
O60220,red,6,TIMM8A
O60237,brown,3,PPP1R12B
O60256,green,5,PRPSAP2
O60271,brown,3,SPAG9
O60313,blue,2,OPA1
O60343,turquoise,1,TBC1D4
O60493,grey,0,SNX3
O60506,black,7,SYNCRIP
O60613,turquoise,1,SELENOF
O60662,brown,3,KLHL41
O60664,grey,0,PLIN3
O60684,brown,3,KPNA6
O60749,grey,0,SNX2
O60763,yellow,4,USO1
O60784,grey,0,TOM1
O60825,grey,0,PFKFB2
O60869,black,7,EDF1
O60884,brown,3,DNAJA2
O60888,turquoise,1,CUTA
O60925,green,5,PFDN1
O60936,grey,0,NOL3
O75083,brown,3,WDR1
O75112,black,7,LDB3
O75122,red,6,CLASP2
O75128,turquoise,1,COBL
O75131,yellow,4,CPNE3
O75153,yellow,4,CLUH
O75155,brown,3,CAND2
O75208,blue,2,COQ9
O75223,turquoise,1,GGCT
O75251,red,6,NDUFS7
O75298,yellow,4,RTN2
O75306,red,6,NDUFS2
O75323,turquoise,1,NIPSNAP2
O75339,green,5,CILP
O75347,grey,0,TBCA
O75348,turquoise,1,ATP6V1G1
O75351,turquoise,1,VPS4B
O75368,pink,8,SH3BGRL
O75369,brown,3,FLNB
O75380,red,6,NDUFS6
O75390,blue,2,CS
O75396,brown,3,SEC22B
O75431,red,6,MTX2
O75436,grey,0,VPS26A
O75438,red,6,NDUFB1
O75439,blue,2,PMPCB
O75489,red,6,NDUFS3
O75521,blue,2,ECI2
O75531,green,5,BANF1
O75534,black,7,CSDE1
O75569,black,7,PRKRA
O75608,red,6,LYPLA1
O75663,yellow,4,TIPRL
O75688,yellow,4,PPM1B
O75746,red,6,SLC25A12
O75764,blue,2,TCEA3
O75821,turquoise,1,EIF3G
O75822,yellow,4,EIF3J
O75832,yellow,4,PSMD10
O75874,yellow,4,IDH1
O75880,magenta,9,SCO1
O75891,grey,0,ALDH1L1
O75915,brown,3,ARL6IP5
O75923,brown,3,DYSF
O75928,grey,0,PIAS2
O75935,yellow,4,DCTN3
O75947,magenta,9,ATP5PD
O75955,yellow,4,FLOT1
O75964,magenta,9,ATP5MG
O76003,brown,3,GLRX3
O76070,turquoise,1,SNCG
O94760,grey,0,DDAH1
O94811,turquoise,1,TPPP
O94812,magenta,9,BAIAP3
O94826,yellow,4,TOMM70
O94874,grey,0,UFL1
O94886,brown,3,TMEM63A
O94903,pink,8,PLPBP
O94905,black,7,ERLIN2
O94919,brown,3,ENDOD1
O94979,brown,3,SEC31A
O95139,red,6,NDUFB6
O95140,magenta,9,MFN2
O95167,red,6,NDUFA3
O95168,red,6,NDUFB4
O95169,red,6,NDUFB8
O95182,red,6,NDUFA7
O95197,brown,3,RTN3
O95202,blue,2,LETM1
O95210,brown,3,STBD1
O95218,pink,8,ZRANB2
O95278,turquoise,1,EPM2A
O95292,green,5,VAPB
O95298,red,6,NDUFC2
O95299,red,6,NDUFA10
O95336,blue,2,PGLS
O95359,grey,0,TACC2
O95372,turquoise,1,LYPLA2
O95373,yellow,4,IPO7
O95376,green,5,ARIH2
O95394,grey,0,PGM3
O95425,green,5,SVIL
O95433,grey,0,AHSA1
O95479,yellow,4,H6PD
O95563,magenta,9,MPC2
O95571,magenta,9,ETHE1
O95573,brown,3,ACSL3
O95671,green,5,ASMTL
O95674,grey,0,CDS2
O95721,pink,8,SNAP29
O95747,turquoise,1,OXSR1
O95777,green,5,LSM8
O95782,brown,3,AP2A1
O95810,grey,0,CAVIN2
O95816,turquoise,1,BAG2
O95817,brown,3,BAG3
O95822,blue,2,MLYCD
O95831,magenta,9,AIFM1
O95834,grey,0,EML2
O95861,yellow,4,BPNT1
O95865,pink,8,DDAH2
O95870,blue,2,ABHD16A
O95881,pink,8,TXNDC12
O95989,blue,2,NUDT3
O96000,red,6,NDUFB10
O96005,grey,0,CLPTM1
O96007,grey,0,MOCS2
O96008,red,6,TOMM40
O96011,blue,2,PEX11B
P00167,blue,2,CYB5A
P00325,pink,8,ADH1B
P00338,grey,0,LDHA
P00352,grey,0,ALDH1A1
P00367,blue,2,GLUD1
P00387,brown,3,CYB5R3
P00390,brown,3,GSR
P00395,red,6,MT-CO1
P00403,red,6,MT-CO2
P00414,red,6,MT-CO3
P00441,grey,0,SOD1
P00450,pink,8,CP
P00488,turquoise,1,F13A1
P00492,brown,3,HPRT1
P00505,blue,2,GOT2
P00558,turquoise,1,PGK1
P00568,grey,0,AK1
P00738,pink,8,HP
P00751,pink,8,CFB
P00846,yellow,4,MT-ATP6
P00918,pink,8,CA2
P00966,red,6,ASS1
P01009,pink,8,SERPINA1
P01011,pink,8,SERPINA3
P01019,pink,8,AGT
P01023,pink,8,A2M
P01024,pink,8,C3
P01034,grey,0,CST3
P01040,grey,0,CSTA
P01591,turquoise,1,JCHAIN
P01619,pink,8,IGKV3-20
P01780,pink,8,IGHV3-7
P01834,pink,8,IGKC
P01857,pink,8,IGHG1
P01859,pink,8,IGHG2
P01860,pink,8,IGHG3
P01871,pink,8,IGHM
P01876,pink,8,IGHA1
P01889,blue,2,HLA-B
P01911,grey,0,HLA-DRB1
P02144,blue,2,MB
P02452,green,5,COL1A1
P02461,green,5,COL3A1
P02462,green,5,COL4A1
P02511,brown,3,CRYAB
P02533,grey,0,KRT14
P02545,green,5,LMNA
P02585,green,5,TNNC2
P02649,pink,8,APOE
P02655,pink,8,APOC2
P02750,pink,8,LRG1
P02751,turquoise,1,FN1
P02753,pink,8,RBP4
P02763,pink,8,ORM1
P02766,pink,8,TTR
P02768,pink,8,ALB
P02786,turquoise,1,TFRC
P02787,pink,8,TF
P02792,grey,0,FTL
P02794,red,6,FTH1
P02795,pink,8,MT2A
P03886,red,6,MT-ND1
P03891,green,5,MT-ND2
P03897,red,6,MT-ND3
P03905,grey,0,MT-ND4
P03915,red,6,MT-ND5
P03928,magenta,9,MT-ATP8
P04040,pink,8,CAT
P04075,yellow,4,ALDOA
P04080,blue,2,CSTB
P04083,brown,3,ANXA1
P04179,grey,0,SOD2
P04264,grey,0,KRT1
P04275,turquoise,1,VWF
P04406,yellow,4,GAPDH
P04439,blue,2,HLA-A
P04632,brown,3,CAPNS1
P04792,brown,3,HSPB1
P04843,black,7,RPN1
P04844,yellow,4,RPN2
P04899,grey,0,GNAI2
P05023,brown,3,ATP1A1
P05026,turquoise,1,ATP1B1
P05090,pink,8,APOD
P05091,grey,0,ALDH2
P05109,grey,0,S100A8
P05141,magenta,9,SLC25A5
P05155,pink,8,SERPING1
P05165,blue,2,PCCA
P05166,blue,2,PCCB
P05198,black,7,EIF2S1
P05386,black,7,RPLP1
P05387,black,7,RPLP2
P05388,black,7,RPLP0
P05413,blue,2,FABP3
P05452,pink,8,CLEC3B
P05455,grey,0,SSB
P05556,grey,0,ITGB1
P05783,green,5,KRT18
P05787,turquoise,1,KRT8
P05976,green,5,MYL1
P06396,black,7,GSN
P06454,blue,2,PTMA
P06576,magenta,9,ATP5F1B
P06702,grey,0,S100A9
P06703,brown,3,S100A6
P06730,turquoise,1,EIF4E
P06732,grey,0,CKM
P06733,yellow,4,ENO1
P06737,blue,2,PYGL
P06744,grey,0,GPI
P06748,black,7,NPM1
P06753,green,5,TPM3
P07099,brown,3,EPHX1
P07108,turquoise,1,DBI
P07195,blue,2,LDHB
P07203,blue,2,GPX1
P07237,brown,3,P4HB
P07305,green,5,H1-0
P07339,blue,2,CTSD
P07355,brown,3,ANXA2
P07384,grey,0,CAPN1
P07437,brown,3,TUBB
P07451,blue,2,CA3
P07585,green,5,DCN
P07602,blue,2,PSAP
P07737,brown,3,PFN1
P07738,pink,8,BPGM
P07741,green,5,APRT
P07814,brown,3,EPRS1
P07858,blue,2,CTSB
P07900,brown,3,HSP90AA1
P07919,red,6,UQCRH
P07951,green,5,TPM2
P07954,blue,2,FH
P08123,green,5,COL1A2
P08133,grey,0,ANXA6
P08237,yellow,4,PFKM
P08238,brown,3,HSP90AB1
P08294,turquoise,1,SOD3
P08311,blue,2,CTSG
P08559,magenta,9,PDHA1
P08572,green,5,COL4A2
P08574,red,6,CYC1
P08590,green,5,MYL3
P08603,pink,8,CFH
P08621,turquoise,1,SNRNP70
P08651,grey,0,NFIC
P08670,green,5,VIM
P08697,pink,8,SERPINF2
P08708,black,7,RPS17
P08727,turquoise,1,KRT19
P08758,brown,3,ANXA5
P08865,black,7,RPSA
P09012,turquoise,1,SNRPA
P09104,turquoise,1,ENO2
P09110,red,6,ACAA1
P09211,yellow,4,GSTP1
P09382,grey,0,LGALS1
P09417,green,5,QDPR
P09429,blue,2,HMGB1
P09467,yellow,4,FBP1
P09488,black,7,GSTM1
P09493,green,5,TPM1
P09497,brown,3,CLTB
P09525,blue,2,ANXA4
P09601,turquoise,1,HMOX1
P09622,magenta,9,DLD
P09651,black,7,HNRNPA1
P09669,red,6,COX6C
P09874,grey,0,PARP1
P09913,turquoise,1,IFIT2
P09936,brown,3,UCHL1
P09960,turquoise,1,LTA4H
P09972,grey,0,ALDOC
P0CW19,green,5,LIMS3
P0DMV8,brown,3,HSPA1A
P0DOY2,pink,8,IGLC2
P0DOY3,pink,8,IGLC3
P0DP23,green,5,CALM1
P10109,magenta,9,FDX1
P10176,red,6,COX8A
P10253,grey,0,GAA
P10301,grey,0,RRAS
P10398,turquoise,1,ARAF
P10515,magenta,9,DLAT
P10599,grey,0,TXN
P10606,red,6,COX5B
P10636,brown,3,MAPT
P10644,yellow,4,PRKAR1A
P10768,yellow,4,ESD
P10809,blue,2,HSPD1
P10828,green,5,THRB
P10909,pink,8,CLU
P10916,red,6,MYL2
P11021,brown,3,HSPA5
P11047,green,5,LAMC1
P11055,green,5,MYH3
P11142,brown,3,HSPA8
P11171,pink,8,EPB41
P11177,magenta,9,PDHB
P11182,blue,2,DBT
P11216,grey,0,PYGB
P11217,grey,0,PYGM
P11233,red,6,RALA
P11277,pink,8,SPTB
P11279,grey,0,LAMP1
P11310,blue,2,ACADM
P11441,brown,3,UBL4A
P11532,turquoise,1,DMD
P11586,grey,0,MTHFD1
P11766,turquoise,1,ADH5
P11940,grey,0,PABPC1
P12081,grey,0,HARS1
P12109,green,5,COL6A1
P12110,green,5,COL6A2
P12111,green,5,COL6A3
P12235,blue,2,SLC25A4
P12236,yellow,4,SLC25A6
P12268,brown,3,IMPDH2
P12277,blue,2,CKB
P12429,grey,0,ANXA3
P12694,red,6,BCKDHA
P12814,green,5,ACTN1
P12882,green,5,MYH1
P12883,green,5,MYH7
P12955,turquoise,1,PEPD
P12956,grey,0,XRCC6
P13010,yellow,4,XRCC5
P13073,red,6,COX4I1
P13164,blue,2,IFITM1
P13473,blue,2,LAMP2
P13489,turquoise,1,RNH1
P13535,green,5,MYH8
P13611,turquoise,1,VCAN
P13639,brown,3,EEF2
P13645,red,6,KRT10
P13647,grey,0,KRT5
P13667,blue,2,PDIA4
P13693,yellow,4,TPT1
P13716,pink,8,ALAD
P13796,grey,0,LCP1
P13797,blue,2,PLS3
P13798,yellow,4,APEH
P13804,blue,2,ETFA
P13805,green,5,TNNT1
P13807,brown,3,GYS1
P13861,yellow,4,PRKAR2A
P13929,turquoise,1,ENO3
P13987,yellow,4,CD59
P14174,pink,8,MIF
P14209,black,7,CD99
P14314,yellow,4,PRKCSH
P14324,grey,0,FDPS
P14406,red,6,COX7A2
P14543,green,5,NID1
P14550,grey,0,AKR1A1
P14618,grey,0,PKM
P14621,brown,3,ACYP2
P14625,brown,3,HSP90B1
P14649,grey,0,MYL6B
P14672,grey,0,SLC2A4
P14735,turquoise,1,IDE
P14854,red,6,COX6B1
P14866,yellow,4,HNRNPL
P14868,brown,3,DARS1
P14923,turquoise,1,JUP
P14927,red,6,UQCRB
P15088,grey,0,CPA3
P15090,blue,2,FABP4
P15104,blue,2,GLUL
P15121,grey,0,AKR1B1
P15170,brown,3,GSPT1
P15259,turquoise,1,PGAM2
P15311,brown,3,EZR
P15374,turquoise,1,UCHL3
P15531,pink,8,NME1
P15880,yellow,4,RPS2
P15927,red,6,RPA2
P15954,red,6,COX7C
P16083,grey,0,NQO2
P16118,yellow,4,PFKFB1
P16152,brown,3,CBR1
P16157,pink,8,ANK1
P16219,blue,2,ACADS
P16298,turquoise,1,PPP3CB
P16615,yellow,4,ATP2A2
P16671,grey,0,CD36
P16930,pink,8,FAH
P16989,turquoise,1,YBX3
P17152,red,6,TMEM11
P17174,blue,2,GOT1
P17540,blue,2,CKMT2
P17568,red,6,NDUFB7
P17612,yellow,4,PRKACA
P17655,brown,3,CAPN2
P17661,green,5,DES
P17858,yellow,4,PFKL
P17931,brown,3,LGALS3
P17948,green,5,FLT1
P17980,yellow,4,PSMC3
P17987,brown,3,TCP1
P18077,black,7,RPL35A
P18085,yellow,4,ARF4
P18124,black,7,RPL7
P18206,brown,3,VCL
P18621,black,7,RPL17
P18669,yellow,4,PGAM1
P18859,magenta,9,ATP5PF
P19075,green,5,TSPAN8
P19237,green,5,TNNI1
P19338,grey,0,NCL
P19367,grey,0,HK1
P19404,red,6,NDUFV2
P19623,grey,0,SRM
P19971,turquoise,1,TYMP
P20020,turquoise,1,ATP2B1
P20042,black,7,EIF2S2
P20073,grey,0,ANXA7
P20231,blue,2,TPSB2
P20290,yellow,4,BTF3
P20340,grey,0,RAB6A
P20472,green,5,PVALB
P20618,brown,3,PSMB1
P20674,red,6,COX5A
P20807,black,7,CAPN3
P20810,brown,3,CAST
P20929,green,5,NEB
P20962,grey,0,PTMS
P21266,grey,0,GSTM3
P21281,turquoise,1,ATP6V1B2
P21291,brown,3,CSRP1
P21333,brown,3,FLNA
P21397,blue,2,MAOA
P21399,blue,2,ACO1
P21695,green,5,GPD1
P21796,red,6,VDAC1
P21810,green,5,BGN
P21817,yellow,4,RYR1
P21912,blue,2,SDHB
P21964,grey,0,COMT
P21980,red,6,TGM2
P22033,blue,2,MMUT
P22059,grey,0,OSBP
P22061,yellow,4,PCMT1
P22102,brown,3,GART
P22234,brown,3,PAICS
P22307,grey,0,SCP2
P22314,yellow,4,UBA1
P22352,grey,0,GPX3
P22392,grey,0,NME2
P22570,green,5,FDXR
P22626,green,5,HNRNPA2B1
P22695,red,6,UQCRC2
P22830,blue,2,FECH
P23109,grey,0,AMPD1
P23142,grey,0,FBLN1
P23246,black,7,SFPQ
P23284,grey,0,PPIB
P23297,brown,3,S100A1
P23327,yellow,4,HRC
P23368,brown,3,ME2
P23381,turquoise,1,WARS1
P23396,black,7,RPS3
P23434,grey,0,GCSH
P23526,brown,3,AHCY
P23528,yellow,4,CFL1
P23588,turquoise,1,EIF4B
P23634,yellow,4,ATP2B4
P23786,blue,2,CPT2
P24043,green,5,LAMA2
P24298,blue,2,GPT
P24310,red,6,COX7A1
P24311,red,6,COX7B
P24534,brown,3,EEF1B2
P24539,magenta,9,ATP5PB
P24666,grey,0,ACP1
P24752,blue,2,ACAT1
P24844,grey,0,MYL9
P25311,pink,8,AZGP1
P25325,blue,2,MPST
P25398,black,7,RPS12
P25686,turquoise,1,DNAJB2
P25705,magenta,9,ATP5F1A
P25786,brown,3,PSMA1
P25787,yellow,4,PSMA2
P25788,brown,3,PSMA3
P25789,yellow,4,PSMA4
P26038,brown,3,MSN
P26196,grey,0,DDX6
P26368,grey,0,U2AF2
P26373,black,7,RPL13
P26440,blue,2,IVD
P26447,brown,3,S100A4
P26583,blue,2,HMGB2
P26639,brown,3,TARS1
P26640,brown,3,VARS1
P26641,brown,3,EEF1G
P26678,grey,0,PLN
P26885,red,6,FKBP2
P27105,pink,8,STOM
P27338,blue,2,MAOB
P27348,blue,2,YWHAQ
P27361,turquoise,1,MAPK3
P27635,black,7,RPL10
P27694,grey,0,RPA1
P27695,blue,2,APEX1
P27797,grey,0,CALR
P27816,brown,3,MAP4
P27824,yellow,4,CANX
P28066,yellow,4,PSMA5
P28070,brown,3,PSMB4
P28072,yellow,4,PSMB6
P28074,yellow,4,PSMB5
P28161,grey,0,GSTM2
P28289,green,5,TMOD1
P28331,red,6,NDUFS1
P28482,yellow,4,MAPK1
P28749,black,7,RBL1
P28838,blue,2,LAP3
P28907,yellow,4,CD38
P29144,grey,0,TPP2
P29218,grey,0,IMPA1
P29317,pink,8,EPHA2
P29401,pink,8,TKT
P29692,yellow,4,EEF1D
P29966,pink,8,MARCKS
P29992,turquoise,1,GNA11
P30038,grey,0,ALDH4A1
P30040,red,6,ERP29
P30041,grey,0,PRDX6
P30043,pink,8,BLVRB
P30044,grey,0,PRDX5
P30046,turquoise,1,DDT
P30048,grey,0,PRDX3
P30049,blue,2,ATP5F1D
P30050,black,7,RPL12
P30084,blue,2,ECHS1
P30085,turquoise,1,CMPK1
P30086,pink,8,PEBP1
P30101,brown,3,PDIA3
P30153,brown,3,PPP2R1A
P30405,blue,2,PPIF
P30419,black,7,NMT1
P30520,yellow,4,ADSS2
P30533,blue,2,LRPAP1
P30536,yellow,4,TSPO
P30566,green,5,ADSL
P30622,brown,3,CLIP1
P30626,grey,0,SRI
P30740,grey,0,SERPINB1
P30837,brown,3,ALDH1B1
P31040,blue,2,SDHA
P31150,grey,0,GDI1
P31153,grey,0,MAT2A
P31415,yellow,4,CASQ1
P31689,brown,3,DNAJA1
P31751,turquoise,1,AKT2
P31930,red,6,UQCRC1
P31937,blue,2,HIBADH
P31939,brown,3,ATIC
P31942,grey,0,HNRNPH3
P31943,red,6,HNRNPH1
P31946,brown,3,YWHAB
P31948,grey,0,STIP1
P31949,brown,3,S100A11
P32119,pink,8,PRDX2
P32456,turquoise,1,GBP2
P33121,blue,2,ACSL1
P33176,grey,0,KIF5B
P33992,pink,8,MCM5
P34896,yellow,4,SHMT1
P34897,magenta,9,SHMT2
P34932,brown,3,HSPA4
P34949,green,5,MPI
P35052,grey,0,GPC1
P35080,brown,3,PFN2
P35221,magenta,9,CTNNA1
P35237,grey,0,SERPINB6
P35241,yellow,4,RDX
P35244,grey,0,RPA3
P35268,black,7,RPL22
P35270,blue,2,SPR
P35443,brown,3,THBS4
P35555,green,5,FBN1
P35573,green,5,AGL
P35579,pink,8,MYH9
P35606,brown,3,COPB2
P35609,green,5,ACTN2
P35611,yellow,4,ADD1
P35613,grey,0,BSG
P35637,black,7,FUS
P35659,green,5,DEK
P35749,grey,0,MYH11
P35754,green,5,GLRX
P35813,pink,8,PPM1A
P35908,turquoise,1,KRT2
P35914,blue,2,HMGCL
P35998,brown,3,PSMC2
P36405,grey,0,ARL3
P36507,pink,8,MAP2K2
P36542,magenta,9,ATP5F1C
P36543,turquoise,1,ATP6V1E1
P36578,black,7,RPL4
P36776,blue,2,LONP1
P36871,grey,0,PGM1
P36873,blue,2,PPP1CC
P36955,pink,8,SERPINF1
P36957,blue,2,DLST
P36959,yellow,4,GMPR
P36969,grey,0,GPX4
P37108,yellow,4,SRP14
P37802,grey,0,TAGLN2
P37837,pink,8,TALDO1
P37840,pink,8,SNCA
P38117,blue,2,ETFB
P38606,yellow,4,ATP6V1A
P38646,blue,2,HSPA9
P39019,black,7,RPS19
P39023,black,7,RPL3
P39059,green,5,COL15A1
P39060,green,5,COL18A1
P39656,brown,3,DDOST
P39687,turquoise,1,ANP32A
P40121,brown,3,CAPG
P40123,red,6,CAP2
P40227,brown,3,CCT6A
P40429,black,7,RPL13A
P40763,grey,0,STAT3
P40925,blue,2,MDH1
P40926,blue,2,MDH2
P40939,blue,2,HADHA
P41091,brown,3,EIF2S3
P41227,brown,3,NAA10
P41236,pink,8,PPP1R2
P41250,yellow,4,GARS1
P41252,brown,3,IARS1
P41567,yellow,4,EIF1
P42126,blue,2,ECI1
P42167,red,6,TMPO
P42330,brown,3,AKR1C3
P42677,brown,3,RPS27
P42704,magenta,9,LRPPRC
P42765,blue,2,ACAA2
P42766,black,7,RPL35
P43007,grey,0,SLC1A4
P43034,yellow,4,PAFAH1B1
P43155,blue,2,CRAT
P43304,grey,0,GPD2
P43490,turquoise,1,NAMPT
P43686,brown,3,PSMC4
P43897,blue,2,TSFM
P45378,green,5,TNNT3
P45381,blue,2,ASPA
P45877,green,5,PPIC
P45880,red,6,VDAC2
P45954,blue,2,ACADSB
P45974,brown,3,USP5
P45985,turquoise,1,MAP2K4
P46019,green,5,PHKA2
P46020,yellow,4,PHKA1
P46109,turquoise,1,CRKL
P46199,grey,0,MTIF2
P46379,turquoise,1,BAG6
P46459,grey,0,NSF
P46734,grey,0,MAP2K3
P46776,black,7,RPL27A
P46777,black,7,RPL5
P46779,black,7,RPL28
P46781,black,7,RPS9
P46782,black,7,RPS5
P46783,turquoise,1,RPS10
P46926,grey,0,GNPDA1
P46939,turquoise,1,UTRN
P46940,grey,0,IQGAP1
P46976,brown,3,GYG1
P46977,turquoise,1,STT3A
P47755,green,5,CAPZA2
P47756,green,5,CAPZB
P47813,black,7,EIF1AX
P47897,magenta,9,QARS1
P47914,black,7,RPL29
P47985,red,6,UQCRFS1
P48047,magenta,9,ATP5PO
P48059,blue,2,LIMS1
P48147,green,5,PREP
P48163,turquoise,1,ME1
P48426,turquoise,1,PIP4K2A
P48444,turquoise,1,ARCN1
P48449,blue,2,LSS
P48507,green,5,GCLM
P48509,brown,3,CD151
P48556,brown,3,PSMD8
P48637,turquoise,1,GSS
P48643,brown,3,CCT5
P48681,brown,3,NES
P48735,blue,2,IDH2
P48788,green,5,TNNI2
P49023,turquoise,1,PXN
P49189,pink,8,ALDH9A1
P49207,green,5,RPL34
P49257,yellow,4,LMAN1
P49354,grey,0,FNTA
P49368,brown,3,CCT3
P49406,blue,2,MRPL19
P49411,blue,2,TUFM
P49419,blue,2,ALDH7A1
P49427,pink,8,CDC34
P49585,grey,0,PCYT1A
P49588,grey,0,AARS1
P49589,brown,3,CARS1
P49591,brown,3,SARS1
P49720,yellow,4,PSMB3
P49721,grey,0,PSMB2
P49748,blue,2,ACADVL
P49753,blue,2,ACOT2
P49755,green,5,TMED10
P49773,yellow,4,HINT1
P49821,red,6,NDUFV1
P49840,blue,2,GSK3A
P49841,grey,0,GSK3B
P50213,blue,2,IDH3A
P50225,blue,2,SULT1A1
P50395,brown,3,GDI2
P50402,red,6,EMD
P50416,grey,0,CPT1A
P50454,black,7,SERPINH1
P50461,brown,3,CSRP3
P50502,grey,0,ST13
P50570,turquoise,1,DNM2
P50579,turquoise,1,METAP2
P50583,turquoise,1,NUDT2
P50851,green,5,LRBA
P50895,green,5,BCAM
P50914,black,7,RPL14
P50990,brown,3,CCT8
P50991,brown,3,CCT4
P50993,grey,0,ATP1A2
P50995,turquoise,1,ANXA11
P51114,black,7,FXR1
P51148,yellow,4,RAB5C
P51149,grey,0,RAB7A
P51452,green,5,DUSP3
P51553,blue,2,IDH3G
P51570,blue,2,GALK1
P51571,green,5,SSR4
P51572,brown,3,BCAP31
P51608,turquoise,1,MECP2
P51636,grey,0,CAV2
P51648,yellow,4,ALDH3A2
P51649,blue,2,ALDH5A1
P51659,yellow,4,HSD17B4
P51665,turquoise,1,PSMD7
P51668,turquoise,1,UBE2D1
P51687,blue,2,SUOX
P51692,grey,0,STAT5B
P51812,turquoise,1,RPS6KA3
P51858,yellow,4,HDGF
P51884,green,5,LUM
P51888,green,5,PRELP
P51970,red,6,NDUFA8
P51991,green,5,HNRNPA3
P52179,green,5,MYOM1
P52209,pink,8,PGD
P52272,grey,0,HNRNPM
P52294,yellow,4,KPNA1
P52564,blue,2,MAP2K6
P52565,pink,8,ARHGDIA
P52566,blue,2,ARHGDIB
P52758,grey,0,RIDA
P52815,blue,2,MRPL12
P52888,yellow,4,THOP1
P52895,brown,3,AKR1C2
P52907,green,5,CAPZA1
P52943,grey,0,CRIP2
P53004,grey,0,BLVRA
P53041,blue,2,PPP5C
P53384,turquoise,1,NUBP1
P53597,blue,2,SUCLG1
P53621,yellow,4,COPA
P53701,blue,2,HCCS
P53778,grey,0,MAPK12
P53814,grey,0,SMTN
P53985,blue,2,SLC16A1
P53990,grey,0,IST1
P53992,grey,0,SEC24C
P53999,grey,0,SUB1
P54136,brown,3,RARS1
P54284,turquoise,1,CACNB3
P54289,grey,0,CACNA2D1
P54296,green,5,MYOM2
P54577,grey,0,YARS1
P54578,yellow,4,USP14
P54619,brown,3,PRKAG1
