gene,pre_mean,post_mean,pct_miss,shift,imputation_reliable
DCTN3,17.20430054076372,17.24847766464681,45.16129032258064,0.04417712388308814,TRUE
SNCG,16.026780191182763,16.320171819259595,64.51612903225806,0.29339162807683294,FALSE
TPPP,16.034725313088174,16.294234270250275,64.51612903225806,0.259508957162101,FALSE
SEC31A,18.251561055670724,18.219460415638917,25.806451612903224,-0.032100640031806904,TRUE
ARIH2,19.245680338111146,19.274883060890918,32.25806451612903,0.02920272277977176,TRUE
ETHE1,17.40966324063875,17.372044869188546,40.32258064516129,-0.03761837145020408,TRUE
ASMTL,17.63841570681922,17.755267475473293,53.2258064516129,0.11685176865407243,FALSE
SNAP29,16.511016987346594,16.483992901448822,53.2258064516129,-0.0270240858977715,FALSE
BAG2,14.609477243484777,14.78265468011248,22.58064516129032,0.1731774366277019,TRUE
MLYCD,16.67501998445484,16.450755119364267,30.64516129032258,-0.22426486509057142,TRUE
ABHD16A,14.874566938888593,14.823921417236823,46.774193548387096,-0.050645521651770053,TRUE
TXNDC12,19.117013086023107,18.780239500481763,64.51612903225806,-0.3367735855413443,FALSE
CLPTM1,15.920794996345395,15.644399771859026,58.06451612903226,-0.2763952244863681,FALSE
PEX11B,15.095758409886187,14.957934979419273,38.70967741935484,-0.1378234304669146,TRUE
CYB5A,17.11047433753259,17.03597447735895,22.58064516129032,-0.07449986017364196,TRUE
F13A1,18.070589435275597,18.039901203548915,27.419354838709676,-0.03068823172668189,TRUE
ASS1,19.662925355842763,19.655952156874,37.096774193548384,-0.006973198968761807,TRUE
CSTA,18.219921560338573,17.95248078409397,29.03225806451613,-0.2674407762446016,TRUE
JCHAIN,16.48116117715116,16.554782522403663,37.096774193548384,0.07362134525250141,TRUE
HLA-B,15.557648498984133,15.385194458602031,30.64516129032258,-0.17245404038210133,TRUE
APOE,16.799924073128153,16.654138540107333,25.806451612903224,-0.14578553302082042,TRUE
LRG1,18.372696055510232,18.264951337480376,27.419354838709676,-0.1077447180298563,TRUE
FN1,17.067815065719163,17.28513347229791,59.67741935483871,0.21731840657874812,FALSE
RBP4,20.396937914885168,20.10575663436557,45.16129032258064,-0.2911812805195986,TRUE
TFRC,16.772374579168282,16.714928355102685,29.03225806451613,-0.05744622406559685,TRUE
VWF,17.11755916167257,17.40369466450967,59.67741935483871,0.286135502837098,FALSE
SSB,16.550245323114638,16.5629088877416,22.58064516129032,0.012663564626961943,TRUE
PTMA,15.019556674755652,14.902368514456846,25.806451612903224,-0.11718816029880585,TRUE
SOD3,18.481648033869078,18.48250157452717,37.096774193548384,8.535406580918448e-4,TRUE
CTSG,17.977723674882004,17.585654863585564,61.29032258064516,-0.3920688112964399,FALSE
SNRNP70,14.615589337399955,15.178513448255146,70.96774193548387,0.5629241108551906,FALSE
HMOX1,16.9018338682641,17.21281284878668,48.38709677419355,0.3109789805225809,TRUE
LIMS3,17.084450047582205,17.253577398828273,41.935483870967744,0.16912735124606826,TRUE
FDX1,17.433241260458356,17.400195556702812,56.451612903225815,-0.033045703755544054,FALSE
ARAF,15.267298708358927,15.465951376440497,50,0.19865266808156967,FALSE
EPB41,18.35266173527191,18.19463503856299,38.70967741935484,-0.15802669670891945,TRUE
UBL4A,16.304996345583472,16.315972192482135,30.64516129032258,0.010975846898663377,TRUE
IFITM1,15.932788153682734,15.870399301299043,19.35483870967742,-0.062388852383691074,TRUE
MYH8,19.869256398507936,19.622972217058006,40.32258064516129,-0.24628418144992992,TRUE
SLC2A4,17.57146768374731,17.489010363460793,62.903225806451616,-0.08245732028651886,FALSE
JUP,19.60057785134049,19.761923480701284,40.32258064516129,0.16134562936079533,TRUE
GLUL,15.51910551919702,15.315412818644182,41.935483870967744,-0.20369270055283728,TRUE
RPA2,18.021726329353665,17.87687125822806,51.61290322580645,-0.1448550711256047,FALSE
ANK1,19.31953661921153,19.22462059660536,32.25806451612903,-0.09491602260617071,TRUE
SRM,20.36751440412498,20.099893330612538,46.774193548387096,-0.2676210735124407,TRUE
TYMP,16.12919322887325,16.23903440296727,24.193548387096776,0.10984117409402216,TRUE
ATP2B1,15.801548594638522,15.88415691234893,54.83870967741935,0.08260831771040777,FALSE
PVALB,22.50929210732782,22.095891079934834,54.83870967741935,-0.413401027392986,FALSE
FDXR,18.016132863057727,18.05536749934098,62.903225806451616,0.039234636283254076,FALSE
FBLN1,17.873044529938106,17.80094774374233,22.58064516129032,-0.07209678619577531,TRUE
MYL9,18.400354815966928,18.318789880621765,66.12903225806451,-0.08156493534516329,FALSE
TARS1,16.625780315034504,16.627268856527948,17.741935483870968,0.0014885414934440178,TRUE
TKT,16.905776419587948,16.86087012946549,17.741935483870968,-0.044906290122458614,TRUE
GNA11,18.006522580695698,17.988574332462125,37.096774193548384,-0.017948248233572883,TRUE
NMT1,18.95037356123087,18.94230884702008,46.774193548387096,-0.008064714210789248,TRUE
LRPAP1,18.00355990144583,17.845116788166234,27.419354838709676,-0.1584431132795956,TRUE
DNAJA1,16.19286331360485,16.155687479679663,59.67741935483871,-0.0371758339251862,FALSE
AKT2,17.45259809157206,17.39905863847386,37.096774193548384,-0.05353945309819963,TRUE
GBP2,17.74654517186429,17.764642251628967,43.54838709677419,0.018097079764675783,TRUE
CTNNA1,15.421599689282917,15.480344651000339,33.87096774193548,0.05874496171742116,TRUE
THBS4,17.97027772060152,17.963580385505363,33.87096774193548,-0.0066973350961561096,TRUE
COPB2,16.005427306581428,15.966403369584022,41.935483870967744,-0.03902393699740614,TRUE
ADD1,17.11334055704695,17.070139238590205,32.25806451612903,-0.04320131845674524,TRUE
DEK,19.718698071420086,19.720809664156246,41.935483870967744,0.0021115927361599063,TRUE
ARL3,17.330325246944902,17.262819155605957,40.32258064516129,-0.06750609133894514,TRUE
PPP1CC,15.685023859978331,15.466340112284687,51.61290322580645,-0.2186837476936443,FALSE
SNCA,18.87692482553195,18.59240268577546,54.83870967741935,-0.2845221397564899,FALSE
RPL3,18.10447344679466,17.97786644065056,24.193548387096776,-0.12660700614410203,TRUE
COL15A1,17.017909723727314,16.943380246911783,20.967741935483872,-0.07452947681553113,TRUE
COL18A1,15.924684310387029,15.804544367246601,37.096774193548384,-0.12013994314042797,TRUE
CAPG,15.449494561384007,15.390604078611064,56.451612903225815,-0.05889048277294329,FALSE
NAA10,16.716711695584717,16.691558112210107,29.03225806451613,-0.025153583374610378,TRUE
TMPO,15.596086045772275,15.428723347119329,51.61290322580645,-0.16736269865294595,FALSE
SLC1A4,18.333855338039633,18.322347440425656,38.70967741935484,-0.011507897613977747,TRUE
PPIC,16.58987413657177,16.577401612730316,37.096774193548384,-0.012472523841452698,TRUE
MTIF2,20.615316096652656,20.589598241256247,54.83870967741935,-0.02571785539640814,FALSE
BAG6,16.08271222073509,16.16982958319344,43.54838709677419,0.08711736245835056,TRUE
IQGAP1,17.37481487458418,17.24699460491122,27.419354838709676,-0.1278202696729629,TRUE
PIP4K2A,17.52950860615113,17.641438484377808,30.64516129032258,0.11192987822667888,TRUE
NES,20.098938322211083,19.685298172180474,58.06451612903226,-0.4136401500306093,FALSE
PXN,14.495263095644546,14.540421917607825,35.483870967741936,0.045158821963278584,TRUE
MRPL19,18.07120984100344,17.93277374811175,37.096774193548384,-0.13843609289169123,TRUE
CARS1,18.00987042068906,17.97422534118469,29.03225806451613,-0.0356450795043699,TRUE
GSK3A,16.134862294995,16.087893273803797,16.129032258064516,-0.04696902119120239,TRUE
SERPINH1,20.260625180925764,20.106679614559837,62.903225806451616,-0.15394556636592682,FALSE
NUDT2,19.718562167414916,19.71804867011022,48.38709677419355,-5.134973046949654e-4,TRUE
SSR4,13.063858135561562,13.160601387076959,48.38709677419355,0.09674325151539698,TRUE
MECP2,16.233102096290335,16.312862685124315,30.64516129032258,0.07976058883398096,TRUE
CAV2,15.975893884469768,15.73520744480855,62.903225806451616,-0.24068643966121783,FALSE
HNRNPA3,17.438947238993904,17.356035089037317,20.967741935483872,-0.08291214995658791,TRUE
HNRNPM,18.30385224952442,18.2639079266744,27.419354838709676,-0.03994432285002247,TRUE
MRPL12,17.65774102074359,17.479152921670526,27.419354838709676,-0.17858809907306394,TRUE
NUBP1,15.865541349152693,15.947306219792905,38.70967741935484,0.0817648706402121,TRUE
DRG2,16.939601076354606,16.92937265615988,58.06451612903226,-0.010228420194724919,FALSE
RRAD,18.90235289241527,18.75577970258878,46.774193548387096,-0.1465731898264906,TRUE
HNRNPH2,19.072771345625807,19.2110909285548,59.67741935483871,0.13831958292899316,FALSE
OXCT1,18.083075629947874,18.218814290949318,38.70967741935484,0.13573866100144372,TRUE
MARS1,17.57456664564167,17.785691771381074,51.61290322580645,0.21112512573940379,FALSE
EEFSEC,16.11510656445548,16.338699181548716,43.54838709677419,0.2235926170932352,TRUE
CD81,17.494838969417327,17.41158646160498,32.25806451612903,-0.08325250781234672,TRUE
SEC61B,16.18900733153025,15.804185589413724,51.61290322580645,-0.3848217421165252,FALSE
SEC61A1,16.932141296324048,16.835287762561165,58.06451612903226,-0.0968535337628822,FALSE
DAD1,16.142201313685703,16.086642036015352,59.67741935483871,-0.05555927767035129,FALSE
NPC2,14.562200033909681,14.153732300501504,48.38709677419355,-0.40846773340817677,TRUE
UFM1,18.815820851639085,18.80823587875164,32.25806451612903,-0.007584972887446639,TRUE
UBE2G1,14.95808084340887,15.038192609356765,51.61290322580645,0.08011176594789404,FALSE
RAP1A,14.615610934527995,14.603971266511403,54.83870967741935,-0.011639668016591997,FALSE
RPL32,18.188796210446437,18.038057676381133,27.419354838709676,-0.15073853406530446,TRUE
VAMP2,17.623992106954528,17.43103629054752,61.29032258064516,-0.19295581640700732,FALSE
PAFAH1B2,19.438364830902206,19.431034960462632,35.483870967741936,-0.007329870439573227,TRUE
MRPS5,17.220952055868164,17.12341204134843,29.03225806451613,-0.09754001451973338,TRUE
MRPS15,17.170074592062413,17.094911551617063,38.70967741935484,-0.07516304044535005,TRUE
MRPS21,15.300083245428375,15.24961038858975,25.806451612903224,-0.0504728568386259,TRUE
SARNP,15.868060148960067,15.99847366782268,33.87096774193548,0.13041351886261232,TRUE
ERH,16.573608931202497,16.363652571048178,35.483870967741936,-0.20995636015431884,TRUE
RHOG,14.350033922775793,14.264078831876962,46.774193548387096,-0.0859550908988318,TRUE
SRSF3,20.055772698642585,19.99335815789704,45.16129032258064,-0.06241454074554653,TRUE
MXRA7,15.808584786313247,16.02601734162543,53.2258064516129,0.21743255531218253,FALSE
FBLN2,17.570965817440975,17.508723745674224,43.54838709677419,-0.06224207176675023,TRUE
MPP1,15.432614153645629,15.46960947325066,48.38709677419355,0.03699531960503144,TRUE
PITPNA,16.80500724810321,16.93749370054183,37.096774193548384,0.13248645243862,TRUE
HDLBP,15.898039216486241,15.929409958953192,50,0.03137074246695093,FALSE
SORD,17.726815967791868,17.810372171646566,25.806451612903224,0.0835562038546982,TRUE
PLIN5,17.48358135414669,17.38415413518285,20.967741935483872,-0.09942721896383944,TRUE
EWSR1,17.12540015847405,17.241632349051997,33.87096774193548,0.11623219057794643,TRUE
AKAP12,16.151212565717472,16.02294905411661,17.741935483870968,-0.12826351160086347,TRUE
PRKCQ,18.223882242634467,18.2814757147236,30.64516129032258,0.05759347208913468,TRUE
PLP2,15.891722244055714,15.877032144535246,46.774193548387096,-0.01469009952046818,TRUE
SRSF11,16.67140890969618,16.942681253283766,50,0.27127234358758656,FALSE
CALD1,16.893281032643138,16.83032059214997,45.16129032258064,-0.06296044049316762,TRUE
CKAP4,17.944195450995068,17.768980996832724,45.16129032258064,-0.1752144541623437,TRUE
DPT,18.012311282291705,17.74088296586364,41.935483870967744,-0.2714283164280644,TRUE
KLC1,16.909404993264694,16.877983227374088,27.419354838709676,-0.03142176589060597,TRUE
SRSF1,18.1433311499372,18.112585651887795,37.096774193548384,-0.03074549804940574,TRUE
PPID,19.06432582605868,19.036632144508896,48.38709677419355,-0.0276936815497848,TRUE
LMOD3,16.227908755571672,16.162836437209126,38.70967741935484,-0.0650723183625459,TRUE
HSPA14,15.564041164822063,15.63452568217584,46.774193548387096,0.07048451735377625,TRUE
SCRN3,18.355484398631308,18.40328417436231,32.25806451612903,0.04779977573100069,TRUE
AP1B1,15.777841860396567,15.908782410316022,35.483870967741936,0.1309405499194547,TRUE
PMPCA,17.638592165355988,17.670160647656,40.32258064516129,0.0315684823000133,TRUE
EFEMP1,17.57407117233296,17.425478728358094,58.06451612903226,-0.14859244397486648,FALSE
STX4,14.952023784082842,15.270757754429159,51.61290322580645,0.318733970346317,FALSE
PAK1,16.011528282761756,16.047294440699083,66.12903225806451,0.03576615793732785,FALSE
CBX3,15.865870971015378,15.725622974872824,41.935483870967744,-0.1402479961425538,TRUE
G3BP1,16.299643297833963,16.293948821357265,24.193548387096776,-0.005694476476698185,TRUE
TMED1,16.368334318459727,16.39513820853372,22.58064516129032,0.02680389007399242,TRUE
PICALM,15.553747380914565,15.75263304098456,51.61290322580645,0.19888566006999397,FALSE
AAMP,16.862316115588,16.95558732839268,37.096774193548384,0.0932712128046802,TRUE
MOGS,15.67211503370339,16.01557985649285,40.32258064516129,0.3434648227894588,TRUE
NID2,18.17730003610807,17.891099488928145,41.935483870967744,-0.2862005471799236,TRUE
UBAP2L,16.79753245874201,16.682997943659252,41.935483870967744,-0.11453451508275592,TRUE
EIF2B1,17.81281653237044,17.939978226377878,29.03225806451613,0.12716169400743738,TRUE
CTTN,15.159072888615526,15.163249609646508,56.451612903225815,0.004176721030981767,FALSE
TRIM25,18.158053702501125,18.310261083227868,32.25806451612903,0.15220738072674322,TRUE
CAPRIN1,15.609582031375387,15.546183609570164,35.483870967741936,-0.06339842180522304,TRUE
PRPSAP1,15.250253771595956,15.181500989675467,16.129032258064516,-0.06875278192048917,TRUE
CLINT1,16.278851646021927,16.2403970133912,24.193548387096776,-0.038454632630728014,TRUE
MVP,17.68514850578547,17.716054541704153,56.451612903225815,0.030906035918683017,FALSE
LASP1,17.94971819738758,17.915020055573773,48.38709677419355,-0.034698141813805705,TRUE
PSME4,14.892690394246719,14.932727145942902,35.483870967741936,0.04003675169618326,TRUE
PLCL1,15.628459494321108,15.609926751955602,38.70967741935484,-0.018532742365506394,TRUE
PDK2,18.990196240055703,18.87639712165055,32.25806451612903,-0.11379911840515078,TRUE
PEA15,18.670202298211667,18.781763449781344,59.67741935483871,0.11156115156967772,FALSE
PPP2R5A,16.79141778578315,16.807630456400176,40.32258064516129,0.016212670617026248,TRUE
STK38,16.627776451390947,16.66049417606671,38.70967741935484,0.03271772467576284,TRUE
RAB35,15.899238238115665,15.985968980170473,46.774193548387096,0.08673074205480802,TRUE
UBE3C,16.69698167790131,17.07968152130971,61.29032258064516,0.3826998434083997,FALSE
DHCR24,16.582366820442214,16.700458696730433,58.06451612903226,0.1180918762882186,FALSE
TGFBI,15.321397375191054,15.170210125266523,41.935483870967744,-0.15118724992453103,TRUE
SF1,14.757145443923688,14.936637288567939,29.03225806451613,0.17949184464425016,TRUE
TSC22D1,15.005191541253623,15.006554666343897,69.35483870967742,0.001363125090273698,FALSE
ELAVL1,16.79382485621694,17.07306301913733,61.29032258064516,0.2792381629203895,FALSE
TBCE,15.022163664978288,15.056311887255607,32.25806451612903,0.034148222277318396,TRUE
ADIRF,19.3057950753216,19.125421887770084,67.74193548387096,-0.18037318755151688,FALSE
RBBP7,17.56521073415672,17.63062200418032,41.935483870967744,0.06541127002359914,TRUE
CLPP,17.771785323882956,17.676122659556324,32.25806451612903,-0.09566266432663184,TRUE
GUK1,15.096820996330418,15.19546304599323,48.38709677419355,0.09864204966281243,TRUE
TKFC,16.683481813755478,16.505783571045868,33.87096774193548,-0.1776982427096101,TRUE
NADK2,17.08425085748805,17.113399888560366,19.35483870967742,0.029149031072314813,TRUE
AGK,17.37381197053159,17.36926597887192,45.16129032258064,-0.004545991659671955,TRUE
FLG2,17.34717173373112,17.29690779874216,22.58064516129032,-0.050263934988958425,TRUE
RABL3,15.88428036921489,15.914067008711346,20.967741935483872,0.029786639496455436,TRUE
WDR44,16.15358641658827,15.886961806309,41.935483870967744,-0.2666246102792691,TRUE
TOR1AIP1,19.076988837000545,19.06166345014176,41.935483870967744,-0.01532538685878393,TRUE
TTC38,16.384073147007452,16.548564656491095,53.2258064516129,0.16449150948364277,FALSE
C6orf136,18.745798251676522,18.65687204327101,29.03225806451613,-0.08892620840551047,TRUE
UBR4,16.460465641135226,16.443869792234405,24.193548387096776,-0.016595848900820442,TRUE
MICOS10,18.772804899346433,18.75717336222934,37.096774193548384,-0.0156315371170912,TRUE
BROX,17.76494484013185,17.74310247537685,30.64516129032258,-0.02184236475499901,TRUE
LYPLAL1,17.896348319465556,17.923562509846313,62.903225806451616,0.02721419038075723,FALSE
ABLIM2,14.393826792045711,14.274590199064825,37.096774193548384,-0.11923659298088651,TRUE
LAMTOR1,15.758732688842464,15.736033656286224,29.03225806451613,-0.02269903255623973,TRUE
ETFRF1,18.17201653494352,18.13985102252363,33.87096774193548,-0.03216551241989052,TRUE
MRPL54,16.93773666586976,16.90291649486931,66.12903225806451,-0.034820171000450983,FALSE
SFXN4,18.48375450434634,18.562126279336674,32.25806451612903,0.07837177499033388,TRUE
SLC27A1,15.847789222767911,15.70239776755337,51.61290322580645,-0.14539145521454166,FALSE
DHRS11,18.278649950923736,18.1358335683149,33.87096774193548,-0.1428163826088351,TRUE
KYAT3,17.23956125766034,17.379024875795135,35.483870967741936,0.13946361813479413,TRUE
VPS13C,17.958967518249132,17.94089849994987,30.64516129032258,-0.01806901829926133,TRUE
RRM2B,16.295927555737734,16.637760096795805,62.903225806451616,0.34183254105807137,FALSE
ERMP1,14.45105182214822,13.9436915067023,53.2258064516129,-0.5073603154459185,FALSE
MRPL21,17.07361596018,17.048298553209932,53.2258064516129,-0.02531740697006768,FALSE
COMMD6,15.046337030024397,15.160519886335477,58.06451612903226,0.11418285631108027,FALSE
HDGFL2,16.203467554709537,16.21763328323569,40.32258064516129,0.01416572852615161,TRUE
PRUNE1,17.111777133882537,17.06533816091471,53.2258064516129,-0.0464389729678274,FALSE
ACOT1,16.916905714608994,16.928411587961662,22.58064516129032,0.011505873352668061,TRUE
KTN1,17.02478281982851,16.98342850525439,17.741935483870968,-0.04135431457411798,TRUE
ALYREF,17.558626104504608,17.57115059001368,30.64516129032258,0.012524485509072036,TRUE
MDP1,17.066625728636964,17.029469350329816,27.419354838709676,-0.037156378307148685,TRUE
SLC25A42,17.011424227500978,17.42936583249738,70.96774193548387,0.41794160499640043,FALSE
VPS36,16.672267400589813,16.652728322763416,30.64516129032258,-0.019539077826397744,TRUE
COMMD7,15.648495681804786,15.613185103258685,45.16129032258064,-0.03531057854610076,TRUE
CARM1,17.885506292869817,17.701520205320854,22.58064516129032,-0.18398608754896273,TRUE
PHYKPL,16.450287320165863,16.3708735209718,35.483870967741936,-0.07941379919406444,TRUE
MFN1,21.137882401115363,21.00190679431754,45.16129032258064,-0.13597560679782106,TRUE
HSCB,14.955032108163639,15.020785690064146,58.06451612903226,0.06575358190050729,FALSE
MSRB3,16.973048117921934,17.036537944481218,56.451612903225815,0.06348982655928381,FALSE
SUPV3L1,16.222651536200384,16.356327930354794,41.935483870967744,0.1336763941544099,TRUE
THNSL1,15.105816443632152,15.241265906793172,51.61290322580645,0.13544946316102013,FALSE
MICU2,17.33565791433185,17.322199945795987,29.03225806451613,-0.013457968535863785,TRUE
ELMOD2,14.253924414441913,14.93999624180951,59.67741935483871,0.6860718273675968,FALSE
ALDH16A1,17.829616387885668,17.623755413443423,58.06451612903226,-0.2058609744422455,FALSE
FAM185A,15.173529781863818,15.062468154456493,48.38709677419355,-0.1110616274073255,TRUE
NDUFAF2,16.99711213834042,16.90758104262047,25.806451612903224,-0.08953109571994844,TRUE
TOMM5,18.861924892004584,18.812736023805314,37.096774193548384,-0.04918886819926982,TRUE
CHCHD4,17.256414806956204,17.134860551373468,33.87096774193548,-0.12155425558273691,TRUE
MMGT1,15.62519644095833,15.646258710237435,29.03225806451613,0.021062269279104484,TRUE
CISD2,17.924936518414665,18.054049636482887,50,0.12911311806822212,FALSE
ATPAF2,17.628751022133468,17.525773715898744,32.25806451612903,-0.1029773062347239,TRUE
MRPL50,17.07808620244392,16.923471179694534,51.61290322580645,-0.1546150227493861,FALSE
EMC1,17.106136174642653,17.065399474514088,38.70967741935484,-0.04073670012856567,TRUE
RDH13,17.303340000047896,17.320616700237732,46.774193548387096,0.017276700189835736,TRUE
FAM98A,18.09766198872959,18.01748319318774,30.64516129032258,-0.08017879554185114,TRUE
PDPR,16.27173786664115,16.19217835225196,17.741935483870968,-0.07955951438918873,TRUE
CHDH,16.11755199456508,15.90106335540004,30.64516129032258,-0.21648863916503913,TRUE
PPTC7,18.43066284982089,18.26591196645458,27.419354838709676,-0.1647508833663096,TRUE
SPATA20,17.34944829066971,17.282975205307768,33.87096774193548,-0.06647308536194174,TRUE
NUBPL,18.989957413163275,18.950897714655532,53.2258064516129,-0.03905969850774227,FALSE
RDH11,16.556902317525278,16.743827677093922,54.83870967741935,0.18692535956864376,FALSE
PREX1,14.923483373070297,14.89409038663037,46.774193548387096,-0.029392986439926716,TRUE
NEK9,16.77631157113974,16.71896590504334,35.483870967741936,-0.05734566609639913,TRUE
GPT2,15.29882288778772,15.18079507208672,58.06451612903226,-0.11802781570099974,FALSE
MYOZ3,19.32023082799192,18.983905049948795,51.61290322580645,-0.33632577804312547,FALSE
DTD1,16.188479522587922,16.139336695302855,11.29032258064516,-0.049142827285066915,TRUE
THEM6,16.543649618569802,16.533862295915597,56.451612903225815,-0.0097873226542049,FALSE
SMIM4,17.343065918386145,17.351349620471577,24.193548387096776,0.008283702085432054,TRUE
SCFD1,16.30247679399283,16.280725304577476,17.741935483870968,-0.02175148941535454,TRUE
PCNP,16.45512073859581,16.4217581981679,54.83870967741935,-0.03336254042790898,FALSE
RTN4IP1,18.325518517162983,18.229966720573014,30.64516129032258,-0.09555179658996948,TRUE
IFT81,22.324231709831075,22.090976679404488,59.67741935483871,-0.23325503042658724,FALSE
UBXN4,16.05542388477965,15.926597537634919,14.516129032258066,-0.12882634714473085,TRUE
GCN1,17.059924175541525,17.054548771804406,37.096774193548384,-0.0053754037371192,TRUE
AKAP1,16.4353592731249,16.33011464616539,16.129032258064516,-0.10524462695950731,TRUE
CELF1,16.35412363122756,16.405425939123496,20.967741935483872,0.051302307895937815,TRUE
USP13,16.82799411859236,16.965706313101844,53.2258064516129,0.1377121945094828,FALSE
USP9X,17.733230102391722,17.71477550233316,22.58064516129032,-0.018454600058561255,TRUE
UBE2F,17.2528978529792,17.3737366035828,56.451612903225815,0.12083875060359972,FALSE
CCDC47,16.289626044446056,16.352036163364534,37.096774193548384,0.062410118918478474,TRUE
TMEM230,18.43224143331642,18.408586240669724,32.25806451612903,-0.023655192646696577,TRUE
SLC25A46,17.032640934701718,16.913329842709107,46.774193548387096,-0.11931109199261059,TRUE
PTER,15.96043497225805,15.864620278807662,62.903225806451616,-0.09581469345038762,FALSE
ZBTB9,18.714122105448723,18.924453595634727,30.64516129032258,0.21033149018600383,TRUE
FAM136A,18.93872368463059,18.925523758676025,38.70967741935484,-0.013199925954566538,TRUE
FGGY,20.99515076713824,20.79548323107727,56.451612903225815,-0.19966753606097143,FALSE
DCPS,15.975925909507307,15.972533476747277,35.483870967741936,-0.0033924327600303172,TRUE
KCTD12,17.100296987032817,17.103303638136737,59.67741935483871,0.003006651103920177,FALSE
NUDT16,16.982833627980703,16.94305425328417,24.193548387096776,-0.0397793746965327,TRUE
MRPL38,16.735267689629215,16.73872171417554,17.741935483870968,0.003454024546325485,TRUE
MRRF,17.589920354869893,17.60542107007798,27.419354838709676,0.015500715208087712,TRUE
MRPL53,18.890873766687374,18.79271146835535,38.70967741935484,-0.09816229833202428,TRUE
DAZAP1,16.756035724178375,17.256143559041362,66.12903225806451,0.5001078348629875,FALSE
DNAJA3,17.300849697269744,17.30614139972179,27.419354838709676,0.005291702452044689,TRUE
MMAB,16.571264979618725,16.59515485471153,35.483870967741936,0.023889875092805823,TRUE
S100A16,17.465874425249723,17.421364593287752,45.16129032258064,-0.044509831961971,TRUE
CHMP6,15.826502845134803,15.779549941519262,14.516129032258066,-0.04695290361554072,TRUE
PDXP,16.719725569004517,16.64211570235796,38.70967741935484,-0.07760986664655789,TRUE
SNF8,17.172127065240982,17.19794644370643,32.25806451612903,0.02581937846544946,TRUE
PYURF,19.27764990287439,19.398053557673684,33.87096774193548,0.12040365479929349,TRUE
TMX3,18.248153446311274,18.473659829243367,59.67741935483871,0.22550638293209246,FALSE
USP47,18.2226718771716,18.26741813677809,25.806451612903224,0.044746259606490923,TRUE
MCEE,20.052129608480357,19.754696688770657,41.935483870967744,-0.2974329197096992,TRUE
