gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
NAGK,0.1346,1.0373000000000001,0.725149,0.627098,NS
OTUB1,-0.1219,1.1437,0.725462,0.581404,NS
NME1,0.137,1.0172,0.725479,0.635411,NS
MRPL47,-0.1599,0.8701,0.725903,0.683065,NS
FLNC,0.2129,0.6492,0.72747,0.774703,NS
VARS1,0.1543,0.8939,0.727948,0.683065,NS
ACTB,0.2642,0.5213,0.728276,0.835626,NS
PARVA,-0.1733,0.7942,0.728412,0.71432,NS
PNPO,-0.2002,0.6856,0.729042,0.756765,NS
KRT18,0.275,0.4976,0.729762,0.847361,NS
LIMS3,0.1715,0.795,0.730563,0.71432,NS
ME2,0.1793,0.7591,0.730926,0.726995,NS
RPL7,0.2144,0.6333,0.731513,0.790323,NS
QDPR,-0.1498,0.9062,0.731626,0.677424,NS
LRRC20,-0.1467,0.922,0.732304,0.667664,NS
NUBPL,0.1973,0.6856,0.732398,0.756765,NS
RPL8,0.2339,0.5729,0.734474,0.829313,NS
ACTN1,0.3835,0.3468,0.736255,0.884303,NS
GNB2,-0.1565,0.8407,0.738626,0.69598,NS
CYB5B,-0.2046,0.64,0.739744,0.784492,NS
AHCYL1,0.1509,0.8656,0.740234,0.683065,NS
UBQLN2,-0.1548,0.843,0.740514,0.69598,NS
MDH1,-0.1261,1.0325,0.741007,0.627953,NS
ACTR1A,0.1287,1.0102,0.74125,0.635411,NS
CLPTM1,-0.2104,0.6171,0.741599,0.800231,NS
MFN2,-0.1464,0.8869,0.741639,0.683065,NS
PRKAG1,0.1353,0.9528,0.743091,0.654846,NS
VAMP2,-0.247,0.522,0.743108,0.835626,NS
COQ9,-0.1386,0.9304,0.743143,0.661154,NS
COQ7,-0.1248,1.0308,0.743628,0.627953,NS
S100A11,0.1925,0.6677,0.743811,0.766587,NS
CALD1,0.2247,0.569,0.745009,0.83182,NS
MYOT,0.2432,0.5245,0.745499,0.835626,NS
ETFRF1,-0.2011,0.634,0.745565,0.790323,NS
MYOZ3,0.3697,0.3439,0.74619,0.884303,NS
CCT8,0.1096,1.1555,0.747045,0.581404,NS
GPD2,-0.1632,0.772,0.748229,0.725071,NS
NLRX1,-0.1645,0.7658,0.748263,0.726995,NS
CTSB,0.157,0.8012,0.748551,0.712617,NS
SELENOW,-0.2177,0.5775,0.748694,0.829313,NS
PRMT5,-0.1306,0.9621,0.748816,0.654846,NS
RPS3,0.1561,0.8042,0.748983,0.71225,NS
NDUFA1,0.2625,0.4775,0.749253,0.854303,NS
DCTN2,0.1072,1.1659,0.750025,0.576037,NS
TNNC2,0.2592,0.4815,0.750207,0.854303,NS
PRKCQ,-0.1657,0.7504,0.751092,0.729744,NS
EIF4B,-0.136,0.9127,0.751376,0.673395,NS
MYOM2,-0.1794,0.6915,0.751507,0.756765,NS
DENND5A,-0.1757,0.7023,0.752713,0.756765,NS
LXN,0.2408,0.5118,0.752957,0.837884,NS
FDX1,-0.2251,0.5473,0.752965,0.835626,NS
APMAP,0.1487,0.8264,0.753576,0.697215,NS
FBP1,-0.2343,0.5229,0.754241,0.835626,NS
NDUFA11,-0.222,0.5509,0.75454,0.835626,NS
ABHD10,-0.1628,0.7481,0.755403,0.729744,NS
CPT2,-0.1524,0.7985,0.755588,0.714061,NS
MT-ND5,0.2358,0.5159,0.755671,0.835626,NS
JCHAIN,-0.2779,0.4363,0.756431,0.86666,NS
ATP6V1A,0.1346,0.8973,0.757191,0.683065,NS
MAPK12,-0.1614,0.7477,0.757337,0.729744,NS
ITGB1,-0.115,1.0489,0.757552,0.624496,NS
DNAJA2,0.1248,0.9623,0.758375,0.654846,NS
S100A8,0.2914,0.412,0.758456,0.871073,NS
UFD1,0.1743,0.685,0.759621,0.756765,NS
ALPK3,0.1718,0.6948,0.759737,0.756765,NS
TNNI2,0.2681,0.4447,0.759949,0.865171,NS
BSG,0.1315,0.9057,0.760089,0.677424,NS
IMPA2,-0.1611,0.7393,0.760112,0.74185,NS
PGAM5,-0.178,0.6671,0.760789,0.766587,NS
ACAA2,-0.1438,0.8257,0.760848,0.697215,NS
UQCRFS1,0.1287,0.9199,0.761466,0.668177,NS
SVIL,-0.2311,0.5077,0.763292,0.843212,NS
VDAC1,-0.1334,0.8791,0.763308,0.683065,NS
PLPBP,-0.1239,0.9445,0.763746,0.661154,NS
PDE4DIP,0.2422,0.4833,0.763783,0.854303,NS
DSTN,0.1973,0.5922,0.764094,0.828071,NS
TARS1,0.1533,0.7617,0.764236,0.726995,NS
EIF4G1,-0.1043,1.1138,0.765317,0.59869000000000006,NS
USP9X,0.1192,0.966,0.767045,0.654846,NS
APOBEC2,0.2092,0.549,0.767602,0.835626,NS
FHL1,0.1363,0.8419,0.76776,0.69598,NS
TNPO1,0.1309,0.8753,0.768085,0.683065,NS
MMP24OS,-0.2188,0.5224,0.76856,0.835626,NS
PMPCB,0.1398,0.8157,0.769097,0.704773,NS
DCAF6,-0.1281,0.8853,0.770155,0.683065,NS
TSC22D1,-0.2718,0.4167,0.770427,0.870328,NS
MRPS5,0.183,0.6174,0.770917,0.800231,NS
KCTD12,0.1821,0.6201,0.771053,0.800231,NS
NSF,0.165,0.6837,0.771247,0.756765,NS
BOLA2,0.1572,0.7124,0.77274,0.756765,NS
RRAS2,-0.1411,0.7927,0.772991,0.71432,NS
NAXD,-0.1539,0.7261,0.773077,0.746007,NS
OSBPL11,0.1792,0.6226,0.773411,0.800231,NS
RTN2,-0.1266,0.8763,0.774507,0.683065,NS
STAC3,0.162,0.6846,0.774578,0.756765,NS
COL6A3,0.2566,0.43120000000000003,0.775125,0.867256,NS
MAPK3,-0.156,0.7083,0.775334,0.756765,NS
PEPD,-0.1435,0.7701,0.775335,0.725071,NS
SGCA,-0.1249,0.876,0.777266,0.683065,NS
RPS27A,-0.2076,0.5269,0.777351,0.835626,NS
MYH13,0.2656,0.4116,0.777451,0.871083,NS
HNRNPL,0.1432,0.7601,0.778253,0.726995,NS
TIMM10,-0.1528,0.7118,0.778507,0.756765,NS
DDX19A,-0.1141,0.9526,0.77861,0.654846,NS
ANXA2,0.143,0.759,0.778821,0.726995,NS
MGST3,-0.1511,0.7151,0.779695,0.75569,NS
CZIB,-0.1404,0.7696,0.779718,0.725071,NS
STXBP3,0.1411,0.7631,0.780383,0.726995,NS
CST3,0.1535,0.6966,0.781792,0.756765,NS
PCYT1A,-0.1298,0.8229,0.78193,0.700046,NS
BAG3,0.1613,0.6624,0.781951,0.767674,NS
DYNLL1,-0.1377,0.7754,0.782025,0.725071,NS
AZGP1,-0.1572,0.6786,0.782228,0.75917,NS
EIF1,-0.1556,0.6837,0.782737,0.756765,NS
UBE2L3,-0.1096,0.968,0.783241,0.654846,NS
DYNC1H1,0.1197,0.8849,0.783538,0.683065,NS
CRKL,-0.1217,0.8688,0.783836,0.683065,NS
COPB2,0.1446,0.7309,0.783957,0.744012,NS
CCT2,0.1199,0.8797,0.784327,0.683065,NS
MT-ATP6,-0.1771,0.5914,0.785677,0.828273,NS
CMYA5,-0.1349,0.7749,0.786075,0.725071,NS
UBE2N,-0.1254,0.8321,0.786389,0.69598,NS
EIF4A2,0.1428,0.7307,0.786448,0.744012,NS
FABP5,-0.1588,0.6543,0.787232,0.773439,NS
RPS8,0.138,0.7491,0.788176,0.729744,NS
KARS1,-0.1037,0.9921,0.78912,0.64815,NS
ANXA7,-0.1038,0.9892,0.789498,0.64815,NS
TPM2,0.2607,0.3936,0.789556,0.879542,NS
DHRS11,0.1789,0.5712,0.790308,0.831208,NS
NDUFAF4,0.1854,0.55,0.790729,0.835626,NS
RPS5,0.1403,0.7219,0.791993,0.749391,NS
EZR,0.197,0.5127,0.792464,0.837113,NS
RPS28,0.1642,0.6117,0.793558,0.802605,NS
PRXL2A,-0.1865,0.5383,0.793614,0.835626,NS
PFDN2,-0.127,0.7823,0.795526,0.722954,NS
NECTIN1,-0.3402,0.2909,0.796194,0.903238,NS
AP1G1,0.1685,0.5872,0.79624,0.828935,NS
PSAP,-0.1476,0.669,0.796627,0.766587,NS
HSP90B1,0.1175,0.8391,0.796933,0.69598,NS
AGT,-0.1506,0.6533,0.797288,0.773439,NS
MRPL13,0.1532,0.642,0.797329,0.782562,NS
RPL4,0.1895,0.5186,0.797537,0.835626,NS
MYH7,0.2561,0.3827,0.79801,0.879656,NS
PHYKPL,-0.1704,0.575,0.798017,0.829313,NS
SPAG9,0.1572,0.6215,0.798522,0.800231,NS
ATP1A1,0.1102,0.8826,0.799298,0.683065,NS
TNMD,-0.1692,0.5744,0.799433,0.829313,NS
ENOPH1,-0.1324,0.7334,0.799607,0.744012,NS
UBE2M,-0.1092,0.8855,0.800432,0.683065,NS
PKIA,-0.1347,0.7166,0.800762,0.754338,NS
DAG1,-0.1201,0.8019,0.801036,0.712617,NS
PTGR2,-0.1446,0.6624,0.802108,0.767674,NS
COL6A2,0.2552,0.3744,0.802505,0.881884,NS
PLAA,-0.1147,0.8327,0.802536,0.69598,NS
HIBCH,0.1781,0.5362,0.802586,0.835626,NS
SFXN4,0.1686,0.5652,0.802949,0.835626,NS
PYGB,-0.1257,0.7567,0.803255,0.726995,NS
MTAP,-0.1659,0.5735,0.803288,0.829313,NS
FXN,-0.1456,0.6529,0.803372,0.773439,NS
PRDX4,0.1548,0.6093,0.804734,0.805801,NS
SCRN3,-0.1695,0.5544,0.80546,0.835626,NS
TLN1,0.0974,0.9618,0.806043,0.654846,NS
UBE2D3,-0.1371,0.6823,0.806246,0.7579,NS
RPL13A,0.1931,0.484,0.806376,0.854303,NS
PAFAH1B2,0.1878,0.4971,0.806564,0.847361,NS
FABP4,-0.1327,0.7016,0.807098,0.756765,NS
TUBB2A,0.1214,0.7666,0.80713,0.726995,NS
PPP1CA,0.1226,0.7586,0.807212,0.726995,NS
CSE1L,-0.1096,0.8421,0.808574,0.69598,NS
ROMO1,-0.183,0.5021,0.809309,0.84517,NS
TIMM8B,0.1546,0.5934,0.809558,0.827056,NS
RNF181,-0.1766,0.5174,0.810225,0.835626,NS
HHATL,-0.164,0.5572,0.810297,0.835626,NS
PPID,-0.2094,0.4343,0.811027,0.866735,NS
DPYSL3,-0.1625,0.5594,0.811107,0.835626,NS
HMGB1,-0.119,0.7624,0.811414,0.726995,NS
AKR1C2,0.2003,0.4524,0.811667,0.860623,NS
MAT2A,-0.0996,0.906,0.812342,0.677424,NS
DAD1,-0.1735,0.5195,0.812547,0.835626,NS
ENO1,0.1448,0.6225,0.812556,0.800231,NS
SH3GLB1,-0.1355,0.6645,0.812705,0.767674,NS
NQO2,-0.2585,0.3484,0.81276,0.883903,NS
PLEC,-0.159,0.5654,0.813016,0.835626,NS
NPEPPS,-0.1096,0.819,0.813328,0.703188,NS
ETF1,0.1507,0.5953,0.813333,0.824659,NS
IMPDH2,0.1164,0.7663,0.81437,0.726995,NS
HLA-DRB1,-0.1852,0.4801,0.814885,0.854303,NS
RDH14,0.1369,0.6493,0.81489,0.774703,NS
HADHB,-0.1092,0.8124,0.815158,0.704773,NS
HADH,-0.1132,0.7836,0.815196,0.722242,NS
KLC1,0.1392,0.6312,0.816867,0.792943,NS
NUDT16,-0.1353,0.649,0.816926,0.774703,NS
VPS28,-0.1137,0.7723,0.816929,0.725071,NS
THRB,0.2695,0.3251,0.817299,0.889898,NS
TMOD4,0.244,0.3581,0.817768,0.883903,NS
MAPRE1,0.1412,0.6184,0.817885,0.800231,NS
RPLP0,0.1526,0.5701,0.818452,0.831346,NS
PSME1,0.1161,0.7488,0.818575,0.729744,NS
SLC16A1,0.171,0.5062,0.819289,0.843808,NS
VIM,0.1835,0.4717,0.819309,0.85755,NS
NIPSNAP1,-0.2246,0.385,0.819484,0.879542,NS
HINT2,-0.1693,0.5091,0.819947,0.841871,NS
EIF3I,0.121,0.7123,0.81995,0.756765,NS
PANK4,-0.1316,0.655,0.819954,0.773439,NS
MRPL4,0.1817,0.4737,0.820201,0.857188,NS
ADIRF,0.2432,0.3534,0.820466,0.883903,NS
ADIPOQ,-0.1297,0.6622,0.820522,0.767674,NS
NUCKS1,-0.1175,0.7314,0.820533,0.744012,NS
BST2,-0.1306,0.6555,0.821118,0.773439,NS
CYB5R1,-0.1175,0.7255,0.821761,0.746007,NS
TMED10,-0.1316,0.637,0.824513,0.788802,NS
GLRX,-0.1724,0.4848,0.824947,0.854303,NS
SCCPDH,0.1045,0.7955,0.825742,0.71432,NS
ARHGDIA,-0.103,0.8059,0.826062,0.71225,NS
CSNK2B,0.118,0.7022,0.826257,0.756765,NS
NMT1,-0.1303,0.6363,0.826268,0.788802,NS
RDX,-0.101,0.8138,0.827625,0.704773,NS
ARHGDIB,-0.15,0.5438,0.828773,0.835626,NS
PARP1,0.1189,0.6848,0.828992,0.756765,NS
RPL17,0.1417,0.5737,0.829273,0.829313,NS
UBE2O,0.165,0.4922,0.829426,0.851539,NS
SDR39U1,-0.1633,0.497,0.829541,0.847361,NS
ACAT1,-0.1125,0.7192,0.829997,0.751811,NS
PYGM,-0.1175,0.6856,0.830681,0.756765,NS
MB,-0.1096,0.7346,0.830796,0.744012,NS
RHOA,-0.1072,0.7473,0.831617,0.729744,NS
NUTF2,-0.1089,0.7349,0.831682,0.744012,NS
LRPPRC,0.1134,0.6997,0.832953,0.756765,NS
MYO1C,-0.1382,0.5733,0.833269,0.829313,NS
NT5C3A,-0.1044,0.7565,0.83367,0.726995,NS
RAB12,-0.1298,0.6065,0.834155,0.809046,NS
EIF3E,0.1433,0.549,0.83427,0.835626,NS
MACROH2A1,0.2099,0.3744,0.834464,0.881884,NS
IGHG2,0.1777,0.4408,0.83498000000000006,0.865171,NS
CLIP1,-0.1192,0.6531,0.835917,0.773439,NS
SEPTIN9,-0.1259,0.617,0.836197,0.800231,NS
SEC31A,0.1204,0.6437,0.836514,0.781612,NS
RPL29,0.1858,0.4147,0.837457,0.870328,NS
FABP3,-0.1373,0.561,0.837521,0.835626,NS
TOM1,-0.1171,0.6537,0.838417,0.773439,NS
ARL1,0.2495,0.30620000000000003,0.838716,0.899258,NS
GSK3B,0.1039,0.7331,0.839112,0.744012,NS
NIF3L1,-0.1136,0.6689,0.839453,0.766587,NS
TMX4,-0.1163,0.6504,0.840191,0.774703,NS
AASDHPPT,-0.1434,0.5259,0.840559,0.835626,NS
TYMP,0.1314,0.574,0.840588,0.829313,NS
PIN4,-0.1302,0.5729,0.842218,0.829313,NS
PARK7,-0.0961,0.7753,0.842287,0.725071,NS
DCXR,-0.1384,0.5382,0.842364,0.835626,NS
EIF4G2,-0.1209,0.6137,0.842993,0.802248,NS
HCFC2,-0.1929,0.3839,0.843252,0.879542,NS
P3H4,0.1866,0.3941,0.844231,0.879542,NS
JPT1,0.152,0.4822,0.844675,0.854303,NS
SNX5,-0.1852,0.3947,0.845043,0.879542,NS
OPTN,-0.1312,0.556,0.845338,0.835626,NS
WARS1,-0.1073,0.6793,0.845462,0.75917,NS
JAGN1,-0.1524,0.4778,0.845605,0.854303,NS
MYL2,0.219,0.332,0.845849,0.889898,NS
OSBPL1A,0.1069,0.6786,0.846129,0.75917,NS
SNX3,-0.0936,0.7736,0.846359,0.725071,NS
NPEPL1,0.155,0.4648,0.847115,0.859694,NS
HSPA1A,-0.1091,0.6587,0.847519,0.772587,NS
PEA15,-0.1573,0.4565,0.847562,0.860359,NS
FXR1,0.1551,0.4625,0.847761,0.859694,NS
DES,0.2096,0.342,0.847816,0.884303,NS
FSD2,0.1304,0.5494,0.847886,0.835626,NS
TCP1,0.0982,0.7285,0.848074,0.744895,NS
DCTN5,-0.1373,0.521,0.848099,0.835626,NS
BBS4,-0.1567,0.456,0.848285,0.860359,NS
TFAM,-0.1374,0.5167,0.849197,0.835626,NS
RPS9,0.1342,0.529,0.849211,0.835626,NS
MARCKS,0.1348,0.5263,0.849248,0.835626,NS
PGM3,-0.1281,0.554,0.849271,0.835626,NS
PRPSAP1,-0.1752,0.4045,0.849414,0.876118,NS
IDH1,-0.0982,0.7219,0.84943,0.749391,NS
COX7A2,0.1397,0.5059,0.849818,0.843808,NS
FBLN2,0.1532,0.4587,0.850618,0.860359,NS
USO1,-0.1156,0.6063,0.850929,0.809046,NS
GLRX5,-0.1507,0.4638,0.851363,0.859694,NS
EEF2,0.0826,0.8441,0.851733,0.69598,NS
CLASP2,-0.1391,0.4991,0.852228,0.847361,NS
CYB5A,-0.1371,0.5034,0.853078,0.84517,NS
PGRMC2,-0.1375,0.5019,0.853085,0.84517,NS
GCN1,0.1192,0.5772,0.853458,0.829313,NS
CCT7,0.092,0.7479,0.853534,0.729744,NS
DCPS,-0.1416,0.4848,0.853774,0.854303,NS
GNPDA1,-0.1107,0.6197,0.853843,0.800231,NS
SULT1A1,-0.1651,0.4156,0.853859,0.870328,NS
SPATA20,0.2263,0.3031,0.853905,0.901125,NS
TXLNB,-0.0985,0.695,0.854138,0.756765,NS
PPP3R1,-0.1293,0.5292,0.854213,0.835626,NS
EMC2,0.1443,0.4739,0.85427,0.857188,NS
MCCC1,-0.1382,0.4943,0.854421,0.849439,NS
PELO,0.1423,0.4783,0.854995,0.854303,NS
PDHX,-0.0979,0.694,0.85524,0.756765,NS
COX5B,0.1304,0.5207,0.855285,0.835626,NS
TSFM,0.1389,0.4866,0.855887,0.854303,NS
TKT,0.1403,0.4791,0.856563,0.854303,NS
RPL38,0.1245,0.5401,0.856583,0.835626,NS
UFL1,-0.1157,0.5791,0.857051,0.829313,NS
CCDC47,0.1068,0.6225,0.858081,0.800231,NS
PCYOX1,-0.1232,0.5377,0.858488,0.835626,NS
DHRS7C,-0.1312,0.5021,0.859228,0.84517,NS
PDP1,0.1384,0.4745,0.859651,0.857188,NS
IGHM,0.1872,0.3506,0.859777,0.883903,NS
MRPL11,-0.1291,0.5073,0.860045,0.843212,NS
WARS2,-0.1701,0.385,0.86005,0.879542,NS
ADSL,-0.1064,0.615,0.860084,0.802248,NS
CNIH4,-0.1516,0.4316,0.860126,0.867256,NS
UCHL3,0.1054,0.6207,0.860198,0.800231,NS
THEM6,-0.12,0.5445,0.860276,0.835626,NS
ERAP1,0.1404,0.4633,0.860948,0.859694,NS
NUDT3,-0.1123,0.5767,0.861476,0.829313,NS
GOT1,-0.0973,0.6637,0.861846,0.767674,NS
TOMM22,0.1648,0.3894,0.862622,0.879542,NS
COX6A2,0.1735,0.3691,0.862901,0.882515,NS
PADI2,0.1081,0.5879,0.86386,0.828935,NS
SYNPO,-0.1512,0.4195,0.86411,0.870328,NS
FUBP1,-0.1059,0.5954,0.864825,0.824659,NS
PIAS2,0.1187,0.5254,0.866237,0.835626,NS
NOL3,-0.1194,0.5207,0.866625,0.835626,NS
HEBP2,-0.1085,0.5699,0.867293,0.831346,NS
ZNF33A,-0.2382,0.2595,0.867326,0.903238,NS
AKR1B1,-0.0979,0.6292,0.867733,0.79533,NS
HMOX1,-0.1813,0.3394,0.867918,0.884303,NS
FBLN1,-0.1398,0.4399,0.867979,0.865171,NS
RPL13,0.152,0.4036,0.868307,0.877094,NS
RPL3,-0.182,0.3365,0.868466,0.88658,NS
RPA1,-0.1123,0.5441,0.868744,0.835626,NS
HDDC2,-0.1092,0.5592,0.868789,0.835626,NS
TIAL1,0.1155,0.5286,0.868809,0.835626,NS
COL7A1,-0.145,0.4205,0.869024,0.870328,NS
GPS1,-0.0882,0.6902,0.869192,0.756765,NS
PPP1R2,-0.11,0.5528,0.869359,0.835626,NS
MICOS10,0.1615,0.3765,0.869387,0.881884,NS
TXN2,0.1121,0.5405,0.869737,0.835626,NS
PPME1,0.1607,0.3766,0.86989,0.881884,NS
OXSR1,-0.0855,0.7073,0.870025,0.756765,NS
TMEM126A,-0.1132,0.5332,0.870264,0.835626,NS
EHD4,0.1256,0.4801,0.870344,0.854303,NS
SQSTM1,0.1172,0.5143,0.870465,0.835626,NS
MT-ND3,-0.1445,0.4161,0.870712,0.870328,NS
PURA,-0.1229,0.4872,0.871163,0.854303,NS
ACO1,-0.1,0.5989,0.871223,0.820376,NS
LAMP2,-0.1352,0.4423,0.871355,0.865171,NS
VAPB,-0.0973,0.6133,0.871614,0.802248,NS
VBP1,-0.0973,0.6123,0.871806,0.802605,NS
UBL4A,-0.1259,0.4725,0.871968,0.857188,NS
HNRNPR,0.1025,0.5791,0.872274,0.829313,NS
FLG2,0.2235,0.2652,0.872436,0.903238,NS
UBN2,0.2348,0.2524,0.872458,0.905407,NS
GPI,0.0843,0.7009,0.872765,0.756765,NS
ZYX,0.0929,0.6355,0.87283,0.788904,NS
PUF60,-0.1024,0.5762,0.872919,0.829313,NS
CRYBG3,-0.2362,0.2491,0.873309,0.907576,NS
NFIC,-0.129,0.4536,0.873969,0.860359,NS
EHBP1L1,0.1051,0.5561,0.874049,0.835626,NS
SEPTIN7,0.1056,0.5534,0.874115,0.835626,NS
DDRGK1,0.1095,0.5314,0.874555,0.835626,NS
CD81,-0.1565,0.3716,0.874663,0.881884,NS
ACTR3,0.0986,0.5881,0.874972,0.828935,NS
CORO6,0.1708,0.3392,0.875102,0.884303,NS
MRPL1,0.1274,0.4547,0.875152,0.860359,NS
ATAD1,0.1096,0.5275,0.875306,0.835626,NS
CHCHD4,0.1238,0.4665,0.875462,0.859694,NS
COQ10B,-0.14,0.4107,0.875994,0.871831,NS
IFIT2,-0.1241,0.4627,0.876143,0.859694,NS
TMEM120A,-0.1647,0.3484,0.876215,0.883903,NS
NUDC,-0.0853,0.6729,0.876238,0.765385,NS
HIKESHI,0.0977,0.5858,0.876566,0.829165,NS
SSBP1,0.1038,0.5509,0.876596,0.835626,NS
SLC35A4,0.1252,0.455,0.877112,0.860359,NS
KPNA4,0.0851,0.668,0.877382,0.766587,NS
ADRM1,-0.114,0.4957,0.878041,0.847893,NS
ECPAS,-0.0829,0.6811,0.878125,0.758612,NS
KLHL41,0.1666,0.3387,0.878157,0.884303,NS
FIS1,-0.1085,0.5186,0.878494,0.835626,NS
SNAP29,-0.1139,0.4932,0.878624,0.850659,NS
MACROD1,-0.0995,0.5642,0.878749,0.835626,NS
ESYT1,-0.1329,0.422,0.878884,0.870328,NS
EIF3L,0.1183,0.4724,0.879268,0.857188,NS
RASA4,-0.1363,0.4092,0.879461,0.872184,NS
HNRNPA3,0.1306,0.4268,0.879574,0.870328,NS
DHRS7B,-0.1263,0.4403,0.879781,0.865171,NS
FARSB,0.1228,0.4514,0.880147,0.860782,NS
TIMM13,0.1051,0.5258,0.880513,0.835626,NS
SMTNL1,-0.1493,0.3694,0.880729,0.882515,NS
VWF,0.1649,0.3345,0.880743,0.888763,NS
LUM,0.125,0.4409,0.880788,0.865171,NS
HSPH1,0.3686,0.1489,0.8813,0.951726,NS
HSPB3,0.1311,0.4178,0.881545,0.870328,NS
KHSRP,-0.109,0.4989,0.882353,0.847361,NS
RPL28,0.1323,0.41,0.882609,0.871898,NS
QARS1,0.077,0.7041,0.882651,0.756765,NS
NDUFA6,0.1307,0.4139,0.882919,0.870399,NS
PSMB5,-0.1039,0.5203,0.882933,0.835626,NS
NES,-0.2738,0.1974,0.882984,0.92971,NS
CPNE3,-0.0935,0.5779,0.883062,0.829313,NS
UBXN6,0.1074,0.4995,0.883828,0.847361,NS
ACY1,0.1114,0.4798,0.884225,0.854303,NS
PNPT1,-0.102,0.5216,0.884668,0.835626,NS
MPI,-0.0904,0.5877,0.884829,0.828935,NS
GYS1,0.1034,0.514,0.884859,0.835626,NS
SERPINB6,0.0992,0.5341,0.885192,0.835626,NS
MAPRE3,0.1461,0.3623,0.88529,0.882712,NS
TMEM198,-0.1426,0.3697,0.885688,0.882515,NS
GAMT,-0.1017,0.5143,0.886489,0.835626,NS
YWHAH,0.0836,0.6224,0.887082,0.800231,NS
ADH5,-0.0984,0.5277,0.887312,0.835626,NS
OPA1,0.0994,0.5214,0.887557,0.835626,NS
SYNM,-0.1655,0.3122,0.887811,0.893048,NS
CCDC124,0.1118,0.4615,0.887994,0.859694,NS
RPL5,0.1397,0.3685,0.888214,0.882515,NS
BCKDHA,-0.128,0.4011,0.888503,0.878045,NS
IFITM1,-0.1162,0.4386,0.889304,0.865826,NS
MT-ND2,0.143,0.3555,0.88952,0.883903,NS
TUBA8,0.0873,0.5815,0.88968,0.829313,NS
MRPS21,0.1419,0.357,0.889884,0.883903,NS
RPL36,0.1391,0.3623,0.89045,0.882712,NS
PLN,-0.1426,0.353,0.890582,0.883903,NS
PRMT1,-0.0974,0.5147,0.890983,0.835626,NS
STOML2,0.0895,0.56,0.891031,0.835626,NS
PDXP,-0.1182,0.4237,0.891071,0.870328,NS
SFPQ,0.1272,0.3938,0.891083,0.879542,NS
NDUFS2,0.1193,0.4195,0.891135,0.870328,NS
MDP1,-0.1114,0.4482,0.891364,0.863303,NS
UBAC1,0.0963,0.5164,0.891764,0.835626,NS
HLA-A,0.1262,0.3928,0.89211,0.879542,NS
DCUN1D1,0.1157,0.4281,0.89216,0.870328,NS
WDR1,0.0841,0.5887,0.89228,0.828935,NS
PFKFB2,0.1142,0.4328,0.892437,0.866917,NS
RPL3L,0.1582,0.31,0.893228,0.895851,NS
MRPL38,0.1224,0.4004,0.893266,0.878062,NS
HNRNPH3,-0.1283,0.3818,0.893344,0.879663,NS
GCLM,0.135,0.362,0.893604,0.882712,NS
CAPN3,0.1164,0.4196,0.893605,0.870328,NS
RPL31,0.1172,0.4152,0.894,0.870328,NS
GRSF1,0.1284,0.379,0.894031,0.881774,NS
IARS2,0.092,0.5289,0.894031,0.835626,NS
ST13,-0.0756,0.6418,0.894275,0.782562,NS
RABEP1,0.1451,0.3338,0.894467,0.889396,NS
SDHC,-0.1538,0.3144,0.894655,0.892087,NS
TMEM38A,-0.1261,0.3809,0.895343,0.879663,NS
TMEM205,-0.0994,0.4829,0.895349,0.854303,NS
RPL34,-0.1679,0.2858,0.895413,0.903238,NS
APRT,0.0919,0.5218,0.895444,0.835626,NS
TAPBP,-0.1273,0.3761,0.895607,0.881884,NS
AHCY,-0.0819,0.5845,0.895693,0.829313,NS
HP1BP3,0.1239,0.3858,0.895727,0.879542,NS
ESYT2,0.1019,0.4691,0.895742,0.858778,NS
KRT19,0.1809,0.2635,0.896029,0.903238,NS
RCSD1,-0.1008,0.4706,0.89647,0.857787,NS
PAFAH2,-0.1137,0.4174,0.896522,0.870328,NS
ACADVL,-0.0883,0.5347,0.896949,0.835626,NS
S100A10,0.1034,0.4547,0.897428,0.860359,NS
ATP5F1B,0.0887,0.5272,0.897875,0.835626,NS
DYNC1I2,0.0893,0.5221,0.898209,0.835626,NS
SUMO2,0.115,0.4053,0.898255,0.875439,NS
ECI1,-0.0853,0.5459,0.898307,0.835626,NS
SEC61A1,-0.1448,0.3205,0.898675,0.889898,NS
MAP2K2,-0.0899,0.5156,0.898796,0.835626,NS
C1QBP,0.1004,0.461,0.898892,0.859694,NS
SPTAN1,0.1018,0.4545,0.89892,0.860359,NS
UFM1,-0.1108,0.4171,0.899071,0.870328,NS
RNH1,-0.085,0.5436,0.899094,0.835626,NS
ETFA,-0.1006,0.4578,0.899413,0.860359,NS
ERP29,0.0954,0.48,0.899885,0.854303,NS
FAM136A,0.1308,0.3491,0.900209,0.883903,NS
DHX15,-0.0977,0.4655,0.900588,0.859694,NS
COBL,0.1326,0.3422,0.900795,0.884303,NS
NDUFV3,0.1332,0.3401,0.900923,0.884303,NS
OPLAH,-0.0925,0.4893,0.901016,0.854083,NS
LASP1,0.1426,0.3173,0.901057,0.891144,NS
RAB5C,0.1083,0.4168,0.901239,0.870328,NS
PSMC3,0.0691,0.6525,0.901385,0.773439,NS
EIF3H,-0.123,0.3665,0.901419,0.882712,NS
STT3A,-0.0937,0.48,0.901589,0.854303,NS
CCDC137,-0.2155,0.2069,0.902426,0.92895,NS
HNRNPK,-0.081,0.5501,0.902447,0.835626,NS
