gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
MCU,-0.2705,1.2145,0.469354,0.264657,NS
CLUH,0.4301,0.7626,0.469862,0.455297,NS
PSMD4,0.1665,1.9674,0.47033,0.093963,NS
PFDN1,-0.2059,1.5906,0.470473,0.155115,NS
GDI1,-0.1642,1.9877,0.471632,0.091173,NS
AHCYL2,0.1892,1.7182,0.473025,0.133873,NS
CPT1A,-0.3142,1.0293,0.474853,0.335519,NS
PUF60,-0.2778,1.1623000000000001,0.475455,0.283683,NS
RPS27,0.2037,1.5774,0.477169,0.158099,NS
UBE2N,-0.1949,1.6417,0.478723,0.146188,NS
DPP7,-0.4033,0.7916,0.479456,0.441228,NS
BDH1,-0.309,1.0284,0.481044,0.335519,NS
RRAD,0.4297,0.738,0.481849,0.470217,NS
MARS1,0.347,0.9123,0.482422,0.386208,NS
DCTN6,0.3158,0.9985,0.483804,0.346476,NS
KTN1,0.2806,1.1181,0.485586,0.30237000000000003,NS
HARS1,0.1815,1.7284,0.485692,0.132058,NS
DENND5A,-0.2942,1.0661,0.485718,0.321635,NS
ACTB,-0.3688,0.8501,0.485872,0.414897,NS
SYNPO2L,-0.4024,0.7779,0.486358,0.445135,NS
MRPL53,-0.3491,0.8954,0.486904,0.393505,NS
GCN1,0.2901,1.0757,0.487495,0.317916,NS
RPL13A,0.3193,0.9743,0.488508,0.354265,NS
SGCD,-0.1949,1.593,0.489276,0.154814,NS
PDPR,-0.3031,1.0228,0.489793,0.338095,NS
SPTAN1,0.2317,1.3286,0.492226,0.228283,NS
LANCL1,-0.2088,1.4744,0.49226,0.183412,NS
PPP3CB,-0.2109,1.4547,0.493394,0.187094,NS
IGHV3-7,0.3327,0.9161,0.495701,0.38497,NS
DGLUCY,-0.2565,1.1862,0.496234,0.274855,NS
ETF1,0.2542,1.1949,0.496904,0.27104,NS
ASPSCR1,-0.2708,1.1206,0.497185,0.30237000000000003,NS
ERLIN2,-0.2387,1.2707,0.497366,0.248853,NS
ACTR1A,0.1782,1.6933,0.499231,0.136827,NS
AP1B1,0.2515,1.1982,0.499628,0.270038,NS
FTL,-0.521,0.5776,0.500118,0.575233,NS
METTL7A,-0.2492,1.2054,0.500732,0.267245,NS
RUVBL2,0.2537,1.1832,0.501011,0.275134,NS
ANXA4,0.2257,1.3294,0.501178,0.228283,NS
KPNA4,0.165,1.8099,0.502715,0.11726,NS
MTX2,-0.203,1.4688,0.503302,0.18443,NS
PPP2R1A,0.1412,2.1089,0.503827,0.082045,NS
HLA-DRB1,-0.3367,0.8821,0.504619,0.399753,NS
COQ10A,-0.269,1.1023,0.505187,0.305546,NS
ERAP1,0.2674,1.109,0.505201,0.304787,NS
EEF2K,-0.2897,1.0159,0.507824,0.341581,NS
CLPTM1,0.4338,0.6776,0.508247,0.514099,NS
CYB5R3,0.1936,1.5168,0.508481,0.171669,NS
PCCB,0.2437,1.2043,0.5088,0.26739,NS
PRDX5,0.1829,1.5872,0.512557,0.155896,NS
GRB2,-0.2104,1.3725,0.514341,0.211744,NS
GAPDH,0.1939,1.4845,0.515401,0.180123,NS
PDIA4,0.2974,0.9661,0.516065,0.358745,NS
HSPA8,0.1517,1.8937,0.516124,0.102914,NS
PEX11B,-0.3467,0.8269,0.516795,0.426431,NS
PCYT1A,-0.2086,1.3679,0.518332,0.213517,NS
ARL3,0.2776,1.0275,0.518457,0.335519,NS
DYNC1LI2,0.2305,1.2355,0.519045,0.257388,NS
CPT1B,-0.229,1.2431,0.519143,0.256015,NS
ARPC4,0.2234,1.2655,0.521458,0.249257,NS
CCDC124,0.2349,1.2025,0.521872,0.267912,NS
COX7A2,-0.2459,1.1486,0.521926,0.28910400000000003,NS
IDH3A,0.1926,1.4641,0.522415,0.185911,NS
MTAP,-0.2758,1.0196,0.523318,0.339437,NS
SPTBN1,0.2026,1.3831,0.524568,0.207644,NS
DHRS7,0.2002,1.396,0.525394,0.204454,NS
MICOS10,-0.308,0.9075,0.525422,0.388717,NS
SYNGR2,-0.2713,1.03,0.525499,0.335519,NS
RALA,-0.1967,1.4199,0.525611,0.197758,NS
ALDH9A1,-0.2006,1.3891,0.526502,0.205817,NS
CELF1,-0.267,1.0429,0.526672,0.331891,NS
PIP4K2B,-0.1958,1.4156,0.528179,0.19878,NS
PDLIM7,-0.3688,0.7503,0.528794,0.460438,NS
CTSZ,0.269,1.0284,0.528934,0.335519,NS
NAA50,0.1936,1.4273,0.529228,0.195396,NS
ATIC,0.1703,1.6216,0.529486,0.150398,NS
PICALM,0.3472,0.788,0.532608,0.442214,NS
PYURF,-0.344,0.7941,0.533166,0.440679,NS
STUB1,0.1933,1.4077,0.53447,0.200925,NS
MACROD1,-0.1881,1.4423,0.535347,0.190846,NS
MAP4,0.2184,1.238,0.536537,0.257388,NS
SEC22B,0.168,1.6084,0.536684,0.152105,NS
CLIC4,0.2463,1.0954,0.537334,0.308205,NS
HNRNPH3,-0.2608,1.0322,0.537981,0.335519,NS
TMEM70,0.2908,0.9227,0.539085,0.383792,NS
FABP5,-0.2318,1.1558,0.539685,0.286837,NS
SGCG,-0.1752,1.5227,0.541057,0.171097,NS
NAA10,0.2642,1.0066,0.542037,0.344098,NS
MCTS1,0.175,1.5132,0.543578,0.171852,NS
SLK,0.2508,1.0552,0.543681,0.324667,NS
GPX1,-0.1609,1.6432,0.543995,0.146142,NS
CORO6,0.3105,0.8498,0.544706,0.414897,NS
HSP90AB1,0.172,1.5302,0.545592,0.169803,NS
PXN,0.286,0.9197,0.545716,0.38497,NS
EPHX1,0.2451,1.0732,0.545743,0.319178,NS
NME1,0.1801,1.46,0.545883,0.186255,NS
TSG101,0.209,1.2554,0.546564,0.253271,NS
NAPRT,-0.3369,0.7733,0.548932,0.448142,NS
GNA11,-0.3065,0.8388,0.553225,0.419463,NS
SYNJ2BP,-0.195,1.315,0.554089,0.231406,NS
PRELP,-0.2854,0.8968,0.554658,0.393505,NS
FAM98B,-0.2036,1.2546,0.555347,0.253271,NS
HCFC2,-0.3225,0.7867,0.557534,0.442214,NS
COQ9,-0.1797,1.4088,0.55819,0.200925,NS
PSMC1,0.1633,1.5462,0.559035,0.166612,NS
RRAS2,-0.1976,1.2672,0.561852,0.249257,NS
CACNB3,-0.1779,1.4051,0.562465,0.201662,NS
MCCC2,-0.2914,0.8479,0.566115,0.415314,NS
PHKG1,0.1613,1.52,0.568583,0.171311,NS
CYCS,-0.2572,0.9527,0.568767,0.366657,NS
HSPA5,0.1568,1.5555,0.570301,0.163962,NS
HNRNPL,-0.1985,1.2278,0.570578,0.259408,NS
MRPS35,0.2907,0.8346,0.571964,0.421802,NS
SERBP1,-0.2185,1.1074,0.57288,0.304794,NS
TFG,0.1957,1.2334,0.573637,0.257797,NS
BPGM,-0.2455,0.979,0.575039,0.352123,NS
NAXD,-0.2081,1.1542,0.575157,0.287359,NS
TMSB4X,0.3051,0.785,0.576122,0.442829,NS
NT5C,-0.2376,1.0058,0.576761,0.344098,NS
PPP2R5A,-0.2721,0.8732,0.578668,0.403978,NS
AHSA1,0.187,1.2701,0.578756,0.248853,NS
PLEC,0.2348,1.005,0.580744,0.344098,NS
CAVIN1,0.1682,1.3883,0.584047,0.205817,NS
MLX,-0.2956,0.7867,0.585443,0.442214,NS
AIMP2,0.1469,1.5811,0.585788,0.157192,NS
HNRNPH2,-0.3258,0.7063,0.588675,0.492666,NS
IGHA1,0.2906,0.7916,0.58884,0.441228,NS
PRUNE1,0.3809,0.603,0.589268,0.556115,NS
TPM2,-0.3637,0.6294,0.590281,0.543308,NS
SORD,-0.2766,0.8175,0.594128,0.429987,NS
LMOD2,-0.4126,0.5475,0.594398,0.593416,NS
NRAP,0.3009,0.7503,0.594569,0.460438,NS
PAK2,0.1835,1.2287,0.594955,0.259408,NS
NAMPT,0.2607,0.8595,0.596993,0.412245,NS
GLRX,-0.2556,0.8764,0.597039,0.402453,NS
MTIF2,0.2388,0.9359,0.597715,0.37639,NS
DCTN4,0.2256,0.9876,0.598671,0.349076,NS
SOD3,-0.3409,0.6524,0.599256,0.526545,NS
IPO7,0.2046,1.0851,0.59979,0.312819,NS
MOCS2,-0.2419,0.9174,0.599916,0.38497,NS
NTPCR,0.2454,0.9027,0.600446,0.390202,NS
TSPO,0.2054,1.0779,0.600615,0.316874,NS
RBP1,-0.5728,0.3864,0.600709,0.689201,NS
IMPACT,0.2967,0.7438,0.601584,0.465079,NS
ATAD3A,-0.2515,0.8761,0.602089,0.402453,NS
STX7,0.197,1.1178,0.602257,0.30237000000000003,NS
HSDL2,-0.1796,1.2118,0.605785,0.265486,NS
PRPSAP2,-0.2349,0.9237,0.606765,0.383792,NS
IDH1,-0.15310000000000001,1.4163,0.607038,0.19878,NS
PLGRKT,-0.2652,0.8126,0.60883,0.434277,NS
CLU,0.2661,0.8068,0.609944,0.435494,NS
RPL15,0.2398,0.8946,0.610246,0.393505,NS
ORM1,0.2941,0.725,0.612026,0.478091,NS
SEPTIN7,0.1801,1.1838,0.61215,0.275134,NS
NAGK,0.1607,1.3237,0.612769,0.229408,NS
PGM5,-0.2237,0.9468,0.614,0.368153,NS
VPS36,-0.2463,0.8592,0.614334,0.412245,NS
CTTN,0.3651,0.5748,0.616762,0.576774,NS
GYG1,0.1643,1.2774,0.616838,0.247392,NS
PSMC2,0.1239,1.6866,0.618176,0.138524,NS
CALM1,0.1707,1.2217,0.618628,0.262119,NS
IGHM,0.3039,0.6838,0.619654,0.508649,NS
CAND2,0.1941,1.0699,0.6199,0.320278,NS
PSMD1,0.1544,1.3451,0.619964,0.222433,NS
YWHAZ,0.1527,1.3577,0.620391,0.216572,NS
CA3,0.1855,1.1156,0.620912,0.30237000000000003,NS
HSPA2,0.2742,0.7526,0.621771,0.459857,NS
SRSF11,-0.288,0.7151,0.622351,0.486276,NS
HDDC2,0.2074,0.9902,0.623283,0.348327,NS
ERO1A,0.1723,1.1907,0.623464,0.273136,NS
TUBB4B,0.1605,1.2716,0.62503,0.248853,NS
PSMD10,-0.1689,1.2055,0.625655,0.267245,NS
C11orf54,-0.1746,1.1636,0.626384,0.283359,NS
ACAD8,-0.2109,0.9526,0.629593,0.366657,NS
HNRNPK,-0.1489,1.3427,0.631138,0.223136,NS
CCDC47,-0.1949,1.0198,0.632819,0.339437,NS
NDUFA13,-0.1985,1.001,0.632873,0.345625,NS
COMMD7,0.2976,0.6672,0.633055,0.519762,NS
TPM1,-0.3446,0.5741,0.634114,0.576774,NS
MYO1C,0.2198,0.8939,0.63612,0.39354,NS
CST3,0.1967,0.9968,0.63666,0.347315,NS
MYL1,-0.3212,0.6091,0.637324,0.553027,NS
DBI,-0.1977,0.9892,0.637405,0.348327,NS
CAVIN2,-0.1701,1.1436,0.638938,0.291636,NS
FHL1,0.1669,1.1652,0.639064,0.283359,NS
PHKA1,0.1719,1.1307,0.63911,0.298713,NS
GSR,0.1409,1.3792,0.639248,0.209031,NS
HADH,-0.1534,1.2539,0.642244,0.253271,NS
NLN,0.2543,0.7547,0.642794,0.45905,NS
APEH,0.1368,1.402,0.642893,0.202595,NS
GSTM1,-0.4637,0.4137,0.642924,0.675324,NS
ATL2,-0.2446,0.7814,0.643916,0.443846,NS
DDI2,-0.3145,0.6077,0.643939,0.554007,NS
SF1,-0.3144,0.6067,0.644522,0.554007,NS
STK38,-0.2855,0.667,0.64503,0.519762,NS
GNB2,-0.1795,1.058,0.645765,0.324223,NS
MRPS18A,0.2813,0.6742,0.646189,0.51583,NS
COA6,-0.1987,0.9486,0.647857,0.367773,NS
SZRD1,-0.2113,0.8899,0.648509,0.394536,NS
GLRX5,-0.2485,0.7537,0.64966,0.459626,NS
CHMP2B,-0.181,1.033,0.650201,0.335519,NS
PARP1,-0.1701,1.0967,0.65076,0.307819,NS
LYRM7,-0.2065,0.8969,0.652765,0.393505,NS
TIPRL,0.1498,1.235,0.653158,0.257388,NS
LRBA,-0.443,0.4164,0.653967,0.673979,NS
ATP5F1C,0.1594,1.1395,0.658169,0.293818,NS
MYH14,0.1999,0.9086,0.658262,0.388717,NS
TPPP3,0.2968,0.6119,0.658273,0.551442,NS
RAP1A,0.2954,0.6137,0.658687,0.550787,NS
EIF3J,0.1296,1.3934,0.6599,0.204706,NS
PPP5C,0.1453,1.2362,0.661175,0.257388,NS
TNPO1,0.1652,1.0846,0.661954,0.312819,NS
FAM120A,0.2094,0.8553,0.662075,0.412549,NS
HK1,0.1435,1.2467,0.66239,0.255925,NS
AKAP12,0.2286,0.7789,0.663659,0.445135,NS
MMGT1,0.2284,0.7774,0.664404,0.445135,NS
FGGY,-0.3294,0.5385,0.664683,0.599415,NS
SDR39U1,-0.2416,0.7328,0.665215,0.47351,NS
GFM1,-0.1955,0.9055,0.665303,0.388829,NS
NIPSNAP2,-0.1653,1.0704,0.665394,0.320278,NS
PEA15,-0.3872,0.4559,0.666,0.652188,NS
DCD,-0.2681,0.6582,0.666052,0.523203,NS
TRIM54,-0.1981,0.8897,0.666454,0.394536,NS
NDUFAF2,-0.24,0.7298,0.668175,0.475144,NS
BANF1,-0.2198,0.7962,0.668368,0.440285,NS
RPA3,-0.2114,0.822,0.670246,0.428998,NS
ELMOD2,-0.3822,0.4546,0.670276,0.653332,NS
UBL4A,0.2269,0.7619,0.671668,0.455514,NS
TIAL1,0.2042,0.8449,0.672149,0.417,NS
SEPTIN11,0.2162,0.7972,0.672491,0.440075,NS
ABHD10,-0.2008,0.8577,0.67257,0.412245,NS
AKR1C2,0.2458,0.6973,0.673908,0.498322,NS
CDS2,0.1886,0.9066,0.674605,0.388829,NS
SET,-0.2165,0.7883,0.675083,0.442214,NS
CPPED1,0.2829,0.6026,0.675356,0.556115,NS
ARHGDIB,0.2071,0.8199,0.676339,0.429205,NS
SELENBP1,-0.1755,0.9608,0.678198,0.362254,NS
KRT2,-0.3057,0.5513,0.678337,0.591176,NS
ALB,0.1911,0.8815,0.678547,0.399753,NS
HP,0.307,0.5482,0.678746,0.593416,NS
DHX15,0.1935,0.8692,0.678838,0.406339,NS
BLVRA,0.163,1.0309,0.679082,0.335519,NS
TMED9,0.2031,0.8209,0.681162,0.429205,NS
SUGT1,0.1808,0.9222,0.681209,0.383792,NS
USP24,0.2354,0.7068,0.681724,0.492666,NS
RBKS,-0.203,0.8188,0.681928,0.429259,NS
DDOST,-0.1491,1.1148,0.68194,0.30237000000000003,NS
DNAJB2,-0.1979,0.8397,0.682071,0.419144,NS
TMOD4,-0.3155,0.5257,0.682573,0.608967,NS
ATP1A2,0.1329,1.2458,0.683085,0.255925,NS
PSAP,-0.1806,0.9166,0.683127,0.38497,NS
XRCC6,-0.1486,1.1111,0.683799,0.304124,NS
TALDO1,-0.1342,1.2271,0.684383,0.259408,NS
SPRYD4,0.2092,0.7839,0.685498,0.443407,NS
MDH1,-0.1357,1.189,0.689733,0.273652,NS
PSMF1,0.1619,0.9946,0.690138,0.34789,NS
GNPDA1,-0.1572,1.0239,0.690375,0.337796,NS
CAPNS1,0.1101,1.4558,0.691355,0.187094,NS
HNRNPA2B1,-0.1795,0.8926,0.691516,0.393773,NS
NUCKS1,-0.1498,1.0681,0.691832,0.32068,NS
ABLIM2,-0.2842,0.562,0.6923,0.583141,NS
RTN4IP1,0.2583,0.6179,0.692476,0.550787,NS
NCL,-0.1747,0.9124,0.692789,0.386208,NS
NUBPL,-0.2864,0.5566,0.692829,0.587047,NS
SURF4,0.1941,0.8201,0.693161,0.429205,NS
CYB5A,0.21560000000000001,0.7365,0.693761,0.470858,NS
MT2A,-0.2338,0.6773,0.694459,0.514099,NS
PPM1B,-0.1848,0.8565,0.694604,0.412549,NS
DYNLL2,-0.231,0.6822,0.695631,0.509959,NS
PSMA3,0.1241,1.27,0.69565,0.248853,NS
MRPS36,0.2275,0.6926,0.695726,0.501984,NS
PSMD3,0.1448,1.0843,0.696618,0.312819,NS
RPL34,0.2805,0.5592,0.696897,0.585162,NS
PARVB,-0.1753,0.8917,0.697783,0.393848,NS
AHCY,0.1319,1.1823,0.698387,0.275143,NS
RPL24,-0.1891,0.8195,0.699951,0.429205,NS
EIF4A1,-0.1409,1.0971,0.700483,0.307819,NS
ATP6V1H,-0.1924,0.8022,0.700889,0.436452,NS
TGM2,-0.2574,0.5996,0.700938,0.559409,NS
ALDOC,0.3768,0.4058,0.703223,0.675684,NS
TTR,-0.2091,0.7303,0.703556,0.475113,NS
AMPD3,-0.2637,0.5778,0.704058,0.575233,NS
FYCO1,0.2029,0.7507,0.70415,0.460438,NS
CACYBP,0.1947,0.7813,0.704474,0.443846,NS
UTRN,-0.179,0.8466,0.705383,0.415957,NS
CSNK2A1,0.1868,0.8101,0.705807,0.435107,NS
CAPG,0.3282,0.4587,0.707113,0.650081,NS
CHCHD3,-0.1517,0.9912,0.707397,0.348327,NS
SCRN3,-0.2267,0.662,0.707791,0.521041,NS
NMT1,-0.2365,0.6296,0.709709,0.543308,NS
LRRC40,-0.3681,0.4038,0.710186,0.675684,NS
MRPL38,-0.1939,0.7658,0.710398,0.453654,NS
FN3K,-0.1487,0.9933,0.711674,0.348238,NS
ARPC5,0.2399,0.6157,0.711703,0.550787,NS
RDH11,0.276,0.5351,0.711717,0.601164,NS
PRDX6,-0.1465,1.008,0.711757,0.344098,NS
PDCD5,0.1328,1.1075,0.712822,0.304794,NS
S100A16,0.3458,0.4248,0.712988,0.670871,NS
STBD1,0.1409,1.0395,0.713665,0.333722,NS
PRMT5,0.1382,1.0565,0.714492,0.324223,NS
HINT2,-0.2088,0.6975,0.715039,0.498322,NS
CMBL,-0.1803,0.8037,0.716356,0.436373,NS
VAPB,-0.1388,1.0426,0.716641,0.331891,NS
TPD52,0.2372,0.6067,0.717962,0.554007,NS
EIF3C,0.157,0.9151,0.718271,0.38497,NS
FUS,-0.1313,1.0941,0.718378,0.308413,NS
SEC61A1,0.1812,0.791,0.718963,0.441228,NS
UGP2,0.1371,1.0446,0.719149,0.331533,NS
MRPL11,-0.2262,0.6329,0.719249,0.542008,NS
TMLHE,-0.257,0.5566,0.719367,0.587047,NS
TACO1,-0.1888,0.7565,0.719685,0.457874,NS
COASY,-0.1817,0.7854,0.719963,0.442829,NS
GLOD4,-0.1276,1.1107,0.7215,0.304124,NS
RPL13,0.2147,0.6578,0.722417,0.523203,NS
TLN1,0.1134,1.2431,0.72274,0.256015,NS
ALDH6A1,-0.2031,0.6934,0.723033,0.501632,NS
EPDR1,-0.1885,0.7466,0.723218,0.463223,NS
PSMD11,0.1199,1.1705,0.72394,0.280523,NS
CHCHD4,0.2106,0.6648,0.724376,0.520864,NS
PTPA,-0.2215,0.6306,0.724986,0.542959,NS
C3,0.2203,0.6329,0.725425,0.542008,NS
RPS28,0.1859,0.7496,0.725464,0.460557,NS
LMAN1,0.1574,0.8797,0.727038,0.400849,NS
PFN1,0.1261,1.0936,0.72796,0.308413,NS
HINT3,-0.2168,0.6354,0.728159,0.54177,NS
TARDBP,0.1391,0.9868,0.729034,0.349168,NS
PPM1A,0.122,1.1174,0.730513,0.30237000000000003,NS
PAFAH1B1,0.1694,0.8014,0.731559,0.436452,NS
APOD,-0.231,0.5871,0.731774,0.571006,NS
MT-ND5,-0.2435,0.5555,0.732363,0.587539,NS
FKBP5,-0.164,0.8246,0.732475,0.427561,NS
RPL14,0.2306,0.586,0.732656,0.571563,NS
LAMTOR2,0.3038,0.4446,0.732718,0.65715,NS
NDUFAF4,-0.2288,0.5872,0.733886,0.571006,NS
AP2B1,0.1728,0.7773,0.733947,0.445135,NS
CRAT,-0.1417,0.947,0.734253,0.368153,NS
SNX6,-0.13,1.0319,0.734332,0.335519,NS
YKT6,0.1327,1.0079,0.734985,0.344098,NS
PLP2,-0.3173,0.42,0.735808,0.673979,NS
SYNPO,-0.2149,0.6192,0.736034,0.550787,NS
PLAA,0.131,1.0152,0.736146,0.341581,NS
ALDH5A1,-0.1543,0.8579,0.737296,0.412245,NS
TNNT3,-0.281,0.4707,0.737436,0.645398,NS
ECHDC3,-0.2334,0.5633,0.738835,0.583108,NS
PRKCSH,0.1337,0.9824,0.7391,0.350663,NS
MOGS,-0.2881,0.4542,0.739864,0.653332,NS
PPID,-0.279,0.4676,0.740539,0.646859,NS
MYO18A,0.2057,0.631,0.741709,0.542959,NS
LPCAT3,-0.2364,0.5473,0.74236,0.593416,NS
OPLAH,-0.1485,0.8713,0.742423,0.405215,NS
CYC1,-0.1401,0.9173,0.743781,0.38497,NS
AARS1,0.1273,1.0082,0.744137,0.344098,NS
UBE2D3,-0.154,0.8292,0.745205,0.424803,NS
NUDT3,-0.1475,0.8648,0.745453,0.408393,NS
RAB18,0.1383,0.9223,0.745577,0.383792,NS
RPS14,0.1344,0.9489,0.745613,0.367773,NS
ERMP1,-0.4198,0.3003,0.748032,0.747329,NS
OSBP,-0.1187,1.0609,0.748288,0.323782,NS
SRSF1,-0.24,0.5239,0.748589,0.610886,NS
DAG1,-0.1323,0.9505,0.748593,0.367315,NS
CUTA,-0.1825,0.6862,0.749513,0.507033,NS
HSPE1,0.1384,0.9027,0.749989,0.390202,NS
TMEM205,-0.1469,0.8486,0.75055,0.415216,NS
STAT3,-0.1548,0.8044,0.750713,0.436373,NS
ECH1,0.1586,0.7813,0.75181,0.443846,NS
YWHAG,0.112,1.1049,0.752103,0.304876,NS
BTF3L4,0.1234,1.001,0.752501,0.345625,NS
PCCA,0.1555,0.7916,0.75322,0.441228,NS
SETD7,0.1395,0.8817,0.753366,0.399753,NS
CSTA,0.3016,0.4065,0.754088,0.675684,NS
PSMB7,0.1339,0.915,0.754228,0.38497,NS
PSMC6,0.1145,1.0694,0.754359,0.320278,NS
MYCBP,-0.1691,0.724,0.75438,0.478679,NS
CHP1,-0.1563,0.7831,0.754386,0.443642,NS
KRT1,-0.2675,0.4572,0.754514,0.651625,NS
EIF3A,-0.1243,0.983,0.754685,0.350663,NS
SEPTIN9,0.197,0.62,0.754913,0.550787,NS
CKAP4,0.2532,0.482,0.755061,0.641063,NS
FH,0.1106,1.101,0.755507,0.305924,NS
PPP2R2A,0.1144,1.0634,0.755668,0.322484,NS
MT-ATP8,0.1751,0.6921,0.756543,0.501984,NS
UFM1,0.1756,0.6896,0.756654,0.504298,NS
TMEM109,-0.1573,0.7672,0.757421,0.453214,NS
COQ7,-0.1198,1.0052,0.75785,0.344098,NS
PREP,-0.1329,0.9058,0.757986,0.388829,NS
CAST,0.1489,0.8071,0.758321,0.435494,NS
TMEM120A,-0.3438,0.3493,0.758454,0.710423,NS
PDK2,-0.248,0.4835,0.758692,0.641063,NS
PRKAA1,0.1162,1.0282,0.75952,0.335519,NS
PPIB,0.1679,0.7079,0.760544,0.49207,NS
TF,0.1812,0.6531,0.761435,0.526545,NS
PUDP,-0.1716,0.6887,0.761772,0.50474,NS
ATP5PB,0.1271,0.9241,0.762996,0.383792,NS
LIMS1,-0.137,0.8553,0.763531,0.412549,NS
HDHD2,-0.1323,0.8856,0.76358,0.39766,NS
GOT1,-0.1228,0.9505,0.764347,0.367315,NS
AGO2,-0.1601,0.7274,0.764787,0.476563,NS
DHRS7C,-0.165,0.7056,0.764894,0.492868,NS
NT5C1A,0.2041,0.5672,0.766021,0.580704,NS
SUCLG2,-0.1906,0.6065,0.766339,0.554007,NS
TXNDC12,0.3947,0.2916,0.767153,0.755759,NS
KRT10,-0.2567,0.4485,0.767154,0.656928,NS
RPS8,0.1423,0.8078,0.767475,0.435494,NS
USP15,0.132,0.8688,0.767892,0.406339,NS
KRT8,-0.2839,0.4037,0.768035,0.675684,NS
NADK2,0.1846,0.6202,0.768284,0.550787,NS
LASP1,-0.2427,0.4707,0.76875,0.645398,NS
PRMT1,0.1359,0.838,0.769394,0.419686,NS
TPD52L2,-0.1097,1.035,0.769911,0.335463,NS
PPME1,0.241,0.4708,0.770085,0.645398,NS
RPL7,0.1959,0.5787,0.770268,0.575233,NS
SNTB1,-0.1578,0.7183,0.770352,0.483822,NS
PTCD3,0.1627,0.6958,0.770524,0.499452,NS
HNRNPD,-0.1287,0.8774,0.771035,0.402379,NS
NIPSNAP1,-0.2487,0.4524,0.771772,0.654877,NS
KLHDC8B,0.2277,0.49370000000000003,0.771979,0.636594,NS
PFN2,0.1347,0.8326,0.772357,0.422836,NS
PPP3R1,-0.1574,0.7129,0.772358,0.487019,NS
CSNK2B,0.1345,0.8324,0.772736,0.422836,NS
VPS13A,-0.3317,0.3371,0.77296,0.715404,NS
TPSB2,-0.2073,0.539,0.773118,0.599415,NS
S100A10,0.1474,0.7564,0.773637,0.457874,NS
KRT19,-0.2603,0.4276,0.773897,0.669218,NS
RAB1B,0.1586,0.6983,0.774896,0.498277,NS
CALR,0.0961,1.1482,0.775672,0.28910400000000003,NS
MYBPC2,-0.2735,0.4029,0.775887,0.675684,NS
EIF3G,-0.138,0.7953,0.776624,0.440285,NS
IMMT,-0.1195,0.9173,0.77697,0.38497,NS
ADIPOQ,0.1491,0.7348,0.777081,0.471892,NS
PGAM2,-0.1351,0.8104,0.777087,0.435107,NS
BAG2,0.1874,0.5839,0.777322,0.571624,NS
NUDT19,-0.2292,0.4756,0.778035,0.645077,NS
SEPTIN2,0.1183,0.9189,0.778498,0.38497,NS
ISOC2,0.1256,0.8651,0.778662,0.408393,NS
TXNL1,0.1021,1.0638,0.778684,0.322484,NS
PRDX2,0.1111,0.9759,0.779001,0.353497,NS
MAPK3,-0.168,0.6438,0.779485,0.533682,NS
PPIA,0.1396,0.7709,0.780535,0.450013,NS
SHMT1,-0.2044,0.5261,0.780681,0.608967,NS
EIF3I,0.1362,0.7876,0.781161,0.442214,NS
HBB,0.2152,0.4965,0.781894,0.634352,NS
TRIP10,0.1146,0.9311,0.78215,0.379973,NS
FUBP1,-0.1342,0.7938,0.782482,0.440679,NS
COL18A1,-0.2792,0.3805,0.783029,0.69117,NS
UQCRQ,-0.1279,0.8257,0.784177,0.427033,NS
PLN,0.1939,0.542,0.785024,0.598565,NS
AKR1A1,0.1328,0.7898,0.78539,0.44187,NS
PSMD6,0.1461,0.7172,0.785578,0.484433,NS
STIP1,0.101,1.0363,0.78588,0.334993,NS
SARNP,-0.2137,0.4888,0.786242,0.641063,NS
PSMD9,0.1245,0.8371,0.786632,0.419919,NS
NEK7,-0.1373,0.7573,0.787053,0.457874,NS
ATP1B1,0.1143,0.9078,0.787469,0.388717,NS
TNNI2,-0.2489,0.4165,0.78763,0.673979,NS
ADSL,-0.1269,0.8096,0.789359,0.435107,NS
UQCRC2,-0.12,0.8495,0.790802,0.414897,NS
COL14A1,0.3167,0.3218,0.790876,0.725795,NS
PGRMC2,0.16,0.6348,0.791441,0.541873,NS
RSU1,-0.1325,0.7604,0.792971,0.456495,NS
DDX19A,-0.109,0.9227,0.793296,0.383792,NS
PSMA6,0.112,0.8961,0.793728,0.393505,NS
SGCA,-0.1187,0.8421,0.794437,0.418066,NS
MAP3K20,0.1983,0.5007,0.795602,0.63086,NS
RNF181,-0.2212,0.4484,0.795779,0.656928,NS
MB,-0.1178,0.8399,0.796278,0.419144,NS
OSTC,-0.1965,0.5029,0.796452,0.63086,NS
SYNPO2,0.1733,0.5655,0.798017,0.580732,NS
ANP32A,0.1202,0.808,0.79956,0.435494,NS
TBC1D4,-0.1467,0.662,0.799574,0.521041,NS
FXN,-0.1462,0.6639,0.799683,0.520864,NS
RAN,0.1146,0.8435,0.800532,0.417791,NS
GPD2,-0.1438,0.6696,0.801119,0.518258,NS
EIF1AX,0.1318,0.7284,0.801674,0.476135,NS
MRPL54,-0.2342,0.4092,0.80199,0.675684,NS
HEBP1,-0.1366,0.6994,0.802468,0.497601,NS
PSMB5,0.1305,0.7313,0.8027,0.474569,NS
MRPL36,0.1431,0.6664,0.802796,0.519854,NS
MRPL46,-0.1693,0.5626,0.803092,0.583141,NS
