uniprot_id,gene,group,z,module
P38117,ETFB,Young_Pre,-0.8353030882436929,blue
P38117,ETFB,Young_Post,-0.8934289375844711,blue
P38117,ETFB,Old_Pre,0.934352710561771,blue
P38117,ETFB,Old_Post,0.7943793152663928,blue
P48735,IDH2,Young_Pre,-0.9118762491816571,blue
P48735,IDH2,Young_Post,-0.8182598456668149,blue
P48735,IDH2,Old_Pre,0.8315488156385242,blue
P48735,IDH2,Old_Post,0.8985872792099169,blue
P43155,CRAT,Young_Pre,-0.5961719231798511,blue
P43155,CRAT,Young_Post,-1.096088915057739,blue
P43155,CRAT,Old_Pre,0.9212794576466639,blue
P43155,CRAT,Old_Post,0.7709813805909024,blue
O95822,MLYCD,Young_Pre,-0.6465306800177195,blue
O95822,MLYCD,Young_Post,-1.0602379189279572,blue
O95822,MLYCD,Old_Pre,0.8795004811390496,blue
O95822,MLYCD,Old_Post,0.8272681178066272,blue
P13804,ETFA,Young_Pre,-0.84636416372774,blue
P13804,ETFA,Young_Post,-0.862561263255456,blue
P13804,ETFA,Old_Pre,1.0537648860759554,blue
P13804,ETFA,Old_Post,0.6551605409072828,blue
P51649,ALDH5A1,Young_Pre,-0.5987445777236208,blue
P51649,ALDH5A1,Young_Post,-1.0910965675309672,blue
P51649,ALDH5A1,Old_Pre,0.9526973393050804,blue
P51649,ALDH5A1,Old_Post,0.7371438059495075,blue
P35914,HMGCL,Young_Pre,-0.9735588947336496,blue
P35914,HMGCL,Young_Post,-0.7513078711913888,blue
P35914,HMGCL,Old_Pre,0.8541605033397217,blue
P35914,HMGCL,Old_Post,0.8707062625853167,blue
Q16762,TST,Young_Pre,-0.7080754688663405,blue
Q16762,TST,Young_Post,-0.9449535884538445,blue
Q16762,TST,Old_Pre,1.1725198132190744,blue
Q16762,TST,Old_Post,0.4805092441011106,blue
P07954,FH,Young_Pre,-1.0801896461994192,blue
P07954,FH,Young_Post,-0.4979336359556896,blue
P07954,FH,Old_Pre,0.37674145263919684,blue
P07954,FH,Old_Post,1.2013818295158405,blue
Q9Y3D2,MSRB2,Young_Pre,-0.8343238676359215,blue
Q9Y3D2,MSRB2,Young_Post,-0.8835246408490807,blue
Q9Y3D2,MSRB2,Old_Pre,0.7043504145193475,blue
Q9Y3D2,MSRB2,Old_Post,1.013498093965629,blue
Q9P0J1,PDP1,Young_Pre,-0.8844114215604263,blue
Q9P0J1,PDP1,Young_Post,-0.8067537253091047,blue
Q9P0J1,PDP1,Old_Pre,0.5839099849580711,blue
Q9P0J1,PDP1,Old_Post,1.1072551619114774,blue
Q99798,ACO2,Young_Pre,-0.9635545594207003,blue
Q99798,ACO2,Young_Post,-0.7594938680909581,blue
Q99798,ACO2,Old_Pre,0.9332310250657342,blue
Q99798,ACO2,Old_Post,0.789817402446017,blue
P30405,PPIF,Young_Pre,-0.7889674260517157,blue
P30405,PPIF,Young_Post,-0.9380950953484684,blue
P30405,PPIF,Old_Pre,0.8081439142217777,blue
P30405,PPIF,Old_Post,0.9189186071784501,blue
Q16595,FXN,Young_Pre,-0.6183644430355066,blue
Q16595,FXN,Young_Post,-1.0617845503662617,blue
Q16595,FXN,Old_Pre,1.0385545513391932,blue
Q16595,FXN,Old_Post,0.6415944420625462,blue
Q5HYK3,COQ5,Young_Pre,-0.7984797295774442,blue
Q5HYK3,COQ5,Young_Post,-0.9248887541624174,blue
Q5HYK3,COQ5,Old_Pre,0.9665924124381086,blue
Q5HYK3,COQ5,Old_Post,0.7567760713017427,blue
P05166,PCCB,Young_Pre,-1.1507853215250945,blue
P05166,PCCB,Young_Post,-0.5220228272241234,blue
P05166,PCCB,Old_Pre,0.7914498734671939,blue
P05166,PCCB,Old_Post,0.8813582752820107,blue
P30084,ECHS1,Young_Pre,-0.9787708597609871,blue
P30084,ECHS1,Young_Post,-0.7451825093138953,blue
P30084,ECHS1,Old_Pre,0.8432280509463468,blue
P30084,ECHS1,Old_Post,0.8807253181285356,blue
Q99807,COQ7,Young_Pre,-0.5776652035715291,blue
Q99807,COQ7,Young_Post,-1.0707287145214588,blue
Q99807,COQ7,Old_Pre,1.1081350490229267,blue
Q99807,COQ7,Old_Post,0.540258869070045,blue
P00505,GOT2,Young_Pre,-0.5979193198303405,blue
P00505,GOT2,Young_Post,-1.085522510421968,blue
P00505,GOT2,Old_Pre,0.6881872568957195,blue
P00505,GOT2,Old_Post,0.9952545733565646,blue
P42765,ACAA2,Young_Pre,-0.730628022959235,blue
P42765,ACAA2,Young_Post,-0.9195169841258022,blue
P42765,ACAA2,Old_Pre,1.1850599587177393,blue
P42765,ACAA2,Old_Post,0.4650850483672623,blue
A3KMH1,VWA8,Young_Pre,-0.7999155378758053,blue
A3KMH1,VWA8,Young_Post,-0.9292339439357847,blue
A3KMH1,VWA8,Old_Pre,0.8935613281295696,blue
A3KMH1,VWA8,Old_Post,0.8355881536820204,blue
P24752,ACAT1,Young_Pre,-0.6628750052190859,blue
P24752,ACAT1,Young_Post,-1.020782365723524,blue
P24752,ACAT1,Old_Pre,1.06682759426752,blue
P24752,ACAT1,Old_Post,0.616829776675104,blue
Q9NSE4,IARS2,Young_Pre,-0.8396641009941317,blue
Q9NSE4,IARS2,Young_Post,-0.8226009519862392,blue
Q9NSE4,IARS2,Old_Pre,0.48709087340662016,blue
Q9NSE4,IARS2,Old_Post,1.1751741795738309,blue
Q96RQ3,MCCC1,Young_Pre,-0.7063155182338178,blue
Q96RQ3,MCCC1,Young_Post,-1.011074505504343,blue
Q96RQ3,MCCC1,Old_Pre,0.9041509586941593,blue
Q96RQ3,MCCC1,Old_Post,0.8132390650440217,blue
Q9UKU7,ACAD8,Young_Pre,-0.6002856912450781,blue
Q9UKU7,ACAD8,Young_Post,-1.091283117426107,blue
Q9UKU7,ACAD8,Old_Pre,0.7507693284987369,blue
Q9UKU7,ACAD8,Old_Post,0.9407994801724393,blue
P55084,HADHB,Young_Pre,-0.6262110410398006,blue
P55084,HADHB,Young_Post,-1.0498112470724643,blue
P55084,HADHB,Old_Pre,1.0629897235648131,blue
P55084,HADHB,Old_Post,0.6130325645474373,blue
Q9Y5J7,TIMM9,Young_Pre,-0.6540208272796603,blue
Q9Y5J7,TIMM9,Young_Post,-0.9785438137045743,blue
Q9Y5J7,TIMM9,Old_Pre,0.44073265090840585,blue
Q9Y5J7,TIMM9,Old_Post,1.1918319900758598,blue
Q9BSH4,TACO1,Young_Pre,-0.4947291446345855,blue
Q9BSH4,TACO1,Young_Post,-1.1679833546847804,blue
Q9BSH4,TACO1,Old_Pre,0.8975058110036803,blue
Q9BSH4,TACO1,Old_Post,0.7652066883156757,blue
Q13011,ECH1,Young_Pre,-1.065922395235151,blue
Q13011,ECH1,Young_Post,-0.6376997611084666,blue
Q13011,ECH1,Old_Pre,0.9065113351454901,blue
Q13011,ECH1,Old_Post,0.7971108211980966,blue
Q8NI60,COQ8A,Young_Pre,-0.4781230471649737,blue
Q8NI60,COQ8A,Young_Post,-1.1590723137090337,blue
Q8NI60,COQ8A,Old_Pre,1.0280557890520468,blue
Q8NI60,COQ8A,Old_Post,0.6091395718219605,blue
Q9Y4W6,AFG3L2,Young_Pre,-0.841599268736528,blue
Q9Y4W6,AFG3L2,Young_Post,-0.8570524297891405,blue
