pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,2.2547930841041963e-13,6.087941327081329e-12,0.9436322252328376,0.4747738647346112,2.2692296433504233,223,NDUFA6;NDUFV2;NDUFS7;NDUFS6;COX6B1;MT-CO1;NDUFB5;COX5B;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;COX6C;NDUFB3;NDUFA7;COL6A1;COX7B;NDUFS5;NDUFB10;PHKA2;COX7A2;MT-CO3;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFB11;NDUFA1;UQCR11;COQ10A;NDUFS8;NDUFS3;COX6A2;MT-CO2;EPM2A;NDUFA9;PFKFB1;COX7A1;COX5A;UQCRFS1;MACROH2A1;CYC1;NDUFA5;UQCRC2;COX7C;SIRT3;UQCRQ;MT-ND5;COX4I1;NDUFA2;MT-ND3;CHCHD2;NDUFS4;SLC25A13;AKT2;ENO3;NDUFA13;NDUFB1;SORBS1;MT-ND4;UQCRC1;STAT3;PPP1CC;ACTN3;COA6;CYCS;UQCRH;ENO2;NDUFAB1;NIPSNAP2,GO Slim,Interaction,1,-16.192307692307708,7.730769230769216,-4.230769230769246,-0.2826090827267744,0.13492737678879213,-0.07384085296899114,6.3999999999999995,"Generation Of
Precursor Metabolites
And Energy"
GOSLIM_MITOCHONDRION_ORGANIZATION,2.095989410254423e-9,2.8295857038434717e-8,0.7749390301364363,0.4643418606383075,2.132064454027172,163,TOMM22;NDUFA6;NDUFS7;TMEM11;NDUFB5;NDUFB9;NDUFS2;CAV2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;PARP1;TOMM40;NDUFB3;COL6A1;NDUFS5;NDUFB10;COX7A2;NDUFA12;NDUFB7;NDUFA8;VDAC2;SCO1;NDUFB8;LMNA;NDUFB11;NDUFA1;NDUFS8;NDUFS3;EPM2A;NDUFA9;COX7A1;MICOS10;UQCRFS1;NUBPL;NDUFA5;TIMM8A;NDUFAF4;MT-ND5;NDUFA2;MTX2;CHCHD2;RALA;NDUFS4;TIMM9;NDUFA13;CHCHD7;NDUFB1;MT-ND4;MFN1;ATAD3A;SQSTM1;NDUFAB1;NIPSNAP2;DCN;MTM1;NDUFAF2;PSMD10;AGK;GCLM;PHB2;GSK3B;MCU;SAMM50;TIMM21;CAMK2A;HSPA9;TIMM8B;GHITM;TACO1;ACAD9;TOMM5;CHCHD3;COX7A2L,GO Slim,Interaction,2,10.730769230769216,34.65384615384614,22.69230769230768,0.187287254348622,0.6048237138641885,0.3960554841064053,6.067313821554297,Mitochondrion Org.
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,6.257589786980565e-7,5.631830808282509e-6,0.6594443980379349,0.6318883865737157,2.268878224505497,40,COL3A1;COL4A1;CAV2;NID1;LAMC1;COL4A2;LCP1;CTSG;COL6A1;COL1A1;P3H4;CAV1;COL1A2;COL15A1;LAMA2;LAMB2;NID2;LUM;MYH11,GO Slim,Interaction,3,37.65384615384614,61.576923076923066,49.6153846153846,0.6571835914240185,1.074720050939585,0.8659518211818017,5.80116655760238,ECM Org.
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.689049776462997e-7,7.094009061144588e-6,0.6901324587967956,0.44283444986880255,2.02285984922292,156,TOMM22;NDUFA6;NDUFV2;NDUFS7;NDUFS6;COX6B1;NDUFB5;COX5B;NDUFS2;NDUFC2;NDUFA3;NDUFB6;NDUFS1;NDUFB4;COX6C;NDUFB3;NDUFA7;COX7B;COX7A2;NDUFB7;NDUFA8;VDAC2;NDUFV1;NDUFB8;NDUFA1;UQCR11;NDUFS8;NDUFS3;NDUFA9;COX5A;UQCRFS1;CYC1;MGST3;NDUFA5;UQCRC2;COX7C;UQCRQ;MAOB;COX4I1;NDUFA2;PMPCA;VDAC1;MTX2;ECI1;NDUFS4;TIMM9;NDUFB1;VDAC3;UQCRC1,Hallmark,Interaction,4,64.57692307692307,88.49999999999999,76.53846153846152,1.1270799284994149,1.5446163880149815,1.335848158257198,5.787844596065339,OXPHOS
HALLMARK_MYOGENESIS,2.165589817424051e-5,4.547738616590507e-4,0.5756102610711286,0.4466514317568684,1.9176883900625432,103,COL3A1;MYL2;COL4A2;COL1A1;MYH7;ACTA1;MYL3;ACTN2;MYL1;COL6A3;TNNC1;TPM3;COX6A2;TAGLN;COL6A2;COL15A1;MYH2;COX7A1;TNNT1;TNNI1;LAMA2;TPM2;TNNT3;AKT2;ENO3;TNNC2;EIF4A2;GABARAPL2;SORBS1;TNNI2;MYH3;ACTN3;MYH9;MYH11;PDLIM7;MYH1;CASQ1;CAMK2B;DES;MYOM1;MYOZ1;LDB3;MYBPH,Hallmark,Interaction,5,91.49999999999999,115.4230769230769,103.46153846153845,1.5969762655748112,2.014512725090378,1.8057444953325945,5.502638877019717,Myogenesis
GOSLIM_RIBOSOME_BIOGENESIS,3.8487217624209424e-4,0.00161183744671897,0.49849310876659025,0.4706215680528058,1.8205763105405304,57,RPL24;RPS15;RPL38;UTP15;RPS12;RPS21;TRMT112;SNU13;RPS5;RPS3A;RPSA;RPS25;RPL35;C1QBP;NUDT16;RPS19;RPS17;RPS7;RPS16;RPS23;RPS13;PA2G4;RPS4X;EIF5;EIF6;RPS9;RPL5;RPL11,GO Slim,Interaction,6,118.4230769230769,142.34615384615384,130.3846153846154,2.0668726026502076,2.484409062165774,2.275640832407991,5.386639134644867,Ribosome Biogenesis
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.604733841948641e-4,0.00224662737872809,0.5188480777437918,0.5154478462834143,1.9373577872907597,48,COL3A1;COL4A1;LAMC1;TGM2;CAP2;COL4A2;COL1A1;COL6A3;COL1A2;TAGLN;COL6A2;LAMA2;FBLN2;TPM1;TPM2;FBN1;NID2;LUM;BGN;ENO2;DCN;MYL9;CALD1;TGFBI;SNTB1,Hallmark,Interaction,7,145.34615384615384,169.26923076923077,157.3076923076923,2.5367689397256044,2.954305399241171,2.745537169483387,5.35177519263155,EMT
GOSLIM_CYTOPLASMIC_TRANSLATION,0.00101678052932248,0.00343163428646338,0.45505986738722953,0.36950569253097465,1.6196221491305112,116,RPL24;RPS15;RPL38;RPS12;RPS21;RPL22;RPL23;RPL31;RPS5;DRG2;RPS3A;RPL23A;EIF3A;RPL32;RPS18;RPSA;EIF3G;RACK1;RPS10;AKT2;RPS25;RPL35;EIF4A2;EIF4A1;RPL18;RPS19;RPL37A;RPS20;RPL19;RPS17;EIF3K;RPL10;SH3BGRL;RPS7;RPS16;RPS23;EIF3E;RPS13;RPLP2;RPL18A;RPS4X;PAIP1;EIF5;RPL12;EIF3M;PKM,GO Slim,Interaction,8,172.26923076923077,196.1923076923077,184.23076923076925,3.0066652768010007,3.4242017363165678,3.2154335065587842,5.303424219842249,"Cytoplasmic
Translation"
GOSLIM_PROTEIN_FOLDING,6.878247240428536e-5,4.642816887289262e-4,0.5384340963099162,-0.40090820467879873,-1.7888711373225763,89,CALR;CCT6A;HSPA4;TBCB;HSPA8;CANX;DNAJA1;HSPB6;NUDC;FKBP4;AHSA1;CLU;CCT8;PFDN2;CCT2;CCT7;VBP1;HSPA2;HSPBP1;ERP44;TBCE;P4HB;BAG2;TCP1;PDCD5;CCT5;RUVBL2;HSP90AB1;HYOU1;PDIA3;DNAJA2;LMAN1;HSP90B1;HSPA5;PFDN4;GRPEL1;PPIL3;PPIA;DNAJA4;HSPA1A;HSPB1;ST13,GO Slim,Interaction,9,204.1923076923077,228.11538461538464,216.15384615384616,3.563828076476114,3.9813645359916805,3.772596306233897,5.500908284052782,Protein Folding
GOSLIM_MICROTUBULE-BASED_MOVEMENT,4.17883782482696e-4,0.00161183744671897,0.49849310876659025,-0.4810961687307292,-1.901527767186678,48,DYNC1LI1;DYNC1H1;KPNB1;UCHL1;DYNC1I2;RAB6A;MAPT;DYNC1LI2;HNRNPU;KTN1;DNAJA1;DYNLL1;DYNLT1;PAFAH1B1;TUBB4B;MECP2;MAP4;ARL8B;FYCO1;ARL3;SOD1,GO Slim,Interaction,10,231.11538461538464,255.03846153846158,243.07692307692312,4.033724413551511,4.451260873067077,4.242492643309294,5.386639134644867,MT-Based Movement
