pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOSLIM_CYTOPLASMIC_TRANSLATION,3.839065797197516e-24,1.0365477652433293e-22,1.270913044496187,0.6755102694219106,3.0799268573163037,116,RPS7;RPL24;RPL22;RPS10;RPS3A;EIF3C;RPL23A;RPS15;RPS19;RPL10;RPL37A;RPL23;RPL38;RPS25;RPS21;RPS23;RPS2;RPL17;RPL35;RPS17;RPS14;RPS20;RPS12;RPS5;RPL32;EIF3G;RPL19;EIF2B1;RPL27;RPS13;RPL31;RPS3;RPS18;RPS27;RPS6;RPS16;RPL27A;RPL6;DRG2;RPL28;RPS24;RACK1;RPL30;EIF3M;RPSA;RPS27A;SH3BGRL;RPLP2;AKT2;RPL11;YBX3;RPLP0;EIF3I;RPL5;RPL34;RPS4X;RPL36;EIF5;EIF3A;RPL35A;RPL29;EIF3D;RPL12;EIF3K;RPS8;EIF4A1;RPL26;EIF2S3;RPS15A;RPL13A;RPL18;EIF3L;RPLP1;RPL7A;RPL13;RPL4;RPS26;PKM;EIF3J;YBX1;RPS11;RPL18A;EEF1D;RPL14;RPL7;EIF2B3;RPS9;RPL10A;EIF2S2;RPL8;EIF3B;SARS1,GO Slim,Reversal,1,33.16666666666667,53.5,43.333333333333336,0.5788675352447861,0.9337511498169663,0.7563093425308761,6.3999999999999995,"Cytoplasmic
Translation"
GOSLIM_RIBOSOME_BIOGENESIS,6.245033264326918e-10,8.430794906841342e-9,0.8012155746177786,0.6331612917502846,2.5441777517900546,57,RPS7;RPL24;RPS3A;RPS15;RPS19;RPL38;RPS25;RPS21;RPS23;RPL35;RPS17;RPS14;RPS12;RPS5;RPL27;RPS13;RPS27;RPS6;RPS16;RPS24;RPSA;RPS27A;TRMT112;RPL11;RPLP0;RPL5;RPS4X;PA2G4;EIF5;RPL35A;RPS8;UTP15;DDX3X;RPL26;C1QBP;RPS15A;EIF2A;RPL7A;RPS11;RPL14;RPL7;SBDS,GO Slim,Reversal,2,56.5,76.83333333333334,66.66666666666667,0.9861110273767961,1.3409946419489767,1.1635528346628865,5.736231889510695,Ribosome Biogenesis
GOSLIM_MUSCLE_SYSTEM_PROCESS,9.500764804885556e-6,6.413016243297751e-5,0.5933254763964051,0.4003648730912369,1.8727589666657072,135,MYBPH;CAMK2D;MYOF;TTN;DES;FLNA;LMOD2;SNTA1;TNNI2;TPM1;MYH2;CSRP3;TNNT3;MAP2K4;MYL1;GLRX3;TPM2;SMTN;HRC;SMPX;TMOD4;CALM1;MYOZ1;CRYAB;SYNM;TNNC2;GSN;MYOM2;ACTN3;ACTA1;MYH13;STAC3;FXYD1;HMOX1;CAMK2B;TRDN;CASQ1;LMNA;TPM3;JUP;MYOT;KLHL41;MYL6;ANKRD2;LMOD3;MYH7;TMEM38A;TMOD1;TCAP;MYH1,GO Slim,Reversal,3,79.83333333333334,100.16666666666667,90,1.3933545195088066,1.748238134080987,1.5707963267948966,5.428110492138369,Muscle System Process
HALLMARK_MYC_TARGETS_V1,0.00111955165119002,0.00783686155833014,0.45505986738722953,0.357050277934777,1.6595533795127158,128,PSMD7;RPL22;RPS10;SNRPD3;PSMD14;HNRNPR;PSMC6;RPS2;HPRT1;MRPL9;RPS5;PSMC4;KPNB1;LDHA;PGK1;RPS3;RPS6;IARS1;SET;RPL6;RACK1;CCT5;FAM120A;PSMD3;RPLP0;RPL34;IMPDH2;CCT7;PA2G4;EIF3D;CCT4;G3BP1;PRDX4;EIF4A1;HSPE1;PSMA1;MRPS18B;C1QBP;TUFM;RPL18;ACP1;PSMD8;EIF2S1;CCT3;EIF3J;PSMA6;RPL14;PSMA2;PSMA7;PCBP1;TCP1;PSMA4;EIF2S2;EIF3B;EIF4E,Hallmark,Reversal,4,103.16666666666667,123.5,113.33333333333333,1.8005980116408167,2.155481626212997,1.9780398189269066,5.152630545967893,MYC Targets V1
HALLMARK_MYOGENESIS,0.00138913689149811,0.00833482134898866,0.45505986738722953,0.3641014194441696,1.6311348422605725,103,MYBPH;DES;SPEG;TNNI2;ACTN2;MYH2;ENO3;CSRP3;TNNT3;MYL1;COL15A1;TPM2;SMTN;HSPB2;HRC;MYOZ1;CRYAB;TNNC2;MYOM1;GSN;MYOM2;ACTN3;COX6A2;ACTA1;FXYD1;COL3A1;AKT2;HSPB8;CAMK2B;CASQ1;AGL;TPM3;MYH9;ANKRD2;PDLIM7;MAPRE3;MYH7;TAGLN;LAMA2;TCAP;MYH1;COL1A1;MYH4;MYH3;TNNT1;PDE4DIP;SPTAN1;FHL1;SVIL;MYH8;PFKM;COL6A2;TNNC1,Hallmark,Reversal,5,126.5,146.83333333333331,136.66666666666669,2.2078415037728267,2.562725118345007,2.385283311058917,5.147447535604358,Myogenesis
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,2.5017919095422905e-7,2.2516127185880615e-6,0.674962860011025,-0.4732904164154169,-2.1489579492376136,99,ALDH6A1;MPST;ACAT1;HMGCL;GPT2;ALDH5A1;PCBD2;MCCC1;ETFA;ECHS1;RIDA;ALDH4A1;ETFB;GARS1;ASS1;GPT;PCCB;FAH;GLUL;PCCA;IVD;ACADSB;MECP2;GCDH;LRRC47;DBT;ACAD8;HIBADH;GOT1;HARS1;KARS1;ALDH1A1;SHMT1;ADSS1;BCAT2;WARS1;GSS;AARS1;PARK7;MTAP;ADHFE1,GO Slim,Reversal,6,154.83333333333331,175.16666666666669,165,2.702351458504553,3.0572350730767344,2.8797932657906435,5.559441864975313,Amino Acid Metabolism
HALLMARK_FATTY_ACID_METABOLISM,2.8256611151838413e-6,1.1867776683772134e-4,0.6272567397185284,-0.478471042500642,-2.102805406852725,84,IDI1;MAOA;HADHB;PRDX6;HMGCL;HADH;ECI1;CRAT;CPT2;ACAA2;ECHS1;ACADS;MDH1;ACADM;MCEE;ACO2;HSDL2;ECH1;ACADVL;GLUL;ALDH9A1;CA2;MLYCD;GCDH;SDHA;ECI2;ACSL1;ACAA1;HCCS;ALDH1A1;GPD2;YWHAH;ACOT2;SUCLA2;LGALS1;IDH1,Hallmark,Reversal,7,178.16666666666669,198.5,188.33333333333337,3.109594950636564,3.464478565208744,3.2870367579226545,5.400578655471843,Fatty Acid Metabolism
HALLMARK_ADIPOGENESIS,1.429092948207782e-5,3.001095191236342e-4,0.5933254763964051,-0.4252720080861804,-1.9545554654347452,110,PLIN2;SLC27A1;HADH;CRAT;GPX3;TST;CPT2;MCCC1;TALDO1;ACAA2;ECHS1;COQ5;ACADS;ETFB;FABP4;ADIPOQ;ACADM;ACO2;ECH1;FAH;ALDH2;COQ9;C3;ITGA7;GRPEL1;YWHAG;COQ3;DBT;SDHB;GPHN;SULT1A1;CS;CAVIN2;GPD2;IDH1;UBQLN1;PREB;APOE;MYLK;SUCLG1;SOD1;IMMT;CAVIN1;STOM;CMBL;DLD;AK2;ORM1;ATP5PO;BCL2L13;PPM1B;SSPN;SAMM50,Hallmark,Reversal,8,201.5,221.83333333333337,211.66666666666669,3.5168384427685737,3.871722057340755,3.6942802500546645,5.356258681618012,Adipogenesis
HALLMARK_OXIDATIVE_PHOSPHORYLATION,7.050218902901522e-5,9.870306464062131e-4,0.5384340963099162,-0.35769463497987247,-1.7400230134690884,156,ALDH6A1;MAOB;HADHB;HADHA;FXN;ACAT1;ECI1;ETFA;ACAA2;ECHS1;TIMM10;ETFB;IDH2;MDH1;VDAC1;ATP6V1G1;ACADM;ACO2;ECH1;ACADVL;CYB5A;ACADSB;SDHA;GRPEL1;CYB5R3;SDHB;MFN2;MPC1;ACAA1;COX11;PDP1;CS;HCCS;LDHB;TIMM50;ATP5F1D;SUCLA2;IDH1;ATP5PD;ATP5F1C;VDAC3;SUCLG1;SDHD;SLC25A20;PHB2;FDX1;IMMT;TOMM70;GOT2;DLD,Hallmark,Reversal,9,224.83333333333337,245.16666666666669,235.00000000000006,3.9240819349005847,4.2789655494727645,4.101523742186676,5.2929332134622005,OXPHOS
GOSLIM_KETONE_METABOLIC_PROCESS,3.468221536900055e-4,0.00187283962992602,0.49849310876659025,-0.487762244026269,-1.9375096838408228,50,COQ7;AKR7A2;COQ5;HAGH;PLIN5;ADIPOQ;STAT5B;COQ8A;ACADVL;H6PD;FABP3;COQ9;MLYCD;CBR4;FABP5;COQ3;APOC2;AKR1B1;PPTC7;SIRT5;PARK7;GLO1;OXCT1,GO Slim,Reversal,10,248.16666666666669,268.50000000000006,258.33333333333337,4.331325427032595,4.6862090416047755,4.508767234318685,5.25478650294894,Ketone Metabolism
