pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOBP_CYTOPLASMIC_TRANSLATION,2.3215264838823904e-19,3.3569272956939366e-16,1.133089932009015,-0.6356863587139155,-2.8822842591421503,116,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;EEF2;RPS25;EIF3M;EIF2S3;RPL35A;RPL37A;RPL19;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;RPS3;EIF4A1;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL36;RPL26;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;EIF3J;DRG2;RPLP2;RACK1;RPL11;RPL18A;RPS26;RPS16;RPL14;RPL13A;EEF1D;AKT2;EIF3L;RPL13;EIF3B;YBX1;RPL3;RPS8;RPL12;CSDE1;RPL10A;RPSA;RPL4;DENR;RPS4X,GO:BP,Aging
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,4.7222702344608376e-14,3.414201379515185e-11,0.9653277542260832,0.6272417910884004,2.7187816999802012,86,HMGCL;HADHA;DCXR;HADHB;ECHS1;ACADM;ALDH5A1;ACAT1;CRAT;ALDH6A1;ETFB;MPST;ECI1;ALDH4A1;ETFA;MCCC1;HADH;PCCB;CPT2;TST;ECH1;ACAA2;FAH;IVD;PCCA;ACAD8;ECI2;GPT2;MCEE;ADIPOQ;ACADS;ACADVL;HIBADH;ACADSB;RIDA;MLYCD;NAGK;GCDH;DBT;SLC16A1;PLIN5;GPT;CPT1B;GOT2;GLUL,GO:BP,Aging
GOBP_MUSCLE_CELL_DEVELOPMENT,4.913228821621438e-12,2.3681762920215333e-9,0.8870749883998732,-0.6201265527533255,-2.5949741459752915,75,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;MYOM1;ACTN4;PDLIM5;TPM1;ACTN1;NRAP;ACTN2;CAPN3;NACA;TNNT3;ACTN3;MYOZ1;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;TCAP;LMNA;SYPL2;WDR1;CACNA1S;ACTA1;STAC3;TMOD1;CSRP3;LMOD3;KLHL41;MYPN;TNNT1,GO:BP,Aging
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,1.2731886851727561e-11,4.602577096899514e-9,0.8753251320246591,-0.5453308769392807,-2.4656636614148506,114,PLEC;OBSCN;SYNPO2L;TTN;SQSTM1;NEB;LMOD2;RPL24;MYOM2;MYOM3;MYBPH;FLNC;RPS23;MYOM1;RPL38;TPM1;KPNB1;NRAP;ACTN2;CAPN3;FLNA;TNNT3;RPS19;MYOZ1;RPS27;CAPRIN1;MAPT;TMOD4;RPS5;MSN;MYH3;RPS15;MYBPC2;CSRP1;EZR;EIF5;RPS3;TCAP;RPS14;DYNC1H1;WDR1;RPL5;MAPRE1;EIF2A;ACTA1;DDX3X;TMOD1;CSRP3;LMOD3;UBAP2L,GO:BP,Aging
GOBP_FATTY_ACID_METABOLIC_PROCESS,1.94677100458119e-10,4.6917181210406674e-8,0.826657301178302,0.539784284833285,2.4158406489746644,104,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PCCB;CPT2;ECH1;ASAH1;ACAA2;IVD;PCCA;CBR4;C3;ECI2;ACOT9;MCEE;ADIPOQ;ACADS;ACSF2;ACADVL;ACADSB;MLYCD;SLC27A1;ACSS2;GCDH;PLIN5;FABP3;ACSL1;CPT1B;ECHDC3;APOC2;MECR;ACAA1;FABP5;HSD17B8;PTGES3;GSTP1;ACOT2;MMUT;ECHDC2;CES2,GO:BP,Aging
GOBP_LIPID_MODIFICATION,6.497704009988325e-10,1.0439644442714576e-7,0.8012155746177786,0.6920261690745473,2.5790725100585874,41,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;CPT2;ECH1;ACAA2;IVD;ECI2;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5;FABP3,GO:BP,Aging
GOBP_MUSCLE_CELL_DIFFERENTIATION,8.282857247301942e-10,1.1977011579598607e-7,0.8012155746177786,-0.5290737608902745,-2.352341167039442,102,PLEC;OBSCN;SYNPO2L;TTN;SPEG;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;MYOM1;ACTN4;PDLIM5;SPAG9;TPM1;ACTN1;NRAP;ACTN2;CAPN3;NACA;TNNT3;ACTN3;MYOZ1;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;TCAP;LMNA;SYPL2;WDR1;CACNA1S;ACTA1;STAC3;TMOD1;CSRP3;LMOD3;LAMA2;KLHL41;H3-3A;MYPN;CD81;TNNT1,GO:BP,Aging
GOBP_FATTY_ACID_CATABOLIC_PROCESS,9.150891415225601e-10,1.2029262714923837e-7,0.8012155746177786,0.7274139438038405,2.657387037000141,37,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PCCB;CPT2;ECH1;ACAA2;IVD;PCCA;ECI2;MCEE;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5,GO:BP,Aging
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,1.20954306501422e-9,1.2492851942932587e-7,0.7881868108002371,-0.6555066836155732,-2.5123883980903945,48,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;MYOM1;TPM1;NRAP;ACTN2;CAPN3;TNNT3;MYOZ1;TMOD4;MYH3;MYBPC2;CSRP1;TCAP;WDR1;ACTA1;TMOD1;CSRP3;LMOD3;KLHL41;MYPN;TNNT1,GO:BP,Aging
GOBP_LIPID_CATABOLIC_PROCESS,1.206152809147101e-9,1.2492851942932587e-7,0.7881868108002371,0.6179630596367323,2.494479166174289,60,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PRDX6;PCCB;CPT2;ECH1;ASAH1;ACAA2;YWHAH;IVD;PCCA;ECI2;MCEE;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5;ABHD16A;CPT1B;APOC2,GO:BP,Aging
