ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,database,cluster
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,22/279,48/1024,0.4583333333333333,1.6821983273596177,2.9612027377012726,0.0036181315393717752,0.024376783484721127,0.01893935558963296,CA2/C3/CAT/BPGM/EPB41/SPTB/LAMP2/ALAD/ANK1/BLVRB/PRDX2/SNCA/GCLM/HDGF/RAD23A/HBB/MPP1/SELENBP1/HAGH/NEK7/DCUN1D1/USP15,22,Hallmark,C1
HALLMARK_COAGULATION,HALLMARK_COAGULATION,15/279,29/1024,0.5172413793103449,1.8984056358917316,3.0020761784462318,0.00392610511193732,0.024376783484721127,0.01893935558963296,CFB/SERPINA1/A2M/C3/APOC2/TF/SERPING1/CFH/LTA4H/CLU/LAMP2/S100A1/PREP/GNB2/RAC1,15,Hallmark,C1
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,25/279,57/1024,0.43859649122807015,1.6097591649374332,2.897639208817933,0.004062797247453521,0.024376783484721127,0.01893935558963296,GAPDHS/SLC37A4/LDHA/CP/PGK1/MT2A/ALDOA/GAPDH/ENO1/GPI/DCN/ENO2/FBP1/HMOX1/ENO3/PGAM2/GPC1/GLRX/PGM1/TPI1/SELENBP1/CAVIN1/LXN/GRHPR/DTNA,25,Hallmark,C1
GO:0072329,monocarboxylic acid catabolic process,36/518,44/2061,0.8181818181818182,3.2553527553527557,8.759985652209112,2.159033320565246e-15,7.976428656532715e-14,7.550303659052732e-14,NUDT19/ECI2/MLYCD/PCCA/PCCB/ACAA1/ACADM/ETFA/ACADS/CPT2/ACAT1/IVD/ECHS1/ETFB/HADHA/ECI1/ACAA2/CRAT/ACADVL/CPT1A/SLC16A1/HADHB/PLIN5/ECH1/AUH/ADIPOQ/ETFDH/DECR1/HADH/DCXR/LDHD/ECHDC2/CPT1B/GCDH/MCEE/HSD17B10,36,GO:BP,C2
GO:1990542,mitochondrial transmembrane transport,31/518,35/2061,0.8857142857142857,3.5240485383342524,8.724238526614503,2.3330543592586872e-15,8.311506154859073e-14,7.867480301710687e-14,TIMM44/SLC25A20/PMPCB/TOMM70/LETM1/MPC2/AIFM1/TOMM40/SLC25A5/HSPD1/SLC25A4/SLC25A6/VDAC1/CPT2/HSPA9/VDAC2/CPT1A/SLC25A3/TST/TIMM50/MICU2/CHCHD4/MCU/PNPT1/CPT1B/MICU1/TIMM21/GHITM/SFXN1/AFG3L2/MPC1,31,GO:BP,C2
GO:0032543,mitochondrial translation,32/518,42/2061,0.7619047619047619,3.0314396028681743,7.705058271158048,3.216088285591956e-12,9.435435484935225e-11,8.931365920049488e-11,SHMT2/LRPPRC/TSFM/MTIF2/MRPL19/TUFM/MRPL12/MRPS25/MRPS5/MRPS21/C1QBP/MRPL54/TRMT10C/MRPL21/MRPL50/MRPL38/PTCD3/TACO1/MRPL13/MRPL9/MRPL1/MRPL37/MRPL46/SARS2/MRPL40/IARS2/MRPS18A/MRPL22/WARS2/COA3/MRPL11/MRPS18B,32,GO:BP,C2
GO:0006811,monoatomic ion transport,100/518,221/2061,0.45248868778280543,1.8003459179929768,7.294247355630623,3.9529500677278005e-12,1.1429181717560815e-10,1.0818600185360295e-10,NDUFS8/DNM1L/NDUFA4/COX7A2L/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NOL3/NDUFS7/NDUFS2/NIPSNAP2/NDUFS6/NDUFB1/PMPCB/NDUFS3/SLC25A12/ATP5PD/ATP5MG/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/LETM1/NDUFC2/NDUFA10/NDUFB10/TOMM40/MT-CO2/MT-CO3/MT-ND1/MT-ND2/MT-ND3/MT-ND4/MT-ND5/MT-ATP8/SLC25A5/ATP5F1B/UQCRH/CYC1/COX8A/COX5B/SLC25A4/COX4I1/COX6B1/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/COX7A1/COX7B/ATP5PB/ATP5F1A/MAOB/NDUFS1/ATP5F1D/PPIF/TSPO/UQCRC1/ATP5F1C/HSPA9/VDAC2/UQCRFS1/ATP5PO/NDUFV1/ATP1A2/NDUFA8/SLC16A1/ATP5MF/NDUFV3/ATP5F1E/ATP5ME/NDUFA6/GSTO1/SLC25A3/ANK2/NNT/COX17/FXN/NDUFA5/NDUFA9/MICU2/GPD1L/MCU/PHB2/DMAC2L/MICU1/TMEM120A/GHITM/SFXN1/UQCR10/NDUFA12/SLC25A13/VDAC3/AFG3L2/NDUFB9,100,GO:BP,C2
GO:0006796,phosphate-containing compound metabolic process,154/518,430/2061,0.3581395348837209,1.4249528598365808,5.7380394607802385,1.6186827975755355e-8,3.71180710478528e-7,3.5135111177864614e-7,PGP/NUDT19/NDUFS8/PDHX/DNM1L/SDHD/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/OPA1/PFKFB2/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/ALDH1L1/ATP5PD/ATP5MG/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/PGLS/MPC2/MLYCD/NDUFB10/GOT2/FN1/MT-ND1/MT-ND2/MT-ND3/MT-ND4/MT-ND5/MT-ATP8/FABP3/ATP5F1B/CTSG/PDHA1/DLAT/PDHB/FDPS/CD36/GOT1/CKMT2/NDUFB7/ATP5PF/HK1/NDUFV2/SDHB/MMUT/ME2/ATP5PB/ACAT1/ATP5F1A/NDUFS1/ERP29/PRDX3/ATP5F1D/TSPO/SDHA/ACSL1/ATP5F1C/DLST/MDH2/HADHA/NAMPT/MAP2K3/QARS1/ATP5PO/IDH2/ACOT2/NDUFV1/ATP1A2/GALK1/NDUFA8/PPP5C/SUCLG1/AK2/ATP5MF/NDUFV3/ATP5F1E/ATP5ME/NDUFA6/PIP4K2B/OGDH/SLC25A11/TARDBP/NNT/IDI1/PDK1/PDK2/ADIPOQ/NDUFA5/NDUFA9/TIMM50/NADK2/HSD17B12/AGK/SLC27A1/MAVS/DCXR/NAXD/MFN1/GPD1L/CBR4/NAXE/PPTC7/COQ8A/GCDH/FGGY/ACSF2/NUDT16/DNAJA3/CHMP6/SUCLG2/MCEE/PCYT2/PHB2/DMAC2L/ABHD6/NUDT9/BCL2L13/HDHD5/EHD4/PPA2/DCTPP1/MCCC2/ACSS2/ACSS1/PANK4/OXSM/NDUFB11/NDUFA13/PDP1/SUCLA2/NDUFA12/ATP5IF1/AK3/SLC25A13/STOML2/ACOT9/FIS1/NFS1/NDUFB9/COX11,154,GO:BP,C2
GO:0008535,respiratory chain complex IV assembly,10/518,10/2061,1,3.9787644787644787,5.469767458672208,9.420059255462204e-7,1.8793018214647094e-5,1.778903821505178e-5,SCO1/MT-CO3/COX17/COA6/SMIM20/SLC25A46/TACO1/TIMM21/BCS1L/COA3,10,GO:BP,C2
GO:0043604,amide biosynthetic process,24/518,39/2061,0.6153846153846154,2.4484704484704487,5.29013669427294,1.2716830657565e-6,2.5118888279051662e-5,2.3776961125243995e-5,PDHX/MPC2/MLYCD/ASS1/FH/PDHA1/DLAT/PDHB/MMUT/ACAT1/ACSL1/ASAH1/PDK1/PDK2/HSD17B12/AGK/CBR4/GCDH/AGMAT/MECR/ACSS2/SIRT3/ACSS1/PANK4,24,GO:BP,C2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,138/281,155/1024,0.8903225806451613,3.2444495465503387,18.64499958540611,7.159537153498933e-71,2.9354102329345626e-69,2.788451312415374e-69,NDUFS8/PDHX/NDUFA4/SDHD/COX7A2L/NDUFAB1/MGST3/UQCRQ/UQCR11/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/SLC25A20/IDH3B/OPA1/NDUFS7/NDUFS2/NDUFS6/CS/MTX2/NDUFB1/NDUFS3/SLC25A12/ATP5PD/ATP5MG/TOMM70/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/AIFM1/GLUD1/GOT2/SLC25A5/ATP5F1B/UQCRH/FH/PDHA1/CYC1/ACAA1/COX6C/FDX1/COX8A/DLAT/COX5B/PDHB/ACADM/SLC25A4/SLC25A6/BCKDHA/COX4I1/ETFA/COX7A2/COX6B1/UQCRB/COX7C/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/SDHB/UQCRC2/COX7B/ATP5PB/ACAT1/ATP5F1A/MAOB/NDUFS1/PRDX3/ATP5F1D/ECHS1/SDHA/UQCRC1/ATP5F1C/DLST/ETFB/HSPA9/MDH2/HADHA/ECI1/LRPPRC/ACAA2/VDAC2/ACADSB/UQCRFS1/ATP5PO/IDH2/ACADVL/NDUFV1/IDH3A/CPT1A/IDH3G/NDUFA8/SUCLG1/HCCS/HADHB/ATP5MF/ATP5F1E/ATP5ME/NDUFA6/TIMM10/CYCS/SLC25A3/OGDH/ALDH6A1/SLC25A11/PMPCA/ECH1/NNT/COX17/ETFDH/FXN/DECR1/NDUFA5/NDUFA9/IMMT/TIMM50/SUPV3L1/PHB2/HSD17B10/ACO2/TOMM22/PDP1/SUCLA2/UQCR10/VDAC3/MRPL11/AFG3L2/TIMM9/TIMM8B/TIMM13/MPC1/COX11,138,Hallmark,C2
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,46/281,83/1024,0.5542168674698795,2.019637267932942,5.956436346244914,1.787149477144879e-8,3.663656428147002e-7,3.4802384554926597e-7,SDHD/IDH3B/ECI2/MLYCD/FH/PDHA1/ACAA1/PDHB/ACADM/GLUL/ACADS/CD36/MAOA/CPT2/ERP29/ECHS1/SDHA/ACSL1/HMGCL/DLST/MDH2/ECI1/ACAA2/CRAT/ACADVL/ACOT2/CPT1A/IDH3G/SUCLG1/HCCS/HADHB/ECH1/AUH/IDI1/ETFDH/DECR1/HADH/HIBCH/HSDL2/GCDH/SUCLG2/MCEE/HSD17B10/ACO2/ACSS1/SUCLA2,46,Hallmark,C2
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,55/281,109/1024,0.5045871559633027,1.8387802409481209,5.694393345654961,5.197231335745211e-8,7.102882825518454e-7,6.747282786756941e-7,NDUFAB1/MGST3/UQCRQ/UQCR11/COQ9/CS/NDUFS3/CAVIN2/AIFM1/CYC1/COX8A/DLAT/ACADM/BCKDHA/FABP4/ACADS/CD36/NDUFB7/SDHB/CPT2/COX7B/PRDX3/ECHS1/UQCRC1/ETFB/MDH2/ACAA2/CRAT/ATP5PO/IDH3A/IDH3G/SUCLG1/AK2/ECH1/ADIPOQ/DECR1/NDUFA5/TST/HADH/IMMT/COQ5/HIBCH/SLC27A1/PTCD3/MCCC1/PLIN2/ACO2/SORBS1/BCL2L13/GHITM/COQ3/UQCR10/SAMM50/MTCH2/SQOR,55,Hallmark,C2
GO:0010256,endomembrane system organization,60/553,141/2061,0.425531914893617,1.5859335923973683,4.364181907075083,2.0775674003803612e-5,0.0014979260956742404,0.001315792686907562,ESYT2/BIN1/PRMT5/HGS/SURF4/AP1G1/SYNGR2/RTN2/SEC31A/RTN3/SNAP29/GSN/ANXA2/UBL4A/ATP2A2/PLN/MAPK1/AKT2/PAFAH1B1/BAG6/IQGAP1/CSRP3/DNM2/RAB7A/S100A10/RAB10/SEC61A1/REEP5/SPTBN1/AHNAK/AP1B1/ANK3/ILK/TMED1/SCARB2/DCTN1/EEA1/PLEC/LAMTOR1/TRIM72/MMGT1/EMC1/SNF8/VPS25/ESYT1/TMEM43/AP1M1/RAB1B/CHMP4B/TOR1AIP2/GORASP2/RAB18/VTA1/RTN4/ARL8B/CHMP5/EMC3/VPS28/TMCO1/PACSIN2,60,GO:BP,C3
GO:0035966,response to topologically incorrect protein,24/553,43/2061,0.5581395348837209,2.080154758400269,4.3336629896932655,4.6450900679335514e-5,0.0028706656619829347,0.002521620322592499,MFN2/HSPB1/HSP90AA1/HSP90AB1/HSPA1A/HSPA5/HSPA8/DNAJB2/DNAJA1/AKT2/HSPA4/THBS4/SERPINH1/HSPA2/VCP/HSPB3/HSPB2/UFD1/COPS5/ERO1A/DDRGK1/ERP44/HSPB7/STUB1,24,GO:BP,C3
GO:0043632,modification-dependent macromolecule catabolic process,58/553,140/2061,0.4142857142857143,1.5440196331697236,4.036550719120991,7.426920924875477e-5,0.0038362735265998144,0.0033698195564214736,PSMD11/PSMD12/PSMD9/PSMD14/PSMA7/HGS/EIF3H/PSMD3/KLHL41/HSP90AB1/UCHL1/HSPA1A/UBL4A/DNAJB2/PSMA3/PSMB4/PSMB5/PSMC2/PSMC4/USP5/BAG6/PSMD8/GSK3B/BCAP31/UBE2D1/PSMD4/VCP/RPS7/PSMC1/PSMC5/UBE2G1/PSMC6/RPS27A/CSNK2B/TRIM28/CUL2/CUL4A/PSMD6/DDB1/KLHL40/RNF123/TRIM72/UFD1/USP9X/SNF8/DDRGK1/VPS25/TOLLIP/CHMP4B/UBE2Z/CHMP5/UBQLN2/VPS28/UBQLN1/STUB1/PSMD13/ARIH1/UCHL5,58,GO:BP,C3
GO:0007018,microtubule-based movement,25/553,48/2061,0.5208333333333334,1.941116636528029,3.99427246992124,1.4821080224564846e-4,0.006678749276194534,0.0058666775888902515,DYNC1LI2/HSPB1/UCHL1/MAPT/LAMP1/RAB6A/MAP4/DNAJA1/KIF5B/ARL3/PAFAH1B1/ACTR2/DYNLL1/DYNLT1/TUBB4B/HNRNPU/KLC1/DYNC1I2/DYNC1H1/KPNB1/KTN1/SYNE2/VPS13A/ARL8B/DYNC1LI1,25,GO:BP,C3
GO:0071705,nitrogen compound transport,111/553,317/2061,0.3501577287066246,1.3050182257944907,3.5741904202125703,2.9527615323459073e-4,0.011816130171155617,0.010379402369484822,NACA/PSMD9/PGRMC1/IPO5/KPNA3/HGS/PGRMC2/SURF4/STX7/AP1G1/AHCYL1/KPNA6/RTN2/SEC22B/VPS26A/ARL6IP5/SEC31A/IPO7/ACSL3/SNAP29/AP2A1/TFRC/HSPB1/ATP1B1/ITGB1/HSP90AA1/PFKM/CLTB/HSPA5/HSPA8/PDIA4/LCP1/HSP90B1/PRKACA/PFKL/RAB6A/FLNA/CALR/CANX/DNAJA1/KIF5B/HSPA4/COPB2/PPM1A/ARL3/PAFAH1B1/ARCN1/GSK3B/GDI2/DNM2/RAB5C/RAB7A/BCAP31/KPNA1/COPA/SEC24C/NAPA/CSE1L/VCP/SEC61B/ROMO1/RAB10/SEC61A1/UFM1/YWHAE/RAN/PPIA/AP2B1/DYNLT1/YBX1/ARF5/CLTC/SPTBN1/PTPN11/ARHGAP1/PPID/AP1B1/ANK3/TRIM28/TMED1/SCARB2/KPNB1/SEPTIN2/SEC23A/RAB11B/RABL3/KTN1/UFD1/KHSRP/TNPO1/USP9X/AP2M1/SNF8/VPS13A/S100A13/VPS25/AP1M1/RAB1B/CHMP4B/EHD1/PREB/RAB18/VTA1/SAR1A/ARL8B/CHMP5/CNIH4/BCAP29/XPO7/VPS28/APPL1,111,GO:BP,C3
GO:0050821,protein stabilization,28/553,58/2061,0.4827586206896552,1.7992143168921868,3.7379396243002874,3.227920424173369e-4,0.012249108556994731,0.010759734747244563,CRYAB/ATP1B1/PFN1/HSP90AA1/HSP90AB1/HSPA1A/LAMP1/TCP1/FLNA/PPIB/CALR/AKT2/PFN2/CCT6A/BAG6/CCT5/CCT3/CCT8/CCT4/RPS7/CCT2/RABL3/USP9X/CCT7/NAA15/RTN4/STUB1/RUVBL2,28,GO:BP,C3
GO:0051247,positive regulation of protein metabolic process,67/553,175/2061,0.38285714285714284,1.4268871092740893,3.574017920786327,3.576913242343169e-4,0.01311332770031911,0.01151887315330851,SYNCRIP/SEC22B/TFRC/GSN/ANXA2/HSP90AA1/HSPA1A/HSPA5/EEF2/IDE/EZR/YBX3/RPS3/DNAJB2/MSN/MAPK1/AKT2/PFN2/THBS4/PSMC2/PSMC4/USP5/BAG6/IQGAP1/GSK3B/RAB7A/BCAP31/UBE2D1/PRKAG1/PRKAA2/VCP/S100A10/PSMC1/PSMC5/PSMC6/RPS4X/RAP1A/PPIA/YBX1/EIF4G2/PRKDC/HNRNPU/EIF4G1/PTPN11/PRKAA1/AIMP2/PAK2/UBE2V1/PICALM/CUL4A/IL18/DDB1/KLHL40/MUSTN1/ABCF1/SNF8/DDRGK1/EIF3C/TOLLIP/RAB1B/TMX1/UBQLN2/VPS28/UBQLN1/STUB1/LIMCH1/MAPRE3,67,GO:BP,C3
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,39/267,86/1024,0.45348837209302323,1.7392213221844786,4.251750774100608,4.16897907018752e-5,0.0014815086728287104,0.0013312658164057732,PSMD12/PSMD14/ACSL3/GSR/HPRT1/TFRC/RPN1/EPRS1/HSPA5/HSP90B1/ATP2A2/PFKL/WARS1/PSMA3/CALR/CANX/PSMB5/STIP1/HSPA4/PSMC2/CCT6A/PSMC4/GSK3B/SERPINH1/ACTR2/UFM1/PSMC6/ETF1/PPIA/TUBA4A/GBE1/ACACA/PDAP1/PPA1/COPS5/ERO1A/CACYBP/PSMD13/UCHL5,39,Hallmark,C3
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,20/267,35/1024,0.5714285714285714,2.1915462814339217,4.257869041778269,7.226871574774197e-5,0.0014815086728287104,0.0013312658164057732,BIN1/FLNB/GSN/EZR/VCL/FLNA/MARCKS/CLIP1/KIF5B/PAFAH1B1/PXN/YWHAE/TUBA4A/SPTBN1/KLC1/SPTAN1/DYNC1H1/MAPRE1/FSCN1/SEPTIN9,20,Hallmark,C3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,16/267,32/1024,0.5,1.9176029962546817,3.130541633284356,0.0027555290291024254,0.037658896731066475,0.033839830181959615,SEC31A/HSPA5/EEF2/HSP90B1/TARS1/CALR/KIF5B/IARS1/EIF4G1/DCTN1/DNAJA4/KHSRP/ERO1A/PREB/HYOU1/SRPRB,16,Hallmark,C3
GO:0045214,sarcomere organization,22/379,32/2061,0.6875,3.738621372031662,7.409794747547672,4.0992076838862904e-10,5.10607557124086e-8,4.7680257796782645e-8,TCAP/LDB3/TPM1/MYH3/TNNT1/CAPN3/ACTN2/TNNT3/MYOM1/MYOM2/MYBPC1/MYBPH/MYBPC2/OBSCN/MYOM3/LMOD2/MYPN/TTN/SYNPO2L/MYOZ1/MYOZ2/CFL2,22,GO:BP,C4
GO:0007155,cell adhesion,53/379,159/2061,0.3333333333333333,1.812664907651715,5.062266817419447,1.8136135962440303e-6,9.975423941573571e-5,9.314996978214317e-5,PDLIM1/STXBP3/ACTN4/UFL1/COL1A1/COL3A1/VWF/KRT18/RPSA/LGALS1/TPM1/LAMC1/COL6A1/COL6A2/COL6A3/ACTN1/NID1/TGM2/NME2/LAMA2/MYL9/FBN1/MYH9/ACTN2/COL15A1/CRKL/BCAM/DUSP3/LAMB2/ACTB/PPP1CA/PPP1CB/FBLN2/HSPG2/MYBPC1/CAV1/PRKCQ/DPT/ACTN3/PPP3CA/NEXN/MYBPH/ITGA7/NID2/CTTN/MYBPC2/PGM5/MYPN/PREX1/PALLD/PDLIM5/MYOT/FNDC3A,53,GO:BP,C4
GO:0042273,ribosomal large subunit biogenesis,10/379,12/2061,0.8333333333333334,4.531662269129288,5.82289593788797,1.851935202399509e-6,9.975423941573571e-5,9.314996978214317e-5,NPM1/RPL7/RPL35/RPL5/RPL14/EIF6/RPL26/RPL7A/RPL11/RPL24,10,GO:BP,C4
GO:0007010,cytoskeleton organization,76/379,267/2061,0.2846441947565543,1.5478936290059588,4.553872648655995,9.686764265855277e-6,4.290160262633237e-4,4.0061284729899725e-4,PDLIM1/SYNM/TCAP/ACTN4/LDB3/SVIL/LMNA/KRT18/NPM1/TPM3/TPM2/VIM/TPM1/MYL2/MYH3/ACTN1/TNNT1/DES/CAPN3/NEB/MYL9/TMOD1/MYH9/ACTN2/MYH11/CAP2/TNNT3/CAPZA2/CAPZB/MYOM1/CAPZA1/MYOM2/ACTB/GRB2/ACTA1/MYBPC1/LMNB2/CALD1/ACTN3/LMOD3/NEXN/TRDN/MYBPH/MTM1/FHL3/TUBB2A/CTTN/MYBPC2/PGM5/OBSCN/MYOM3/ABLIM2/TWF2/LMOD2/CORO6/XIRP1/MYH14/MYPN/SYNPO/PREX1/PALLD/TTN/MYO18A/PDLIM5/BBS4/CORO1B/NTMT1/TRIM54/SYNPO2L/MYOZ1/MYOZ2/PDLIM7/TMOD4/PACSIN3/SYNPO2/CFL2,76,GO:BP,C4
