"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"28",0.361256033166299,5.48608788779819,6.3667120220606,7.2266790613365,9.95946940466399,12.8151300228142,14.8756101561094,16.1423754904253,17.9748087287146,21.7724318459319,22.9128190172982,27.057600790558,27.4739659467482,31.9859721433031,31.6563944075886,30.0697279815273,31.0433579765998,29.813021147761,30.1140571479214,30.5373579314889,28.8397779474488,29.0484670580455,31.6234098072064,33.0140702426174,30.3625956018975,NA,NA,1.20445168145405e-26,6.79992942682022e-25,1.1551738970262e-25,6.60785163642481e-25,1.94706803517123e-23,2.89634227265076e-23,2.23274212336354e-22,8.80353315245598e-21,2.77505077108374e-19,2.94273709401484e-18,4.27521452192085e-18,3.10128709870064e-17,1.17171727684851e-15,3.66354292761012e-14,2.27033879073178e-14,4.85608802229364e-13,3.00778708871532e-12,6.1769715568724e-09,5.33239429793881e-07,6.71919598112995e-07,0.000392360793728084
"29",0.383507610340835,6.13195493843228,6.37617950234158,6.83197795521843,9.98517305836413,12.847411787376,14.4673769922487,16.2030559813484,18.0519289414415,21.8676313114915,23.5006220441233,27.2024136163262,28.1307585616056,32.1956730338416,31.8928223316273,29.8484820976416,29.9113440371834,29.1926188013138,29.5211459692647,29.969374108879,28.7436015172641,28.9735208250096,31.1230101096835,32.0647872766978,29.0043998376492,NA,NA,8.9559948005941e-28,1.40090848340237e-25,2.18462463455333e-26,4.73326439263164e-26,3.80423193171863e-24,1.40589761131068e-23,2.77537468201756e-22,1.11258182510937e-20,3.57502112072635e-19,1.56045054553454e-18,8.62174891921089e-19,1.04547108833951e-16,9.95560465098698e-15,1.30868425375003e-13,3.34876433756901e-14,7.57190450836017e-13,1.39407988309988e-11,1.11339891989121e-08,1.03118991257261e-06,1.54899530689743e-06,0.00100557860016747
"30",0.406961132812874,6.82866648134161,7.40708541782212,8.16797455802551,10.9505703639465,13.8592853598933,15.9507314187704,18.1692495442244,20.5196090217665,24.4939036140736,26.1502989704999,29.4812706292015,30.9304512150218,34.1029877570685,33.2743452812266,31.6723920888039,31.2598010805241,31.0019178983869,30.8840092388543,31.3620277687441,30.1140571479214,30.3704520552231,33.093214800279,34.5938276260174,31.4024516775964,NA,NA,2.48715144744388e-27,1.48002765345002e-25,2.2038804206485e-26,4.68280416618647e-26,3.85972711844866e-24,1.41868588283374e-23,7.30998031914908e-22,1.18173003764257e-20,3.92902262362835e-19,6.88652961029232e-19,1.35308461097914e-19,7.07053409173857e-18,3.00814491817624e-16,4.02975862358098e-15,2.42890041373053e-16,1.62053472677104e-14,8.68247340580184e-13,3.38867278096598e-10,2.89034339827494e-07,3.29657706829715e-07,0.000869617295188509
"31",0.431753901305205,6.84618147633425,6.95188384440276,7.3678676534205,9.28268289523918,11.7202450513254,13.4023682151999,15.190201241184,17.0867270161307,20.9068392285141,23.0713627365508,26.8323806470036,28.3280643234405,31.475117155055,31.2606747758025,30.2469533511341,30.3652149272436,29.2189952048114,29.1451390375897,30.1091100765102,28.9042905039137,29.1819179980539,31.9023117393037,32.4433633728932,29.7930042159021,NA,NA,1.0083776182332e-28,6.68462255703807e-27,6.46820902804147e-27,9.83767531031698e-26,3.14631114794415e-24,3.04364721472182e-23,1.60953127352521e-21,6.73090930260802e-20,2.27219101322858e-18,4.17139553277563e-18,8.85187777715468e-19,4.82868676831675e-17,8.29529811019788e-16,1.18976566557279e-14,2.58557102942654e-16,1.71307904566774e-13,3.54610802485059e-12,5.31328096329493e-10,5.20795095189545e-07,2.36757294368166e-06,0.0020985270723041
"32",0,5.5644148711582,6.54097644777956,6.24416807768987,8.5844425883971,11.0342519881903,11.927426712442,13.7390974801508,15.6533324324193,18.9808102552897,21.1569308652986,25.3544290479674,26.4136231909481,29.5549338574139,29.9069195758708,29.4398757652895,29.6004579338601,28.4953346213213,28.9121600681542,30.379241478116,28.7208238340355,29.024006121633,32.2825973091272,32.3709902016228,30.1732188401206,NA,NA,4.66430007691353e-28,1.12984989599602e-26,2.92137174711882e-26,1.64697578550994e-25,1.43403775572987e-23,3.6708774329225e-22,1.93521137068082e-20,8.11524606189225e-19,2.76262538987393e-17,5.43454816541415e-17,1.3112017035545e-17,7.4111611717725e-16,3.44958356817921e-14,5.40389466617668e-13,6.60075833428957e-15,1.59399333785638e-12,1.32605263742841e-11,6.49154910171235e-09,2.34527838553878e-06,1.4690676855529e-05,0.00473355254874992
"33",0,4.46933153587167,5.71133654230788,5.97234561152839,7.94403256318471,10.4096006410181,11.3575787683689,13.6092077362478,15.9864833132195,18.944416019166,21.6288280764089,24.4838705506043,25.5949589416814,29.270854604747,30.1649512310716,29.24094823144,29.4398757652895,28.3565694124943,28.8079455157822,29.8484820976417,28.6669274396436,28.5356056778017,30.8736756446686,31.4654752527845,29.2757390417383,NA,NA,6.01616856168672e-28,5.37432898704941e-27,4.89857258544796e-27,2.79719393693808e-26,2.74123555831412e-24,2.80509460384939e-23,1.69451284667384e-21,2.09291470574019e-19,1.97964037251869e-17,1.54386168663743e-17,3.3552199969165e-18,2.17541039609266e-16,4.38125709895544e-15,2.76789138191916e-14,5.8136677908168e-16,1.83326979830242e-13,4.86500717208854e-12,1.04966200551481e-09,5.43630866009265e-07,2.89021914123221e-05,0.0100066811624916
"34",0,4.0206087215252,4.95915687860908,5.35860716228899,7.35440790309266,9.05602971059257,10.0746995591104,12.7244767466394,14.7115940374941,17.6706059322972,19.927602055858,22.7905181707853,24.4222074950244,28.1267173309839,28.5851523676155,27.7343586959902,28.457613850684,27.417318500878,28.371589329931,29.9330033211768,28.7550218661962,28.1767217255966,30.0832122207561,31.1937558861834,29.4691507044881,NA,NA,5.81721632228886e-28,5.27299691110671e-27,4.67229557145932e-27,2.71265384626212e-26,2.90127683068857e-24,2.34590715479822e-22,1.47167447538169e-20,7.32829667419582e-19,2.95573123210784e-17,8.90536375293243e-18,1.81514383071746e-18,3.73416780131157e-16,3.0547872121009e-15,2.07710864530187e-14,1.12058848109013e-16,1.3967915289209e-14,4.06202318258168e-13,4.0386694637852e-10,2.93806443711441e-07,1.89299414777561e-05,0.00345294065779807
"35",0,3.61089786064808,5.08821871670535,5.14305546111525,7.18181154217228,8.5511283645236,9.9961277482274,13.1156721881887,15.5999062109232,17.7939755287483,19.6751798152949,21.6850406074835,22.9062861876568,26.6277648158209,27.1483876585961,26.8371615783426,28.0880511765428,27.0721742288006,27.5985626876248,29.2037856186652,28.5219927605588,27.4844873437814,28.4595354677353,29.576879176182,27.8657989783878,NA,NA,4.07549829395984e-28,3.78996232926778e-27,3.24878951207227e-27,5.71421167166492e-26,6.6597692408515e-24,2.11090674376324e-22,1.48313046760734e-20,8.25311801390279e-19,6.00947965185035e-16,5.4009117771787e-16,5.11340940864829e-17,4.10473844306796e-15,1.3897191891595e-14,1.0789016383507e-13,1.96766692203697e-16,3.12214364354803e-14,1.14385900201624e-12,4.40837829950304e-10,1.37654839864405e-07,3.54722797837117e-05,0.00761052937147288
"36",0,3.23435306562613,4.81685041777453,4.95009512548736,7.42493657343963,9.24243710826603,10.3541900287568,13.1704702553232,15.7386333744125,17.5693653217191,19.522410087353,21.1466693425118,22.8971566118626,26.7383441378393,26.8219524831515,25.1229891234991,26.4136231909481,25.921449214617,26.9617790512996,28.1307585616056,27.9588698474003,26.4528376075125,26.9691993014405,28.5961932214351,26.8769987525494,NA,NA,4.56509626757559e-26,4.21624799701411e-25,1.29828695447111e-25,8.00232876191616e-25,9.79999493402506e-23,3.27669467168011e-21,8.92862991923932e-20,2.01649293310098e-18,6.75604467053406e-16,6.19610906589911e-16,5.60522236036365e-17,5.38135380458166e-15,1.99234735745238e-14,1.75607901322748e-13,1.28350594202574e-14,7.46861930932771e-13,3.66554485619326e-11,5.14887720502807e-09,6.15789134015939e-07,6.4606077209237e-05,0.0063456743877005
"37",0,3.34460658154967,4.99229718260106,4.77937984001424,7.32175457986462,8.81242249069367,10.3853173459688,12.8772401425205,15.5288496887358,16.9920587007596,19.0204239782236,21.1881178116942,22.077061258808,25.0116385385113,24.6818865838814,23.5426730718745,23.9351256036438,23.9653041508604,25.5076524580541,26.710762680599,26.5664862817063,25.5551900876092,26.5878197001997,27.7644914021849,26.0253211243409,NA,NA,1.57821258957869e-25,4.38074083707241e-24,4.54954796574727e-25,2.94085093700791e-24,1.383040276098e-22,5.19684124859018e-21,5.6051827184081e-20,4.03802793375222e-18,6.19610906589916e-16,5.78863287831738e-16,1.61137841722962e-17,6.7722887212605e-16,2.60362278277533e-15,2.5643678091176e-14,1.32347736521484e-15,1.36532751335341e-12,2.47725904815659e-11,4.93094263336392e-09,2.39668874100654e-07,3.6395039397549e-05,0.00507184942792965
"38",0,3.98844620851483,4.76511992701513,4.99576169977524,7.25823904606193,9.23514940518523,10.4820604659993,13.0867778382042,14.9639061393322,16.5090524159226,18.1666265417327,20.4168811233537,20.908110069062,23.9192032494507,23.6514607234599,22.0908101743816,22.0685828065891,21.6857161141223,23.2386890883043,23.5006220441233,23.8581215009826,23.3553236306114,24.8764984445531,26.0621516113546,23.8209281496526,NA,NA,3.57735014021223e-24,1.02456410636848e-22,3.60816314505934e-24,8.03978346400683e-24,4.29155267037081e-22,1.82979329612252e-20,7.41941685903274e-20,2.22657174364452e-18,1.59172052466923e-16,1.44820504031623e-16,9.93833890423181e-18,5.27750331370782e-16,2.28279654362874e-15,2.88166619130484e-13,5.22822464636438e-15,7.7521801104363e-12,1.93030430711495e-10,1.49314216133507e-08,1.01480921766088e-06,6.26496423129129e-05,0.00382627644840992
"39",0,4.73893617080518,5.46322589829044,5.65778224258906,8.51664929084418,10.1929220272935,11.0874880348699,13.8590914191766,14.9418013081589,16.1291409107323,17.4210543559376,19.2936499901954,19.8625026726777,22.9721644271521,22.765026775213,21.2348055720027,21.7291724179866,21.372435061298,22.0486116021634,22.8259844181189,23.2195481003639,23.2153931943004,24.8232180633394,26.0850255242994,23.2433258812071,NA,NA,6.20985077184995e-23,1.87650726799463e-21,2.05500907561119e-22,1.58380466210477e-22,3.06212145968278e-21,1.49455119151003e-19,6.71905836484621e-19,7.80931454460245e-18,2.32119034889146e-16,2.01455938001391e-15,1.63480884863693e-16,3.33015300159271e-15,5.20958284462884e-15,8.98303926730168e-13,1.74633347537186e-14,1.08598313027778e-11,9.55833468242209e-11,1.13084408423384e-08,2.96242720406839e-07,6.51015665991825e-06,0.0026569477425154
"40",0,5.62014336613777,6.28737808664088,5.17896403125588,7.70552250214504,9.05598473415482,9.64129155215298,12.0264740822503,13.6588069029711,14.9418013081589,16.7931529523506,17.818915680491,18.4707661888674,20.6756764522533,21.0408575135638,19.5717848373729,19.6454762252397,19.8033824648879,20.0434995222915,20.8471698257822,21.2621324239122,21.7695412649621,22.8935951777435,23.6274568626569,21.2940234872023,NA,NA,2.68352789863888e-23,2.96120435969191e-21,2.9320393226142e-22,6.70473312612715e-23,4.61871733404341e-22,3.07505056740364e-19,4.83250959884246e-19,6.68757965926358e-18,7.972457256548e-17,2.54582890042347e-16,1.96897440684148e-16,5.20958284462877e-15,9.38993992197127e-15,6.84929091515923e-13,2.15627167040053e-15,6.30032622711117e-13,3.24470604938785e-11,1.43425449690474e-09,9.12006919596898e-09,2.04696583679346e-07,0.000269623834837684
"41",0,6.66617305660977,6.17905086747591,4.73390392430445,6.95072580200177,7.99245993192916,9.11178680905621,11.1803719161102,12.9268719910127,13.8590914191766,16.3017266784008,17.4355595794701,18.1798145714802,20.0292581397755,20.9867671532666,19.9962701181267,20.1189277564469,19.8283809531555,19.6218672826083,19.4941069702231,19.941167928628,19.4645790727242,20.5890000921607,21.3173024145154,19.4775260286267,NA,NA,7.68128134395584e-22,9.4794786199419e-20,3.15306255622245e-20,2.69890020167676e-20,6.35102144396701e-20,1.48790279802242e-17,2.72962826219308e-17,4.4846506181614e-16,2.01789945375842e-15,2.56436780911758e-14,2.69832813334313e-14,2.70017765104338e-13,6.84929091515923e-13,1.87691545353754e-11,1.01537329146844e-13,1.02831430529123e-11,1.87536541114877e-10,1.4722708563289e-08,3.23000665230737e-08,1.78865573858472e-07,7.44473945351682e-05
"42",0,5.68648183512667,5.59477562515324,4.72725737862902,6.24881224906398,6.99520316726226,7.8118166284543,9.53939003454861,10.063625591789,11.0874880348699,13.551802004463,14.297037637688,15.6024653316572,17.016857248034,17.5361990005245,17.1408270287273,17.8168570164975,17.572645093538,16.9104220087899,16.8083259274278,17.7659606706757,16.7968850291289,17.9056814914575,18.6145840289632,17.2766786806954,NA,NA,5.52916168533732e-19,2.22280968053266e-17,8.38233344843548e-18,2.50938383740055e-18,1.99549368736001e-18,1.80015854147743e-16,1.12058848109012e-16,6.89799080869227e-16,3.7412959216797e-15,6.2233874455649e-14,7.48897880226836e-14,1.00425333313001e-12,3.26601615973037e-12,1.29600911361768e-10,8.26316719268773e-13,3.00164881306502e-11,9.63248199269431e-10,2.7493096623456e-08,1.04420546169118e-07,1.73397926502877e-06,0.000243052457770471
"43",0,5.46915137460806,5.59759919880282,4.78559511425232,6.95151583164848,8.28072004418961,9.69752731035056,11.2103478132352,11.3408790374138,12.0444035466499,14.322725838107,14.1848351093637,14.6343065694285,16.1880263692965,16.8052346827577,15.9341129723956,16.1741300880808,15.9689378039313,15.3233330263394,15.7518526951694,16.7838159574707,15.2623261046802,15.3592832899363,14.9950750974055,13.1734110558452,NA,NA,2.92597025645991e-17,4.28059421959039e-16,5.45206010266655e-16,1.80817529375873e-16,1.66047063194538e-16,1.82637053050767e-14,4.01786221832154e-15,1.07684071050465e-13,2.1748734538621e-13,4.68772284104854e-12,7.75218011043627e-12,1.39118768931439e-10,1.85443547415978e-10,9.8186404757918e-09,1.50445199029207e-10,1.9805524592161e-09,2.3468196597296e-08,1.24683445026146e-06,2.27124969985119e-06,1.5512809807238e-05,0.000770137106094212
"44",0,5.32866409500366,3.0975261655926,2.81517548952097,5.44925130364427,6.48539597119043,7.12782734644937,8.29159120494914,9.05996217553983,9.89405314283519,11.2888740498399,11.2841889206362,11.8338937585721,13.4709932261981,14.1759800511327,12.8610802343734,13.6689612472631,13.5064429859647,13.3983529818498,13.8666875980581,14.406109235169,13.3815959831098,13.4790513671828,12.5579702156869,11.1922047539689,NA,NA,1.19676403926235e-13,5.8622033381176e-13,8.68247340580193e-13,1.1643553471965e-12,4.35647443428929e-13,1.51572302839347e-11,4.77573453031792e-12,4.52371444051838e-11,3.6655448561933e-11,9.7475430456268e-10,6.78397033345996e-10,1.5667451136125e-08,9.15604493363474e-09,1.91508623251146e-07,4.83783846541114e-09,2.34681965972962e-08,9.90303112530003e-08,2.10499386770693e-06,4.18459754791948e-05,0.000127710584917399,0.00237394092034384
"45",0,4.54271132551517,3.10411541998797,2.48108898433197,4.4743622643137,5.23599835264389,5.1504902056694,5.55916581349514,6.896859784542,7.86190559334784,9.40222102964281,9.51002166384598,9.1750051418467,10.9139414239242,12.2750875261771,11.4978505361638,11.3272777728153,11.2040249002658,11.6684240932751,11.6348811697365,11.6455151607377,10.5968014053417,10.6775602048802,9.72078603620211,8.82460961096352,NA,NA,1.24655155796967e-11,2.23246497748138e-11,3.69362960171379e-11,5.64090757186205e-11,2.52936439870778e-10,3.16103542095802e-09,4.05656548848427e-09,1.46802416784604e-08,1.64679529820216e-08,1.6089647943623e-07,5.09935613973838e-08,4.73685645633822e-07,3.984429903237e-07,3.41413086925965e-06,6.20744199528987e-07,1.24683445026146e-06,2.10499386770692e-06,1.68774133624851e-05,0.000129305734412832,9.57145413879919e-05,0.00714590703020367
"46",0,4.65195184108536,2.69992370897221,2.18717802969718,4.05545744405788,4.54685476828015,4.12743162010743,3.81024889820389,4.83122769546022,5.46322589829044,7.1575060767378,6.87504143693105,7.14671436617808,7.98648151175158,8.34499492911469,8.19292222925934,7.54443703238575,6.95188384440276,6.89706591895149,7.3794579513802,6.86140452376378,6.37945299618031,6.4149517059698,5.97936139582185,5.57031973386563,NA,NA,3.19257919552265e-09,6.44219085904705e-09,1.22792921720542e-08,2.21624697405536e-08,3.29025869877181e-07,1.49223880811676e-06,2.3794803112521e-06,9.65036668786045e-06,1.4409479686886e-05,5.31672414731187e-05,1.02063486904522e-05,3.80988395332719e-05,0.000134776615989442,0.000452918806752003,6.09525183637338e-05,0.000211273181057337,0.000193399746543995,0.00063624133195352,0.00205053965262066,0.000856832494502474,0.0211793762794682
"47",0,1.72242091763319,0.827203399295147,1.0773132688571,1.74525116728318,2.46416371700927,1.8302698956213,2.09913773739245,1.60605380294791,1.87424287369776,2.1590547619476,1.7233145923011,2.00572445780142,2.31077502589021,2.25233991522968,2.2033791767013,1.82028312636792,1.48672214450477,1.7672778745933,2.45018962303752,2.43510318541847,2.42683233844299,2.05279880116239,2.05406425877573,2.06091433045131,NA,NA,5.85821826303331e-06,1.28296330655827e-05,9.9035945547479e-06,7.21498229812827e-06,4.08857263608086e-05,7.89380793093426e-05,0.000147892575220421,0.000657015747872055,0.00114607811807636,0.00195617894648012,0.000198307861671415,0.000944585581469636,0.00156744528091553,0.0063557530193324,0.00142213875653845,0.00220276477231867,0.000799234265457949,0.0048279908831094,0.0255345835183087,0.00733314081024916,0.0631908205730988
"48",0,0,0,0,0,0.961903683471004,0.8830358942987,0.816313141032044,0.758489297204088,0.707467566651055,0.6618147379735,0.620507704029812,0.58279053205845,0.548088840973837,0.51595594872788,0.48603761598895,0.458048175504097,0.431753901305206,0.406961132812875,0.383507610340835,0.361256033166299,0.340089189280146,0.319906218002868,0.300619703255664,0.282153385342018,NA,NA,0.0145191224599258,0.0273466699847889,0.0130163289246857,0.0121066038595464,0.0233654927332159,0.0217050015151021,0.0400165095690163,0.0698714950416742,0.0661299641921506,0.0619479753554806,0.0272988685344171,0.0520599428734187,0.0462339789696568,0.0867325271477546,0.0324972158689641,0.0245121416702734,0.00237394092034383,0.00714590703020365,0.0211793762794681,0.0631908205730989,0.204955934693795
