sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,age,time,group
OP_S12_Post,-15.578822486491935,-1.7614700971249313,-1.0484938918793323,-5.28117322852905,-10.012527369682608,-10.685426525855192,-12.94110908131658,-0.9839250487421397,3.5630977833500115,2.759017160781782,Old,Post,Old_Post
OP_S17_Post,-25.777157618392536,10.804340459474616,-5.873851239496014,15.742176082243999,-22.660550897970968,-10.225622420260947,14.735051623247202,7.698752124284521,2.9103628037052234,6.097174280924073,Old,Post,Old_Post
O_S05_Post,-17.08565784678351,2.1238555633500087,-7.679966042300144,9.414724616637981,8.29204318281236,11.056890957173353,2.065358267119324,-7.71443544198318,-9.701880602167313,1.733705972016072,Old,Post,Old_Post
O_S06_Post,-1.1580100879669768,-4.3676082319847245,-24.377486511005678,8.18285050397954,22.274990594373005,-19.8854503934356,0.03739672814776463,13.448799380762516,-7.560590909463587,10.39200001660887,Old,Post,Old_Post
O_S07_Post,-12.962909625188098,5.953959304641932,6.826688018207738,2.9709122873695457,7.847012403914913,2.0655436426953204,-3.6587124883081903,0.3347181147954159,-3.078059460321896,-9.256157714020294,Old,Post,Old_Post
O_S10_Post,-12.189433146109907,4.405256686450775,-1.415764467642499,-4.569474292946895,-4.327821290817063,10.25424980627591,2.2032822838909807,8.690221142869989,-8.015263308226418,-2.725381268000835,Old,Post,Old_Post
O_S16_Post,-16.429623575485362,4.039646938437598,-7.880488029343253,3.080286535582151,12.603801264876099,10.525362317540099,1.0496756128875835,-1.3797220963138055,-3.7578496825727785,-6.690587532899787,Old,Post,Old_Post
O_S17_Post,-21.119868786481867,1.9495855537211322,-9.698823899400901,-1.543090117258089,7.4820696756150396,-3.0703193995137887,-1.1293411430311027,-4.6236061985474395,-0.5319096144111627,-9.981166480312835,Old,Post,Old_Post
O_S24_Post,-17.487512067723536,-0.8794152858766191,-6.460554197347877,-4.7003848900188014,-8.21137053785472,2.2111533881240013,-7.038938191249421,-5.205480322275063,4.804511465600734,0.25039449884773884,Old,Post,Old_Post
O_S28_Post,-8.581202552826928,-4.164830865329924,13.911853856977073,3.8733966590427036,-0.8241349024968925,-9.15184272246763,-1.0339991569519247,1.075140633754305,8.706509034427851,8.88241470699516,Old,Post,Old_Post
O_S29_Post,-9.439708501556503,-11.607397775519111,13.475097287300358,-24.40099736737139,18.441555433995788,-9.58344667542448,24.042776429391918,-16.327431468295206,12.902550281712289,-10.230720001034477,Old,Post,Old_Post
O_S32_Post,-5.974502218863862,-6.870539750461559,4.477263087456885,-6.302003917795812,16.12875693456482,1.7578348318082702,-2.8069003755496933,4.797049997823547,1.708018108172679,-0.15426846735815702,Old,Post,Old_Post
O_S35_Post,-0.5298599983815557,-11.969027628260964,-15.49916342288239,3.210332210703698,11.909575171705185,-5.233216656660867,8.52406300092379,-1.6176744837656354,-7.94682175549374,-2.043443562098673,Old,Post,Old_Post
YP_S14_Pre,-1.1815078570088806,4.008391882166978,18.250589543433282,9.387829126765341,-14.623528702191678,6.675750496364515,11.097728883082533,6.217781100018398,7.04643451621789,3.640051458277919,Young,Pre,Young_Pre
YP_S45_Pre,23.987091479087926,-3.8639185269211738,31.656354914498216,6.518860755325255,-0.2685494196224017,-0.8030300470460551,-3.719326084844691,7.178810170004931,8.103454231813679,-0.18403682413364447,Young,Pre,Young_Pre
YP_S56_Pre,-7.689585593007184,-4.846203585482053,-11.01527843988524,4.1714809316644175,-2.6501288964317196,2.927862414393719,-1.4875442736611342,2.5538572737386813,16.30096684034435,0.4284133901186698,Young,Pre,Young_Pre
Y_S01_Pre,16.016603832170723,-4.199552451651089,12.745224060701679,5.254368270878907,2.91987784875606,-2.3021820817227994,5.059791216055228,13.579260902509262,8.493671198605595,5.553666174015396,Young,Pre,Young_Pre
Y_S07_Pre,26.209664958260163,40.25313877665555,-3.669585358457756,-6.125822624048506,-4.376684893154927,11.216074649417456,1.7228121163433234,-5.977068942638255,-5.538882823083588,-2.661397691180734,Young,Pre,Young_Pre
Y_S10_Pre,23.945465509915746,35.66325759413459,8.289025415524454,-18.275398174064357,3.5323148786414205,0.4299210031072102,-6.983656311538572,-1.3942665816799893,1.1534738862931537,5.2724826611842746,Young,Pre,Young_Pre
Y_S11_Pre,11.338761876522383,46.17738908030074,3.2861055026384203,-4.176309230993455,-4.909350547639623,-1.5969605804849203,-4.843066287322988,-14.988653103158596,2.1226073171614246,-1.679822381122801,Young,Pre,Young_Pre
Y_S16_Pre,3.0441567370740357,-0.4430384372065588,7.560652314140393,6.664473902517856,-1.9607551130054486,8.504148372298339,-11.858460714829132,4.7646951112855565,-1.7865908460015876,-6.276133355272058,Young,Pre,Young_Pre
Y_S28_Pre,9.488424313152214,-8.192576891705754,-0.56337495214096,15.378233885876613,-3.0272700677070845,-0.021393068773513737,-2.241830747308703,5.041684361241676,-0.3697073587656191,2.5218118423814277,Young,Pre,Young_Pre
Y_S30_Pre,17.587734764319745,-19.444228936195255,2.0588730882912074,5.413702706487879,6.710724337402412,13.211854713629057,-11.743127580753674,-0.6069253678845751,-7.517296100747576,4.046904871528786,Young,Pre,Young_Pre
Y_S31_Pre,-2.221491649813218,2.882573928434524,10.759787549209594,11.251661801828698,2.9453079950134176,-8.322480265196159,10.31064206039797,-8.931413528298918,-13.94315350956193,-9.863277208153209,Young,Pre,Young_Pre
Y_S32_Pre,7.495997586412916,-5.35909535457495,1.9698534391544045,0.7649889266906258,-5.032465174042932,7.360922471098742,6.186187062108564,5.810095485607775,-3.3263043243987385,-3.7434302676341433,Young,Pre,Young_Pre
Y_S34_Pre,18.075291795555053,20.6149724236371,5.123929398251351,6.871321111791714,-12.148885188312702,2.9744889095592635,9.329795421529044,0.6188134316257508,-3.1629583969662125,-12.77674804050294,Young,Pre,Young_Pre
Y_S35_Pre,3.059730813245715,-7.252540592742377,17.023799067318834,6.792863723444089,1.991070637417336,-1.1561705840004248,-4.877484109724989,-0.8968190812272613,3.036513264606894,5.757109624224891,Young,Pre,Young_Pre
Y_S36_Pre,18.01795256653929,-12.859598201368403,12.583464534626408,2.7230439560078894,-1.0550007900373235,-1.8103677883306106,2.085090624407723,5.410860596471894,-7.041786515340862,3.13726905802007,Young,Pre,Young_Pre
Y_S40_Pre,2.5096468266814793,-9.23912385833348,16.331661605451337,11.214839675792712,-10.484725190364257,7.0440660942659905,-11.281675618164625,-21.168261127922722,7.862342052728284,6.1598678172062655,Young,Pre,Young_Pre
YP_S14_Post,-9.596133024837211,-10.033357708822283,-20.296390525131805,-5.991993542035075,-19.119130501357354,1.3742581861711898,8.226844820543231,-3.9279503366320165,9.124285161106766,2.8151696342804087,Young,Post,Young_Post
YP_S45_Post,20.594237725073082,-6.414010320844009,13.712438202419392,16.960587678842817,-6.459620555366248,-1.632210900505858,-0.10699131918640367,-4.129478922187343,8.271465527088349,-1.3144725095774101,Young,Post,Young_Post
YP_S56_Post,13.639854021681174,-23.690615042306966,-31.66455684172221,-18.91949657965558,-0.23598039112969288,-6.406502933029073,9.412826753221653,7.423907998805968,11.519292890977177,-3.2023444811733843,Young,Post,Young_Post
Y_S01_Post,1.8774468181044286,-4.1877884109366255,-6.284044746478781,15.71940013492023,-9.601301835510615,-0.8949086735506957,-2.641645298278125,3.0000647531203963,-0.015326244491542464,0.02188216711244222,Young,Post,Young_Post
Y_S07_Post,43.26087044780738,35.64358380425029,-20.008877313244163,-5.510358392644693,3.9772565976792316,-3.342322456064986,6.556194592587096,5.155585346079125,-2.2402108682551733,0.1949747738727262,Young,Post,Young_Post
Y_S10_Post,35.19916507110077,34.284896193073585,-24.35894944186707,-10.657847839477164,13.577260385345516,-11.566168049458696,-6.243334646151961,4.788774045142341,13.96240560489162,3.2952655630610908,Young,Post,Young_Post
Y_S11_Post,5.060636144206897,8.02585928021245,25.245263607448063,21.70526228279725,0.3885011864699089,-15.34991888955752,11.318818286322397,-12.359211354250709,-5.18411277073763,0.37461082155911435,Young,Post,Young_Post
Y_S16_Post,1.108614631828252,3.8277871855405388,1.4267954225916561,12.659963599737752,-10.972693076353785,7.079797179498095,-3.7831750297700077,7.778728960776578,-1.295494481825878,-7.8741029288081315,Young,Post,Young_Post
Y_S28_Post,8.701574670513612,-6.641514065892011,7.69629046220822,-10.590988112786514,-10.502377969678125,11.786321841977104,1.7490305197947507,4.183192125841173,9.20388001755312,-3.253136711154395,Young,Post,Young_Post
Y_S30_Post,12.786476965665681,-21.56817282668214,-20.00641150218708,-6.1584789793487,-11.653333888620688,3.4921617588203913,-6.585318825217281,-4.138427964509685,-9.154506730839003,-3.0332275906293384,Young,Post,Young_Post
Y_S31_Post,27.045317274912826,-18.897095413589742,-20.097755912653565,5.741064999418117,-4.405794867505951,-3.507886277738593,1.1010032932331633,0.7238183034793754,-2.0648641675895294,-6.6176060446270295,Young,Post,Young_Post
Y_S32_Post,11.842470892569187,-18.127132484360423,-19.1400757273578,-6.441146313380664,-17.489798224387744,3.562217577276414,5.284866627866478,0.74028708251922,-5.162402763829567,-5.6068909480463605,Young,Post,Young_Post
Y_S34_Post,20.545400136144,-10.846615919839381,0.5261830260343179,17.26915700166126,-5.345901110740796,0.0013425065873411874,5.286021585960635,3.1042917665578256,-7.994958498836488,-0.7986248137044212,Young,Post,Young_Post
Y_S35_Post,13.54722823838362,-13.373180423754187,-10.40632797027608,10.180518534824222,-0.36311628812297225,-3.086821361914416,-1.8650994069535471,-9.1265673869023,-1.3371600578176588,0.4497855142200665,Young,Post,Young_Post
Y_S36_Post,11.587810468347145,-13.227728290562396,5.562142901430819,7.8374720017346355,0.5639249600060069,-8.808715800653594,9.833776072062255,-3.66338235885382,-12.538154319201462,-0.8116608800007483,Young,Post,Young_Post
Y_S40_Post,28.31786329405305,-24.020435884920733,-13.908527094152603,9.78438860467928,13.228076640193603,5.783116192793425,-19.956165967835734,-17.146487597522622,2.6152961586741275,5.9302896993191085,Young,Post,Young_Post
