"gene","dcv_Young","dcv_Old","mean_dcv","dist_origin"
"MMP24OS",23.0665919857111,-2.4262255790551,10.320183203328,23.1938404839675
"ESYT2",10.6876745676934,5.56040572859182,8.12404014814261,12.0475931011749
"ILVBL",5.86195369827045,-12.8165774388668,-3.47731187029815,14.0935147641437
"FSD2",-2.22701538293262,-13.843005278024,-8.03501033047831,14.0209982755586
"TARS3",-27.7881022105398,-4.08308911007598,-15.9355956603079,28.086477905644
"VWA8",-0.931531698667396,-4.49393650642405,-2.71273410254572,4.58946801158837
"CARNS1",1.46302004814163,-17.3963726835439,-7.96667631770113,17.4577836567537
"MAP1LC3B2",-31.6020254730037,1.39698776949731,-15.1025188517532,31.6328877724513
"PGP",-6.66854747487611,2.27777861207404,-2.19538443140104,7.04682913304264
"DHRS7C",-2.66728011279723,7.07850044236476,2.20561016478377,7.56436062814841
"SMTNL1",5.65347912722573,11.7891488622469,8.7213139947363,13.074626462664
"NUDT19",-2.45091922421492,-4.23206167289253,-3.34149044855373,4.89053688737671
"NACA",4.55127681984159,1.95397402682486,3.25262542333322,4.95299254878639
"SLC35A4",11.5855417723093,-0.749069188306933,5.41823629200121,11.6097322452671
"PDLIM1",15.1792362682831,2.05576232245632,8.61749929536973,15.3178122594186
"MYO1C",22.206397879071,-7.00264389286395,7.60187699310354,23.2843537220571
"FXYD1",9.65095408770753,3.81539474062166,6.73317441416459,10.3777720070255
"STXBP3",21.6459722013603,-0.932962587192236,10.356504807084,21.6660686727233
"NDUFS8",17.3313525846714,-6.75806968908929,5.28664144779105,18.6023463126774
"PSMD11",7.5658060969815,-3.46424887288255,2.05077861204947,8.32120436898352
"PSMD12",1.75857240601598,0.901203186948155,1.32988779648207,1.97604253278272
"PSMD9",-0.218009153570545,-1.44007789519241,-0.829043524381476,1.45648629765691
"PGRMC1",-16.6891480436261,23.8504917397534,3.58067184806364,29.1096825583879
"CLIC1",8.61420322865851,16.4498605172023,12.5320318729304,18.5688558694401
"EIF3F",3.66016786345256,-4.65013263920697,-0.494982387877203,5.91781736376418
"PDHX",5.96216868610514,2.43644755988153,4.19930812299333,6.44078660985017
"DCTN6",11.5839098831548,-0.877111645519815,5.35339911881749,11.6170690374017
"IPO5",0.160739619808121,-3.8563960521252,-1.84782821615854,3.8597445169626
"EEF2K",15.6739441295704,-10.0359061546416,2.81901898746443,18.6116075856351
"EML1",5.45270923867673,-3.93582038797021,0.758444425353261,6.72478402388601
"DNM1L",2.78360615146734,-2.88790221902461,-0.0521480337786349,4.01104006875201
"RTCA",1.99105908661329,-5.31712509008787,-1.66303300173729,5.67768751429905
"NDUFA4",0.699845113898874,-7.27085041056357,-3.28550264833235,7.30445404368051
"PSMD14",-2.29714662270754,-0.249391769660919,-1.27326919618423,2.31064468514553
"BIN1",4.80473335248882,3.7779762464501,4.29135479946946,6.11216550064375
"KPNA3",-10.7555920535377,-5.76226497040554,-8.25892851197164,12.2019038683021
"DDX3X",-2.52899182401145,-16.7067585567496,-9.61787519038052,16.8970879479111
"KPNA4",2.79441092256809,3.92788854458766,3.36114973357787,4.82048138912192
"CES2",15.9951950695026,-0.131247015557761,7.93197402697242,15.9957335277421
"FBP2",-10.071152634423,-3.98269595843683,-7.02692429642993,10.8300499760248
"PDXK",-7.76696901704243,-1.66613690658388,-4.71655296181316,7.94366539471408
"SDHD",1.99191836083658,5.0607950365432,3.52635669868989,5.43869333187101
"COX7A2L",17.6115430855439,-7.03739171604716,5.28707568474838,18.9655301011878
"GAPDHS",-1.46198317419386,-2.02721691757255,-1.7446000458832,2.49940057464151
"HSPB6",-2.91457491026018,-1.04333747636515,-1.97895619331267,3.09569055254335
