"gene","cv_pre","cv_post","delta_cv","age"
"TCAP",54.7253074164086,86.9313919638016,32.206084547393,"Young"
"PMM2",39.0724095386724,34.7136287308968,-4.3587808077756,"Young"
"EIF3D",17.8120077285856,21.1747842609739,3.36277653238837,"Young"
"EIF3H",34.5949084562055,30.4034123899146,-4.19149606629087,"Young"
"BCAT2",29.1177756861217,19.5910380177024,-9.52673766841935,"Young"
"STX7",20.4823123832647,38.1679282684388,17.6856158851741,"Young"
"SLC16A3",39.9127083277783,46.0114617758734,6.09875344809502,"Young"
"YKT6",12.0292285921166,17.403335234578,5.37410664246136,"Young"
"ARPC5",27.414251487678,20.2837765061568,-7.13047498152127,"Young"
"TAPBP",46.1591508689761,10.2996506529911,-35.859500215985,"Young"
"DHX15",15.9349360433094,18.9898191712529,3.05488312794356,"Young"
"CYB5B",42.2780687431648,18.9435872811989,-23.3344814619659,"Young"
"NDUFS4",23.7026371340521,40.1580682899205,16.4554311558684,"Young"
"DYNC1LI2",27.8629509969829,21.4592244269587,-6.40372657002423,"Young"
"PSMD3",20.1735034915303,12.7318194884589,-7.44168400307138,"Young"
"RASA4",43.2553987878522,27.3863736817487,-15.8690251061035,"Young"
"HNRNPR",21.6434611271457,16.9340522017402,-4.70940892540544,"Young"
"TXNL1",16.4186518197414,11.9777197054968,-4.44093211424459,"Young"
"TPD52L2",14.7670672911275,14.1246314242065,-0.642435866921037,"Young"
"ERI3",29.4074792818797,25.8926803266926,-3.51479895518715,"Young"
"AKR7A2",20.715573352459,18.8512409931394,-1.86433235931962,"Young"
"LAT",34.4849076547106,28.4838911697812,-6.00101648492937,"Young"
"DENR",18.0671135097078,16.8863996624023,-1.18071384730551,"Young"
"DNPH1",27.2907744500112,25.5236177414757,-1.76715670853551,"Young"
"TIMM44",24.4545903482466,17.7098687902933,-6.74472155795334,"Young"
"TRAPPC3",20.2180064394598,21.1086552438461,0.890648804386235,"Young"
"CHMP2A",17.5122945119739,16.3288123510689,-1.18348216090499,"Young"
"NDUFB5",16.3418215645631,40.5845456442894,24.2427240797263,"Young"
"NDUFB3",26.1721965135815,40.0689950474784,13.8967985338968,"Young"
"NDUFA2",22.8260644639357,33.5121504232658,10.6860859593301,"Young"
"BUB3",10.3238153897602,36.3487011609623,26.0248857712021,"Young"
"ACTN4",66.5654786528635,99.0968324345559,32.5313537816924,"Young"
"GSTZ1",33.4748101616621,26.1579065721824,-7.31690358947968,"Young"
"PRKAB2",14.9643116441996,21.88274694533,6.91843530113037,"Young"
"AP1G1",10.485867711084,11.1769358014615,0.691068090377435,"Young"
"SYNGR2",22.0988431199955,19.9460327842018,-2.15281033579364,"Young"
"SGTA",14.3438620279906,23.4917160646147,9.1478540366241,"Young"
"ENSA",24.7265974243533,30.0686508455571,5.34205342120381,"Young"
"SLC25A20",29.3541179490675,27.9100176060405,-1.44410034302705,"Young"
"NARS1",37.7833850020909,20.9687199360772,-16.8146650660137,"Young"
"LANCL1",27.6210654979698,16.120679512777,-11.5003859851928,"Young"
"SLC37A4",37.7154258900906,29.0448406597778,-8.67058523031287,"Young"
"IDH3B",29.6087514194319,23.5563285059556,-6.05242291347627,"Young"
"CALU",25.8687173570587,28.5753842562491,2.70666689919032,"Young"
"AHCYL1",26.2171659319905,15.8500017772724,-10.3671641547181,"Young"
"NDUFS5",18.8841973852197,46.7502223611971,27.8660249759774,"Young"
"TIMM8A",59.4201001741043,46.7203357941901,-12.6997643799142,"Young"
"PPP1R12B",32.2747367478276,36.42770315115,4.15296640332239,"Young"
"PRPSAP2",31.9026996975351,36.6644117364676,4.7617120389325,"Young"
"SPAG9",19.597822363484,34.0336966660368,14.4358743025528,"Young"
"OPA1",15.6812446978192,17.5540609151602,1.87281621734105,"Young"
"TBC1D4",26.3495188144073,18.9743262642556,-7.37519255015166,"Young"
"SNX3",15.5615775950759,15.9298321576496,0.368254562573748,"Young"
"SYNCRIP",16.849182906542,15.4811769144853,-1.36800599205669,"Young"
"KLHL41",46.1696498435742,72.8307585908505,26.6611087472763,"Young"
"PLIN3",21.0999953002912,24.8666207755649,3.76662547527371,"Young"
"KPNA6",15.8962873876774,22.7360839988464,6.83979661116897,"Young"
"SNX2",17.0155153949528,20.3075039487394,3.29198855378652,"Young"
"USO1",16.3178016712174,21.2938887189822,4.9760870477648,"Young"
"TOM1",18.360909504554,20.6498251103378,2.28891560578374,"Young"
"PFKFB2",24.5465903892935,31.3683209338473,6.82173054455383,"Young"
"EDF1",18.9150557363539,17.0825109237652,-1.8325448125887,"Young"
"DNAJA2",14.4903772703117,13.7479952111582,-0.742382059153487,"Young"
"CUTA",43.8005548604941,25.536304992612,-18.2642498678821,"Young"
"PFDN1",15.9343716054424,16.9861868260345,1.05181522059214,"Young"
"NOL3",26.4757509732948,21.6647817518023,-4.81096922149256,"Young"
"WDR1",18.9353776372454,16.5577190640047,-2.37765857324071,"Young"
"LDB3",13.721486208875,20.6089892349498,6.88750302607483,"Young"
"CLASP2",15.0109929078951,34.5364724928269,19.5254795849318,"Young"
"COBL",39.4322535151557,45.5169053304811,6.08465181532534,"Young"
"CPNE3",16.1292094791348,19.0629875720735,2.93377809293876,"Young"
"CLUH",53.3608227438255,32.355797055555,-21.0050256882705,"Young"
"CAND2",26.7934654995835,20.7015601460565,-6.091905353527,"Young"
"COQ9",25.1907271333289,16.757580824224,-8.43314630910493,"Young"
"GGCT",24.1082240501432,22.2594857713614,-1.8487382787818,"Young"
"NDUFS7",23.509245348727,46.0640882418653,22.5548428931382,"Young"
"RTN2",15.0284131600391,17.1425834096359,2.11417024959683,"Young"
"NDUFS2",19.0712039974406,41.213337273934,22.1421332764934,"Young"
"NIPSNAP2",32.4968297124893,32.2883248900517,-0.208504822437604,"Young"
"TBCA",16.9244341639302,18.5827304798362,1.65829631590601,"Young"
"ATP6V1G1",16.0703426947517,14.9648495175673,-1.10549317718445,"Young"
"VPS4B",36.69125149561,40.8000485459185,4.10879705030852,"Young"
"MACROH2A1",45.5964885832305,40.5479435538903,-5.04854502934021,"Young"
"SH3BGRL",43.4180797453908,28.8733025681016,-14.5447771772893,"Young"
"FLNB",38.8717949246041,39.2501450075526,0.378350082948437,"Young"
"NDUFS6",18.0082981671808,40.482383121118,22.4740849539372,"Young"
"CS",21.3854938574017,15.9519051702922,-5.43358868710945,"Young"
"SEC22B",14.0234759485651,25.3563295702006,11.3328536216356,"Young"
"MTX2",17.2055834011795,16.9319361138189,-0.273647287360532,"Young"
"VPS26A",15.2991592435751,19.2086261619893,3.90946691841421,"Young"
"NDUFB1",36.5043212018323,36.9224607271277,0.418139525295338,"Young"
"PMPCB",22.7929895488282,20.8568207517416,-1.93616879708662,"Young"
"NDUFS3",20.0540263230759,33.4740118734112,13.4199855503354,"Young"
"ECI2",19.6763785170451,24.5098026907461,4.83342417370099,"Young"
"BANF1",40.3164325487107,32.2267071747906,-8.08972537392005,"Young"
"CSDE1",22.6489590505169,18.8052934084361,-3.84366564208083,"Young"
"PRKRA",24.9538910265876,41.4556018144402,16.5017107878526,"Young"
"LYPLA1",23.6995369513334,26.1566867075237,2.4571497561903,"Young"
"TIPRL",16.6191505804235,17.2135250971026,0.594374516679164,"Young"
"PPM1B",27.6860646709733,32.3196483964262,4.63358372545289,"Young"
"SLC25A12",21.0879911739134,21.7494940651504,0.661502891236928,"Young"
"TCEA3",23.4773757652183,10.0675457203849,-13.4098300448334,"Young"
"EIF3G",38.0611977008687,20.9375040750695,-17.1236936257992,"Young"
"EIF3J",14.8385355916787,16.4803300605555,1.64179446887673,"Young"
"PSMD10",17.4080930979748,19.5920180366313,2.18392493865655,"Young"
"IDH1",15.4090304989984,18.0697835584479,2.66075305944943,"Young"
"SCO1",36.2048941994194,16.5644537463261,-19.6404404530934,"Young"
"ALDH1L1",25.1413419858654,21.9957026091365,-3.1456393767289,"Young"
"ARL6IP5",9.83454750119699,19.7637476979383,9.92920019674133,"Young"
"DYSF",15.155041693547,17.6859399092328,2.53089821568583,"Young"
"PIAS2",24.2436001489072,21.4523382116784,-2.7912619372288,"Young"
"DCTN3",12.635939070209,23.5632512058039,10.9273121355948,"Young"
"ATP5PD",16.1754585697968,14.7920318302161,-1.3834267395807,"Young"
"FLOT1",21.0732418132812,14.7503731831542,-6.32286863012706,"Young"
"ATP5MG",16.8558941180683,11.4275388610458,-5.42835525702256,"Young"
"GLRX3",33.3281612778719,23.0631799900083,-10.2649812878636,"Young"
"DDAH1",13.1782569411683,20.1239881432297,6.94573120206141,"Young"
"BAIAP3",27.6179802100837,26.8332270216763,-0.784753188407411,"Young"
"TOMM70",26.8263968426969,24.1158907281202,-2.71050611457661,"Young"
"UFL1",25.9637416965464,18.3957651864286,-7.5679765101179,"Young"
"TMEM63A",33.5733056985659,27.9235615006792,-5.64974419788661,"Young"
"PLPBP",15.6528042900134,13.5944137403629,-2.05839054965048,"Young"
"ERLIN2",25.5940532666736,23.559902696275,-2.03415057039858,"Young"
"ENDOD1",19.0391461899918,17.7354977907434,-1.30364839924842,"Young"
"SEC31A",19.7311555038513,28.872760200702,9.14160469685066,"Young"
"NDUFB6",29.5028963718243,45.7741604929046,16.2712641210803,"Young"
"MFN2",18.1998354475953,17.0569400208007,-1.14289542679456,"Young"
"NDUFA3",25.8418179163632,49.0163916342497,23.1745737178865,"Young"
"NDUFB4",29.1325526338066,40.0167263967288,10.8841737629222,"Young"
"NDUFB8",14.8489670574271,34.3744061928402,19.5254391354131,"Young"
"NDUFA7",23.1666943282773,40.8741901641667,17.7074958358894,"Young"
"RTN3",33.0074268750512,39.4120761343972,6.40464925934608,"Young"
"LETM1",24.579880104033,24.2120000656319,-0.367880038401037,"Young"
"STBD1",18.1069027776584,18.0698900987848,-0.03701267887363,"Young"
"ZRANB2",79.9270720593438,51.346185238185,-28.5808868211588,"Young"
"EPM2A",66.8417199337707,31.3646458081626,-35.4770741256081,"Young"
"VAPB",15.6967684287276,23.9008226377345,8.20405420900686,"Young"
"NDUFC2",28.9778030797775,48.6978116165309,19.7200085367534,"Young"
"NDUFA10",19.357940910147,36.1893750688505,16.8314341587035,"Young"
"PGLS",22.2845571970215,36.4816197652697,14.1970625682482,"Young"
"TACC2",27.2991051902838,34.1450627490504,6.84595755876659,"Young"
"LYPLA2",37.5258021102102,55.133390972429,17.6075888622188,"Young"
"IPO7",21.6819311004717,30.710017960776,9.02808686030425,"Young"
"ARIH2",31.5844765302135,33.9087342623686,2.32425773215509,"Young"
"PGM3",27.2534801271156,26.1201643790989,-1.1333157480167,"Young"
"SVIL",43.3257713130452,58.5501776504066,15.2244063373614,"Young"
"AHSA1",17.0979588944065,26.4934110174409,9.39545212303437,"Young"
"H6PD",25.6388024714061,16.8723859518955,-8.76641651951058,"Young"
"MPC2",23.0423926163793,23.1442057079962,0.101813091616872,"Young"
"ETHE1",1.98489043598315,18.2445870067325,16.2596965707494,"Young"
"ACSL3",24.2114786329334,15.6324444119102,-8.57903422102322,"Young"
"ASMTL",15.9182699275278,22.9040493276706,6.98577940014279,"Young"
"CDS2",12.3541742906343,21.1648883416412,8.81071405100689,"Young"
"SNAP29",6.57296200680046,12.9962312815137,6.42326927471327,"Young"
"OXSR1",13.0457141302801,11.2773748527139,-1.76833927756612,"Young"
"LSM8",21.8195001814118,27.9265841357632,6.10708395435143,"Young"
"AP2A1",16.0179650174237,25.1863594548036,9.16839443737988,"Young"
"CAVIN2",18.6646198550263,26.1147129070197,7.4500930519934,"Young"
"BAG2",40.1897586501073,27.7601719426653,-12.429586707442,"Young"
"BAG3",30.9781430730478,30.3214292575827,-0.656713815465157,"Young"
"MLYCD",33.3777583808919,46.7445384494716,13.3667800685796,"Young"
"AIFM1",14.0537024768427,11.4939450453309,-2.55975743151181,"Young"
"EML2",38.9113758724256,36.0529355942996,-2.85844027812605,"Young"
"BPNT1",34.2673146595079,23.3810830235076,-10.8862316360003,"Young"
"DDAH2",29.9153328428071,24.5138096938369,-5.4015231489702,"Young"
"ABHD16A",42.2136613914204,20.2989476629603,-21.91471372846,"Young"
"TXNDC12",50.1282065106256,8.33549904824332,-41.7927074623822,"Young"
"NUDT3",20.7516301924923,18.9480658286553,-1.8035643638369,"Young"
"NDUFB10",37.2902411200793,36.0387326548628,-1.25150846521645,"Young"
"CLPTM1",47.933968944624,32.3723471093193,-15.5616218353047,"Young"
"MOCS2",18.3991465532188,31.0051952516351,12.6060486984163,"Young"
"TOMM40",22.4073821715651,33.8628961879556,11.4555140163905,"Young"
"PEX11B",29.9608120898573,33.7268524171074,3.76604032725012,"Young"
"CYB5A",30.5252378122913,30.1729052859705,-0.352332526320801,"Young"
"ADH1B",63.8641363669059,66.4380386798102,2.57390231290432,"Young"
"LDHA",21.931266354455,20.9219862505139,-1.00928010394115,"Young"
"ALDH1A1",18.2984521096795,34.5478482136287,16.2493961039493,"Young"
"GLUD1",22.4200879155113,18.3388945236376,-4.08119339187377,"Young"
"CYB5R3",17.0068822474618,22.3951489548398,5.38826670737801,"Young"
"GSR",13.3374129154228,13.9037983179498,0.566385402527057,"Young"
"MT-CO1",48.6461767740448,42.5121781318021,-6.13399864224274,"Young"
"MT-CO2",25.6449737112929,35.3625518367449,9.71757812545199,"Young"
"MT-CO3",21.58304277335,48.9939388581239,27.4108960847739,"Young"
"SOD1",15.2161985576898,17.3390450946873,2.12284653699756,"Young"
"CP",24.0146867365519,23.6026406282309,-0.412046108320965,"Young"
"F13A1",28.2424862548847,93.1442752720709,64.9017890171862,"Young"
"HPRT1",22.7237877180904,22.9473108217819,0.223523103691424,"Young"
"GOT2",16.3725049600111,14.4504351616809,-1.92206979833021,"Young"
"PGK1",12.7528607430093,13.3921982655059,0.639337522496641,"Young"
"AK1",23.5650943130462,15.4440911728517,-8.12100314019446,"Young"
"HP",65.2814750934275,60.9868286166406,-4.29464647678685,"Young"
"CFB",44.6890892972833,24.5893281836965,-20.0997611135868,"Young"
"MT-ATP6",35.4667770766245,35.2632093096066,-0.203567767017901,"Young"
"CA2",32.5782622455952,26.7842127035014,-5.79404954209382,"Young"
"ASS1",69.3273451131062,44.042267336748,-25.2850777763583,"Young"
"SERPINA1",35.6273966901688,33.5721086930816,-2.05528799708714,"Young"
"SERPINA3",41.3767726917214,24.6054388599368,-16.7713338317846,"Young"
"AGT",23.9472731126002,17.813036094881,-6.13423701771916,"Young"
"A2M",54.991650266469,52.1728619795536,-2.81878828691533,"Young"
"C3",45.2976255399878,43.7519485638436,-1.5456769761442,"Young"
"CST3",31.9483009888786,31.4280475475916,-0.520253441287,"Young"
"CSTA",44.3412066762827,148.749784860799,104.408578184517,"Young"
"JCHAIN",35.0228927257131,41.7782258020887,6.75533307637556,"Young"
"IGKV3-20",36.4534110627317,62.9546208956552,26.5012098329235,"Young"
"IGHV3-7",43.7616762818632,44.8725067843637,1.11083050250046,"Young"
"IGKC",51.4274115542835,44.9980067588954,-6.42940479538809,"Young"
"IGHG1",41.1678918275841,33.9905600889513,-7.17733173863276,"Young"
"IGHG2",47.2263741518082,56.760353767902,9.5339796160938,"Young"
"IGHG3",61.0898123596419,41.6297466882619,-19.46006567138,"Young"
"IGHM",60.826589721704,43.8853454446119,-16.9412442770921,"Young"
"IGHA1",59.2044581386192,46.4059444754841,-12.798513663135,"Young"
"HLA-B",22.4841005230518,59.2843623838372,36.8002618607853,"Young"
"HLA-DRB1",42.3753478379843,53.5110896576983,11.135741819714,"Young"
"MB",19.6750663416934,19.8867425163928,0.211676174699441,"Young"
"COL1A1",115.596095924562,143.881075991933,28.2849800673705,"Young"
"COL3A1",110.171361358445,146.488016403906,36.3166550454615,"Young"
"COL4A1",92.7578763446151,87.9527222496216,-4.80515409499351,"Young"
"CRYAB",29.4807214754392,32.4926603515635,3.01193887612428,"Young"
"KRT14",86.7676473859616,166.336297376119,79.5686499901576,"Young"
"LMNA",39.1572297726979,41.4676488915325,2.3104191188346,"Young"
"TNNC2",55.9120838068819,69.7485727996408,13.8364889927589,"Young"
"APOE",37.965812381143,58.8552639883583,20.8894516072153,"Young"
"APOC2",61.7594072005601,49.7715842763757,-11.9878229241844,"Young"
"LRG1",40.7531547795172,33.5290466065046,-7.22410817301265,"Young"
"FN1",28.2228141564614,61.7626359496333,33.5398217931719,"Young"
"RBP4",37.4736723617397,42.5368750955924,5.06320273385273,"Young"
"ORM1",50.4133947051041,52.2186270784306,1.80523237332653,"Young"
"TTR",43.538351585413,39.428435264333,-4.10991632108003,"Young"
"ALB",28.6870247344865,31.9967429105313,3.30971817604484,"Young"
"PPBP",39.0795318442418,44.938817141482,5.85928529724019,"Young"
"TFRC",64.6085005140768,73.7758102033367,9.16730968925991,"Young"
"TF",35.3642785498705,36.5134467816833,1.14916823181277,"Young"
"FTL",113.733097733798,172.849553891451,59.1164561576531,"Young"
"FTH1",69.6235524864589,89.5549400485519,19.931387562093,"Young"
"MT2A",28.3950196463779,50.0408205309427,21.6458008845648,"Young"
"MT-ND1",23.4914121513374,38.4333026291224,14.941890477785,"Young"
"MT-ND2",36.487177374204,52.1563887046913,15.6692113304873,"Young"
"MT-ND3",35.8924946574459,41.9501924605344,6.05769780308855,"Young"
"MT-ND4",34.2091344553071,47.3578564480723,13.1487219927652,"Young"
"MT-ND5",54.5562265202113,50.2552228475852,-4.30100367262613,"Young"
"MT-ATP8",31.5684053543936,30.5778924260959,-0.990512928297715,"Young"
"CAT",31.3074897537972,47.3582369121827,16.0507471583855,"Young"
"ALDOA",9.90188306920284,14.9762924655019,5.07440939629902,"Young"
"CSTB",20.2077579790759,51.6512769084198,31.4435189293439,"Young"
"ANXA1",23.1459081181859,183.462993834695,160.317085716509,"Young"
"SOD2",59.9991345459669,41.8655550345695,-18.1335795113974,"Young"
"KRT1",64.70336959807,65.1957190620874,0.492349464017423,"Young"
"VWF",25.8249831696641,38.5729615062253,12.7479783365612,"Young"
"GAPDH",15.8999281545963,16.3258668311195,0.425938676523209,"Young"
"HLA-A",34.5516437521892,32.145753094439,-2.40589065775024,"Young"
"CAPNS1",10.5842605131679,9.28100334403278,-1.30325716913514,"Young"
"HSPB1",28.8766656685408,28.0842254828166,-0.792440185724249,"Young"
"RPN1",12.0400277169733,12.317689489417,0.277661772443702,"Young"
"RPN2",34.4953738290962,27.8004156195861,-6.69495820951017,"Young"
"GNAI2",14.7841648420271,17.9648852976016,3.18072045557453,"Young"
"ATP1A1",19.160596942642,12.9090060837207,-6.25159085892132,"Young"
"ATP1B1",24.7984707780563,15.2246209564919,-9.57384982156432,"Young"
"APOD",43.0724325301599,129.190592759255,86.1181602290954,"Young"
"ALDH2",39.5799610518097,45.5462867456875,5.96632569387781,"Young"
"S100A8",59.1310012733878,294.925885124572,235.794883851184,"Young"
"SLC25A5",16.2346790794633,18.10183464826,1.86715556879671,"Young"
"SERPING1",33.5575066292404,39.8204860491355,6.26297941989513,"Young"
"PCCA",21.1050502051927,26.3773395292055,5.27228932401286,"Young"
"PCCB",30.5945836506599,25.7573212967082,-4.8372623539517,"Young"
"EIF2S1",11.4883271265624,14.0128893114874,2.52456218492493,"Young"
"RPLP1",27.5424227716384,60.1854719179066,32.6430491462681,"Young"
"RPLP2",25.2652280645597,35.4128758951754,10.1476478306158,"Young"
"RPLP0",27.6347654850709,32.7656218423679,5.13085635729701,"Young"
"FABP3",27.1237744742419,18.5497132581262,-8.57406121611563,"Young"
"CLEC3B",32.1662031148125,43.268711590244,11.1025084754315,"Young"
"SSB",20.2041259660584,30.863150182448,10.6590242163896,"Young"
"ITGB1",14.7263188155771,19.541036415557,4.8147175999799,"Young"
"KRT18",60.9781798478656,78.0130977754475,17.0349179275819,"Young"
"KRT8",63.0414389739213,100.136550115685,37.0951111417639,"Young"
"MYL1",37.5298871513476,88.5518493993176,51.02196224797,"Young"
"GSN",35.9706041066666,41.0555724123185,5.08496830565189,"Young"
"PTMA",38.3042010280572,35.1486977666818,-3.1555032613754,"Young"
"ATP5F1B",14.9891440112363,15.6494215453201,0.660277534083836,"Young"
"S100A9",46.924476276184,275.860409212797,228.935932936613,"Young"
"S100A6",49.5812195381585,67.1537528598575,17.572533321699,"Young"
"EIF4E",15.055306760921,13.657719025513,-1.39758773540793,"Young"
"CKM",18.083918059943,15.3896229949356,-2.69429506500736,"Young"
"ENO1",29.7787323489971,24.7927819732409,-4.98595037575621,"Young"
"PYGL",44.8902362434883,35.7493587550004,-9.14087748848792,"Young"
"GPI",13.4423661671907,11.3013721252707,-2.14099404191997,"Young"
"NPM1",29.4120967626021,25.2318118824411,-4.18028488016096,"Young"
"TPM3",56.759600762386,131.171400293678,74.4117995312918,"Young"
"EPHX1",30.134901301331,39.6806174881165,9.5457161867855,"Young"
"DBI",24.6947500280461,34.3320197291651,9.63726970111898,"Young"
"LDHB",40.0314511295213,47.2252241663359,7.19377303681467,"Young"
"GPX1",11.2809960952211,20.6099485747773,9.32895247955623,"Young"
"P4HB",11.0966620978484,15.3598523169634,4.26319021911504,"Young"
"H1-0",33.6584850974908,42.543038132529,8.88455303503816,"Young"
"CTSD",17.0590377197266,27.8716081729455,10.8125704532189,"Young"
"ANXA2",21.5731621462741,30.9156619388257,9.34249979255162,"Young"
"CAPN1",11.4840188555179,10.8428922316062,-0.641126623911687,"Young"
"TUBB",15.1957580358717,20.1186600753548,4.92290203948315,"Young"
"CA3",25.760112891298,30.8338384967124,5.07372560541438,"Young"
"DCN",33.217400573176,45.8719302023141,12.6545296291381,"Young"
"PSAP",27.6068304674451,31.2910617963778,3.68423132893261,"Young"
"PFN1",13.1419250006286,13.1415614519425,-0.000363548686129533,"Young"
"BPGM",26.9059306992172,29.470430836748,2.56450013753086,"Young"
"APRT",15.2526626603883,24.5071581770134,9.25449551662509,"Young"
"EPRS1",10.4299776960703,15.30017268419,4.87019498811973,"Young"
"CTSB",14.8696018935794,27.7552906100157,12.8856887164363,"Young"
"HSP90AA1",17.1424375695891,18.844914421487,1.70247685189789,"Young"
"UQCRH",14.5348436239756,25.730690652573,11.1958470285974,"Young"
"TPM2",50.1058342323499,87.3816661409058,37.2758319085558,"Young"
"FH",12.7077686175994,11.0200387847123,-1.68772983288703,"Young"
"COL1A2",121.844628336241,145.294535210249,23.4499068740089,"Young"
"ANXA6",13.9833446340213,14.5138957403916,0.530551106370275,"Young"
"PFKM",18.5372491547747,18.145528390015,-0.391720764759665,"Young"
"HSP90AB1",16.5290423010681,19.5628156673121,3.03377336624399,"Young"
"SOD3",35.1182476782867,49.0391692768463,13.9209215985596,"Young"
"PDHA1",11.3074699589659,7.38394258116075,-3.92352737780513,"Young"
"COL4A2",87.0268064181907,86.0651380142991,-0.961668403891593,"Young"
"CYC1",16.4534459409471,19.2424970505887,2.78905110964155,"Young"
"MYL3",50.2683436418996,139.142958698798,88.8746150568984,"Young"
"CFH",24.6294078260767,44.1670297915649,19.5376219654882,"Young"
