pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast,database,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,clean_label
HALLMARK_MYC_TARGETS_V1,6.333712659302726e-5,1e-10,0.5384340963099162,0.3924919712810192,1.7655797566274034,128,CCT5;KPNB1;EPRS1;HPRT1;CCT7;CCT4;CCT2;TCP1;CCT3;ABCE1;TOMM70;SLC25A3;RPS6;SSBP1;HSP90AB1;PRDX3;EEF1B2;CANX;AIMP2;RPS2;TUFM;EIF3J;PSMC4;NME1;PSMA7;PSMC6;PSMD1;EIF2S1;ETF1;PSMD3;RUVBL2;PPIA;PSMA1;HDDC2;HSPE1;RAN;DHX15;FAM120A;TARDBP;EIF1AX;RPS3;PSMD14;RPL14;PSMD8;PSMA6;PSMA4;PSMB3;RPL6;SRM;RAD23B,Training_Young,Hallmark,1,0,26.166666666666668,13.083333333333334,0,0.45669448760518294,0.22834724380259147,MYC Targets V1
HALLMARK_MTORC1_SIGNALING,4.903598112461979e-4,2e-10,0.47727081536286214,0.4133830813843563,1.745406173911467,86,CCT6A;EPRS1;HPRT1;GBE1;SERPINH1;ACTR2;HSPA4;HSP90B1;ACSL3;PSMC2;ACACA;CANX;PSMA3;HSPA5;GSR;PSMC4;PSMC6;ACTR3;ETF1;GAPDH;ERO1A;STIP1;PPIA;CALR;YKT6;PSMD13;HSPE1;UFM1;CACYBP;NAMPT,Training_Young,Hallmark,2,29.166666666666668,55.333333333333336,42.25,0.5090543651650128,0.9657488527701957,0.7374016089676042,mTORC1 Signaling
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5.333597374027967e-4,3e-10,0.47727081536286214,0.5582001600303931,1.9268006942414744,32,TUBB2A;DCTN1;TARS1;HSP90B1;HYOU1;KIF5B;DNAJA4;HSPA5;PREB;EIF2S1;ERO1A;YWHAZ;BAG3;CALR;RPS14,Training_Young,Hallmark,3,58.333333333333336,84.5,71.41666666666667,1.0181087303300256,1.4748032179352084,1.246455974132617,Unfolded Protein Response
GOBP_PROTEIN_FOLDING,1.6116979233905053e-8,4e-10,0.7337619883564803,0.5421415429068642,2.3109229547280994,90,CCT6A;CCT5;CCT8;HSPB6;HSPB1;CCT7;CCT4;PDIA3;TXNDC5;CCT2;TCP1;CCT3;HSPA4;DNAJA2;HSP90B1;HYOU1;TBCB;UNC45B;HSPB2;HSPA8;HSP90AB1;CRYAB;DNAJA4;CANX;HSPA5;DNAJA1;ERO1A;RUVBL2;BAG3;PPIA;CALR;AHSA1;HSPE1;PDIA4;P4HB;LMAN1;HSP90AA1;NGLY1;HSPA2;VAPA;NUDC;CHCHD4;CLU;CSNK2A1;BAG2;PDCD5;SH3GLB1;FKBP4;PPIB,Training_Young,GO:BP,4,87.5,113.66666666666667,100.58333333333334,1.5271630954950381,1.9838575831002212,1.75551033929763,Protein Folding
GOBP_PROTEIN_MATURATION,5.539343257464858e-8,5e-10,0.7195128263389107,0.462340417431404,2.106269916704965,138,CCT6A;CCT5;CCT8;CAPN2;HSPB6;HSPB1;CCT7;SERPINH1;CCT4;PDIA3;TXNDC5;CCT2;TCP1;GSN;BOLA2;FLNA;CCT3;HSPA4;DNAJA2;HSP90B1;HYOU1;TBCB;UNC45B;ANXA2;HSPB2;HSPA8;HSP90AB1;CRYAB;F13A1;DNAJA4;CANX;HSPA5;DNAJA1;NAA50;ERO1A;RUVBL2;CLEC3B;BAG3;PPIA;CALR;AHSA1;CTSZ;NAA10;HSPE1;PDIA4;P4HB;LMAN1;STOML2;HSP90AA1;S100A10;NGLY1;HSPA2;VAPA;PRKACA;NUDC;CHCHD4;CLU;CSNK2A1;BAG2;PDCD5;SH3GLB1;FKBP4;HP;PPIB,Training_Young,GO:BP,5,116.66666666666667,142.83333333333334,129.75,2.036217460660051,2.492911948265234,2.2645647044626425,Protein Maturation
GOBP_CELL_CYCLE,6.82258423063312e-8,6e-10,0.7049757151672383,0.41072924534864275,1.9610320715185356,192,DYNC1H1;PSME1;DYNC1LI1;DYNLT1;USP9X;DCTN2;PRKAG1;EZR;PSME2;KPNB1;TUBB6;TUBB;TUBB2A;DCTN1;BIN1;TUBA1B;ACTR2;ANXA1;FLNA;CLTC;DDB1;PPP2R1A;NEK9;PRKDC;HSP90AB1;SEPTIN7;APPL1;PPP5C;PRMT5;MAP4;SLC16A1;NAA50;TIPRL;IQGAP1;TUBB4B;FHL1;CALM1;ACTR3;TSG101;SPTBN1;PPM1A;RUVBL2;NES;CALR;ARL3;DCTN6;NAA10;PSMD13;PLEC;CHMP4B;SUGT1;PAFAH1B1;RAN;MAP3K20;RPS15A;MYH14;VCP;CUL3;TARDBP;IPO7;IPO5;TMSB4X;SEPTIN11;RPS3;HSPA2;PRKACA;NUDC;PPP2R2A;SEPTIN9;TACC2;CSNK2A1;KLHDC8B;PDE4DIP;SH3GLB1;MAPRE3;CLIP1,Training_Young,GO:BP,6,145.83333333333334,172,158.91666666666669,2.545271825825064,3.0019663134302466,2.7736190696276557,Cell Cycle
HALLMARK_OXIDATIVE_PHOSPHORYLATION,7.378006101377078e-11,7.000000000000001e-10,0.8390889356212738,-0.4730051041169851,-2.2520325874434546,155,NDUFA3;TOMM22;MAOB;MGST3;NDUFV2;VDAC1;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;VDAC3;COX7B;NDUFA8;NDUFS6;NDUFS1;ECI1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFB3;NDUFB4;NDUFS8;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;MTX2;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;VDAC2;COX7C;NDUFB1;IDH1;COX7A2;IMMT;MDH1;UQCRQ;UQCRC2;CYC1;NQO2;CPT1A,Training_Young,Hallmark,7,180,206.16666666666666,193.08333333333331,3.141592653589793,3.5982871411949757,3.3699398973923844,OXPHOS
HALLMARK_MYOGENESIS,4.706955488391819e-5,8e-10,0.557332238758646,-0.4141271636714039,-1.8522311093328736,103,COL4A2;MYL2;MYLK;COL1A1;MYL3;COL3A1;MAPK12;TNNC1;MYOM1;MYOM2;COX7A1;TNNI1;TPM3;MYH3;TNNT1;GABARAPL2;MYH7;SORBS1;GPX3;PVALB;SGCD;ACTA1;ACTN2;MYH1;LAMA2;ACTN3;SGCG;COL6A3;SYNGR2;PGAM2;CRAT;PDLIM7;CACNG1;COL6A2;TPM2;MYOZ1;MYL1;SGCA;COL15A1;MB;APOD;COX6A2;SSPN;MYH4;SOD3;ITGA7;TNNC2;TNNI2;LDB3,Training_Young,Hallmark,8,209.16666666666666,235.33333333333331,222.25,3.6506470187548055,4.1073415063599885,3.878994262557397,Myogenesis
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,8.396455256527182e-4,9e-10,0.47727081536286214,-0.4639223173596843,-1.7872732389381825,48,COL4A1;COL4A2;LAMC1;FBN1;MYLK;COL1A1;CAP2;COL3A1;COL1A2;TGFBI;BGN;SGCD;DCN;LAMA2;SGCG;COL6A3;NID2;COL6A2;TPM2;SGCB;TPM1;SNTB1;FBLN2;GPC1,Training_Young,Hallmark,9,238.33333333333331,264.5,251.41666666666666,4.159701383919818,4.616395871525001,4.3880486277224096,EMT
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,2.8306333080100196e-25,1e-9,1.303093150865724,-0.7701330391753364,-3.2521350081339873,76,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;COX7A2;MT-CO1,Training_Young,GO:BP,10,267.5,293.6666666666667,280.58333333333337,4.6687557490848315,5.125450236690014,4.897102992887423,ATP Synth.-Coupled ETC
