gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
GLO1,-0.2073,1.8227,0.41892,0.101541,NS
VPS36,-0.3265,1.1574,0.418947,0.258031,NS
DYNC1LI2,0.255,1.4773,0.420015,0.163335,NS
IDH3G,0.2522,1.483,0.422662,0.162724,NS
HSP90AB1,0.1893,1.9701,0.423795,0.081432,NS
ACAD8,-0.2792,1.3347,0.423974,0.205416,NS
COX7A2,-0.2711,1.3651,0.426464,0.196462,NS
PREB,0.2524,1.4637,0.427121,0.167065,NS
HNRNPL,-0.2386,1.5444,0.428015,0.147132,NS
ANXA4,0.2385,1.5236,0.433157,0.152502,NS
CYB5R3,0.209,1.7366,0.433533,0.112656,NS
PCBD2,-0.1953,1.853,0.434572,0.096726,NS
SRM,0.557,0.6492,0.434898,0.496784,NS
IMPA2,-0.2487,1.4536,0.434976,0.168999,NS
MACROD1,-0.207,1.7314,0.438075,0.113047,NS
NIPSNAP1,-0.3731,0.9591,0.438698,0.333367,NS
AP2A1,0.2709,1.3158,0.440147,0.209974,NS
RPL15,0.2942,1.2109,0.440361,0.239433,NS
MTAP,-0.2988,1.1892,0.441191,0.245837,NS
BCAM,-0.2577,1.3754,0.442135,0.192683,NS
DDB1,0.1541,2.2869,0.444124,0.05494,NS
SPTAN1,0.241,1.4618,0.44435,0.16736,NS
HNRNPDL,-0.2523,1.3936,0.445034,0.186819,NS
GDI1,-0.1668,2.0961,0.447026,0.069688,NS
HNRNPH3,-0.2894,1.208,0.447137,0.240614,NS
IGHG3,0.4013,0.8711,0.447155,0.372171,NS
ACY1,0.2381,1.4658,0.447632,0.166948,NS
C11orf54,-0.2116,1.6444,0.448799,0.128571,NS
HCFC2,-0.3668,0.9475,0.449175,0.339652,NS
RPL13A,0.3317,1.0458,0.449911,0.303763,NS
ARCN1,0.2709,1.2798,0.450058,0.219252,NS
MPP1,-0.3465,1.0006,0.450122,0.31525,NS
PSMD4,0.1689,2.0513,0.450276,0.073629,NS
APPL1,0.1964,1.7587,0.45141,0.109054,NS
QARS1,0.1684,2.0473,0.452192,0.073731,NS
GNA11,-0.3442,1.001,0.452312,0.31525,NS
TRAPPC3,0.3564,0.9658,0.452726,0.331323,NS
TPM1,-0.4206,0.8138,0.454734,0.404301,NS
SIRT3,-0.2824,1.2012,0.457877,0.242156,NS
LANCL1,-0.2159,1.5692,0.458363,0.143074,NS
PPP2R1A,0.1473,2.2862,0.460609,0.05494,NS
DNAJA3,-0.3026,1.1081,0.46208,0.279282,NS
CLUH,0.429,0.775,0.465038,0.422777,NS
FABP5,-0.2527,1.312,0.466114,0.211084,NS
MARS1,0.3505,0.938,0.469061,0.343729,NS
DCTN6,0.3187,1.0274,0.470551,0.308997,NS
CPT1A,-0.3133,1.0444,0.470757,0.304254,NS
PHKG1,0.1797,1.8166,0.471629,0.101677,NS
KTN1,0.2826,1.1515,0.472632,0.259545,NS
SEC22B,0.1778,1.8276,0.473242,0.101049,NS
GCN1,0.2925,1.108,0.474121,0.279282,NS
HNRNPK,-0.1822,1.7785,0.474299,0.106967,NS
ETF1,0.2559,1.2582,0.476402,0.225523,NS
PRELP,-0.3109,1.0348,0.476745,0.307619,NS
ATP1A2,0.1627,1.9653,0.478895,0.081442,NS
PSMC1,0.1734,1.8438,0.478965,0.098296,NS
APEH,0.1624,1.9547,0.481423,0.08258,NS
MRPL53,-0.3484,0.9097,0.482026,0.359812,NS
CORO6,0.3304,0.9587,0.482172,0.333367,NS
SPATA20,-0.4925,0.6426,0.482504,0.501201,NS
CANX,0.1779,1.768,0.484789,0.108258,NS
MYL1,-0.3788,0.8294,0.485095,0.393709,NS
PUF60,-0.2726,1.1495,0.48601,0.259545,NS
VCL,0.1486,2.1076,0.486221,0.068433,NS
NAA50,0.202,1.5502,0.486324,0.14562,NS
PFDN1,-0.2038,1.5334,0.486939,0.149443,NS
CA3,0.2101,1.4862,0.487167,0.162283,NS
DPP7,-0.3963,0.7876,0.487383,0.417206,NS
AP1B1,0.253,1.2332,0.487587,0.232607,NS
CLPTM1,0.4409,0.7045,0.489124,0.461199,NS
CLIC5,-0.2092,1.4792,0.490353,0.163006,NS
RUVBL2,0.2548,1.2146,0.490397,0.238732,NS
HSPA8,0.155,1.9937,0.490851,0.078538,NS
MYH4,-0.4499,0.6731,0.497966,0.481275,NS
HLA-DRB1,-0.3362,0.8968,0.499497,0.363574,NS
PCCB,0.2443,1.234,0.49957,0.232607,NS
DGLUCY,-0.2498,1.2058,0.499765,0.241376,NS
TMED9,0.2548,1.168,0.503945,0.254897,NS
UBE2N,-0.1878,1.5808,0.504824,0.142017,NS
PRDX3,0.1591,1.8631,0.505343,0.095585,NS
TUFM,0.1854,1.5979,0.505559,0.138525,NS
PSMC2,0.142,2.0674,0.508553,0.07235,NS
EEF2K,-0.287,1.0214,0.509169,0.310521,NS
NRAP,0.3349,0.8737,0.509806,0.371916,NS
CAND2,0.2239,1.3031,0.51077,0.212416,NS
ARL3,0.2781,1.0481,0.511137,0.302653,NS
PDIA4,0.2968,0.9813,0.511324,0.324866,NS
IGHM,0.3509,0.8294,0.511659,0.393709,NS
CCDC124,0.236,1.2331,0.511701,0.232607,NS
CACNG1,-0.2867,1.0066,0.514543,0.313237,NS
DDI2,-0.3629,0.7948,0.514739,0.414323,NS
SYNGR2,-0.272,1.0542,0.516732,0.300155,NS
CTSZ,0.2704,1.056,0.518163,0.300089,NS
PICALM,0.351,0.8135,0.518169,0.404301,NS
PEX11B,-0.3436,0.8303,0.518478,0.393709,NS
PCYT1A,-0.2069,1.3768,0.518894,0.192501,NS
DBI,-0.2247,1.2642,0.519923,0.223779,NS
LYPLAL1,-0.4248,0.6683,0.520085,0.483496,NS
MICOS10,-0.307,0.92,0.521873,0.354319,NS
HINT3,-0.2863,0.9863,0.521922,0.322359,NS
EPHX1,0.2498,1.1292,0.52227,0.269159,NS
AHCYL2,0.1795,1.5662,0.52342,0.143418,NS
PYURF,-0.3442,0.809,0.526711,0.406945,NS
KPNA4,0.1596,1.7421,0.52716,0.112206,NS
ENOPH1,-0.199,1.3942,0.52782,0.186819,NS
BROX,-0.3006,0.9226,0.528034,0.352654,NS
PIP4K2B,-0.1945,1.4256,0.528054,0.176639,NS
PPP5C,0.1705,1.6256,0.52823,0.132014,NS
PDPR,-0.2857,0.9674,0.529233,0.331047,NS
ARHGDIB,0.2533,1.0912,0.529238,0.284052,NS
IDH3A,0.1896,1.4571,0.52929,0.168778,NS
RPA3,-0.2527,1.092,0.529756,0.284018,NS
PRMT5,0.1713,1.605,0.531029,0.136737,NS
NAA10,0.266,1.0327,0.531294,0.307619,NS
CLIC4,0.2424,1.1315,0.531792,0.268217,NS
TMOD4,-0.3816,0.7147,0.533704,0.456921,NS
ERLIN2,-0.2249,1.203,0.536268,0.241594,NS
TSG101,0.2098,1.2849,0.537499,0.217549,NS
NME1,0.1797,1.483,0.541389,0.162724,NS
PHKA1,0.1892,1.4059,0.541932,0.182794,NS
NDUFA13,-0.2204,1.2037,0.542915,0.241594,NS
CACNB3,-0.1809,1.4635,0.543558,0.167065,NS
CAPNS1,0.1328,1.9869,0.544618,0.079198,NS
MAP3K20,0.2887,0.911,0.5458,0.359812,NS
PARVB,-0.215,1.2172,0.547332,0.237982,NS
BAG3,0.2245,1.1635,0.548089,0.255779,NS
NLN,0.2909,0.8926,0.549922,0.36396,NS
TMSB4X,0.3149,0.8236,0.550298,0.396935,NS
AIMP2,0.1524,1.701,0.550464,0.118814,NS
FAM98B,-0.2023,1.2641,0.555048,0.223779,NS
RRAS2,-0.1975,1.2903,0.556082,0.216334,NS
MRPS35,0.2941,0.8644,0.556885,0.376343,NS
HSPA5,0.1583,1.6059,0.55695,0.136737,NS
RAP1A,0.3428,0.7372,0.558823,0.444258,NS
ETHE1,-0.2841,0.8874,0.559686,0.365642,NS
HADH,-0.1683,1.4956,0.560211,0.159575,NS
PPP3CB,-0.1944,1.2886,0.561639,0.21658,NS
MCCC2,-0.2906,0.8598,0.562544,0.378029,NS
METTL7A,-0.2282,1.0927,0.563149,0.284018,NS
MAVS,0.1691,1.4683,0.564552,0.166388,NS
NTPCR,0.2584,0.9603,0.564823,0.333367,NS
PSMA3,0.149,1.6649,0.564928,0.125921,NS
TNPO1,0.1861,1.3315,0.565175,0.20561,NS
MEMO1,0.2023,1.2168,0.56733,0.237982,NS
TFG,0.1952,1.2528,0.569378,0.226542,NS
PAK2,0.1872,1.3068,0.569393,0.211898,NS
ETFRF1,-0.2941,0.8311,0.56963,0.393709,NS
CAST,0.2016,1.2121,0.569713,0.23924,NS
TIPRL,0.1626,1.5014,0.569967,0.158964,NS
CALM1,0.1816,1.3439,0.570154,0.203124,NS
RBKS,-0.2345,1.0341,0.572067,0.307619,NS
SPTBN1,0.1907,1.2699,0.572589,0.222136,NS
NT5C,-0.2369,1.0206,0.573086,0.310521,NS
RPL24,-0.2261,1.0688,0.573274,0.294806,NS
PPP2R5A,-0.2715,0.8876,0.574129,0.365642,NS
TUBB4B,0.1698,1.4134,0.575402,0.180462,NS
HSDL2,-0.186,1.2899,0.575492,0.216334,NS
FHL1,0.1764,1.3587,0.575776,0.198079,NS
PSMC4,0.1545,1.55,0.576194,0.14562,NS
SET,-0.2502,0.9554,0.576678,0.334983,NS
PRUNE1,0.385,0.6204,0.576971,0.515741,NS
CHCHD3,-0.1744,1.3638,0.578341,0.196615,NS
MLX,-0.2959,0.8026,0.578831,0.409054,NS
PLEC,0.2317,1.0212,0.579913,0.310521,NS
GSR,0.15,1.5732,0.5807,0.142347,NS
COL15A1,-0.3014,0.7759,0.583608,0.42267,NS
NAGK,0.1648,1.4146,0.584589,0.180365,NS
OSTC,-0.2791,0.8319,0.58589,0.393709,NS
NAMPT,0.2612,0.8855,0.58712,0.366588,NS
HNRNPH2,-0.3233,0.71,0.589425,0.459542,NS
GLRX5,-0.2719,0.8413,0.590578,0.390401,NS
STX7,0.1985,1.1494,0.591292,0.259545,NS
IMPACT,0.2977,0.7612,0.593434,0.430207,NS
UFM1,0.2246,1.0056,0.594482,0.313237,NS
SOD3,-0.3404,0.6626,0.594924,0.487249,NS
CSNK2B,0.1803,1.2471,0.595957,0.227871,NS
MTIF2,0.2375,0.9456,0.596195,0.340222,NS
TSPO,0.205,1.0949,0.596445,0.284018,NS
ALDH9A1,-0.1822,1.2275,0.597439,0.233924,NS
RPL14,0.2886,0.7741,0.597879,0.423196,NS
GYG1,0.1672,1.3351,0.598122,0.205416,NS
MOCS2,-0.2405,0.9263,0.598762,0.351107,NS
SGCD,-0.1682,1.3231,0.598963,0.208335,NS
PRPSAP2,-0.2353,0.943,0.599956,0.341747,NS
EIF4A1,-0.1665,1.3326,0.600028,0.20553,NS
EIF3J,0.1396,1.5851,0.600875,0.141218,NS
SLK,0.2271,0.9736,0.601079,0.328321,NS
PSMD9,0.1693,1.3047,0.601363,0.212072,NS
CTTN,0.3707,0.5954,0.601588,0.533696,NS
PLGRKT,-0.2659,0.8295,0.601781,0.393709,NS
GAPDH,0.1748,1.2596,0.602291,0.225232,NS
HSPA2,0.2775,0.781,0.607127,0.421487,NS
FTL,-0.4507,0.4787,0.608473,0.61556,NS
IGHV3-7,0.2848,0.7493,0.611775,0.43715,NS
ALB,0.2088,1.0173,0.613172,0.311244,NS
ERO1A,0.1735,1.2241,0.613235,0.235334,NS
MYCBP,-0.2089,1.0161,0.613465,0.311244,NS
PSMD1,0.153,1.3857,0.613642,0.189388,NS
CHCHD7,-0.2295,0.9235,0.61387100000000006,0.352411,NS
IMMT,-0.1564,1.3529,0.614302,0.199908,NS
HDDC2,0.2082,1.0138,0.615122,0.311244,NS
SERBP1,-0.1992,1.0526,0.61714,0.300509,NS
PSMD10,-0.1695,1.2323,0.618132,0.232607,NS
GLRX,-0.2461,0.8475,0.618669,0.386342,NS
SRSF11,-0.2877,0.7247,0.618702,0.451318,NS
PRDX5,0.1575,1.3241,0.618708,0.20827,NS
BANF1,-0.2353,0.8851,0.619117,0.366588,NS
SURF4,0.2168,0.9592,0.619452,0.333367,NS
CACYBP,0.2212,0.9392,0.619731,0.343618,NS
PPIA,0.1784,1.1611,0.620732,0.256743,NS
IDH1,-0.1481,1.3876,0.622986,0.18898,NS
FYCO1,0.23,0.8918,0.623613,0.36396,NS
COMMD7,0.2992,0.6804,0.625819,0.478892,NS
DDOST,-0.1614,1.2607,0.625953,0.225092,NS
CAVIN1,0.1582,1.2839,0.626435,0.217624,NS
DCD,-0.2825,0.7157,0.627779,0.456921,NS
KRT2,-0.3285,0.6143,0.628351,0.51929,NS
CST3,0.1967,1.0152,0.631394,0.311244,NS
NIPSNAP2,-0.1706,1.1636,0.633106,0.255779,NS
STBD1,0.1597,1.2419,0.633388,0.229741,NS
MYO1C,0.2193,0.9039,0.633599,0.362133,NS
TUBA8,-0.1586,1.2489,0.633729,0.22733,NS
BPGM,-0.2257,0.8732,0.635198,0.371916,NS
CCDC47,-0.1928,1.0207,0.635701,0.310521,NS
RPL13,0.2476,0.7942,0.635821,0.414323,NS
MT-ATP8,0.2135,0.9104,0.639181,0.359812,NS
COX6A2,-0.2852,0.6798,0.639865,0.478892,NS
MRPS18A,0.2818,0.6873,0.640244,0.473906,NS
KRT18,-0.3069,0.6291,0.641155,0.510707,NS
PSMD3,0.1563,1.2306,0.642097,0.232688,NS
APOD,-0.2665,0.7207,0.642573,0.454182,NS
SF1,-0.3127,0.6131,0.643161,0.519332,NS
TNNI2,-0.3138,0.6086,0.644179,0.521962,NS
PARP1,-0.1701,1.118,0.645461,0.275732,NS
STK38,-0.2829,0.6714,0.645753,0.482205,NS
TNNC2,-0.3028,0.6261,0.646239,0.512606,NS
CYCS,-0.2276,0.8319,0.646657,0.393709,NS
FAM120A,0.2126,0.888,0.64739,0.365642,NS
SZRD1,-0.2101,0.8988,0.647403,0.362975,NS
GNB2,-0.1639,1.1488,0.648177,0.259545,NS
AKAP12,0.2314,0.807,0.65054,0.408366,NS
ATL2,-0.24,0.7757,0.651359,0.42267,NS
EPDR1,-0.2073,0.8945,0.65244,0.363574,NS
TPPP3,0.297,0.6232,0.653041,0.51447,NS
MMGT1,0.2304,0.8009,0.653868,0.410077,NS
DAZAP1,-0.5983,0.3076,0.654543,0.734881,NS
UBL4A,0.231,0.7937,0.655576,0.414323,NS
SUGT1,0.1864,0.9817,0.65618,0.324866,NS
NDUFAF4,-0.262,0.6972,0.656634,0.465286,NS
ALDH6A1,-0.2249,0.8112,0.657003,0.405932,NS
AIMP1,0.1516,1.1982,0.658291,0.243436,NS
SORD,-0.2465,0.7365,0.658336,0.444495,NS
FGGY,-0.3304,0.5494,0.658372,0.572258,NS
PSMC6,0.129,1.4063,0.658478,0.182794,NS
RASA4,-0.2545,0.7111,0.659225,0.459542,NS
UTRN,-0.1885,0.9572,0.660073,0.334096,NS
TRIM54,-0.1984,0.9079,0.660488,0.360785,NS
PAFAH1B1,0.1847,0.9735,0.660963,0.328321,NS
CAVIN2,-0.1632,1.1001,0.661418,0.282993,NS
LYRM7,-0.2052,0.8717,0.662409,0.372128,NS
OPLAH,-0.1687,1.059,0.662769,0.298746,NS
NAXD,-0.1819,0.9781,0.663855,0.326792,NS
AHSA1,0.1637,1.0834,0.664819,0.28826,NS
CDS2,0.19,0.9329,0.664899,0.347309,NS
MDH1,-0.1393,1.2714,0.665094,0.222136,NS
MCTS1,0.1455,1.2124,0.666122,0.23924,NS
NDUFAF2,-0.2389,0.7387,0.666129,0.443927,NS
DHX15,0.196,0.8992,0.6664,0.362975,NS
SEPTIN11,0.2165,0.8136,0.666566,0.404301,NS
ABHD10,-0.2011,0.8753,0.666828,0.371916,NS
ACTR3,0.1345,1.3076,0.666973,0.211898,NS
UQCRQ,-0.153,1.1474,0.66756,0.259913,NS
PEA15,-0.3841,0.4565,0.667846,0.626689,NS
TIAL1,0.2035,0.8581,0.668851,0.378959,NS
CPPED1,0.2831,0.6138,0.67026,0.519327,NS
HK1,0.1404,1.2331,0.671166,0.232607,NS
USP24,0.2377,0.7284,0.671226,0.449286,NS
ALDH5A1,-0.1713,1.0075,0.671999,0.313219,NS
DCTN4,0.2003,0.86,0.672608,0.378029,NS
CYC1,-0.1586,1.0844,0.672973,0.28806,NS
MYBPC2,-0.3247,0.5254,0.675174,0.585704,NS
PSMA7,0.1171,1.4554,0.675469,0.168999,NS
UBE2D3,-0.1701,1.0002,0.675904,0.31525,NS
PSMF1,0.1641,1.0332,0.676817,0.307619,NS
MYH14,0.1929,0.8776,0.677239,0.371433,NS
PXN,0.2346,0.7161,0.679228,0.456921,NS
RPL7,0.2318,0.7237,0.679547,0.451607,NS
ELMOD2,-0.3735,0.4481,0.680217,0.630347,NS
DNAJB2,-0.197,0.849,0.680394,0.385469,NS
HP,0.3023,0.5529,0.680568,0.56988,NS
KLHDC8B,0.2699,0.6189,0.680772,0.51648,NS
PTCD3,0.1904,0.8732,0.68193,0.371916,NS
HINT2,-0.2165,0.7675,0.68208,0.42632,NS
YWHAZ,0.1398,1.1874,0.682429,0.246421,NS
CYB5A,0.2174,0.7588,0.683966,0.430207,NS
UQCRC2,-0.1435,1.1462,0.684772,0.260164,NS
MYOM3,-0.2807,0.5847,0.685287,0.543214,NS
TTR,-0.2133,0.7689,0.68544,0.426233,NS
ATP5F1C,0.1523,1.0761,0.685737,0.291665,NS
ALDOC,0.3833,0.4264,0.68641,0.648515,NS
NUBPL,-0.2872,0.5681,0.686878,0.553098,NS
SPRYD4,0.2069,0.7882,0.686955,0.417206,NS
RTN4IP1,0.2585,0.6298,0.68737,0.510388,NS
EIF3C,0.1643,0.9907,0.687456,0.320748,NS
PPM1A,0.1296,1.256,0.687479,0.225824,NS
HARS1,0.1412,1.1509,0.687935,0.259545,NS
SCRN3,-0.2322,0.6996,0.687954,0.463511,NS
RPS8,0.1645,0.986,0.68842,0.322359,NS
AHCY,0.1331,1.2174,0.688575,0.237982,NS
ADSL,-0.1556,1.0403,0.688882,0.306183,NS
PFN2,0.1573,1.024,0.690127,0.310521,NS
RPL6,0.237,0.678,0.6908,0.479513,NS
PGAM2,-0.1548,1.037,0.690987,0.307542,NS
TNNT3,-0.3022,0.53,0.69155199999999994,0.582632,NS
COQ3,-0.159,1.006,0.691917,0.313237,NS
MRPS36,0.227,0.7026,0.692623,0.461786,NS
PDLIM3,0.1913,0.8307,0.693557,0.393709,NS
ASPSCR1,-0.203,0.7814,0.694012,0.421487,NS
PPM1B,-0.1835,0.864,0.694222,0.376343,NS
CAPG,0.3326,0.474,0.695574,0.61903300000000006,NS
UGP2,0.1414,1.114,0.695779,0.276411,NS
PRKAA1,0.1305,1.2033,0.696621,0.241594,NS
CLU,0.2327,0.6736,0.697031,0.481275,NS
PYGL,0.2303,0.6796,0.697454,0.478892,NS
AP2B1,0.1829,0.8557,0.697473,0.380565,NS
RAB18,0.15,1.0417,0.697869,0.305635,NS
LIMS1,-0.1544,1.0109,0.698106,0.312207,NS
ATP6V1H,-0.1912,0.8095,0.700178,0.406945,NS
C3,0.2282,0.6731,0.702079,0.481275,NS
RDH11,0.2787,0.5509,0.702155,0.571398,NS
ARPC5,0.2417,0.6329,0.703119,0.508313,NS
HSPE1,0.1502,1.0178,0.703345,0.311244,NS
PDE4DIP,0.2626,0.5813,0.703626,0.546251,NS
CNDP2,0.1495,1.0121,0.705885,0.311832,NS
CRAT,-0.1479,1.0221,0.706012,0.310521,NS
NMT1,-0.2363,0.6391,0.706243,0.504215,NS
MRPL38,-0.1937,0.7759,0.70753,0.42267,NS
S100A16,0.3463,0.432,0.708618,0.646765,NS
PFN1,0.1294,1.1533,0.709189,0.259545,NS
LRRC40,-0.3657,0.4078,0.709354,0.663598,NS
SEC61A1,0.1829,0.8148,0.709556,0.404301,NS
CHMP2B,-0.1648,0.8987,0.711052,0.362975,NS
HDHD2,-0.1438,1.0279,0.711597,0.308997,NS
PFKM,0.1646,0.8968,0.711834,0.363574,NS
PRKCSH,0.1365,1.0787,0.712389,0.290422,NS
ATP1B1,0.133,1.1014,0.713654,0.28262,NS
FUS,-0.1313,1.1142,0.713999,0.276411,NS
SGCG,-0.1363,1.0676,0.715295,0.294806,NS
GOT1,-0.1314,1.1027,0.716327,0.282248,NS
SELENBP1,-0.1642,0.8814,0.716539,0.369181,NS
CHCHD4,0.2106,0.6755,0.720711,0.481193,NS
LMAN1,0.1578,0.9005,0.720901,0.362975,NS
TKT,0.2149,0.661,0.721034,0.48784,NS
LAMTOR2,0.3081,0.4584,0.722392,0.626005,NS
IPO7,0.1681,0.8391,0.722665,0.391334,NS
MYO18A,0.2116,0.666,0.722924,0.484739,NS
KRT8,-0.3078,0.4527,0.725562,0.628245,NS
FN3K,-0.144,0.9606,0.727184,0.333367,NS
CHMP4B,0.1381,1.0003,0.727598,0.31525,NS
LASP1,-0.2687,0.512,0.728455,0.595702,NS
FKBP5,-0.1637,0.8384,0.729071,0.391514,NS
CKAP4,0.2631,0.5195,0.729981,0.589378,NS
YKT6,0.133,1.0275,0.730046,0.308997,NS
BABAM2,-0.2095,0.6509,0.730469,0.495809,NS
EIF2S1,0.1048,1.2975,0.731278,0.213867,NS
NUDT3,-0.1476,0.9155,0.732532,0.357476,NS
DHRS7C,-0.1747,0.7726,0.732866,0.424097,NS
NGLY1,0.1723,0.7815,0.733399,0.421487,NS
RPS14,0.1361,0.9883,0.733608,0.321577,NS
GLOD4,-0.1232,1.0921,0.73364,0.284018,NS
UBE2M,-0.1225,1.0976,0.733672,0.284018,NS
ECHDC3,-0.2335,0.5736,0.734639,0.550512,NS
DDX39B,-0.1724,0.7758,0.734894,0.42267,NS
SNX6,-0.1285,1.033,0.736594,0.307619,NS
PPID,-0.279,0.4753,0.736836,0.618688,NS
RPS15A,0.146,0.9064,0.737365,0.361505,NS
EEF1A2,0.17,0.7774,0.737604,0.42267,NS
PSMA5,0.1104,1.1952,0.738087,0.244213,NS
RPS28,0.1804,0.7299,0.738504,0.449082,NS
LPCAT3,-0.2357,0.5546,0.740148,0.568289,NS
STIP1,0.1099,1.1785,0.742072,0.250443,NS
MOGS,-0.2843,0.454,0.742881,0.628245,NS
EIF3A,-0.1249,1.0293,0.743716,0.308997,NS
PRDX6,-0.1355,0.9466,0.744225,0.339874,NS
S100A10,0.1554,0.8238,0.744659,0.396935,NS
KRT1,-0.2705,0.4722,0.745184,0.61951,NS
MT-ND5,-0.2345,0.5447,0.745193,0.576365,NS
ORM1,0.2381,0.5364,0.745215,0.579724,NS
TWF2,-0.1797,0.7101,0.745395,0.459542,NS
IST1,-0.121,1.0546,0.74541,0.300155,NS
SEPTIN9,0.1992,0.6386,0.746069,0.504328,NS
OSBP,-0.1181,1.0722,0.747098,0.293853,NS
GNPDA1,-0.1385,0.9131,0.747349,0.358995,NS
AKR1C2,0.2116,0.5973,0.747549,0.532523,NS
MYH2,-0.2736,0.4617,0.747573,0.62371,NS
TPT1,-0.161,0.7782,0.74943,0.42267,NS
CSTA,0.3022,0.4142,0.749621,0.657685,NS
BTF3L4,0.1231,1.0146,0.75016,0.311244,NS
SRSF1,-0.2373,0.5251,0.750568,0.585704,NS
MAP2K6,-0.1441,0.8632,0.750995,0.376519,NS
APOO,-0.1388,0.8904,0.752263,0.364533,NS
ERMP1,-0.4138,0.2986,0.75238,0.739799,NS
VAPB,-0.127,0.972,0.752584,0.328504,NS
SERPINB1,0.1707,0.7202,0.753456,0.454182,NS
DES,-0.253,0.4853,0.753748,0.611716,NS
NUCKS1,-0.1305,0.9388,0.754145,0.343618,NS
LARS1,0.1555,0.7879,0.754212,0.417206,NS
CHP1,-0.1553,0.7886,0.754278,0.417206,NS
PCCA,0.1539,0.7941,0.754718,0.414323,NS
PRKAR1A,0.1115,1.0955,0.754846,0.284018,NS
RAN,0.1257,0.9684,0.755541,0.330788,NS
PDK2,-0.2474,0.4903,0.756337,0.608834,NS
PUDP,-0.1722,0.7032,0.756701,0.461786,NS
NCL,-0.1558,0.7764,0.756902,0.42267,NS
RPS3,0.1502,0.8027,0.757612,0.409054,NS
MRPL36,0.1569,0.7603,0.759876,0.430207,NS
TMEM120A,-0.3403,0.3498,0.760252,0.707243,NS
TXNDC12,0.3971,0.2983,0.761281,0.739799,NS
NADK2,0.1858,0.636,0.761801,0.506759,NS
KRT10,-0.258,0.4579,0.761819,0.626005,NS
STAT3,-0.1483,0.7963,0.761901,0.413944,NS
AGO2,-0.1595,0.738,0.762525,0.444004,NS
EIF1AX,0.1424,0.8256,0.76287,0.396413,NS
MIF,0.1555,0.7531,0.763667,0.434313,NS
TMEM109,-0.1539,0.7582,0.764382,0.430207,NS
TF,0.1786,0.6522,0.764767,0.49495,NS
BAG2,0.1906,0.6105,0.764957,0.520176,NS
CAPZA1,-0.1873,0.621,0.765027,0.51547,NS
RPL29,0.2193,0.5303,0.765134,0.582632,NS
PPME1,0.242,0.4804,0.765172,0.614109,NS
DYNLL2,-0.2017,0.5761,0.765288,0.550348,NS
COQ8A,-0.1296,0.8954,0.765532,0.363574,NS
TALDO1,-0.1171,0.9886,0.766063,0.321577,NS
L2HGDH,-0.1564,0.7386,0.76649,0.443927,NS
MT2A,-0.2019,0.5707,0.766926,0.551273,NS
MYL6,-0.2279,0.5046,0.767371,0.598824,NS
SNTB1,-0.1574,0.7291,0.76774,0.449082,NS
CMBL,-0.1623,0.7058,0.768104,0.461199,NS
RAB1B,0.1599,0.7164,0.768134,0.456921,NS
TLN1,0.1039,1.0948,0.769523,0.284018,NS
RPL28,0.1808,0.625,0.770855,0.513412,NS
PPP3R1,-0.1589,0.7093,0.771471,0.459542,NS
PSMA1,0.1007,1.1165,0.771938,0.276216,NS
PSMD2,0.1086,1.0344,0.772124,0.307619,NS
SETD7,0.1336,0.8399,0.772253,0.391126,NS
VPS13A,-0.3297,0.3402,0.772419,0.715031,NS
MAPRE3,0.1947,0.5718,0.773884,0.550915,NS
PSMD13,0.1086,1.0231,0.774202,0.310521,NS
ADIPOQ,0.1487,0.7454,0.7748,0.439558,NS
CPT2,-0.1434,0.772,0.774946,0.42422,NS
TRIP10,0.1153,0.9599,0.775009,0.333367,NS
UBA1,0.1021,1.0809,0.775613,0.289391,NS
TPD52L2,-0.1063,1.0384,0.775649,0.307002,NS
EIF3I,0.1365,0.8048,0.776577,0.408679,NS
TGM2,-0.2161,0.5076,0.776845,0.59867,NS
SAMM50,-0.1176,0.9306,0.777316,0.348717,NS
ATP5PB,0.1225,0.8923,0.777537,0.36396,NS
CUL3,0.1289,0.8469,0.777683,0.386424,NS
SHMT1,-0.2041,0.5347,0.777761,0.581431,NS
ACYP2,0.125,0.8718,0.778121,0.372128,NS
RPS5,-0.1422,0.7661,0.778161,0.426468,NS
KRT19,-0.2561,0.4244,0.778628,0.648732,NS
MAPK3,-0.1666,0.6484,0.779787,0.497184,NS
GPC1,-0.1623,0.6587,0.781741,0.489622,NS
PRDX2,0.1092,0.977,0.782129,0.32703,NS
PLAA,0.1173,0.9055,0.783034,0.361818,NS
SMYD1,-0.1767,0.5986,0.783803,0.531982,NS
TXNL1,0.0998,1.0586,0.78404,0.298746,NS
NEXN,-0.2088,0.5059,0.784095,0.59867,NS
P4HB,0.1083,0.9729,0.78454,0.328321,NS
CHCHD2,-0.1933,0.5408,0.786032,0.577221,NS
TPSB2,-0.2025,0.5127,0.787385,0.595702,NS
SARNP,-0.2115,0.4902,0.787607,0.608834,NS
PSAP,-0.1475,0.7024,0.787781,0.461786,NS
COL18A1,-0.2736,0.377,0.788604,0.681309,NS
HINT1,0.1453,0.7083,0.788965,0.459845,NS
STOML2,0.1171,0.8765,0.789441,0.371914,NS
XRCC6,-0.1231,0.831,0.790143,0.393709,NS
CFB,0.183,0.5582,0.790371,0.564066,NS
TARDBP,0.1205,0.843,0.791519,0.389376,NS
