pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
GOBP_GLUTATHIONE_METABOLIC_PROCESS,0.9005335561309323,0.8622748621817694,20,SOD2;OPLAH;GSTO1;HAGH,GO:BP,0.6660572821450336,0.2761985872596348,0.02065738480034786,Aging
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.9005335561309323,0.8474275531888237,12,ATP5IF1;PPP2CA;MTCH2;TIGAR;PRKACA;STAT3;TSPO,GO:BP,0.6643766417458072,0.3134259834729336,0.020615274515886756,Aging
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.9005335561309323,0.8785210801069585,33,CDC42;PTPN11;PPP2R1A;ITGB1;AGT;PPP2CA;ILK;GPX1;RRAS;AKR1C3;UBE3A;STAT3;CAT;PARK7;RTN4;SESN1,GO:BP,0.6649161785497879,0.24743295307496987,0.020596605259753507,Aging
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.9005335561309323,0.8500621463000886,15,TLN1;LAMTOR2;CFL1;LIMCH1;CLASP2;S100A10;RHOA;APOD;LIMS1;RAC1;VCL,GO:BP,0.6658005196881871,0.2947637605467923,0.020416057371950274,Aging
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.9025432968224222,0.8539418813451796,16,RDX;OPTN;SCARB2;VPS35,GO:BP,0.6681478489194103,0.29120780759584564,0.02052221180519304,Aging
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.904625602757116,-0.8410477297289669,12,YBX3;EEF2,GO:BP,0.6702948743320799,-0.31206467911251046,0.02016137905488695,Aging
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,0.9050331412106384,-0.8532075393797593,19,YBX3;FLNA;FNDC3A,GO:BP,0.6715888954518606,-0.2793127772444941,0.02005383142837561,Aging
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.9050331412106384,0.8800141761874062,41,HMGB1;PRKDC;FH;ACTR2;HDGFL2;HNRNPD,GO:BP,0.6718084026791151,0.23638822302612475,0.020512944344877555,Aging
GOBP_NUCLEUS_ORGANIZATION,0.905490191166234,-0.8698578323231921,34,PLEC;DES;RPS19;BANF1,GO:BP,0.6733598409542744,-0.24646711319467596,0.02016137905488695,Aging
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.905490191166234,0.8451728528941186,15,PLN;PPIF;AHSA1,GO:BP,0.6731960823505897,0.29306837096023897,0.020247195487017585,Aging
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.9065604865171832,0.862219466492727,26,PHPT1;IGHG2;IGHA1;HLA-A;IGHG1;IGKC,GO:BP,0.6750203748981255,0.2586507854477842,0.020499056300523965,Aging
GOBP_MITOCHONDRIAL_DEPOLARIZATION,0.9065604865171832,0.8302769758692765,10,ALB;PPIF;ATP5IF1;GOT1,GO:BP,0.6753693584294678,0.3251411119309773,0.020388515661165535,Aging
GOBP_GLIAL_CELL_MIGRATION,0.9072345141500099,0.8249258333554359,10,IDH2,GO:BP,0.6828577211090873,0.32304557456499206,0.02022003055862687,Aging
GOBP_GRANULOCYTE_ACTIVATION,0.9072345141500099,-0.8294560120857983,10,PREX1,GO:BP,0.6781268524007114,-0.3236643780602811,0.019960495082401972,Aging
GOBP_MEMBRANE_RAFT_ORGANIZATION,0.9072345141500099,0.8382545246131551,12,NAXE;ILK;PACSIN2;S100A10;IQGAP1;FLOT1;CAV1;LAT;COL6A1;GSN;ANXA2;CAV2,GO:BP,0.6779147302485351,0.3100332857822159,0.020306260343188325,Aging
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9072345141500099,-0.8905652253017291,77,MT-ND4;MT-ND2;NDUFA11;VCP;NDUFA1;MAP2K1;NDUFA6;MT-ATP6;MT-ND5;TMSB4X;IMPDH2;NDUFAB1;MT-ND3;SDHC;NDUFS4;AK1;NDUFA2;NDUFA8;NUDT2;MT-ND1;NDUFA13;NDUFA10;NDUFB6;NDUFS2,GO:BP,0.6821048482459598,-0.21201363872716245,0.019832758656978127,Aging
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.9072345141500099,0.8644321562688683,31,MAVS;EMD;RDX;TARDBP;PPM1A,GO:BP,0.6826456310679612,0.2471838006870096,0.020215508921775625,Aging
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,0.9072345141500099,0.8480452937989811,17,PPIA;CLU,GO:BP,0.6797741480137124,0.2842643557451048,0.020233605492233565,Aging
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,0.9072345141500099,0.8585399466810997,25,SOD2;ALB;PPIF;ATP5IF1;NNT;GOT1;MTCH2;ARL6IP5,GO:BP,0.6816234958188864,0.260305269960244,0.020365611474106027,Aging
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.9072345141500099,0.8352465830315571,11,ATP2A2;GNAI2;RAP1A;LAMP1;AP1G1;PFN2;STX4;STXBP3;PPP3CA;BAIAP3;RAP1B,GO:BP,0.6784051811374215,0.31796577946768056,0.0203199312458395,Aging
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,0.9072345141500099,-0.8372934688553634,14,KPNB1;MAPK1;LPCAT3;ERLIN2;PRKG1,GO:BP,0.6825079872204473,-0.29878665745325095,0.020022640302484584,Aging
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,0.9072345141500099,-0.8370896636641858,11,PDLIM5,GO:BP,0.677138905354673,-0.3187346897624074,0.019982653668021558,Aging
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.9072345141500099,0.8481382581614972,17,NCL;PADI2;BCAT2;SRM;CACYBP;SHMT1,GO:BP,0.6797741480137124,0.2842955173526405,0.020233605492233565,Aging
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY,0.9072345141500099,-0.8310600666687005,12,SNRPD3;CELF1,GO:BP,0.6831585196912725,-0.3083588289475141,0.019872258871557167,Aging
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.9085839717738503,-0.8328256955149501,11,CELF1,GO:BP,0.684844892313772,-0.3171111186872918,0.01981086890055345,Aging
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.9085839717738503,0.832450321680519,12,CTSZ;PHB2;AGT;PAK1;ILK,GO:BP,0.6853909880783997,0.307886567746447,0.020138895334878754,Aging
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.9102882607894162,0.8490323114174709,22,CDC42;RDX;CUL4A;MAP3K20;CUL3;HSPA2;VPS4B;DYNC1LI1,GO:BP,0.6872859157767479,0.2647264181422039,0.02005383142837561,Aging
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.9117761683947272,-0.8759564847273589,53,PLEC;YBX3;CAPN3;MAP2K4;CHP1;DDX3X;BAG3;RPL26;COL1A1;SERPINB6;VPS13A;EEF1D;AKT2;TMEM109;ADSS2;GNA11;MYLK;EIF2S1;CRYAB,GO:BP,0.6890196078431372,-0.22436518164299898,0.019602688996266625,Aging
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.9130651094591902,-0.8825083592605237,71,MT-ND4;MT-ND2;NDUFA11;VCP;NDUFA1;MAP2K1;NDUFA6;MT-ATP6;MT-ND5;TMSB4X;NDUFAB1;MT-ND3;SDHC;NDUFS4;NDUFA2;NDUFA8;NUDT2;MT-ND1;NDUFA13;NDUFA10;NDUFB6;NDUFS2,GO:BP,0.6917470947409887,-0.2135890754396809,0.019611293097033095,Aging
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.9130651094591902,-0.8520057797805989,27,RPL38;RPL10;TCAP;MAPK1;MYO6;MAP2K1,GO:BP,0.693304535637149,-0.25524491460682647,0.019529796237576752,Aging
GOBP_GLUCOSE_METABOLIC_PROCESS,0.9130651094591902,-0.8772063771953638,63,SLC25A11;ENO2;ACTN3;LDHA;PGK1;ENO3;PPP1CA;PHKA1;SORD;GAPDH;SLC37A4;GALM;PFKM;PFKL;CPT1A;TPI1;GPD1;PDHA1;AKT2,GO:BP,0.6921104536489152,-0.21725921162837594,0.01962421055147061,Aging
GOBP_MULTICELLULAR_ORGANISM_GROWTH,0.9130651094591902,-0.83914330271603,21,PLEC;CLIC4;EZR;COL3A1,GO:BP,0.6947680157946693,-0.2673042574563751,0.019581205054489834,Aging
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.9130651094591902,-0.8227726522714089,12,HMOX1;RPS19,GO:BP,0.6950326538689887,-0.3052838437556551,0.019611293097033095,Aging
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,0.9130651094591902,0.8421932185145392,18,CLU;GSK3A;SCARB2;TIGAR;APOE;PICALM;SIRT3,GO:BP,0.6954940391998383,0.2777345133502077,0.019916297646907027,Aging
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION,0.9130651094591902,-0.8249707510059485,11,EIF2A;MAPK1;LARS1;EIF2S1;SAR1B;GCN1;MAPK3,GO:BP,0.6953171310017783,-0.31412022845192755,0.019581205054489834,Aging
GOBP_TRNA_PROCESSING,0.9130651094591902,-0.8300580774526766,14,OSGEP;TRMT112;FAM98B;RTCB,GO:BP,0.6934904153354633,-0.29620472113941565,0.019780288670277767,Aging
GOBP_ENSHEATHMENT_OF_NEURONS,0.9144187892775828,-0.8371224655480933,21,PLEC;TYMP;MAPK1;MAP2K1,GO:BP,0.6971372161895361,-0.2666605314361981,0.019529796237576752,Aging
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.916723708873635,0.8789306996364826,63,PPIA;LRPAP1;RDX;PLN;ADIPOQ;PPIF;RASA4;YWHAG;PLIN5;GSK3A;PHB2;ATP5IF1,GO:BP,0.7001216545012166,0.2159209546331979,0.019867863675000725,Aging
GOBP_RESPONSE_TO_ACID_CHEMICAL,0.916723708873635,-0.8476313887672033,27,PLEC;GCLM;COL3A1;COL1A1;COL4A1;IPO5;LARS1;COL1A2,GO:BP,0.699980365207147,-0.25393442929420507,0.01938529382048199,Aging
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,0.920871892535066,0.8115683947841146,10,ATP2A2;GNAI2;PPP3CB;VAMP2;MYH9;ARL8B;STXBP3;PPP3CA;BAIAP3;RAP1B,GO:BP,0.7039060918842339,0.3178147268408551,0.019758492188132984,Aging
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0.9208779177461345,0.848581766336955,29,HMGB2;DYNLL1;PLN;PPP2R1A;GSK3A,GO:BP,0.7045270816491511,0.24676856165184552,0.019723698089278232,Aging
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.92384632482432,0.842035429187426,26,CDC37;CDC42;ACTR3;ACTR2,GO:BP,0.7074164629176855,0.25259592667295333,0.019784652613779867,Aging
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.9240047406558968,0.8147142912523002,11,PCBD2;SPR;SHMT1;PCBD1;PM20D2;MTHFD1;AASDHPPT;ALDH1L1,GO:BP,0.7081562436753693,0.31014944559397156,0.01966736705417838,Aging
GOBP_MAMMARY_GLAND_DEVELOPMENT,0.9243647350642761,0.8173373594043006,14,CAPN1;PHB2;STAT5B;NME1,GO:BP,0.7090508610332399,0.28858577622073234,0.019487119096015783,Aging
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.927040856206596,-0.8529540300394838,41,VAPB;VCP;TMED1;COPA;ATL2;BCAP29;TFG;COPG1;SEC23IP;COPB2;SAR1B;LMAN1;BCAP31;ERGIC1;VAPA;CNIH4;TMED2;TMED10,GO:BP,0.7117241379310345,-0.23136892040148355,0.01918829180088367,Aging
GOBP_MALE_SEX_DIFFERENTIATION,0.9308920095168653,-0.8209019179961052,16,YBX3;FLNA;FNDC3A;DHCR24,GO:BP,0.7153039002177787,-0.2814439197700375,0.019184134280985504,Aging
GOBP_RESPONSE_TO_OXYGEN_LEVELS,0.9338653815601334,0.8718379212851225,67,PDLIM1;SOD2;LONP1;ACAA2;MB;TFAM;ADIPOQ,GO:BP,0.718838814453918,0.2112156062297803,0.019487119096015783,Aging
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,0.9338653815601334,-0.806130148259953,12,KLHL40;EEF2,GO:BP,0.7187809222244211,-0.29910876297202665,0.01910540639138103,Aging
GOBP_CELL_RECOGNITION,0.9358285994783693,-0.8270892365700014,22,MSN;NEXN;UBAP2L;MYPN;CCT7;CD81,GO:BP,0.720976384203215,-0.260503164247544,0.01910127669557957,Aging
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,0.9368170827404495,0.8067483567417116,14,ITGB1;GRB2;ITGA7;PRKAR1A;PRKACA;TXNRD1,GO:BP,0.723267921505807,0.2848470072563309,0.01918829180088367,Aging
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,0.9368170827404495,-0.8386037052147921,33,SLC25A11;ENO2;PGK1;ENO3,GO:BP,0.7236190853296377,-0.23952636276843542,0.01901077100677383,Aging
GOBP_REGULATION_OF_RNA_SPLICING,0.9368170827404495,-0.8347968316484743,30,CELF1;RBM3;RPS13;AHNAK;C1QBP;RPS26;PUF60;HSPA1A;HNRNPA1;DAZAP1;MBNL1;U2AF2;FUS,GO:BP,0.7227039810800158,-0.2436810257139564,0.018961682253296683,Aging
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.9397582018062729,0.8129541537645981,16,HMGB1;CALR;MCU;DNM1L;LGALS3;OXSR1;RHOA;RTN4,GO:BP,0.726519894970713,0.277230338463784,0.019250823360803797,Aging
GOBP_GLAND_MORPHOGENESIS,0.943952467990044,0.7999255940548776,11,CAPN1;TGM2;PHB2,GO:BP,0.73102610807528845,0.30451961156984086,0.01918829180088367,Aging
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,0.943952467990044,0.8008943613652887,14,CDC42;RAB6A;OPA1;SYNE2;KIF5B;LAMP1,GO:BP,0.7306768121746096,0.2827800764103839,0.019035388689877555,Aging
GOBP_CELL_REDOX_HOMEOSTASIS,0.9441264844756044,0.8187231341664228,19,PRDX6;APEX1;NNT;PRDX2;TXNRD1;GPX1;PRDX1;PRDX3;TXNRD2,GO:BP,0.732480195003047,0.26607622252833374,0.01921326639012559,Aging
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.9441264844756044,-0.794799942477493,11,ATP2A3;ERO1A;ATP2A1;HSPA1A,GO:BP,0.7330567081604425,-0.3026322317490366,0.018787363350066522,Aging
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,0.9441264844756044,0.82244844839573406,24,CDC42;GDI1;HDGFL2,GO:BP,0.732168258484048,0.25160341433747163,0.01922577267487386,Aging
GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.9449734908221954,-0.8063595525740808,15,KPNB1;FLNA,GO:BP,0.7343468693738747,-0.281952290184719,0.018945362551648706,Aging
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.9470470159169943,-0.8090947768421849,18,ACTN3;NACA;LMOD3;LAMA2;NID1;LAMC1;YBX1,GO:BP,0.7365921234909955,-0.26880767363238917,0.018739150956736204,Aging
GOBP_ENDOSOMAL_TRANSPORT,0.9502827194735959,-0.8555646594950641,66,SQSTM1;ARHGAP1;SPAG9;ACTN2;MSN;VCP;EZR,GO:BP,0.7397448478900883,-0.2098194756403251,0.01855210281407415,Aging
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.9505920596980595,-0.8025589940102349,17,TPM1;NACA;MYH7;TNNC1;ADPRHL1;MYL3;TNNI1,GO:BP,0.7438032916914535,-0.2709026486266162,0.018623405677086296,Aging
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.9505920596980595,-0.8530715423184158,60,EMC2;EMC3;CCDC47;NACA;TMCO1;CHP1;NOMO2;ATAD1;TOMM22;RACK1;RAB10;SEC61A1;MTX1;EMC1;AKT2,GO:BP,0.7413929560743965,-0.21352637481298944,0.018639306503363994,Aging
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.9505920596980595,0.8158456679395697,21,CDC42;PTPN11;ITGB1;AGT,GO:BP,0.7409357909661738,0.25802817223611,0.018998480530698244,Aging
GOBP_REGULATION_OF_MRNA_PROCESSING,0.9505920596980595,0.8139525526838305,21,NCL;PRDX6,GO:BP,0.7425562082236176,0.25742943513610883,0.018965765546232454,Aging
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.9505920596980595,0.8114790128451573,19,NCL;PRDX6,GO:BP,0.7430428600446882,0.26372196092723493,0.018998480530698244,Aging
GOBP_VIRAL_LIFE_CYCLE,0.9505920596980595,0.8598508124523584,68,HMGB1;PPIA;MAVS;CTSB;RAD23A;JPT2;CHMP2A;ITGB1;NUCKS1;LGALS1;SCARB2;PDCD6IP;PPIB;VPS4A;IFITM1;STOM;VPS4B;APOE;LAMP1;CHMP6,GO:BP,0.7433306386418755,0.20751125054907105,0.01891685478757687,Aging
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.9506642014822181,0.8010367649930122,16,HMGB1;CALR;AGT;ATP5F1A;ANXA3;RRAS;ANXA1;ATP5F1B,GO:BP,0.7444960614017371,0.27316631873099606,0.018884354720001682,Aging
GOBP_AUTOPHAGOSOME_MATURATION,0.9509118214975327,0.808580456625978,19,LAMP2;CHMP2A;ATP2A2;SNAP29;VPS4A;VPS4B;TOM1;CHMP6,GO:BP,0.7462929108267317,0.26277996129707853,0.018933136892432773,Aging
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,0.9509118214975327,0.8096338138859748,22,ACAT1;PTPN11;PBXIP1;LTBP3;PGRMC2;BGN,GO:BP,0.7507555913761838,0.25244205276359455,0.018723121738216636,Aging
GOBP_ERK1_AND_ERK2_CASCADE,0.9509118214975327,0.8349851093762861,38,YWHAZ;HMGB1;ADIPOQ;PTPN11;SPRED2;PHB2;GSTP1;GNAI2;RAP1A;MAP2K2;APOE;CD36;SIRT3;RRAS;PRMT5,GO:BP,0.7510548523206751,0.22753447712322866,0.018675158011353023,Aging
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.9509118214975327,0.7908281500266441,13,YWHAZ;HLA-A;NLRX1;GRB2;SERPING1,GO:BP,0.7467741935483871,0.2856386652981924,0.018811540072090176,Aging
GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.9509118214975327,0.8081613206800806,19,TARDBP;RIDA;HNRNPD;PAIP1;KHSRP;AGO2;PNPT1,GO:BP,0.7469022953483648,0.2626437466177123,0.018920923305113666,Aging
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.9509118214975327,-0.8146403940038269,24,HMOX1;GCLM;PPP1CA;DDX3X;LMNA,GO:BP,0.7502460145640621,-0.2505947244425183,0.01838340517456483,Aging
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.9509118214975327,0.8513579145753194,61,MAVS;EMD;SCFD1;RDX;TARDBP;PLN;ADIPOQ;PPM1A;PTPN11,GO:BP,0.7506556384910228,0.21027353121197462,0.018743161501436158,Aging
GOBP_RESPONSE_TO_CAMP,0.9509118214975327,-0.7964708196037804,15,CARM1;EZR;COL1A1;GPD1;NDUFS4,GO:BP,0.7479495899179835,-0.27849458834550733,0.018671169392078364,Aging
GOBP_RETINOL_METABOLIC_PROCESS,0.9509118214975327,0.7749745310783727,10,ADH1B;AKR1B1;AKR1C3;DHRS4;RBP4;ALDH1A1,GO:BP,0.7502529852256629,0.30348436494845343,0.01879944581340112,Aging
GOBP_SISTER_CHROMATID_SEGREGATION,0.9509118214975327,-0.8226838074626203,31,TTN;KPNB1;FLNA,GO:BP,0.7495057334914986,-0.2386536350812561,0.018465506708635573,Aging
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.9509782253145085,0.8076148494351414,20,YWHAZ;HLA-A;NLRX1;GRB2;PRDX2;PPM1B;SERPING1;UFL1;HLA-B;SAMHD1,GO:BP,0.7519804996953078,0.25869022773026956,0.018819609476432776,Aging
GOBP_NEURON_APOPTOTIC_PROCESS,0.9509782253145085,0.8266581382703039,34,SOD2;NAE1;CLU;GSK3A;DIABLO;AARS1;EGLN1,GO:BP,0.7530168946098149,0.23103362017194098,0.018651245502981532,Aging
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.9509782253145085,-0.8125977572938049,24,ABHD6;KPNB1;CHP1;EEF1A2,GO:BP,0.7526077543790592,-0.24996638095838494,0.018336731821190767,Aging
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.9545432176703195,0.7918216690121657,16,SOD2,GO:BP,0.756816804685922,0.2700238239594076,0.018639306503363994,Aging
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.9545432176703195,-0.8127467546822331,27,FLNA;CHP1;RPS3;PRKCQ;DDRGK1;CAMK2A;UBE2N;HSPA1A;MTDH,GO:BP,0.7571176124091891,-0.24348364872508554,0.018213116681002752,Aging
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.9549430718394762,0.8892471785529436,174,SOD2;ACADM;FXN;IDH2;HMGB1;ETFB;ETFA;ACO2;CISD1;GAA;FH;ACADVL;MDH1;PPIF;SDHA;PYGL;CHCHD2;CS;HCCS;SUCLA2;GSK3A;SDHB;ATP5F1C;ATP5IF1;NNT;SUCLG1;MDH2;TRAP1;NIPSNAP2;NDUFB11;COQ9;PPP1R2;ADHFE1;ATP5PD;ATP5PO;ATP5F1D;IDH3G;PNPT1;NDUFS5;ATP5F1A;COX8A;IDH3B;MFN2;STOML2;BCL2L13;MTCH2;ACO1,GO:BP,0.7587131367292225,0.18414289820318724,0.018912787607587005,Aging
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY,0.9549430718394762,-0.7770962965150625,12,CAPN3;ADSL,GO:BP,0.7583613694834752,-0.2883359622047156,0.018305713042800573,Aging
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.955686376986057,0.8495714658057628,70,HMGB2;SOD2;FXN;PPIA;ACAA2;CLU;PPIF;PPP2R1A;OPA1;AGT;TRAP1;GSTP1;GNAI2,GO:BP,0.7605263157894737,0.20394079289951544,0.0185995925513025,Aging
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.955686376986057,-0.7825484165316556,14,MYOF;DYSF;CAMK2A;RAP1B;BAIAP3;PPP3CA,GO:BP,0.7605830670926518,-0.27925098471204923,0.018395100878255355,Aging
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.9596941826859742,-0.8183989884169495,37,DYNLT1;KPNB1;FLNA;VCP;DYNC1H1;MAPRE1;MAP4;DCTN6,GO:BP,0.7663421418636995,-0.22724480997546098,0.018209273360642705,Aging
GOBP_PLASMA_MEMBRANE_REPAIR,0.9596941826859742,-0.7826613664966979,15,MYOF,GO:BP,0.7661532306461293,-0.27366596454200537,0.018313460507816442,Aging
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.9596941826859742,0.8332054650845994,49,PPIA;UBE2K;C3;XRCC6;ADIPOQ;FABP3;FBN1;APOC2;COPS8;LIMCH1;RAP1A;MAP2K2;TIGAR;GAPDHS;PRKAA2;CAB39,GO:BP,0.7662311147407105,0.21586950369229185,0.018615462893716867,Aging
GOBP_STRESS_FIBER_ASSEMBLY,0.9596941826859742,0.808386907030597,26,PDLIM1;CDC42;ITGB1;PXN;LIMCH1;CUL3;PAK1;CLASP2,GO:BP,0.765077424612877,0.24250195753488307,0.01860752518746566,Aging
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.959975775286162,0.868786268125712,120,MAVS;APPL1;TIMM10;SH3GLB1;SGTA;CSE1L;CLU;TARDBP;TIMM44;LAMP2;CHCHD4;PMPCB;GSK3A;TIMM50;PHB2;HUWE1;HSPD1;ATP5IF1;PITRM1;TIMM8A;RUVBL2;SCARB2;CFL1;VPS4A;DNAJA1;TIMM9;MFN2;MTCH2;CD36;TOMM70;LAMP1;SAMM50;SAE1;RALA;YWHAB;TIMM13,GO:BP,0.7697797716150081,0.18981930654986084,0.01852842582606048,Aging
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.959975775286162,0.7688403710565338,11,HMGB2,GO:BP,0.7680631451123254,0.29268593590879166,0.018449826522620616,Aging
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.959975775286162,0.824753807531703,42,IDH2;YWHAZ;HADH;ADIPOQ;PTPN11;GDI1,GO:BP,0.7678353037097432,0.22032681691117595,0.018560005176635815,Aging
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.959975775286162,0.7740142506675928,14,PPP5C;CALR;PHB2,GO:BP,0.7691229475370445,0.2732892370142165,0.018270908864280344,Aging
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.959975775286162,0.7889256462597783,17,UBE2K;ANXA4;ADIPOQ,GO:BP,0.7695099818511797,0.2644474796389652,0.018367827961365327,Aging
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.9601376037744134,-0.7628657204421786,10,SPAG9;MYOZ1,GO:BP,0.7713890535467299,-0.29767999188953437,0.01802995678107251,Aging
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.9601376037744134,0.7766408459817646,15,HMGB1;CALR;MCU;DNM1L;CDH13,GO:BP,0.7727363581850889,0.26930451773700304,0.018174736567830738,Aging
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.9601376037744134,-0.7831798082590049,17,SQSTM1;DHCR24;MAP2K1,GO:BP,0.7715645449137418,-0.2643612319987833,0.018079298501484344,Aging
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.9601376037744134,0.8096583043563117,31,UBE2K;ASAH1;ANXA4;FABP4;ADIPOQ,GO:BP,0.7728559870550162,0.23152125412875546,0.018348383785203724,Aging
GOBP_VACUOLAR_LOCALIZATION,0.9601376037744134,0.7565566377377763,10,LAMTOR1,GO:BP,0.7731228496255819,0.2962718148064747,0.018352270194613204,Aging
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.960497038095246,0.7635523132737145,11,HMGB1,GO:BP,0.7743371787087634,0.29067285204955395,0.01832896989043019,Aging
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.960497038095246,-0.7787036867269436,16,VCP;DDX3X;RPS12;COL1A1;PIN1;JUP;UBE2B;HSP90B1;CSNK2A1;TMEM198,GO:BP,0.7746980795882004,-0.26697637455495643,0.017995910584663745,Aging
