pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast,database
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,0.7292155941756693,0.8970978861410618,0.0215013868754499,-0.2443655289874503,-0.8326429468087249,26,MAPT;YWHAG;YWHAH;MECP2,Interaction,GO:BP
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,0.7300474790865928,0.8972113395461369,0.020894008100061884,-0.2712399256180217,-0.8101775367226489,16,SLMAP;YWHAH;AGT;AHCYL1;GPD1L;ATP1A1;ATP2B4,Interaction,GO:BP
GOBP_HEMOPOIESIS,0.7321121027086269,0.8986782187480735,0.015396055070304292,0.20717272810080006,0.8694003392126505,93,PREX1;ARIH2;RPL22;HLA-B;PARP1;ACTB;ACTN1;CD81;FBN1;HMGB1;XRCC6;STAT3;CRIP2;RPS19;HSPA9;MYH9;EEF2;SELENOW;EIF6;PPP3CA;DNAJA3,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.7354712969525159,0.8986782187480735,0.017127398564942026,0.2735627930248439,0.8093527544634406,18,TWF2;MIEN1;RALA,Interaction,GO:BP
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.7342209072978304,0.8986782187480735,0.02215639648469809,-0.223391437967092,-0.8473270409300792,40,UCHL1;PRKAA2;PRKAG1;TIGAR;GALK1;PRKAA1;PFKM;PDXP,Interaction,GO:BP
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.7346985734008283,0.8986782187480735,0.02106725732275264,-0.2594651495398729,-0.8153563393736596,19,PRMT5;PADI2;UBQLN2;DYNLT1,Interaction,GO:BP
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.7344606231407547,0.8986782187480735,0.015349752273010806,0.20686482826894373,0.868108237589462,93,MSRB3;MT-CO1;MT-ND1;COL1A1;PARP1;COL6A1;BANF1;TPM1;CHCHD2;NUDT2;RACK1;MT-ND5;MT-ND3;HMOX1;MAP2K4;NAPRT,Interaction,GO:BP
GOBP_SEX_DIFFERENTIATION,0.73633815973844,0.8986782187480735,0.021262680211914797,-0.2506349000016958,-0.8179822751459239,22,AKR1C3;FKBP4;EIF2B4;STAT5B;FLNA;RAC1;SOD1;HMGB2;HSD17B4;UBE3A,Interaction,GO:BP
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.7364271635907543,0.8986782187480735,0.017272837972391965,0.27809902502582573,0.8081073824511402,17,ACTN4;LIMS1;KRT18,Interaction,GO:BP
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,0.7378590078328982,0.8993367830129161,0.01682070574390707,0.2576427195355139,0.8132302348736589,23,ENO2;ENO3;ACTN3;PGAM1;PGAM2;GALM;PKM;TPI1,Interaction,GO:BP
GOBP_PROTEIN_DEPOLYMERIZATION,0.7387867331156556,0.8993367830129161,0.016615706845085523,0.2437860183847119,0.8246730927607129,31,TWF2;ACTN2;TRIM54;TMOD4;CAPZA1;LMOD2,Interaction,GO:BP
GOBP_REGULATION_OF_SYSTEM_PROCESS,0.7391910739191074,0.8993367830129161,0.02403006402197021,-0.19532601304399622,-0.8858244677356961,97,BIN1;TOMM70;HRC;STUB1;GLRX3;TBC1D24;PPP1R12B;ADIPOQ;ATP2A2;ATP1A2;GSTO1;HSPB7;PAK1;MECP2;PRKG1;TSPO;LMCD1;PLN;YWHAE,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.7404275311252055,0.8999384721992728,0.02126760602983777,-0.24824938554296191,-0.8185901874736525,23,BIN1;ATP1A2;GSTO1;PLN;YWHAE;AGT,Interaction,GO:BP
GOBP_B_CELL_ACTIVATION,0.7459850712508482,0.902173371313339,0.020568654681801694,-0.2638262190047314,-0.8036445697719057,17,PRKDC;TFRC;RABL3;C3;STAT5B;ITGB1,Interaction,GO:BP
GOBP_MEMBRANE_DEPOLARIZATION,0.7435314685314686,0.902173371313339,0.016772581036692994,0.260280872982562,0.8109055034216818,22,PARP1;COL6A1;CAV1;RACK1;DCN;GCLM,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,0.7448727015558698,0.902173371313339,0.016910559799289432,0.26824825574108524,0.8049566950128877,19,PARP1;ACTB;FUS;HMGB1,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7458738412841962,0.902173371313339,0.02056400245359818,-0.26783494416515063,-0.8000070594974108,16,MAVS;RTN4;HSP90B1;HSPA1A;USP15;GBP2;FLOT1,Interaction,GO:BP
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.7444017190680842,0.902173371313339,0.02060126990366248,-0.26420629511619076,-0.8048023246918928,17,HNRNPU;PADI2;TFRC,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.7476970317297851,0.9024442780977406,0.0163340388939505,0.24153123574366436,0.8226902385764047,32,TWF2;TRIM54;TMOD4;CAPZA1;LMOD2;CORO1B;CAPZA2,Interaction,GO:BP
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,0.7470305787212534,0.9024442780977406,0.022273511774138954,-0.21207346491833215,-0.8569485843017939,53,TSG101;ADIPOQ;HNRNPU;YWHAG;DNAJA1;PKIA;WARS1;RAP1A;TIGAR,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_BINDING,0.7492652046122541,0.902540906846737,0.020494430452646113,-0.267229072809286,-0.798197357767303,16,USP9X;RAN;EIF4G1;ADD1,Interaction,GO:BP
GOBP_RESPONSE_TO_WOUNDING,0.7488648817911383,0.902540906846737,0.015069131701319165,0.20495483165390999,0.8600929369259626,93,COL3A1;STXBP3;COL6A1;CTSG;ACTB;LCP1;ACTN1;CAV1;TPM1;LAMB2;HMOX1;HMGB1;MAP2K4;STAT3;GNAS;MYOZ1;CSRP1;CORO1B;MYH9;MYL9,Interaction,GO:BP
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.7519240216145406,0.9039483034870543,0.015658309637246567,0.2145455607501218,0.8472970115324517,66,CAV2;GRB2;PARP1;COL6A1;ACTN2;CAV1;MAPK1;TBC1D4;FBN1;SORBS1;STAT3;GNAS;IDE;NONO;NCL;CAMK2A;AKT2;GSK3B;PIP4K2B;PPP3CA;EEF2K,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.75118004045853,0.9039483034870543,0.020365611474106027,-0.27085989579015035,-0.7933701271408997,15,ADIPOQ;CLTC;TIGAR;PRKG1,Interaction,GO:BP
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.7554585152838428,0.9060182186657754,0.016527871321459442,0.251199938318518,0.8067614684595144,25,STXBP3;LCP1;CD81;HMGB1;STAT3,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.7547736916548797,0.9060182186657754,0.01671780011231102,0.26615393974541435,0.7986720924251451,19,U2AF2;C1QBP;FUS;SRSF1;HNRNPK;PAIP1;ELAVL1;QKI,Interaction,GO:BP
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.7558865929841423,0.9060182186657754,0.021297202684855503,-0.22730825496547452,-0.826258079409625,33,STUB1;LRG1;PRMT1;UBE2D1;HSP90AB1;PPM1A;AGT;ITGB1;HSPA5;HSPA1A;ATP2B4;GPC1;USP15;DMD,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,0.7602244204931345,0.9076512302233172,0.014005019511420998,0.19305776001608477,0.8738065059061574,154,WBP2;APOBEC2;ACTA1;LMNA;TRMT112;RPL23;RBM3;CAV1;MUSTN1;CELF1;CD81;NIBAN1;U2AF2;LIMS1;BSG;G3BP1;MYOM1;FAM98B;C1QBP;HMOX1;FUS;LUM;HMGB1;STAT3;AGO2;SH3BGRL;NCL;MYH9;AKT2;DAZAP1;SRSF1;PHB2;EEF2;EIF6;GSK3B;PLGRKT;KPNA6;ELOB;APEX1;PAIP1;EIF3E;ELOC;PPP3CA;ELAVL1;PKM;RPS7;ANK2;QKI;RPL5;RPS4X;KDM5B;VIM;SSB,Interaction,GO:BP
GOBP_REGULATION_OF_CELL_SHAPE,0.7602420856610801,0.9076512302233172,0.02071846783255017,-0.25203841216669043,-0.800586119924803,20,EZR;MSN;ANXA1;MYH14;SEPTIN7;RAC1,Interaction,GO:BP
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7591695501730104,0.9076512302233172,0.016317463003810904,0.24423797830468977,0.8119209583393373,29,PARP1;BANF1;CAV1;FLOT2;C1QBP;HMGB1;LYPLAL1,Interaction,GO:BP
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.7590418036636919,0.9076512302233172,0.02087968085984606,-0.2387681915050431,-0.8135707659043805,26,EPRS1;MYO1C;SEC61A1;CD47;SYNCRIP,Interaction,GO:BP
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.7695530726256983,0.917783119064536,0.020531486289379564,-0.25009865522332536,-0.7944245889441255,20,EEF1D;DDB1;MAP3K20,Interaction,GO:BP
GOBP_MITOPHAGY,0.7702417272940624,0.917783119064536,0.020643331926826845,-0.2335286463460232,-0.8071587222008185,27,STUB1;MFN2;NIPSNAP3A;TIGAR;TSPO;OPTN;GSK3A;VPS13C;DNM1L;EIF2S1;HUWE1,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.771822907331063,0.9187646580888905,0.0165920003310768,0.2733012176953015,0.7820153388427574,16,CAPRIN1;TWF2,Interaction,GO:BP
GOBP_VIRAL_GENOME_REPLICATION,0.7741935483870968,0.9206831119544592,0.020503683897624116,-0.23957314778869337,-0.798936984621502,24,MAVS;RAD23A;DDB1;EEF1A1;VCP;PPIA,Interaction,GO:BP
GOBP_RESPONSE_TO_VIRUS,0.776720901126408,0.9227839892912174,0.021511434830280764,-0.21059847424782607,-0.8365922550810303,49,MAVS;TOMM70;CALR;DDX1;DHX15,Interaction,GO:BP
GOBP_TRANSLATIONAL_INITIATION,0.7828499369482976,0.9291555513877544,0.021506409820865033,-0.20564926382316143,-0.8400725098177654,56,EIF2S3;DDX1;EIF1;MCTS1;IMPACT;EIF3J;EIF2B1;EIF4G1;ABCE1;EIF4G2;EIF4B;EIF3F;EIF2B4;EIF3H;BZW2;EIF1AX;COPS5;METAP2;HSPB1;EIF2S1,Interaction,GO:BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.7913258983890954,0.9292142446718032,0.02106725732275264,-0.2106483535149376,-0.8173390360725203,44,TSG101;SCARB2;DDB1;JPT2;TFRC;DYNLT1;HSP90AB1;ARL8B;P4HB;PPIA;FBLN1;ITGB1;HSPA1A;VPS4A;CHMP2A,Interaction,GO:BP
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.7890762647873144,0.9292142446718032,0.021351649995836632,-0.20609384799197183,-0.8311834060705273,52,GSTP1;GSTO1;ALB;GSR;PRDX1;HP;PARK7;TXNRD1;AKR1A1;CDH13;CP;NXN;SOD1;PRDX5,Interaction,GO:BP
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,0.7849480968858131,0.9292142446718032,0.01583283070880359,0.23925653562978844,0.7953611352577986,29,COL6A1;PHKA2;EPM2A;SORBS1;HMGB1;PPP1CC;AKT2;GSK3B;PPP1R3A;PHKB;PPP1CB,Interaction,GO:BP
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.7881136950904393,0.9292142446718032,0.020306260343188325,-0.2396089524905075,-0.7900987827646643,23,ACSL3;SLC27A1;GSTP1;EPHX1,Interaction,GO:BP
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.7884423779475257,0.9292142446718032,0.01517521644630143,0.21765440306190675,0.8089105328689925,47,MRPL53;MRPL37;MRPL38;MRPL13;WARS2;C1QBP;MRPL9;TACO1;MRPL46;MRPL47;SHMT2;MRPL54;MRPS5;IARS2;MRPL12;SUPV3L1;TUFM;TSFM;GFM1;MRPS18B,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.7876724601325927,0.9292142446718032,0.01629098510519505,0.26508433025214584,0.7702889437637614,17,GRB2;HLA-B;BST2,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.7876046143406469,0.9292142446718032,0.019741082816376286,-0.2534059629563617,-0.771903288634283,17,NES;MECP2;AARS1;CLU;GBE1;HYOU1;PARK7,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,0.7899439648644555,0.9292142446718032,0.013818365536151905,0.19399536771398357,0.8521214382720927,124,SET;HNRNPL;NFIC;PARP1;RPL23;CAV1;THRB;JPH2;U2AF2;LIMS1;NDUFA13;C1QBP;FUS;NUDT16;HMGB1;CTBP1;XRCC6;STAT3;UBE2I;RPL10;MYOZ1;NONO;NIF3L1;SFPQ;SF1;SQSTM1;PSMD10;MLX;RBBP7;SMYD1;SRSF1;PHB2;HNRNPK;APEX1;PAIP1;PA2G4;LANCL2;SARNP;DNAJA3,Interaction,GO:BP
GOBP_PROTEIN_AUTOPHOSPHORYLATION,0.7876823338735819,0.9292142446718032,0.016363928471027123,0.27260490669905757,0.7657083440171809,15,FLT1;CAMK2A;CAMK2B;GSK3B;EEF2K;CHP1,Interaction,GO:BP
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.7908199856562276,0.9292142446718032,0.02052221180519304,-0.22536644482235332,-0.806289524085762,31,TBC1D24;SEPTIN9;GDI2;MAP4;PFN1;FAM98A;PFN2;SEPTIN7;RAC1;ACTR2,Interaction,GO:BP
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,0.7877466727856816,0.9292142446718032,0.01995606816542341,-0.25082600683401085,-0.7747166773976656,18,PLAA;ADIPOQ;FABP3;UBR4;PLIN5,Interaction,GO:BP
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,0.7954686530105525,0.9313740116812743,0.024578752036109798,-0.18138091289686634,-0.8821187981445956,150,MAVS;EPRS1;TOMM70;MYO1C;DDX1;DHX15;HSPA8;YWHAZ;PRKDC;IPO7;RTN4;APPL1;SEC61A1;TUBB4B;ANXA1;PAK1;CLU;CD47;SYNCRIP;YWHAE;A2M;ARL8B;IPO5;IL18;IGHG2;C3;PRDX1;STAT5B;ASS1;HSP90B1;PAK2;IGHA1;IGHG3;OPTN;ACTR2;TMEM43;ERAP1;HSPA1A;SAMHD1;TF;FLNB;UBE2K;TUBB;HSP90AA1;NPLOC4;LGALS3;ROMO1;CFB;NLRX1;HMGB2;USP15,Interaction,GO:BP
GOBP_PEPTIDE_METABOLIC_PROCESS,0.7947055645596974,0.9313740116812743,0.016234896335190648,0.27042865387914533,0.7595955599038072,15,IDE;TAPBP;LANCL1;GCLM;LANCL2,Interaction,GO:BP
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,0.7941110361879073,0.9313740116812743,0.019521248955901637,-0.260498173394248,-0.7630198200544467,15,GYG1;CLTC;GBE1;GYS1;UGP2;GSK3A,Interaction,GO:BP
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.8011488427099173,0.9339851951494228,0.015193484546272833,0.22123064060487796,0.8001110155307495,42,CAV2;COL6A1;VDAC2;CAV1;PACSIN3;EHD2,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,0.7993614518568308,0.9339851951494228,0.015147859611189482,0.2241062981239893,0.7948552564080882,38,PLEKHF1;EPM2A;VDAC1;HMOX1;HMGB1;DCN;SQSTM1;PAFAH1B2;GSK3B;PIP4K2B,Interaction,GO:BP
GOBP_REGULATION_OF_INSULIN_SECRETION,0.7995169082125604,0.9339851951494228,0.020512944344877555,-0.22271647994088828,-0.8025276942045457,32,PHPT1;DYNLL1;PRKAR1A;PFKM;GLUD1;TARDBP;RAC1;SLC16A1;PSMD9;MPC2,Interaction,GO:BP
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.8015487124077075,0.9339851951494228,0.01611037943888607,0.2687733666333193,0.7549460938643957,15,CTSG;TPM1;DDAH1;TTR,Interaction,GO:BP
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.8005664778407198,0.9339851951494228,0.015002863323945346,0.2174498485744767,0.8008270211150699,45,COL1A1;COL6A1;TPM1;RACK1;MT-ND5;HMOX1;MAP2K4,Interaction,GO:BP
GOBP_CELLULAR_HOMEOSTASIS,0.8093154110659581,0.9389802300031675,0.024412221339853497,-0.17881776345235742,-0.8764371852541586,157,ATP6V1G1;HRC;GLRX3;PLAA;PRKAA2;CALR;DCTN1;ATP2A2;TMCO1;PHPT1;GSTP1;RTN4;ATP1A2;GSTO1;TFRC;BOLA2;FUNDC2;DYNLL1;PICALM;MT2A;PRKAA1;ERP44;PFKM;PLN;YWHAE,Interaction,GO:BP
GOBP_CELL_KILLING,0.8091095189355169,0.9389802300031675,0.015190438179879247,0.2297335813797774,0.7825057255738345,32,GRB2;HLA-B;CTSG,Interaction,GO:BP
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.806720741599073,0.9389802300031675,0.019745432846040765,-0.23966130383960765,-0.7716356354825336,21,S100A4;LRG1;RTN4,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.809705952665551,0.9389802300031675,0.02016137905488695,-0.22125068912403195,-0.7915646580753468,31,EPRS1;CALR;YBX1;MAP3K20;EIF4G1;SYNCRIP,Interaction,GO:BP
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.8080467520791189,0.9389802300031675,0.019259184912913545,-0.25673864788449785,-0.7520078715230525,15,PRKCQ;PAK1;PRKAA1,Interaction,GO:BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.8113271920846128,0.9399616848124502,0.015150896581774724,0.22921418017717,0.7807365701353078,32,ACTB;EPM2A;RACK1;STAC3;SORBS1;PPP2R5A;LYPLAL1;CAMK2A;SQSTM1;CAMK2B,Interaction,GO:BP
GOBP_T_CELL_MEDIATED_IMMUNITY,0.8122596697579733,0.9401440643286465,0.019275925051119278,-0.2475099925137061,-0.7539434943134204,17,USP5;YWHAG;PRKAA1;IL18;AZGP1;STX7,Interaction,GO:BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.8137672090112641,0.9409910624696504,0.020789329404413723,-0.20583388291830768,-0.8176651464249122,49,ACSL3;EZR;MYO1C;CLTC;AP2M1;APPL1;PICALM;RAP1A;PAK1,Interaction,GO:BP
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,0.8161512027491409,0.9414233934847699,0.013793468041200619,0.19535855220628232,0.8246764939227078,96,SET;LAMC1;TWF2;MRRF;COL6A1;RPL23;CTSG;ACTN2;LCP1;IST1;MAP1LC3B2;TRIM54;RACK1;TMOD4;CAPZA1;LMOD2;STAT3,Interaction,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.8180216461112509,0.9414233934847699,0.02079406813901057,-0.20234384987260892,-0.8160595377941121,52,EEF1D;PLEC;CALR;DDB1;MAP3K20;ATP1A2;AKR1B1;TSPO,Interaction,GO:BP
GOBP_ENDOCYTIC_RECYCLING,0.8167965981573352,0.9414233934847699,0.015601682539343523,0.2545955180801818,0.7532368768201915,18,ACTN2;EHD2;EHD4;RAB35;SNX12;ARHGAP1,Interaction,GO:BP
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.8178588346755092,0.9414233934847699,0.019867863675000725,-0.2233854753075148,-0.7772880079022956,28,KPNB1;YBX1;PNPT1;RAN;XPO1,Interaction,GO:BP
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.8179930795847751,0.9414233934847699,0.015236204650122298,0.2323225830871768,0.772310578450235,29,CAV2;PARP1;CILP;CAV1,Interaction,GO:BP
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,0.8189011982817093,0.9415423256073112,0.0191467795114798,-0.24935460906516568,-0.7448073969292976,16,USP5;YWHAG;PRKAA1;IL18;AZGP1;STX7,Interaction,GO:BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.8231685944619699,0.9438604637328645,0.015331275038999401,0.24677073844306435,0.7520631496036656,20,CTSG;H2BC4;RPS19;DCD,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.8225538971807629,0.9438604637328645,0.01454464353916023,0.21329698367219252,0.7896198580860748,46,COL3A1;TPM1;SYNJ2BP;BST2;HMOX1;HMGB1;STAT3;DCN;IFITM1;CORO1B;RBBP7,Interaction,GO:BP
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.8232517482517483,0.9438604637328645,0.015294395302092803,0.2423798837710198,0.7551349410211775,22,SLC16A3;EPM2A;SLC25A13;SLC25A12;AKT2;SLC25A20,Interaction,GO:BP
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,0.8256055363321799,0.9450234839886213,0.015102384998153463,0.23242861005932375,0.7673235787571525,28,STXBP3;COL1A1;RACK1;OSBP;NDUFAF2;GCLM,Interaction,GO:BP
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.8258243141203121,0.9450234839886213,0.02064801442453376,-0.20106682351817673,-0.8109092476459068,52,ALDH1L1;ABHD16A;GSTP1;GSTO1;MTHFD1;ATIC;P4HB;GSR;ALDH4A1;ASS1;ARL6IP5;PARK7,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.8276294570865437,0.9461965423619015,0.015573457900311904,0.25418229638835144,0.7386095301151647,17,CD81;BST2;MAPK1;HMGB1;PPP3CA;DNAJA3,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,0.8299703264094955,0.9479792899573617,0.012805406953636432,0.18679597096637426,0.8379555472337513,144,CAPRIN1;LMNA;H1-0;SND1;CILP;BANF1;LMNB2;H3-3A;CELF1;EPM2A;HNRNPA2B1;U2AF2;BST2;HAT1;RACK1;MRPL13;FLOT2;C1QBP;HMOX1;SERBP1;FUS;NUDT16;HMGB1;STAT3;AGO2;PPM1B;NCL;SRSF1;HNRNPK;EIF6;GSK3B;ELOB;CRKL;APEX1;PAIP1;EIF3E;ELOC;PPP3CA,Interaction,GO:BP
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.834125636672326,0.9500416875901703,0.014682024694293134,0.22101232421460654,0.7682356089391222,35,PARP1;BANF1;CAV1;FLOT2;C1QBP;HMGB1;LYPLAL1;PHB2;PCBP2;MAP2K6,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.8333742331288344,0.9500416875901703,0.020120938014510852,-0.20702172387584,-0.7916955138755374,41,HSPA8;FKBP4;PFDN2;PFN1;VBP1;CLU;ADD1;SVIL;PFN2;PAK2;SPTAN1,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.8327853452325035,0.9500416875901703,0.019465835913180393,-0.2234560149991045,-0.7613965667823153,26,ACSL3;EZR;MYO1C,Interaction,GO:BP
GOBP_FATTY_ACID_BETA_OXIDATION,0.8352657004830918,0.9501794350117307,0.01984591127402892,-0.21590221872369073,-0.7779734567103268,32,ADIPOQ;ACAA1;PLIN5;ACADS;ACAA2;ECH1;HADHA;ETFA;HSD17B4;GCDH;ETFDH;HSD17B10;ECHS1,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.8358132375577219,0.9501794350117307,0.020756209573159136,-0.19536297323652968,-0.8137736810381094,61,STUB1;AIMP2;ADIPOQ;CUL3;UBE2D1;RAP1A;UBE2L3;HSPBP1;SAE1;IL18;PFN2;VCP;C3;PPIA;RAC1;HSPA5,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.8368014963759645,0.9504121864270084,0.019326282326402402,-0.2254247890760385,-0.7597908651410932,25,BIN1;ATP1A2;GSTO1;PLN;YWHAE;AGT;ARL6IP5,Interaction,GO:BP
GOBP_CARBOHYDRATE_HOMEOSTASIS,0.838152210036557,0.951055781828198,0.014302340970274111,0.20965036892350788,0.7818323667249237,48,STXBP3;COL1A1;MUSTN1;RACK1;OSBP;FBN1;STAT3;MCU;NDUFAF2;GCLM,Interaction,GO:BP
GOBP_MEMBRANE_ORGANIZATION,0.8481998053843659,0.9597633991895855,0.024247892999427874,-0.17189839874785476,-0.8702460384190105,195,SLC25A46;TSG101;SNAP29;REEP5;BIN1;TOMM70;SEC22B;PLEC;DCTN1;PREB;UBL4A;SH3GLB1;HSPA8;ATP2A2;TMCO1;MFN2;SURF4;EEA1;RTN4;PAFAH1B1;AP2M1;CUL3;MMGT1;DBNL;TRAPPC3;SEC61A1;PICALM;ANXA1;YKT6;SAR1A;CLU,Interaction,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.8478309732524163,0.9597633991895855,0.018540258682871198,-0.24623353421658067,-0.7212375600229617,15,YBX1;HNRNPU;SYNCRIP,Interaction,GO:BP
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.8469339248930439,0.9597633991895855,0.01346531835852014,0.1935028196734892,0.8053465142863458,89,WBP2;NFIC;PARP1;ACTN4;THRB;CD81;CHCHD2;EIF4A1;LUM;HMGB1;XRCC6;STAT3;DCN;AGO2;SFPQ;NCL;SQSTM1;MLX;HNRNPK;KPNA6;PCBP1;APEX1;PPP3CA;RPS6KA3,Interaction,GO:BP
GOBP_METHYLATION,0.8498947860649988,0.9607850657006929,0.019093021445475332,-0.22323064093784561,-0.7523955218028636,25,PRMT5;RAB6A;PRMT1,Interaction,GO:BP
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.8532024310425432,0.9628118208591451,0.01903128233525335,-0.22409597614608032,-0.7473231666425145,24,STUB1;CUL3;VCP;UBR4;OPTN;HSPA5;HSPA1A;COPS5;EIF2S1,Interaction,GO:BP
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.8532751091703057,0.9628118208591451,0.014764505008595833,0.22826433782370206,0.7331007866175617,25,SET;PARP1;HSPG2;MAP2K4;NONO;GCLM;GSK3B,Interaction,GO:BP
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION,0.854218671992012,0.9629807148014038,0.020004852364537664,-0.19844534888755924,-0.7940912550537526,50,TSG101;PRMT5;RAB6A;PRMT1;PRKDC;SAE1;P4HB;HINT1;IL18;PFN2;PPIA;BAG6;PARK7,Interaction,GO:BP
GOBP_COGNITION,0.8598615916955017,0.9644087698360231,0.01451558327991733,0.22357415808479716,0.7380921094673222,28,EPM2A;VDAC1;MAPK1;ACSS2;TACO1;GNAS;VDAC3;ATAD1;CHMP2B,Interaction,GO:BP
