"gene","cv_pre","cv_post","delta_cv","age"
"PRPS1",27.1811977511044,26.4821131725669,-0.699084578537462,"Young"
"PSMA6",18.8161982248947,16.0525956549247,-2.76360256997002,"Young"
"S100A10",24.4502102355895,30.6537173931094,6.20350715751988,"Young"
"CDC42",19.3939454132903,27.2914852332817,7.89753981999133,"Young"
"DSTN",31.1481979107756,29.5826662134169,-1.56553169735867,"Young"
"RAB2A",16.3745631696483,31.2648354233132,14.8902722536648,"Young"
"RAB5B",23.9296714044867,22.355154694917,-1.57451670956971,"Young"
"RAB10",41.3115416715473,19.1780183792079,-22.1335232923394,"Young"
"UBE2D3",35.1761261866745,18.8708231495711,-16.3053030371034,"Young"
"UBE2M",21.0123673384932,9.16376605433161,-11.8486012841615,"Young"
"UBE2K",18.1420395947545,23.1908644915702,5.04882489681569,"Young"
"UBE2N",24.4564897636848,19.2991370871645,-5.15735267652027,"Young"
"RAB14",20.1383527059029,31.2508667789636,11.1125140730607,"Young"
"ACTR3",16.1549892349939,15.9057910204182,-0.249198214575706,"Young"
"ACTR2",19.7430441733801,19.1219248730317,-0.621119300348415,"Young"
"ACTR1A",13.4654363423382,17.2720877819088,3.80665143957063,"Young"
"COPS2",13.1350601185648,13.5194315664198,0.384371447854996,"Young"
"ABCE1",35.3387455096924,29.7894057278091,-5.54933978188332,"Young"
"RAP1B",22.8675231776132,14.956677762175,-7.91084541543818,"Young"
"RPS3A",12.4467322904554,22.1541786993873,9.70744640893193,"Young"
"RPL26",34.2261477127765,32.7359277259887,-1.49021998678783,"Young"
"RPL15",41.9438906600549,28.5507041576121,-13.3931865024429,"Young"
"PCBD1",24.9813083336324,15.4422385532701,-9.53906978036228,"Young"
"RPL37A",16.8029747156615,34.6680704125183,17.8650956968568,"Young"
"RHOA",17.9169312511058,19.7823976500932,1.86546639898735,"Young"
"HSPE1",27.04776660606,18.1316289470516,-8.91613765900841,"Young"
"SEC61A1",22.2074265163621,15.3742598742231,-6.83316664213904,"Young"
"VBP1",22.1576310453963,17.6651328617377,-4.49249818365865,"Young"
"B2M",23.7666297713137,32.746395916888,8.97976614557422,"Young"
"NPC2",3.87736624848631,52.0541726771705,48.1768064286842,"Young"
"PKIA",17.9242737396589,20.9869846395661,3.06271089990718,"Young"
"SUMO2",29.5387745314234,18.4001962209528,-11.1385783104707,"Young"
"UFM1",27.1032111555835,38.1200094156695,11.016798260086,"Young"
"NUTF2",16.2250412662448,14.642470099317,-1.58257116692777,"Young"
"HNRNPK",22.9572612222918,17.9267524624271,-5.03050875986475,"Young"
"YWHAG",12.2241716644235,14.868786543801,2.64461487937751,"Young"
"RRAS2",25.7885333658979,20.8358670924461,-4.95266627345172,"Young"
"TIMM10",19.0747523380339,23.4249153858018,4.35016304776794,"Young"
"RPS7",53.1683358785582,83.4002611356199,30.2319252570616,"Young"
"PPP1CA",22.448741447624,23.5915328281706,1.14279138054666,"Young"
"PPP1CB",26.9989363763479,30.3366306901263,3.33769431377847,"Young"
"PSMC1",17.1663265257574,16.5229473886949,-0.64337913706257,"Young"
"PSMC5",18.7915980599076,14.0398242237716,-4.75177383613602,"Young"
"RPS8",20.4983371876681,22.5442512244649,2.04591403679679,"Young"
"RPS15A",22.0230251722936,27.4351719868851,5.4121468145915,"Young"
"RPS16",20.4819919750139,31.2012451557659,10.719253180752,"Young"
"UBE2G1",29.8077991149921,30.0772911947039,0.269492079711789,"Young"
"YWHAE",10.9050479513777,15.8757970730431,4.97074912166538,"Young"
"RPS14",20.4106705579074,21.1745273685174,0.763856810610019,"Young"
"RPS23",37.2750605438829,46.2705210884888,8.99546054460596,"Young"
"RPS18",11.8582776444638,17.0879804648962,5.2297028204324,"Young"
"RPS13",45.748742273101,62.9144603398301,17.1657180667292,"Young"
"RPS11",21.2408663307545,21.7405990936092,0.499732762854727,"Young"
"SNRPD2",16.7446292437151,19.5073039057665,2.76267466205135,"Young"
"SNRPD3",25.4562574811093,21.3996079790627,-4.05664950204654,"Young"
"TMSB4X",52.4489845822522,89.9733480475714,37.5243634653191,"Young"
"PSMC6",15.1823592923179,15.7399817137762,0.557622421458332,"Young"
"RPL7A",30.906044804349,46.551879869106,15.6458350647571,"Young"
"ETF1",24.6299882783346,33.2923258396687,8.66233756133413,"Young"
"CNBP",20.3047332676906,22.3818547271348,2.07712145944425,"Young"
"RPS4X",14.932998297457,19.6568986107395,4.72390031328251,"Young"
"RPL23A",15.0753836983742,25.8054095309252,10.730025832551,"Young"
"RPS6",14.5539535609018,20.3986194949717,5.84466593406992,"Young"
"H2BC4",56.432017605984,50.0081018921821,-6.42391571380195,"Young"
"RAB1A",19.6046061708275,19.5522292817063,-0.0523768891212839,"Young"
"RAN",15.7775952073267,18.0947911830446,2.31719597571782,"Young"
"RPL23",18.5441016523069,28.2407534487275,9.6966517964206,"Young"
"RAP1A",34.9313613385068,24.2548016048151,-10.6765597336917,"Young"
"RPS15",16.8675124273427,29.3401121592903,12.4725997319477,"Young"
"RPS24",66.9385269444706,43.0864387181125,-23.8520882263581,"Young"
"RPS25",19.4532119710287,34.6789306771705,15.2257187061418,"Young"
"RPS26",48.8264249810375,20.813008285258,-28.0134166957795,"Young"
"RPS28",30.5532742196436,21.7951350812334,-8.75813913841026,"Young"
"GNB1",19.570906458008,21.9503354953366,2.37942903732851,"Young"
"GNB2",17.3999568052291,24.4630797781907,7.0631229729616,"Young"
"RPL30",36.0249513196943,58.7655852087102,22.7406338890159,"Young"
"RPL31",33.7043420682487,27.453933822933,-6.25040824531565,"Young"
"RPL10A",39.5580354377208,40.5553712744413,0.997335836720445,"Young"
"RPL32",42.882723036129,57.2790963508882,14.3963733147592,"Young"
"RPL11",24.9960425669089,54.5880537511365,29.5920111842277,"Young"
"RPL8",40.6922149297209,46.6244191656391,5.93220423591821,"Young"
"PPIA",13.179936987356,22.2088224596335,9.02888547227744,"Young"
"FKBP1A",18.7395348143486,30.9546801204072,12.2151453060586,"Young"
"RPS27A",31.7663726791539,31.9036473102607,0.137274631106813,"Young"
"GRB2",22.3567994689666,28.9785345213788,6.62173505241214,"Young"
"RAC1",14.2520237863077,13.7080470142616,-0.543976772046092,"Young"
"AP2B1",15.5287364570566,28.681142228337,13.1524057712804,"Young"
"VAMP2",51.0998096804382,8.5219265561085,-42.5778831243297,"Young"
"PPP3R1",28.5006412589675,25.4417056013344,-3.05893565763312,"Young"
"YWHAZ",15.6800780718021,24.7449055897135,9.06482751791138,"Young"
"UBE2B",34.5067407844581,47.7313771207401,13.224636336282,"Young"
"PPP2R2A",18.5481584518021,12.6771033290076,-5.87105512279452,"Young"
"DYNLL1",21.5063402289925,19.4130437612505,-2.09329646774198,"Young"
"DYNLT1",19.4081728120307,13.2159992647164,-6.19217354731432,"Young"
"RPL38",25.2576245379209,28.4283586449989,3.17073410707802,"Young"
"SKP1",30.3529273208969,21.9008364295177,-8.45209089137921,"Young"
"RPS21",20.5344353282955,23.6275138291068,3.09307850081126,"Young"
"EIF5A",17.0022572469746,18.2155223006749,1.21326505370032,"Young"
"RACK1",14.7816154136594,18.1745667418985,3.39295132823904,"Young"
"UBE2I",29.7182009278694,24.4510128536088,-5.26718807426063,"Young"
"SELENOW",60.1485488020044,38.3399603661128,-21.8085884358915,"Young"
"TNNC1",45.641868883514,49.356146502695,3.71427761918102,"Young"
"PPP2CA",14.5124605783391,11.6618901801859,-2.85057039815314,"Young"
"YBX1",27.8191400724258,29.5616271658156,1.74248709338976,"Young"
"CSNK2B",19.2437836892032,21.3170063836845,2.07322269448128,"Young"
"TPM4",32.124938273906,25.5441452468824,-6.5807930270236,"Young"
"UBE2L3",13.6359461497317,7.51489852074467,-6.12104762898699,"Young"
"EEF1A1",19.3680012168867,24.377603485397,5.00960226851032,"Young"
"ACTA1",43.1125032026633,65.3508828144138,22.2383796117504,"Young"
"TUBA1B",16.8258676582811,22.5846932925162,5.75882563423518,"Young"
"TUBA4A",24.7411860831389,26.5125731285802,1.77138704544129,"Young"
"TUBB4B",16.0812842997298,16.1638491713604,0.0825648716305274,"Young"
"CSNK2A1",25.0943259521766,31.1848857688714,6.09055981669484,"Young"
"PAFAH1B2",91.9302260358314,25.8916943278336,-66.0385317079978,"Young"
"HBB",44.4075143723898,43.8256448347247,-0.581869537665064,"Young"
"HBA1",48.6397732557315,42.9783927115762,-5.6613805441553,"Young"
"EIF4G2",21.1069713423114,19.4527196561039,-1.65425168620742,"Young"
"PIP4K2B",27.2941448560278,17.5320644883326,-9.76208036769513,"Young"
"CCT2",18.4693112580526,23.6968125831413,5.22750132508876,"Young"
"GSTO1",26.1867166082505,21.1552014923734,-5.03151511587718,"Young"
"PRKDC",23.1072351380801,27.0052358312892,3.89800069320908,"Young"
"DCD",66.1322592792794,50.1215245423607,-16.0107347369187,"Young"
"MRPS25",20.327921553274,19.4550279034516,-0.872893649822345,"Young"
"MRPS5",38.9935885540211,22.861907859635,-16.131680694386,"Young"
"MRPS36",38.9572547935687,35.6056476007138,-3.35160719285486,"Young"
"MRPS15",44.3959647915401,23.9514496640813,-20.4445151274587,"Young"
"MRPS21",25.9535323292908,41.1355269289188,15.181994599628,"Young"
"SARNP",51.574577904677,24.9372794697553,-26.6372984349217,"Young"
"LACTB",26.1938782708295,25.2821550757707,-0.911723195058801,"Young"
"RPL24",20.7222762992882,33.964152432538,13.2418761332497,"Young"
"ARF1",17.1252790733911,13.9985121003887,-3.12676697300241,"Young"
"ARF5",22.1669340616166,19.0123326961477,-3.1546013654689,"Young"
"ERH",49.1610283602093,60.4860681303302,11.3250397701209,"Young"
"RPL19",21.939908216852,44.6648373153453,22.7249290984933,"Young"
"SRSF3",27.8465679751145,33.8090419193383,5.96247394422387,"Young"
"MXRA7",11.8639373622687,25.0343248659528,13.1703875036841,"Young"
"H3-3A",49.5614994746751,47.0930495470208,-2.46844992765433,"Young"
"HSPG2",57.3552237791106,56.3011910444641,-1.05403273464646,"Young"
"RBM3",45.997277103605,78.2492601471127,32.2519830435076,"Young"
"CYCS",31.1388109752764,30.326107843541,-0.812703131735439,"Young"
"MPP1",31.1915241839119,24.223366464267,-6.96815771964496,"Young"
"TFAM",34.7894197558391,17.2350861241857,-17.5543336316534,"Young"
"PITPNA",25.0235299145398,11.305371267087,-13.7181586474528,"Young"
"SLC25A3",18.1820934185168,16.3463499580016,-1.83574346051528,"Young"
"HDLBP",30.3472060432322,27.7611217066904,-2.58608433654175,"Young"
"PURA",23.9597730043467,25.8144912407985,1.85471823645175,"Young"
"CLTC",15.2544012271792,27.0202957807056,11.7658945535265,"Young"
"FKBP3",13.6040936302511,16.2242577485179,2.62016411826685,"Young"
"REEP5",16.8442462402199,28.2412860923339,11.397039852114,"Young"
"SORD",38.8573879821848,31.4354902034226,-7.42189777876218,"Young"
"HNRNPU",24.3813437431138,26.6990067126612,2.31766296954737,"Young"
"MYBPC1",40.5927466076429,68.367316991586,27.7745703839431,"Young"
"PLIN5",33.1943396968376,49.9829294780796,16.788589781242,"Young"
"SPTBN1",23.9601470467279,22.3772743014341,-1.58287274529381,"Young"
"TIAL1",28.9367159137224,28.9787489455356,0.0420330318132471,"Young"
"SET",26.6497708562504,31.9553842590617,5.30561340281126,"Young"
"AMPD3",51.063366792886,47.9414659877765,-3.1219008051095,"Young"
"FABP5",25.2216169929866,40.2922515895275,15.0706345965409,"Young"
"ANK2",32.4081912935952,24.3418951846925,-8.06629610890272,"Young"
"CAP1",25.4553865675884,36.398051150327,10.9426645827387,"Young"
"EWSR1",15.1275646946204,22.2147616593922,7.08719696477189,"Young"
"TAGLN",43.4715208906675,62.9334526461084,19.4619317554409,"Young"
"OGDH",14.3549707817376,13.8303418484372,-0.524628933300338,"Young"
"COX6A2",38.0074152837499,36.9408584163701,-1.06655686737981,"Young"
"ALDH6A1",39.4270119619677,37.4430795492272,-1.98393241274054,"Young"
"BDH1",26.3774979664347,51.4136351797868,25.0361372133521,"Young"
"COL7A1",56.3645922147558,26.0250040748964,-30.3395881398594,"Young"
"RPL18A",37.9554754472202,46.3544929287005,8.39901748148034,"Young"
"CACNB1",14.6605108307405,17.6257939694852,2.9652831387447,"Young"
"MAP2K1",13.8913761365835,17.7745354375146,3.88315930093108,"Young"
"FKBP4",24.7627071153032,24.9419182873245,0.179211172021244,"Young"
"RPL6",30.4387897589691,56.6841267003404,26.2453369413714,"Young"
"AKAP12",39.2128754759641,33.4352819407021,-5.77759353526201,"Young"
"SLC25A11",26.216794769974,26.6854756885499,0.468680918575881,"Young"
"CAV1",17.1046240165369,24.8080635816023,7.7034395650654,"Young"
"ACY1",27.2312598587148,20.9319298933919,-6.29932996532287,"Young"
"LMNB2",46.0741036113176,51.843486981222,5.76938336990438,"Young"
"UBXN1",19.0608878661596,17.1604653941114,-1.90042247204824,"Young"
"GBE1",25.9525394993757,34.9474573390314,8.9949178396557,"Young"
"EIF4G1",12.5159095706646,10.9892949859521,-1.52661458471253,"Young"
"PRKCQ",21.4973236517583,28.9371158798934,7.43979222813515,"Young"
"GLO1",15.9692338323688,15.5535195123126,-0.415714320056283,"Young"
"AKR1C1",25.752854547795,35.2778328909516,9.5249783431566,"Young"
"SSBP1",24.0972122044994,20.8752469135227,-3.22196529097668,"Young"
"YWHAH",17.6347344778615,18.0579384969124,0.423204019050882,"Young"
"PLP2",69.996775140115,104.24812147721,34.2513463370946,"Young"
"UBE3A",19.6230290726525,20.1487384947716,0.525709422119093,"Young"
"SRSF11",19.1700732617826,15.833118667087,-3.3369545946956,"Young"
"EEF1A2",18.8067414306419,22.1381182663116,3.33137683566972,"Young"
"CALD1",23.9290437083357,13.5273716061419,-10.4016721021938,"Young"
"COL14A1",66.9071086670949,49.4969007464257,-17.4102079206693,"Young"
"PTPN11",17.5973960839551,20.5361934649736,2.93879738101854,"Young"
"PSME1",20.765490925203,20.4701098832527,-0.295381041950261,"Young"
"CACNG1",32.2835073247257,28.3036312296991,-3.97987609502662,"Young"
"ZNF33A",145.531801974139,160.771270694805,15.2394687206661,"Young"
"PRDX1",15.7785991017366,17.1240018696222,1.34540276788561,"Young"
"RPL18",34.558781469665,45.1820281614148,10.6232466917499,"Young"
"C1QBP",19.518688576791,24.9582601860474,5.43957160925647,"Young"
"CKAP4",28.8436976505688,26.9166750508825,-1.92702259968631,"Young"
"DPT",47.3353820691622,62.0693393004473,14.7339572312851,"Young"
"KLC1",28.5291352265672,31.1808524174407,2.65171719087357,"Young"
"SRSF1",23.6083438255727,22.6988612854485,-0.909482540124202,"Young"
"ARHGAP1",19.2221256054407,26.9350160285643,7.71289042312354,"Young"
"ACTN3",122.28218462036,150.230473144414,27.948288524054,"Young"
"PPP3CA",18.2849401469567,18.437944204654,0.153004057697224,"Young"
"DHX9",22.1111743004682,27.7776964658206,5.6665221653524,"Young"
"CRYZ",26.2930354486911,28.4685382884769,2.17550283978581,"Young"
"SLC20A2",123.786469870441,158.564842121579,34.7783722511378,"Young"
"PUDP",27.5500657626145,33.6282913634174,6.07822560080297,"Young"
"CD47",27.2428829066778,22.2143678263139,-5.02851508036386,"Young"
"PPID",13.5174777870747,52.476570098365,38.9590923112903,"Young"
"AHNAK",39.1785268624212,44.3902374131313,5.21171055071006,"Young"
"LMOD3",50.8936451037043,46.5018533657855,-4.39179173791882,"Young"
"HSPA14",21.182617489446,34.7568910781517,13.5742735887057,"Young"
"SCRN3",50.3869391571411,24.7065402625204,-25.6803988946207,"Young"
"NEXN",36.1049477117762,60.708177712024,24.6032300002478,"Young"
"AP1B1",16.8616037491207,18.6608084857561,1.79920473663535,"Young"
"BST2",14.9376806526467,37.9948828024658,23.0572021498191,"Young"
"PMPCA",7.95798418716217,22.6046447161249,14.6466605289627,"Young"
"ASPH",33.4797398691778,29.0196065910833,-4.46013327809452,"Young"
"EFEMP1",21.5076748947446,47.6635369273262,26.1558620325817,"Young"
"STX4",43.3774059391313,14.2333332948758,-29.1440726442555,"Young"
"GRSF1",31.4128846632803,46.1302559243732,14.7173712610929,"Young"
"AIMP1",13.7656442641538,23.8443332787046,10.0786890145508,"Young"
"ILF3",35.1633157202456,40.0506238169583,4.88730809671269,"Young"
"TRAP1",31.1396892984637,18.4689039961042,-12.6707853023594,"Young"
"ANK3",17.0774187319963,18.2927911867176,1.21537245472123,"Young"
"HSPB3",43.3040105190302,47.1196798265194,3.81566930748917,"Young"
"ECH1",26.2414447264011,26.3107930690057,0.0693483426045312,"Young"
"STRN3",18.9169279459954,22.8677944852874,3.95086653929198,"Young"
"COASY",13.4878839666515,19.6664317756911,6.17854780903954,"Young"
"TRDN",34.2143870052258,43.1660819094922,8.9516949042664,"Young"
"ACACA",25.5761877322406,45.4881218125417,19.9119340803011,"Young"
"GPS1",23.301512274357,10.8234133134491,-12.4780989609078,"Young"
"MTAP",27.2303833147396,33.3424800742731,6.11209675953353,"Young"
"PRKAA1",26.5105589608878,18.9566923956766,-7.5538665652112,"Young"
"TARDBP",20.9172951340733,12.1225709494323,-8.794724184641,"Young"
"PAK1",2.40170580041506,56.1766971719388,53.7749913715237,"Young"
"AIMP2",18.006147176753,15.8675685561148,-2.13857862063821,"Young"
"PRDX4",24.4915770639244,33.7042964345914,9.21271937066703,"Young"
"PAK2",18.2984586340725,19.4498596551966,1.15140102112404,"Young"
"CBX3",23.2716838811061,19.4360619359202,-3.8356219451859,"Young"
"PSMD2",13.7429769696042,13.3205674039908,-0.422409565613441,"Young"
"MYBPH",76.2642741860982,62.9809522554189,-13.2833219306794,"Young"
"SELENBP1",22.992813273513,24.9245669183402,1.93175364482727,"Young"
"TRIM28",23.6379552343163,29.3909739995985,5.75301876528221,"Young"
"G3BP1",18.565211409215,40.4015920982056,21.8363806889906,"Young"
"PABPC4",48.6385728310689,68.7358777328461,20.0973049017772,"Young"
"SGCG",17.7433728177787,16.6255809218887,-1.11779189588996,"Young"
"EIF3I",21.884670317249,16.8031352339684,-5.08153508328064,"Young"
"CTBP1",11.8837900047959,19.8409258944288,7.95713588963297,"Young"
"UBE2V1",29.2762334620089,22.5786871568371,-6.69754630517172,"Young"
"DYNC1I2",19.0508947802425,21.285509372648,2.23461459240551,"Young"
"ILK",14.2338893965775,22.2970335302945,8.06314413371705,"Young"
"NNT",20.2723151976667,18.906747764144,-1.36556743352271,"Young"
"SNTA1",26.3779159987168,23.1176635877106,-3.26025241100627,"Young"
"SNTB2",18.233657484851,12.0881315222264,-6.14552596262464,"Young"
"SF3B2",27.4661991632557,17.7355472543205,-9.73065190893517,"Young"
"PDAP1",26.759705818769,20.8752770037962,-5.88442881497278,"Young"
"TMED1",38.1481322261153,25.5599777321575,-12.5881544939578,"Young"
"FKBP5",16.768396279779,25.9461530098168,9.17775673003787,"Young"
"PICALM",40.4312193150857,28.5123158081593,-11.9189035069263,"Young"
"MTM1",18.8533750847482,22.8761487846112,4.02277369986296,"Young"
"SQSTM1",26.2390684134396,28.8791138720254,2.64004545858584,"Young"
"MTX1",38.5091414952588,22.6852361455996,-15.8239053496592,"Young"
"ART3",42.7259496865931,48.5829335197722,5.85698383317914,"Young"
"ASAH1",22.2083531190002,24.484505502441,2.27615238344081,"Young"
"PIN1",21.6860077616091,19.9534788828118,-1.73252887879731,"Young"
"CAMK2B",23.5941948457006,17.1844662125898,-6.40972863311081,"Young"
"CAMK2G",15.1043196745407,18.325215135382,3.22089546084136,"Young"
"CAMK2D",20.0632027769644,23.1494119384908,3.0862091615264,"Young"
"DCTN2",10.7478915792179,12.8191052684381,2.07121368922023,"Young"
"NAE1",33.6013004986374,20.0276372976845,-13.5736632009529,"Young"
"STIM1",14.1830956633395,15.5984329209991,1.41533725765959,"Young"
"CUL1",22.1214801432406,17.5698304898582,-4.55164965338238,"Young"
"CUL2",27.9208517224503,50.8605797623144,22.9397280398641,"Young"
"CUL3",19.6865299504353,15.32845570895,-4.35807424148532,"Young"
"CUL4A",12.5776185389367,17.644142613215,5.06652407427837,"Young"
"FHL1",20.4640554553509,19.3728583649032,-1.09119709044776,"Young"
"FHL3",25.3014906947388,28.3469179335701,3.04542723883123,"Young"
"ITGA7",28.8597727067373,21.4696584350461,-7.3901142716912,"Young"
"AAMP",30.8301683613169,29.1976841348585,-1.63248422645837,"Young"
"CACNA1S",26.5014524103916,20.4406644204482,-6.06078798994336,"Young"
"MOGS",16.6660390016324,42.1030322809132,25.4369932792807,"Young"
"SPTAN1",21.850535848606,27.7742526048497,5.9237167562437,"Young"
"AUH",26.839725015339,22.5171565978473,-4.3225684174917,"Young"
"DDX39B",30.2284223508331,31.3456040109835,1.1171816601504,"Young"
"BLMH",47.6773308879875,22.1349278979532,-25.5424029900343,"Young"
"SNTB1",24.4593006753401,25.9184773720682,1.45917669672813,"Young"
"TUBB2A",20.7387142564968,17.8750239010581,-2.86369035543869,"Young"
"IDI1",28.7954757791876,29.0650116281514,0.269535848963734,"Young"
"PRKG1",35.006759420307,28.5106649296862,-6.49609449062072,"Young"
"COX17",61.8473015904608,44.7242281808771,-17.1230734095837,"Young"
"HNRNPD",17.2029837183905,27.5091145624676,10.3061308440772,"Young"
"SCARB2",24.471415338397,25.2339359516788,0.762520613281868,"Young"
"NID2",53.5078886492844,88.0869577529194,34.579069103635,"Young"
"IL18",71.985482251238,55.0625005854047,-16.9229816658332,"Young"
"DAG1",28.7741502744139,14.708284765049,-14.0658655093649,"Young"
"EIF3A",12.9523094978532,18.3505072166194,5.39819771876618,"Young"
"UBAP2L",55.6508309507729,80.6164047230698,24.9655737722969,"Young"
"MLEC",20.4409217310439,22.5708899988687,2.12996826782483,"Young"
"DPYSL3",33.1940618990408,32.0860475838421,-1.10801431519871,"Young"
"DCTN1",18.5852952310446,18.0549169955385,-0.530378235506067,"Young"
"DYNC1H1",14.8950923785455,19.067245653852,4.17215327530649,"Young"
"EIF2B1",22.502655398491,20.3738415206977,-2.12881387779332,"Young"
"EIF4A2",24.6296579985686,24.756148194758,0.126490196189394,"Young"
"CTTN",49.8016465579727,36.9515258578451,-12.8501207001276,"Young"
"ENDOG",32.8897230685806,28.8734128085893,-4.01631025999126,"Young"
"FLOT2",16.2954640058661,32.0642074040611,15.7687433981949,"Young"
"TRIM25",29.778660455337,32.990626827635,3.21196637229802,"Young"
"FLNC",35.7219734902915,42.5599545878172,6.83798109752563,"Young"
"MYBPC2",74.0804101756697,78.4334551791254,4.35304500345569,"Young"
"GAMT",24.2996413342994,21.7461716881976,-2.5534696461018,"Young"
"CAPRIN1",30.5838137750774,38.4790617885587,7.89524801348135,"Young"
"PRPSAP1",40.8374662233441,35.7854607954404,-5.05200542790368,"Young"
"ITIH4",41.6005237251335,41.7372392978643,0.136715572730751,"Young"
"CLINT1",26.9685123558715,20.3997431506756,-6.56876920519591,"Young"
"GANAB",12.7578674616872,18.851040405487,6.09317294379975,"Young"
"SSPN",28.6993556053096,22.5551898099637,-6.14416579534586,"Young"
"MVP",12.8733260381267,41.9899119296641,29.1165858915373,"Young"
"LTBP3",42.7787742937042,38.6087838817242,-4.16999041197993,"Young"
"LASP1",21.5856095767207,55.8859917669301,34.3003821902095,"Young"
"PTGR1",50.8936363585872,54.19475339345,3.30111703486273,"Young"
"KPNB1",11.153734305104,21.0000689230146,9.84633461791059,"Young"
"NUMA1",13.3742210055277,23.6160508628592,10.2418298573316,"Young"
"PSME4",27.4164303443413,38.1617793624417,10.7453490181003,"Young"
"SLMAP",22.8753805769612,32.6309400760769,9.7555594991157,"Young"
"EMC2",27.7533122678815,26.2264562815751,-1.52685598630646,"Young"
"PSMD6",22.568164519719,29.609639933945,7.041475414226,"Young"
"ABRAXAS2",15.2982743204294,15.4166067639459,0.118332443516437,"Young"
"SEPTIN2",21.4606066162454,20.1038316832569,-1.35677493298848,"Young"
"KARS1",14.7370493681428,16.3158040366117,1.57875466846894,"Young"
"EIF4H",20.7620717801593,15.4761668474111,-5.28590493274817,"Young"
"EEA1",28.7952932329699,31.1224582591808,2.32716502621097,"Young"
"PDIA6",18.5053651156431,23.3704830462659,4.86511793062273,"Young"
"PAFAH1B3",28.5357274220913,25.9027456483945,-2.63298177369673,"Young"
"PLCL1",30.2502697355432,29.1716109024244,-1.07865883311885,"Young"
"PDK1",29.3635953131841,27.5598336680672,-1.80376164511696,"Young"
"PDK2",25.1217760279392,36.0918053356439,10.9700293077047,"Young"
"PGM5",17.690648351499,38.5661942314677,20.8755458799687,"Young"
"PLEC",28.0617499305575,27.4804305761586,-0.581319354398875,"Young"
"PPP2R5A",34.83303364401,40.6178905057753,5.78485686176532,"Young"
"PPA1",28.6650872660795,24.3191110092875,-4.34597625679194,"Young"
"PTGES3",23.6460133054607,25.8942517515669,2.24823844610617,"Young"
"STK38",23.1701267078755,43.3053891853152,20.1352624774397,"Young"
"NONO",18.7626708351803,12.1325515764376,-6.63011925874271,"Young"
"PTPA",33.6429396679114,14.2369267375403,-19.4060129303711,"Young"
"RAB35",23.3887487608907,34.7150210407411,11.3262722798504,"Young"
"TMED2",21.3620598589527,22.1311436345211,0.769083775568355,"Young"
"PCBP1",18.4495814437314,26.5942484315145,8.14466698778308,"Young"
"PCBP2",21.9679545192918,21.4743978757407,-0.493556643551074,"Young"
"ELOC",18.1176799008144,14.8748336619896,-3.2428462388248,"Young"
"ELOB",21.2281453481222,18.5153266457938,-2.71281870232841,"Young"
"UBE3C",2.10289892762287,32.2427486835654,30.1398497559425,"Young"
"DHCR24",27.5568021703,38.1405334932228,10.5837313229229,"Young"
"RSU1",21.8957486285048,26.8069269830145,4.91117835450967,"Young"
"PPP1R7",36.1480605588073,35.7509246340425,-0.397135924764797,"Young"
"SEC23A",19.2921162391836,20.9191628207974,1.62704658161378,"Young"
"MAPRE2",21.8400278594607,15.3688357369683,-6.47119212249235,"Young"
"TGFBI",46.6706231303637,55.2818832989327,8.61126016856894,"Young"
"TSN",22.4813378025695,24.676614349181,2.1952765466115,"Young"
"SF1",35.4713680629482,46.8929863837069,11.4216183207587,"Young"
"TRIP10",17.6778972610211,19.1064561916482,1.42855893062716,"Young"
"MAPRE1",20.3448983824615,28.26871209884,7.92381371637848,"Young"
"ELAVL1",4.64275329593501,3.60495171974773,-1.03780157618729,"Young"
"MYLK",36.9627014764116,48.4280675264007,11.4653660499891,"Young"
"SPEG",25.7549268607714,25.9152721126487,0.160345251877246,"Young"
"TBCE",17.0272734865904,27.5142855894313,10.4870121028409,"Young"
"UBE2V2",9.20413450137665,10.4592543136272,1.25511981225056,"Young"
"NEDD8",26.4103166365701,25.0408760144209,-1.36944062214917,"Young"
"ADIPOQ",26.4839378426634,19.5951442316958,-6.88879361096762,"Young"
"RAB11B",8.20310648735095,11.2937812761321,3.09067478878113,"Young"
"ZYX",18.0590963431493,31.1260965631856,13.0670002200363,"Young"
"HSPB2",19.3743181143534,30.2943987861684,10.920080671815,"Young"
"ETFDH",27.5271140007206,28.1778124044685,0.650698403747928,"Young"
"SEPTIN7",16.9130845996436,22.977280618571,6.06419601892734,"Young"
"ADRM1",33.3321669952107,17.5494712687504,-15.7826957264603,"Young"
"DDB1",9.8044145469514,12.9752837235857,3.17086917663428,"Young"
"CDC37",13.4019397839625,15.5029171364291,2.10097735246659,"Young"
"DPYSL2",17.4531993958597,19.2059573616373,1.7527579657776,"Young"
"SYPL1",17.7745068068569,29.228452620142,11.4539458132851,"Young"
"RBBP7",27.4544456780116,25.2994676152912,-2.15497806272034,"Young"
"SGCB",18.8292672191578,12.5529093956247,-6.2763578235331,"Young"
"SGCA",21.8729181537693,13.1234972109925,-8.74942094277679,"Young"
"FXN",35.1735936581559,27.3474163736324,-7.82617728452346,"Young"
"FSCN1",32.7356509183711,31.3973702290614,-1.33828068930966,"Young"
"DECR1",25.3763474478935,16.4667307937521,-8.90961665414142,"Young"
"NDUFA5",19.7372233735888,35.1728190061632,15.4355956325744,"Young"
"CLPP",38.5168020978939,27.4789256038049,-11.0378764940889,"Young"
