gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
NUDT3,-0.379,1.4092,0.29241,0.226965,NS
DYNC1H1,0.328,1.627,0.29265,0.177024,NS
TAGLN,0.6889,0.7735,0.293176,0.461859,NS
SGTA,-0.3262,1.6328,0.293401,0.176156,NS
EEF2,0.2656,2.0014,0.294071,0.112743,NS
ACADVL,-0.3392,1.5618,0.295246,0.190314,NS
SPRED2,-0.7246,0.7305,0.295548,0.481414,NS
RSU1,-0.3781,1.3991,0.295802,0.228403,NS
TACO1,-0.4904,1.0783,0.295958,0.333841,NS
SEPTIN9,-0.4472,1.1747,0.298349,0.298695,NS
CALM1,0.3615,1.4525,0.298502,0.219439,NS
FAM136A,0.5283,0.9919,0.299201,0.374142,NS
PFDN2,-0.3579,1.4641,0.299214,0.215542,NS
G3BP1,0.5512,0.9493,0.299753,0.38688,NS
EIF3M,0.3933,1.3291,0.300114,0.248422,NS
CAMK2A,0.5205,1.0036,0.300312,0.369506,NS
DBT,-0.472,1.102,0.301894,0.323683,NS
APPL1,-0.3307,1.5727,0.301905,0.189192,NS
DAD1,-0.7119,0.7295,0.302481,0.481414,NS
MAPRE1,0.4506,1.1501,0.303227,0.306787,NS
SERPINA3,-0.4651,1.105,0.306224,0.323276,NS
RAD23B,-0.3048,1.6852,0.306387,0.166651,NS
RACK1,0.3678,1.3958,0.306591,0.228403,NS
ELOB,0.3352,1.5313,0.306722,0.197808,NS
DNAJA4,0.5049,1.0149,0.307304,0.365754,NS
SEC61B,-0.8462,0.6036,0.308454,0.552604,NS
RPS27,0.3594,1.414,0.310352,0.226965,NS
MYL6,0.6161,0.8224,0.311359,0.445122,NS
CSNK2B,0.3632,1.3903,0.312672,0.228403,NS
MYL9,0.8687,0.579,0.314086,0.570254,NS
FSCN1,0.5086,0.9842,0.315834,0.377086,NS
HBS1L,0.3594,1.3905,0.316459,0.228403,NS
PRKDC,-0.3465,1.4358,0.318049,0.222918,NS
CSTA,0.7424,0.6669,0.319838,0.515057,NS
ACO2,-0.3129,1.5777,0.320895,0.1881,NS
GCDH,-0.4231,1.1632,0.321949,0.301952,NS
LMNA,0.5059,0.9717,0.322364,0.380102,NS
NUBPL,0.5146,0.9506,0.324223,0.38688,NS
SLC25A24,0.3441,1.417,0.325367,0.226965,NS
TXNDC17,0.328,1.4859,0.325538,0.20902,NS
CUL1,-0.3584,1.3586,0.325933,0.239974,NS
KLHL41,0.5883,0.826,0.326637,0.444124,NS
AGT,-0.4191,1.1546,0.328208,0.305302,NS
CPA3,-0.5636,0.8572,0.328753,0.429086,NS
LPP,-0.4116,1.1728,0.329084,0.298695,NS
TOMM22,0.5374,0.8968,0.329702,0.405827,NS
SCARB2,-0.3998,1.1975,0.332118,0.293698,NS
CD99,0.4826,0.9903,0.332679,0.374142,NS
MRPL1,0.4535,1.0529,0.33307,0.346131,NS
CILP,0.5673,0.8407,0.333471,0.435646,NS
TNPO1,0.3414,1.3889,0.335601,0.228489,NS
TMOD1,0.6243,0.7584,0.336129,0.466967,NS
NOMO2,0.3947,1.1976,0.33674,0.293698,NS
IGHA1,-0.5765,0.8186,0.337354,0.447316,NS
MOCS2,0.4383,1.0724,0.338812,0.336476,NS
DAZAP1,0.8952,0.5234,0.339997,0.596103,NS
SH3BGR,-0.3998,1.1716,0.340139,0.298695,NS
ATP2A3,0.4929,0.9501,0.340213,0.38688,NS
FAM120A,0.403,1.1607,0.340619,0.303074,NS
MVP,0.6682,0.6992,0.34103,0.499771,NS
UBE3C,-0.5381,0.8681,0.341122,0.425825,NS
TRIP10,-0.2995,1.5531,0.342711,0.192802,NS
MYO1C,-0.4192,1.1093,0.342804,0.322378,NS
MRPL22,0.47,0.9801,0.346244,0.377086,NS
TIGAR,-0.6411,0.7169,0.34704,0.485537,NS
ARHGDIA,-0.2957,1.5502,0.348036,0.193426,NS
RPLP0,0.4365,1.0492,0.34833,0.348407,NS
FAHD2A,-0.518,0.8817,0.349315,0.41696,NS
LSS,-0.3731,1.2195,0.350753,0.286451,NS
ANKRD2,0.5509,0.825,0.351165,0.444124,NS
ARPC1B,0.4572,0.9929,0.351593,0.374142,NS
NDUFA11,0.5429,0.8355,0.351858,0.438734,NS
F13A1,-0.5609,0.8084,0.352027,0.449572,NS
VAPB,0.3128,1.4335,0.356166,0.223324,NS
KPNB1,0.2796,1.5961,0.357934,0.186121,NS
ALB,-0.4118,1.082,0.358461,0.333534,NS
TPPP,-0.5433,0.82,0.358498,0.446426,NS
CFB,-0.4735,0.9375,0.359833,0.394579,NS
ATAD3A,-0.4674,0.9489,0.360142,0.38688,NS
DCD,0.5683,0.7805,0.360156,0.457546,NS
DCUN1D1,0.4187,1.0574,0.360775,0.343851,NS
NDUFA6,0.4486,0.9791,0.363723,0.377086,NS
HCFC2,-0.5848,0.7452,0.36664,0.4742,NS
THOP1,-0.2876,1.5083,0.368337,0.203781,NS
PPP1R7,-0.3594,1.1947,0.372064,0.293926,NS
PTGR1,0.5576,0.7696,0.372304,0.463291,NS
KPNA6,0.3442,1.2419,0.373692,0.281138,NS
CUTA,-0.4436,0.9634,0.373824,0.381624,NS
TMEM43,0.415,1.0273,0.3747,0.359835,NS
RPSA,0.3339,1.2689,0.376932,0.269169,NS
AGK,0.4667,0.9054,0.377971,0.405827,NS
GYS1,0.3488,1.2109,0.378187,0.290113,NS
TSPAN8,-0.4588,0.9203,0.378268,0.405249,NS
EHBP1L1,0.3438,1.2244,0.37938499999999997,0.286206,NS
NHLRC2,-0.3762,1.1143,0.380922,0.321277,NS
SULT1A1,-0.5162,0.8105,0.381585,0.449572,NS
EMD,-0.3543,1.1642,0.386861,0.301882,NS
RPL13A,0.5147,0.8001,0.387424,0.451064,NS
MRPS18A,0.5262,0.7822,0.387599,0.457546,NS
SF3B2,-0.3839,1.0703,0.388212,0.336841,NS
PITHD1,-0.4392,0.9241,0.392742,0.40235,NS
DDX19A,-0.2827,1.4356,0.392839,0.222918,NS
CAPN1,-0.2341,1.7276,0.394027,0.156542,NS
ABLIM2,0.518,0.7787,0.395027,0.458397,NS
CAMK2B,0.3622,1.1134,0.395143,0.321297,NS
FABP5,-0.3986,1.0074,0.396664,0.368776,NS
PGAM5,-0.444,0.9038,0.396945,0.405827,NS
NUCKS1,-0.3084,1.2997,0.397362,0.258069,NS
TUBB,0.298,1.3437,0.397662,0.243288,NS
GNB1,-0.3034,1.3144,0.399259,0.252798,NS
KRT2,0.6319,0.6293,0.400247,0.538644,NS
ITGB1,-0.2661,1.4857,0.402343,0.20902,NS
TCAP,0.5791,0.6822,0.402651,0.507133,NS
MYH9,0.4322,0.9109,0.40392,0.405827,NS
NUDT19,0.5211,0.7529,0.40518,0.469369,NS
TNNT1,0.6482,0.6029,0.406649,0.552604,NS
ADK,0.3928,0.9943,0.406871,0.374142,NS
RDH11,0.4962,0.7834,0.408632,0.457546,NS
LAMTOR2,-0.5307,0.7282,0.410719,0.48202,NS
TUBA8,0.3033,1.2709,0.411639,0.269169,NS
UBE2D1,-0.338,1.1402,0.411712,0.311908,NS
MAPRE3,0.48,0.8008,0.412699,0.450978,NS
RTCB,0.2795,1.3644,0.415603,0.238021,NS
USP24,-0.4082,0.9322,0.416309,0.39753,NS
PSMC3,0.2329,1.63,0.417279,0.17643,NS
TATDN1,-0.3999,0.9482,0.417637,0.38688,NS
DDT,0.4713,0.8029,0.418445,0.449636,NS
SHMT1,-0.4907,0.7685,0.41967,0.463291,NS
PGLS,-0.3851,0.979,0.419703,0.377086,NS
KRT18,0.5874,0.6401,0.420742,0.533415,NS
MLEC,0.3206,1.1723,0.420915,0.298695,NS
LTBP3,-0.4725,0.7933,0.421845,0.455058,NS
BDH1,-0.4724,0.7927,0.42221,0.45516,NS
RPL26,0.4664,0.7952,0.425675,0.453684,NS
LAMA2,0.4938,0.7503,0.4261,0.470801,NS
IGHG2,-0.4866,0.7612,0.426227,0.466435,NS
ECI2,-0.3737,0.9911,0.426254,0.374142,NS
DENND5A,-0.4116,0.8975,0.427141,0.405827,NS
PFKFB1,0.4618,0.7986,0.427763,0.451439,NS
DDX3X,0.3761,0.9801,0.427912,0.377086,NS
MYCBP,0.3491,1.0555,0.42812,0.344657,NS
DCTN6,0.4276,0.8615,0.428128,0.42755,NS
TFRC,-0.6348,0.5802,0.428257,0.569783,NS
PPME1,0.5357,0.6876,0.428262,0.502624,NS
SH3GLB2,0.3806,0.9673,0.428386,0.381624,NS
MRPS35,-0.4288,0.8536,0.430546,0.430661,NS
KCTD12,0.5649,0.6468,0.431149,0.529966,NS
TMEM38A,0.423,0.8619,0.431884,0.42755,NS
RPA2,-0.477,0.7591,0.434464,0.466967,NS
COX5B,0.3709,0.9744,0.435125,0.379599,NS
MYBPC1,0.5973,0.6031,0.436318,0.552604,NS
YARS1,0.3727,0.9661,0.43641,0.381624,NS
PTRHD1,0.3502,1.0282,0.436489,0.359715,NS
RPS4X,0.3176,1.1326,0.436775,0.314244,NS
RPL18,0.468,0.7686,0.436839,0.463291,NS
ACAD8,-0.3739,0.9612,0.43717,0.382248,NS
DNAJA2,0.2784,1.2867,0.438337,0.262122,NS
HIKESHI,0.2995,1.1928,0.439288,0.293926,NS
PDXP,-0.4375,0.813,0.44085,0.449328,NS
FXR1,0.435,0.817,0.441206,0.447683,NS
ITGA7,-0.3216,1.103,0.441911,0.323683,NS
MPC1,-0.3651,0.9671,0.44346,0.381624,NS
LSM8,0.42,0.8405,0.44365,0.435646,NS
RAB35,0.4144,0.8508,0.44404,0.431555,NS
UNC45B,0.313,1.1265,0.444073,0.315517,NS
SCRN3,0.4316,0.8158,0.44454,0.448352,NS
YBX3,0.3244,1.0808,0.446027,0.333836,NS
COQ9,-0.3065,1.1433,0.446219,0.310328,NS
RPA1,-0.3414,1.025,0.446715,0.36037400000000003,NS
PDE4DIP,0.5336,0.6545,0.44752,0.525397,NS
GPHN,-0.3842,0.9086,0.447642,0.405827,NS
PRDX4,0.3857,0.899,0.450083,0.405827,NS
SERPINB6,0.3083,1.1229,0.450578,0.316225,NS
DCTPP1,-0.4323,0.7892,0.455881,0.455907,NS
SERPINH1,0.7735,0.4391,0.45743,0.65764,NS
LDHB,-0.4568,0.7423,0.458062,0.475191,NS
PSMD3,0.2869,1.1786,0.458981,0.298695,NS
TXNL1,0.2331,1.4467,0.459981,0.219806,NS
EIF3I,0.3053,1.1048,0.459996,0.323276,NS
TNS1,-0.3706,0.9075,0.461025,0.405827,NS
PGRMC2,-0.374,0.899,0.461123,0.405827,NS
CCDC137,0.7246,0.462,0.46264,0.64606,NS
COQ3,-0.3132,1.0684,0.46278,0.337434,NS
UQCR10,0.3486,0.9587,0.463241,0.383851,NS
NIPSNAP3B,-0.3868,0.8611,0.464408,0.42755,NS
P3H4,0.5119,0.6449,0.467605,0.529966,NS
ATAD1,0.3218,1.0242,0.468201,0.360422,NS
ANXA7,-0.2355,1.3929,0.469778,0.228403,NS
WDR1,0.2642,1.2392,0.47058,0.281578,NS
COX11,-0.3843,0.849,0.471771,0.431555,NS
TWF2,0.3827,0.8498,0.4729,0.431555,NS
MAP2K6,-0.3107,1.0428,0.474279,0.351037,NS
FNTA,0.2992,1.0784,0.47571,0.333841,NS
PXN,-0.3722,0.8615,0.477874,0.42755,NS
MAP3K20,-0.4503,0.7109,0.478477,0.489317,NS
KRT19,0.586,0.5455,0.478997,0.582026,NS
SMIM4,0.3841,0.8302,0.479904,0.442287,NS
PRPSAP2,0.3863,0.8245,0.480285,0.444124,NS
SRM,-0.6274,0.5076,0.480308,0.608664,NS
JCHAIN,-0.6499,0.489,0.481063,0.623624,NS
PPIF,-0.3633,0.8735,0.481566,0.423017,NS
NID1,0.5306,0.5978,0.481748,0.55678,NS
PLIN3,-0.2844,1.1092,0.483665,0.322378,NS
CTSB,-0.3265,0.9654,0.483979,0.381624,NS
PDP1,-0.3918,0.8031,0.484533,0.449636,NS
RPL4,0.4473,0.7022,0.485213,0.497458,NS
BPNT1,-0.3368,0.9315,0.485608,0.39753,NS
CFH,-0.4094,0.7622,0.487501,0.466435,NS
IMPDH2,0.2739,1.1388,0.487628,0.312274,NS
ESYT2,0.338,0.9122,0.491609,0.405827,NS
MYPN,0.4729,0.6505,0.492515,0.528622,NS
GANAB,-0.2542,1.2054,0.493824,0.292352,NS
FTH1,-0.5215,0.5873,0.493981,0.564536,NS
HSPA14,0.3804,0.8039,0.494578,0.449636,NS
SDHB,-0.2779,1.0968,0.495616,0.325463,NS
NAA10,0.3517,0.8655,0.496162,0.42755,NS
RPA3,0.3689,0.8177,0.499316,0.447586,NS
FN3K,-0.2884,1.0445,0.499727,0.351037,NS
OSTC,0.3962,0.76,0.499902,0.466967,NS
CHP1,0.3126,0.9559,0.502595,0.385699,NS
PDIA3,0.2517,1.1795,0.504768,0.298695,NS
NAXE,-0.2384,1.2426,0.505548,0.281138,NS
BCO2,-0.5528,0.5341,0.506673,0.590078,NS
UBE2G1,-0.4045,0.7278,0.507705,0.48202,NS
DYSF,0.2605,1.1244,0.509376,0.316225,NS
CYB5R3,-0.2804,1.0435,0.509773,0.351037,NS
RPLP1,0.3998,0.7315,0.509948,0.481414,NS
SEPTIN2,-0.2702,1.0794,0.510939,0.333841,NS
KHSRP,-0.3193,0.9069,0.513385,0.405827,NS
RBBP7,0.457,0.6335,0.513464,0.535744,NS
TMEM245,-0.3237,0.8932,0.513909,0.407979,NS
PBXIP1,-0.2708,1.0655,0.51454,0.338737,NS
PLPBP,-0.2542,1.1306,0.515971,0.314244,NS
CDH13,-0.3154,0.9097,0.516454,0.405827,NS
RPL7A,0.4127,0.6949,0.516697,0.50076,NS
EIF5,0.2951,0.9711,0.51696,0.380102,NS
PEBP4,-0.4394,0.651,0.517594,0.528622,NS
SDHA,-0.2675,1.0606,0.520354,0.341904,NS
PPA1,-0.2808,1.0073,0.521444,0.368776,NS
ACAA1,-0.3124,0.9003,0.523335,0.405827,NS
EIF3L,0.3252,0.8629,0.524111,0.42755,NS
GLOD4,-0.2421,1.1567,0.524724,0.305243,NS
SPR,-0.3481,0.8026,0.525507,0.449636,NS
AP2M1,0.3098,0.8996,0.52633,0.405827,NS
COL4A1,0.6053,0.4586,0.527712,0.648158,NS
RPL18A,0.4275,0.6485,0.528147,0.529658,NS
IFITM1,-0.3514,0.7885,0.52837,0.455907,NS
CALR,-0.2003,1.377,0.529899,0.232401,NS
DDRGK1,0.3055,0.9026,0.529948,0.405827,NS
ABHD10,-0.3307,0.8335,0.530114,0.439507,NS
RAB6A,-0.3269,0.8409,0.53099,0.435646,NS
MECR,-0.302,0.9093,0.531299,0.405827,NS
EEF1A1,0.318,0.8629,0.531654,0.42755,NS
PPTC7,-0.4091,0.6702,0.531874,0.513803,NS
MFN2,-0.2913,0.9396,0.532415,0.393297,NS
EIF3K,0.3123,0.8763,0.532558,0.420991,NS
DHX15,-0.3076,0.8892,0.53274,0.411081,NS
RPL13,0.4114,0.6643,0.53294299999999994,0.517083,NS
IFT81,0.6671,0.4091,0.533466,0.679803,NS
LYRM7,-0.346,0.7877,0.533907,0.456169,NS
PAK1,-0.5254,0.5174,0.534735,0.599954,NS
COPB2,0.3296,0.8241,0.535031,0.444124,NS
EIF2B3,0.4747,0.5697,0.536495,0.574306,NS
PA2G4,0.2716,0.9932,0.537301,0.374142,NS
ATP6V1H,0.3259,0.827,0.537613,0.444124,NS
PSMD2,0.226,1.1911,0.537981,0.294215,NS
EMC1,0.3768,0.7144,0.538033,0.487734,NS
CCT5,0.2161,1.24,0.539584,0.281578,NS
EIF2A,0.3314,0.8053,0.54088,0.449572,NS
MRPS18B,0.3093,0.8608,0.541711,0.42755,NS
RAP1A,-0.4385,0.6069,0.541805,0.550929,NS
NIT1,-0.338,0.7865,0.542167,0.456798,NS
CUL4A,-0.2344,1.1333,0.542455,0.314244,NS
NPLOC4,0.2433,1.089,0.543333,0.330104,NS
TRMT10C,-0.2886,0.9104,0.546033,0.405827,NS
PITRM1,-0.4195,0.6257,0.546449,0.541382,NS
OXCT1,-0.4738,0.552,0.547566,0.581462,NS
PELO,0.3675,0.7109,0.5479,0.489317,NS
RBP4,-0.5841,0.447,0.548192,0.652148,NS
YWHAQ,-0.2273,1.1481,0.548373,0.307544,NS
EIF3A,0.2429,1.0728,0.548781,0.336476,NS
PPP1R2,-0.2862,0.9056,0.5506,0.405827,NS
HNRNPD,-0.2611,0.9915,0.550939,0.374142,NS
PANK4,-0.3017,0.8562,0.551652,0.429356,NS
ALDH1A1,-0.3361,0.7685,0.551738,0.463291,NS
DEFA3,-0.4665,0.5535,0.551807,0.581462,NS
MCU,-0.3497,0.7351,0.553247,0.479898,NS
CLPTM1,-0.4765,0.5382,0.554081,0.586716,NS
CLASP2,-0.3616,0.709,0.554161,0.490865,NS
ACSL1,-0.2618,0.9788,0.554285,0.377086,NS
EIF3D,0.2694,0.9488,0.555165,0.38688,NS
APOE,-0.4714,0.5415,0.555523,0.585393,NS
SSU72,0.3158,0.8082,0.555542,0.449572,NS
ARIH2,0.3415,0.7421,0.557885,0.475191,NS
CPPED1,0.4668,0.5408,0.559175,0.585393,NS
GRHPR,0.222,1.1355,0.559705,0.314036,NS
SUGT1,-0.2805,0.895,0.560993,0.40685,NS
MYH8,0.5524,0.4534,0.561727,0.650808,NS
DBI,-0.3106,0.8051,0.562282,0.449572,NS
CKAP4,0.4524,0.5519,0.562749,0.581462,NS
COL1A2,0.6583,0.378,0.563833,0.70183,NS
RAB12,-0.3018,0.8219,0.564817,0.445122,NS
APOD,-0.4279,0.5769,0.566367,0.570254,NS
SLC35A4,0.3142,0.7809,0.568418,0.457546,NS
ME2,0.3266,0.7499,0.56892,0.470801,NS
VCP,0.2191,1.1125,0.570565,0.321328,NS
VBP1,-0.2474,0.9835,0.571004,0.377086,NS
UBQLN1,-0.4223,0.5753,0.57154,0.570287,NS
XRCC6,-0.252,0.9634,0.571729,0.381624,NS
TIAL1,-0.3029,0.7991,0.572733,0.451433,NS
HINT3,0.3896,0.6207,0.573039,0.543449,NS
YWHAG,-0.2098,1.1517,0.573241,0.306287,NS
RPS8,0.2817,0.8571,0.573493,0.429086,NS
ADD1,-0.4463,0.539,0.574668,0.586716,NS
NIPSNAP3A,-0.4887,0.4903,0.575926,0.622867,NS
LRRC47,-0.2458,0.9709,0.577269,0.380102,NS
AGL,0.2347,1.0151,0.577772,0.365754,NS
AHSA1,-0.2617,0.9103,0.577796,0.405827,NS
PTPN11,-0.2834,0.8373,0.579035,0.437574,NS
FLG2,0.5857,0.4035,0.580289,0.682896,NS
MYLK,-0.432,0.5459,0.580979,0.582026,NS
EIF2S3,0.2984,0.7887,0.581624,0.455907,NS
GHITM,0.3009,0.7821,0.581648,0.457546,NS
TXNRD1,-0.227,1.036,0.581841,0.354491,NS
GCN1,0.3159,0.7406,0.583504,0.475642,NS
C1QBP,0.2832,0.8245,0.584089,0.444124,NS
TSC22D1,-0.5737,0.407,0.584173,0.68087,NS
CISD1,-0.2554,0.9136,0.58431,0.405827,NS
NDRG2,0.2784,0.8255,0.589049,0.444124,NS
AKAP1,-0.3861,0.5933,0.590062,0.560229,NS
TARDBP,-0.2352,0.9714,0.59091,0.380102,NS
CCT7,0.2129,1.0704,0.59165,0.336841,NS
ADHFE1,-0.3886,0.5864,0.591743,0.564615,NS
COPG1,0.2538,0.8975,0.591839,0.405827,NS
L2HGDH,-0.3004,0.7557,0.592863,0.468095,NS
GPX1,-0.2169,1.0434,0.593918,0.351037,NS
CAP1,-0.3268,0.6915,0.594372,0.501592,NS
GBE1,0.3021,0.7454,0.595377,0.4742,NS
ANXA4,-0.2844,0.7906,0.595828,0.455472,NS
LACTB2,-0.2789,0.805,0.596351,0.449572,NS
RPL14,0.411,0.5454,0.596769,0.582026,NS
TNMD,-0.3296,0.6788,0.597363,0.508288,NS
U2AF2,0.3012,0.7414,0.598012,0.475326,NS
TIMM8A,-0.4134,0.5384,0.598995,0.586716,NS
SLK,0.2944,0.753,0.600254,0.469369,NS
TMEM205,0.272,0.8117,0.601409,0.449572,NS
GSTM3,0.3325,0.6611,0.602798,0.520288,NS
COL6A2,0.5156,0.4249,0.603824,0.666607,NS
RTN4,-0.233,0.9344,0.605704,0.396757,NS
TFG,0.2672,0.8143,0.605896,0.449199,NS
SGCA,-0.2351,0.9244,0.606286,0.40235,NS
PSMD13,0.2077,1.0406,0.607886,0.351466,NS
SFXN1,-0.2561,0.8423,0.608582,0.435646,NS
H3-3A,0.4789,0.4501,0.60871,0.651384,NS
RPL7,0.372,0.5788,0.609101,0.570254,NS
EIF4H,-0.2461,0.8721,0.610064,0.423119,NS
TBCA,-0.2299,0.9321,0.61055,0.39753,NS
RPS26,0.3099,0.6895,0.611375,0.501683,NS
CS,-0.2362,0.9024,0.612101,0.405827,NS
MTAP,-0.3312,0.6413,0.613216,0.532553,NS
BCAT2,-0.2902,0.7303,0.613826,0.481414,NS
PAFAH1B2,0.3835,0.5515,0.614481,0.581462,NS
UBE2Z,-0.2747,0.7656,0.616113,0.465129,NS
MPP1,0.3664,0.5739,0.616184,0.571564,NS
COPA,0.2585,0.8081,0.618193,0.449572,NS
ATP6V1E1,0.3349,0.6216,0.619185,0.542949,NS
NDUFAF4,0.3662,0.5679,0.619499,0.575525,NS
PNPT1,-0.2648,0.7851,0.619566,0.457004,NS
AAMP,0.3667,0.5666,0.619774,0.576064,NS
LGALS1,-0.335,0.6196,0.620077,0.543649,NS
BCAP29,0.2735,0.7588,0.620106,0.466967,NS
SVIL,0.412,0.5037,0.620124,0.611119,NS
GPC1,-0.2997,0.692,0.620281,0.50158,NS
PDLIM5,0.2988,0.693,0.620737,0.501073,NS
HSPE1,0.2468,0.8341,0.622457,0.439507,NS
SCP2,0.304,0.6754,0.623242,0.510888,NS
DUSP3,0.2286,0.8978,0.623399,0.405827,NS
MAPK12,-0.295,0.6957,0.623426,0.50076,NS
EIF4A1,0.2351,0.8727,0.623499,0.423119,NS
ZNF33A,0.5483,0.374,0.623656,0.705026,NS
GOT1,-0.2205,0.9288,0.624023,0.399303,NS
ISCA2,-0.2991,0.6811,0.625547,0.507294,NS
RPL3L,0.4196,0.481,0.628299,0.630346,NS
ERAP1,0.3204,0.6288,0.628874,0.538679,NS
CKM,-0.2088,0.9637,0.629143,0.381624,NS
COPS4,-0.194,1.0353,0.629719,0.354491,NS
XPO1,-0.2202,0.9092,0.630681,0.405827,NS
LARS1,0.2727,0.7324,0.631356,0.481414,NS
TIMM44,-0.2535,0.7807,0.633958,0.457546,NS
BABAM1,0.2473,0.7976,0.634946,0.451822,NS
DNAJB2,-0.2864,0.6869,0.635775,0.502792,NS
ADSS2,0.3081,0.6373,0.636316,0.533415,NS
AKR1C1,0.3233,0.6051,0.637332,0.552604,NS
SLC16A3,0.3751,0.5194,0.638534,0.598362,NS
CHCHD7,-0.313,0.622,0.638754,0.542949,NS
PFDN4,-0.2653,0.7299,0.640243,0.481414,NS
TXN2,0.2633,0.7334,0.641057,0.48127,NS
TNNC1,0.4477,0.431,0.64125,0.661608,NS
SRSF11,0.3256,0.5883,0.643314,0.563943,NS
DYNC1I2,0.2248,0.849,0.644359,0.431555,NS
CHCHD4,-0.3111,0.6128,0.644657,0.547975,NS
VPS13A,0.4154,0.4588,0.644805,0.648158,NS
EGLN1,-0.3593,0.5298,0.645107,0.593007,NS
ERP44,-0.4315,0.4409,0.645278,0.65723,NS
MAP2K1,0.2067,0.9189,0.645695,0.405827,NS
HSPB3,0.315,0.6031,0.645731,0.552604,NS
MAP4,0.2713,0.6979,0.64665,0.500603,NS
SUMO2,0.2961,0.6394,0.646679,0.533415,NS
CCT4,0.2084,0.9072,0.647083,0.405827,NS
BST2,-0.2615,0.7217,0.647582,0.483027,NS
LPCAT3,0.3585,0.5259,0.647814,0.594479,NS
PGM3,-0.2778,0.6787,0.647856,0.508288,NS
GPD2,-0.2737,0.6883,0.648111,0.502367,NS
TIMM50,-0.2615,0.7127,0.651016,0.488451,NS
CORO1B,0.3997,0.466,0.651246,0.643442,NS
ACP1,0.234,0.7907,0.653142,0.455472,NS
RPL8,0.3844,0.4809,0.653302,0.630346,NS
CLIC1,0.2672,0.6894,0.654329,0.501683,NS
TRAP1,-0.2668,0.6897,0.654592,0.501683,NS
RPS15A,0.2451,0.7431,0.657459,0.475191,NS
CALD1,0.3971,0.4579,0.657954,0.648158,NS
ALDH7A1,-0.3143,0.5762,0.659054,0.570254,NS
PFKL,0.3031,0.5963,0.659589,0.55813,NS
ZYX,0.224,0.8065,0.6597,0.449572,NS
VPS4A,-0.2501,0.7222,0.65978,0.483027,NS
PTER,-0.4714,0.3809,0.66137,0.699505,NS
PRMT5,-0.2082,0.8599,0.662169,0.42755,NS
TOM1,-0.2371,0.7532,0.662903,0.469369,NS
USO1,-0.2284,0.7801,0.663485,0.457546,NS
IQGAP1,0.2784,0.6339,0.666104,0.535744,NS
ACTR1A,0.2042,0.8542,0.669265,0.430661,NS
NOL3,-0.26,0.6695,0.669741,0.513803,NS
RPL10A,0.3431,0.5071,0.669934,0.608664,NS
TMA7,-0.256,0.6794,0.66999,0.508288,NS
HCCS,-0.2244,0.7732,0.670608,0.461859,NS
FDX1,-0.3883,0.4468,0.670623,0.652148,NS
PVALB,0.658,0.2633,0.671005,0.78415,NS
EIF4B,-0.2224,0.7758,0.672092,0.46087,NS
COL6A3,0.4345,0.3945,0.673913,0.688817,NS
RCSD1,-0.247,0.693,0.674222,0.501073,NS
MAP2K2,-0.2228,0.7662,0.674976,0.465076,NS
NAP1L4,0.1998,0.8529,0.675407,0.430752,NS
RARS1,0.2294,0.7429,0.675477,0.475191,NS
CLINT1,0.3035,0.561,0.675669,0.578985,NS
CSTB,-0.2665,0.6379,0.676082,0.533415,NS
UCHL5,0.2244,0.7563,0.676507,0.46805,NS
CHMP2A,-0.1965,0.8603,0.677635,0.42755,NS
SEC22B,-0.1994,0.8474,0.677661,0.432417,NS
PSMD8,0.234,0.7169,0.679583,0.485537,NS
CAVIN2,-0.2306,0.7274,0.67966,0.48202,NS
UGP2,0.2104,0.7914,0.681464,0.455472,NS
ERI3,-0.2918,0.5697,0.681953,0.574306,NS
CLTC,0.2297,0.72,0.683333,0.483801,NS
TUFM,0.213,0.7743,0.683984,0.461859,NS
COX7A2,0.2816,0.5835,0.684983,0.567096,NS
BTF3,0.2744,0.5987,0.685016,0.55647,NS
ACO1,-0.2189,0.7507,0.685017,0.470801,NS
DTD1,-0.2974,0.5511,0.685671,0.581462,NS
VPS36,-0.294,0.5556,0.686515,0.581462,NS
IDE,0.2255,0.7233,0.686889,0.483027,NS
HSP90B1,0.201,0.8102,0.687381,0.449572,NS
HSD17B8,-0.2818,0.5766,0.687876,0.570254,NS
FUBP1,-0.2247,0.7231,0.687919,0.483027,NS
DIABLO,-0.2509,0.6468,0.688177,0.529966,NS
FECH,-0.2245,0.7226,0.688286,0.483027,NS
SPTBN1,0.2351,0.6895,0.688529,0.501683,NS
UBE2V2,-0.1807,0.8969,0.688542,0.405827,NS
PPP2R2A,-0.1904,0.8489,0.689213,0.431555,NS
PHYKPL,-0.317,0.5078,0.69027,0.608664,NS
SIRT5,-0.2372,0.6759,0.691368,0.510888,NS
WDR77,-0.2558,0.626,0.69159,0.541382,NS
LAMC1,0.39,0.4092,0.692544,0.679803,NS
BGN,-0.3157,0.5034,0.693609,0.611119,NS
FHL3,0.2743,0.5758,0.695118,0.570254,NS
AKR1B1,-0.206,0.7638,0.696112,0.465882,NS
ALDOC,0.5369,0.293,0.696148,0.756695,NS
PSMA2,0.2128,0.7384,0.69646,0.477485,NS
ACOT9,-0.2292,0.6841,0.696906,0.505456,NS
LIMCH1,-0.2532,0.6186,0.69718,0.543817,NS
QKI,0.3493,0.4465,0.698291,0.652148,NS
